s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.0425140E+001, 1.9285891E+000,-5.4369778E-001,-1.3157647E+000,-3.2896077E-002, 2.4160138E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7273029E-002, 6.0390637E-002, 1.3155512E-004, 1.5178753E-004
 2.1621305E+001, 2.0570792E+000,-5.8906007E-001,-1.4055491E+000,-3.7691253E-002, 2.5364110E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3011733E-002, 5.0142926E-002, 1.4054808E-004, 1.6044054E-004
 2.2821709E+001, 2.0939836E+000,-6.0636402E-001,-1.4459754E+000,-6.0349188E-002, 2.6386103E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2887884E-002, 7.6810530E-003, 1.4346960E-004, 1.6304458E-004
 2.4011358E+001, 2.1671993E+000,-6.3314518E-001,-1.5738488E+000,-6.4633172E-002, 2.6794292E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3988973E-002,-7.7633525E-002, 1.4881365E-004, 1.6808934E-004
 2.5215509E+001, 2.3006413E+000,-6.5905115E-001,-1.6198898E+000,-7.3498060E-002, 2.8915658E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4101786E-003,-2.2882068E-002, 1.5953583E-004, 1.7853281E-004
 2.6413618E+001, 2.4425560E+000,-6.8651670E-001,-1.6456547E+000,-7.4480772E-002, 2.8213607E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4412553E-002, 6.4117492E-002, 1.6770590E-004, 1.8645782E-004
 2.7609188E+001, 2.3201533E+000,-6.5504614E-001,-1.7757042E+000,-5.5597766E-002, 2.9883724E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3532504E-002,-1.3631115E-001, 1.5864839E-004, 1.7719551E-004
 2.8822241E+001, 2.1933446E+000,-6.3198915E-001,-1.5729902E+000,-7.7858017E-002, 2.8363714E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3110523E-003,-6.1129059E-002, 1.5067900E-004, 1.6904785E-004
 3.0003752E+001, 2.2196130E+000,-6.3140042E-001,-1.4823422E+000,-6.4974432E-002, 3.0067390E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0433650E-001, 7.0963369E-002, 1.5318989E-004, 1.7138161E-004
 3.1215086E+001, 2.2056738E+000,-6.3255692E-001,-1.5780315E+000,-9.4125804E-002, 2.9785088E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8294319E-002,-6.9255348E-002, 1.5081683E-004, 1.6882555E-004
 3.2406963E+001, 2.2776776E+000,-6.6219261E-001,-1.6584265E+000,-6.1953530E-002, 2.8589337E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1862297E-002,-7.6305688E-002, 1.5846814E-004, 1.7629623E-004
 3.3602478E+001, 2.4447116E+000,-7.0434881E-001,-1.7131908E+000,-7.3888526E-002, 3.0393697E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4229974E-002,-1.6322818E-002, 1.6933253E-004, 1.8699240E-004
 3.4817596E+001, 2.4593386E+000,-7.0416343E-001,-1.7764932E+000,-7.2312294E-002, 3.0656568E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1237684E-002,-6.2973671E-002, 1.6881231E-004, 1.8632676E-004
 3.6002441E+001, 2.4212223E+000,-6.8567777E-001,-1.7118563E+000,-6.0701425E-002, 3.2563701E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3958864E-002,-4.4494205E-003, 1.6743563E-004, 1.8483296E-004
 3.7204166E+001, 2.3280781E+000,-6.8040579E-001,-1.6339110E+000,-9.5326219E-002, 3.0056818E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1547095E-003,-5.1508127E-002, 1.5981854E-004, 1.7710998E-004
 3.8415768E+001, 2.3525102E+000,-6.7509318E-001,-1.7003529E+000,-5.5863985E-002, 3.1580017E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8091528E-002,-4.7219869E-002, 1.6360059E-004, 1.8078240E-004
 3.9602890E+001, 2.3800354E+000,-6.7608969E-001,-1.6802658E+000,-7.4935230E-002, 3.2371210E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0054161E-002,-1.8884138E-002, 1.6436222E-004, 1.8142676E-004
 4.0809700E+001, 2.3558141E+000,-6.7648502E-001,-1.7025403E+000,-6.9191417E-002, 3.2683404E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9280982E-002,-5.9719234E-002, 1.6209907E-004, 1.7905079E-004
 4.2011639E+001, 2.3968452E+000,-6.9473161E-001,-1.7036392E+000,-3.9249147E-002, 3.0365786E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8967861E-003,-1.0408973E-002, 1.6615614E-004, 1.8300321E-004
 4.3205139E+001, 2.5171286E+000,-7.2072194E-001,-1.8045880E+000,-6.7520934E-002, 3.1177057E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0118778E-003,-4.4525200E-002, 1.7402223E-004, 1.9076930E-004
 4.4419304E+001, 2.5707518E+000,-7.3307509E-001,-1.7710902E+000,-8.3885500E-002, 3.4291328E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6187164E-002, 1.6992424E-002, 1.7813771E-004, 1.9479414E-004
 4.5604576E+001, 2.5531748E+000,-7.2079729E-001,-1.7780981E+000,-8.0771576E-002, 3.6812300E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3779155E-002, 1.0320152E-002, 1.7612835E-004, 1.9270789E-004
 4.6818249E+001, 2.3173023E+000,-6.7024972E-001,-1.7509650E+000,-9.7399165E-002, 3.2679103E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0888815E-001,-1.6863244E-001, 1.6124637E-004, 1.7775792E-004
 4.8026043E+001, 2.2368729E+000,-6.4994018E-001,-1.6558237E+000,-9.1526562E-002, 3.1605831E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3111270E-002,-1.2881171E-001, 1.5454330E-004, 1.7098383E-004
 4.9202370E+001, 2.1867847E+000,-6.3184125E-001,-1.4614290E+000,-7.6350894E-002, 2.9432564E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1199333E-002, 4.6596073E-002, 1.5083241E-004, 1.6719162E-004
 5.0410122E+001, 2.2616446E+000,-6.4239855E-001,-1.7451825E+000,-3.2464883E-002, 3.2640480E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1012895E-001,-1.2576091E-001, 1.5693896E-004, 1.7320485E-004
 5.1621319E+001, 2.2795802E+000,-6.5172898E-001,-1.5646033E+000,-5.2749971E-002, 3.1212872E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1918287E-002, 4.1710787E-002, 1.5781394E-004, 1.7397718E-004
 5.2805752E+001, 2.3394133E+000,-6.7705744E-001,-1.6369590E+000,-6.1236167E-002, 3.1816291E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9928118E-002,-4.0229999E-003, 1.6284722E-004, 1.7890871E-004
 5.4023117E+001, 2.3778868E+000,-6.7793838E-001,-1.7138029E+000,-6.8658601E-002, 3.5596378E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4056409E-003,-4.6916736E-002, 1.6453820E-004, 1.8049989E-004
 5.5210217E+001, 2.3946828E+000,-6.7648584E-001,-1.6113814E+000,-9.2079096E-002, 3.4853737E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0369051E-001, 4.9590218E-002, 1.6638996E-004, 1.8225697E-004
 5.6418926E+001, 2.4005847E+000,-6.9725859E-001,-1.7681541E+000,-8.1473445E-002, 3.3757705E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5585142E-002,-1.1254371E-001, 1.6469700E-004, 1.8047865E-004
 5.7612392E+001, 2.3684977E+000,-6.8502037E-001,-1.7291195E+000,-7.5484003E-002, 3.1814268E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4976417E-002,-8.9311909E-002, 1.6431567E-004, 1.8001895E-004
 5.8817009E+001, 2.3301027E+000,-6.5420417E-001,-1.5673655E+000,-1.0009928E-001, 3.5510333E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0576421E-001, 4.3944117E-002, 1.6199133E-004, 1.7762134E-004
 6.0021721E+001, 2.2773059E+000,-6.4200951E-001,-1.7067067E+000,-4.9495698E-002, 3.5522744E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0270883E-002,-8.5383313E-002, 1.5702605E-004, 1.7258548E-004
 6.1205933E+001, 2.2777162E+000,-6.7401630E-001,-1.7583165E+000,-7.2241228E-002, 3.1630801E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5732107E-001,-1.9522701E-001, 1.5706213E-004, 1.7255221E-004
 6.2416973E+001, 2.3222111E+000,-6.4463783E-001,-1.5498562E+000,-6.4744145E-002, 3.5067696E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2969288E-001, 9.8040616E-002, 1.6121253E-004, 1.7663248E-004
 6.3600555E+001, 2.3230015E+000,-6.7903328E-001,-1.6696085E+000,-5.0478660E-002, 3.5305053E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9572477E-002,-4.0813811E-002, 1.6094657E-004, 1.7629644E-004
 6.4817780E+001, 2.3202752E+000,-6.5589775E-001,-1.6624680E+000,-7.4499127E-002, 3.2068153E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9645004E-003,-4.0521576E-002, 1.5999933E-004, 1.7528160E-004
 6.6025063E+001, 2.3459002E+000,-6.7032179E-001,-1.6978702E+000,-9.5614254E-002, 3.5091530E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9812186E-002,-8.2814515E-002, 1.6245775E-004, 1.7767620E-004
 6.7216576E+001, 2.3198789E+000,-6.5021352E-001,-1.6988686E+000,-8.7901500E-002, 3.4597742E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3012606E-002,-8.2506888E-002, 1.6113638E-004, 1.7629544E-004
 6.8418167E+001, 2.2691458E+000,-6.6292593E-001,-1.5000585E+000,-8.1787217E-002, 3.1964932E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4057279E-002, 5.6339097E-002, 1.5682458E-004, 1.7192770E-004
 6.9625137E+001, 2.2013899E+000,-6.2464185E-001,-1.7107454E+000,-9.7203971E-002, 3.6381037E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1205920E-001,-1.9482025E-001, 1.5413195E-004, 1.6918031E-004
 7.0804993E+001, 2.1283467E+000,-6.2670228E-001,-1.5310344E+000,-4.9058155E-002, 3.2688442E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2083107E-002,-4.5759683E-002, 1.4680906E-004, 1.6180120E-004
 7.2011246E+001, 2.1135335E+000,-6.0250090E-001,-1.5148150E+000,-4.3020592E-002, 3.1540446E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5059923E-003,-1.5262450E-002, 1.4619207E-004, 1.6112393E-004
 7.3200356E+001, 2.1395048E+000,-6.0834781E-001,-1.4583378E+000,-5.2213356E-002, 3.2250359E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0380926E-002, 5.2856152E-002, 1.4831937E-004, 1.6318417E-004
 7.4410690E+001, 2.1685861E+000,-6.4035218E-001,-1.5590076E+000,-4.5077450E-002, 3.0094407E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1763078E-002,-4.5756649E-002, 1.4953277E-004, 1.6432562E-004
 7.5605835E+001, 2.2166738E+000,-6.2996249E-001,-1.6935506E+000,-2.6380246E-002, 3.2438270E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5015248E-002,-1.0078133E-001, 1.5370693E-004, 1.6842713E-004
 7.6812210E+001, 2.2610948E+000,-6.4192114E-001,-1.5279972E+000,-4.9888680E-002, 3.5412811E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0654716E-001, 7.6700602E-002, 1.5775279E-004, 1.7240319E-004
 7.8006378E+001, 2.2725557E+000,-6.5172013E-001,-1.6742119E+000,-7.8539188E-002, 3.6073699E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4636220E-002,-9.5841789E-002, 1.5714906E-004, 1.7173387E-004
 7.9200905E+001, 2.2251485E+000,-6.2713794E-001,-1.5963171E+000,-6.4981080E-002, 3.4533649E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5642512E-002,-2.8753941E-002, 1.5380041E-004, 1.6832473E-004
 8.0418465E+001, 2.1653698E+000,-6.3632607E-001,-1.6354239E+000,-3.8931305E-002, 3.4650358E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1602514E-002,-1.1066106E-001, 1.5089722E-004, 1.6536419E-004
 8.1612259E+001, 2.1520733E+000,-6.1491916E-001,-1.4547512E+000,-5.2306008E-002, 3.0850856E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8798674E-002, 6.0947714E-002, 1.4801612E-004, 1.6242754E-004
 8.2812881E+001, 2.1366679E+000,-6.1145180E-001,-1.5938590E+000,-2.5726732E-002, 3.2244245E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8512238E-002,-6.2125386E-002, 1.4818689E-004, 1.6254397E-004
 8.4006439E+001, 2.1695069E+000,-6.2139791E-001,-1.5382481E+000,-6.3194175E-002, 3.1712672E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4121870E-002,-2.1620572E-002, 1.4888411E-004, 1.6318650E-004
 8.5219978E+001, 2.1628761E+000,-6.3626358E-001,-1.5536449E+000,-2.3300361E-002, 3.1774924E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5084365E-003,-1.8557792E-002, 1.4969633E-004, 1.6394414E-004
 8.6422142E+001, 2.1929557E+000,-6.1618947E-001,-1.5409486E+000,-4.8996797E-002, 3.4855788E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3207161E-002, 2.1676635E-002, 1.5212249E-004, 1.6631662E-004
 8.7609550E+001, 2.1971580E+000,-6.3382293E-001,-1.6072687E+000,-6.8307875E-002, 3.3841299E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9482587E-002,-7.8400267E-002, 1.5187467E-004, 1.6601729E-004
 8.8804832E+001, 2.1787248E+000,-6.2022240E-001,-1.4610361E+000,-5.8165519E-002, 3.4541434E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0766375E-001, 7.3842180E-002, 1.5153946E-004, 1.6563269E-004
 9.0002686E+001, 2.2013114E+000,-6.4546569E-001,-1.7296265E+000,-5.6102291E-002, 3.3933972E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6054015E-001,-1.9594909E-001, 1.5229309E-004, 1.6633849E-004
 9.1221405E+001, 2.1900161E+000,-6.0728946E-001,-1.4721217E+000,-7.5204380E-002, 3.4916844E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1489245E-001, 7.0317420E-002, 1.5106076E-004, 1.6505873E-004
 9.2405869E+001, 2.1424427E+000,-6.1299630E-001,-1.6339959E+000,-5.6527036E-002, 3.3262180E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2933652E-002,-1.2781437E-001, 1.4809922E-004, 1.6205014E-004
 9.3601723E+001, 2.1059038E+000,-6.1167630E-001,-1.5422002E+000,-3.5806256E-002, 3.2475746E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6058665E-002,-5.1303139E-002, 1.4591435E-004, 1.5981918E-004
 9.4805023E+001, 2.0646426E+000,-5.8553999E-001,-1.4677091E+000,-5.5296304E-002, 3.3256897E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0011765E-002,-1.0645873E-002, 1.4356462E-004, 1.5742321E-004
 9.6018227E+001, 2.0701579E+000,-5.8881814E-001,-1.4660548E+000,-3.9537114E-002, 3.2998846E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9571014E-002, 8.7466861E-003, 1.4250075E-004, 1.5631259E-004
 9.7216484E+001, 2.0676353E+000,-5.9350612E-001,-1.4671353E+000,-7.6547496E-002, 3.0190658E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0052408E-002,-3.9362974E-002, 1.4245643E-004, 1.5622120E-004
 9.8426079E+001, 2.0636008E+000,-5.8348271E-001,-1.5078868E+000,-3.3647321E-002, 3.2685707E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2631338E-002,-2.8730397E-002, 1.4291736E-004, 1.5663432E-004
 9.9605415E+001, 2.0741532E+000,-6.0913314E-001,-1.5214343E+000,-3.3555377E-002, 2.9932070E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4831589E-002,-6.0037519E-002, 1.4408235E-004, 1.5775140E-004
 1.0080470E+002, 2.0958527E+000,-6.0313011E-001,-1.4908350E+000,-3.5094121E-002, 3.0062963E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9905867E-002,-3.1435372E-003, 1.4474765E-004, 1.5836934E-004
 1.0200907E+002, 2.1153397E+000,-5.9693389E-001,-1.5058546E+000,-6.6105576E-002, 3.4998532E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5068584E-002,-1.8555881E-002, 1.4642215E-004, 1.5999683E-004
 1.0321371E+002, 2.0967942E+000,-5.9674543E-001,-1.5387274E+000,-4.1031886E-002, 3.2112345E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0338305E-002,-4.7598212E-002, 1.4494490E-004, 1.5847400E-004
 1.0441214E+002, 2.0930617E+000,-5.9890429E-001,-1.4981408E+000,-3.0939283E-002, 3.1214035E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3129016E-002,-3.7086013E-003, 1.4461885E-004, 1.5810401E-004
 1.0560302E+002, 2.0893117E+000,-5.9120397E-001,-1.5368486E+000,-3.8869928E-002, 3.4138371E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4281958E-002,-4.3472479E-002, 1.4486275E-004, 1.5830521E-004
 1.0682483E+002, 2.0682861E+000,-6.0024667E-001,-1.5069628E+000,-4.1621818E-002, 3.2187043E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7905971E-002,-4.8358063E-002, 1.4377555E-004, 1.5717505E-004
 1.0800375E+002, 2.0561592E+000,-5.8412619E-001,-1.4885516E+000,-3.1068831E-002, 3.4034558E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1534043E-002,-1.3552919E-002, 1.4190890E-004, 1.5526600E-004
 1.0920809E+002, 2.0306899E+000,-5.8731705E-001,-1.5032602E+000,-3.1107588E-002, 3.2698590E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2712154E-002,-5.8296332E-002, 1.4114017E-004, 1.5445569E-004
 1.1041077E+002, 2.0496990E+000,-5.8035471E-001,-1.4080838E+000,-4.3259637E-002, 3.2771497E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8255127E-002, 5.0772356E-002, 1.4137552E-004, 1.5464839E-004
 1.1161295E+002, 2.0405705E+000,-5.7887874E-001,-1.5420347E+000,-8.9982745E-002, 3.3421704E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5487500E-002,-1.3690394E-001, 1.4202136E-004, 1.5525122E-004
 1.1280733E+002, 2.0185641E+000,-5.8061069E-001,-1.4362858E+000,-3.7745895E-002, 3.0328523E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6786108E-002,-5.7497351E-003, 1.3998639E-004, 1.5317319E-004
 1.1402132E+002, 2.0032365E+000,-5.6384776E-001,-1.5065368E+000,-2.6222763E-002, 3.3183239E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6658108E-002,-6.0187573E-002, 1.3778451E-004, 1.5092839E-004
 1.1521870E+002, 1.9806915E+000,-5.6510010E-001,-1.3121689E+000,-5.4732156E-002, 3.1797198E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0828267E-001, 8.0487552E-002, 1.3677541E-004, 1.4987679E-004
 1.1641487E+002, 1.9514285E+000,-5.4625170E-001,-1.4720192E+000,-3.7748831E-002, 3.2576679E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4238831E-002,-7.2014537E-002, 1.3550896E-004, 1.4856842E-004
 1.1761707E+002, 1.9412355E+000,-5.6415808E-001,-1.3750793E+000,-4.1675411E-002, 3.2563133E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2300817E-002,-7.1141937E-003, 1.3476613E-004, 1.4778365E-004
 1.1881099E+002, 1.9217783E+000,-5.4964684E-001,-1.4527674E+000,-4.5679070E-002, 3.0517730E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3519662E-002,-9.5797245E-002, 1.3283514E-004, 1.4581061E-004
 1.2002108E+002, 1.9160281E+000,-5.4020488E-001,-1.3545117E+000,-3.1886648E-002, 3.1915153E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5343958E-002, 2.1340089E-002, 1.3199154E-004, 1.4492466E-004
 1.2120735E+002, 1.9150207E+000,-5.4579130E-001,-1.4145667E+000,-3.7206915E-002, 3.0491325E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6746742E-002,-5.2052878E-002, 1.3214192E-004, 1.4503228E-004
 1.2241995E+002, 1.9130426E+000,-5.3914153E-001,-1.3698679E+000,-3.2933902E-002, 3.2694116E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7780577E-002, 3.7933410E-003, 1.3221339E-004, 1.4506023E-004
 1.2361088E+002, 1.8955536E+000,-5.4064180E-001,-1.4776294E+000,-5.1092907E-002, 3.3757898E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0378366E-001,-1.4005263E-001, 1.3217195E-004, 1.4497468E-004
 1.2481601E+002, 1.8847132E+000,-5.3285339E-001,-1.2697036E+000,-3.6861836E-002, 3.2438732E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0520847E-001, 7.7733110E-002, 1.3032541E-004, 1.4308382E-004
 1.2602052E+002, 1.8586651E+000,-5.4352697E-001,-1.4323075E+000,-3.5248853E-002, 3.1397411E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0346071E-001,-1.2102072E-001, 1.2896159E-004, 1.4167562E-004
