s,C,g/g,1/s,W/g,W/g
 1.9500000E+002, 8.5001236E+001, 9.9318790E-001, 1.4815347E-004, 2.4116982E-033, 7.8483093E-001
 1.9800000E+002, 8.6001228E+001, 9.9274057E-001, 1.4988388E-004, 3.2504832E-033, 7.8811723E-001
 2.0100000E+002, 8.7001228E+001, 9.9228990E-001, 1.5034758E-004, 4.3737426E-033, 7.8853226E-001
 2.0400000E+002, 8.8001228E+001, 9.9183989E-001, 1.4942407E-004, 5.8755006E-033, 7.8580886E-001
 2.0700000E+002, 8.9001236E+001, 9.9139482E-001, 1.4702274E-004, 7.8800476E-033, 7.7974826E-001
 2.1000000E+002, 9.0001244E+001, 9.9095929E-001, 1.4309237E-004, 1.0551419E-032, 7.7024078E-001
 2.1300000E+002, 9.1001251E+001, 9.9053788E-001, 1.3762999E-004, 1.4105774E-032, 7.5728661E-001
 2.1600000E+002, 9.2001259E+001, 9.9013507E-001, 1.3068848E-004, 1.8827493E-032, 7.4101168E-001
 2.1900000E+002, 9.3001266E+001, 9.8975515E-001, 1.2238148E-004, 2.5090157E-032, 7.2167951E-001
 2.2200000E+002, 9.4001282E+001, 9.8940206E-001, 1.1288485E-004, 3.3383746E-032, 6.9969338E-001
 2.2500000E+002, 9.5001289E+001, 9.8907894E-001, 1.0243359E-004, 4.4349947E-032, 6.7558998E-001
 2.2800000E+002, 9.6001305E+001, 9.8878825E-001, 9.1313668E-005, 5.8827838E-032, 6.5001982E-001
 2.3100000E+002, 9.7001320E+001, 9.8853147E-001, 7.9848563E-005, 7.7912970E-032, 6.2371719E-001
 2.3400000E+002, 9.8001335E+001, 9.8830926E-001, 6.8380963E-005, 1.0303364E-031, 5.9745812E-001
 2.3700000E+002, 9.9001350E+001, 9.8812097E-001, 5.7250953E-005, 1.3604922E-031, 5.7201159E-001
 2.4000000E+002, 1.0000137E+002, 9.8796517E-001, 4.6772646E-005, 1.7937665E-031, 5.4808605E-001
 2.4300000E+002, 1.0100137E+002, 9.8783952E-001, 3.7211776E-005, 2.3615317E-031, 5.2627933E-001
 2.4600000E+002, 1.0200139E+002, 9.8774087E-001, 2.8767099E-005, 3.1044507E-031, 5.0703663E-001
 2.4900000E+002, 1.0300140E+002, 9.8766577E-001, 2.1558200E-005, 4.0751535E-031, 4.9062335E-001
 2.5200000E+002, 1.0400140E+002, 9.8761034E-001, 1.5621521E-005, 5.3416617E-031, 4.7711644E-001
 2.5500000E+002, 1.0500141E+002, 9.8757088E-001, 1.0915321E-005, 6.9917675E-031, 4.6641585E-001
 2.5800000E+002, 1.0600141E+002, 9.8754376E-001, 7.3327756E-006, 9.1386222E-031, 4.5827478E-001
 2.6100000E+002, 1.0700142E+002, 9.8752594E-001, 4.7210337E-006, 1.1927858E-030, 4.5234284E-001
 2.6400000E+002, 1.0800142E+002, 9.8751467E-001, 2.9030573E-006, 1.5546659E-030, 4.4821566E-001
 2.6700000E+002, 1.0900142E+002, 9.8750788E-001, 1.6987303E-006, 2.0235287E-030, 4.4548273E-001
 2.7000000E+002, 1.1000142E+002, 9.8750401E-001, 9.4215812E-007, 2.6301714E-030, 4.4376656E-001
 2.7300000E+002, 1.1100142E+002, 9.8750192E-001, 4.9317975E-007, 3.4140181E-030, 4.4274852E-001
 2.7600000E+002, 1.1200142E+002, 9.8750091E-001, 2.4253967E-007, 4.4254688E-030, 4.4218034E-001
 2.7900000E+002, 1.1300142E+002, 9.8750037E-001, 1.1151246E-007, 5.7288716E-030, 4.4188344E-001
 2.8200000E+002, 1.1400142E+002, 9.8750013E-001, 4.7680111E-008, 7.4062727E-030, 4.4173881E-001
 2.8500000E+002, 1.1500142E+002, 9.8750007E-001, 1.8852397E-008, 9.5621519E-030, 4.4167352E-001
 2.8800000E+002, 1.1600142E+002, 9.8750001E-001, 6.8513284E-009, 1.2329382E-029, 4.4164637E-001
 2.9100000E+002, 1.1700142E+002, 9.8750001E-001, 2.2737050E-009, 1.5876733E-029, 4.4163603E-001
 2.9400000E+002, 1.1800142E+002, 9.8750001E-001, 6.8424699E-010, 2.0418292E-029, 4.4163245E-001
 2.9700000E+002, 1.1900142E+002, 9.8750001E-001, 1.8533698E-010, 2.6225301E-029, 4.4163129E-001
 3.0000000E+002, 1.2000142E+002, 9.8750001E-001, 4.4822961E-011, 3.3640974E-029, 4.4163096E-001
 3.0300000E+002, 1.2100142E+002, 9.8750001E-001, 9.5962127E-012, 4.3099068E-029, 4.4163090E-001
 3.0600000E+002, 1.2200142E+002, 9.8750001E-001, 1.8020548E-012, 5.5147090E-029, 4.4163087E-001
 3.0900000E+002, 1.2300142E+002, 9.8750001E-001, 2.9392190E-013, 7.0475284E-029, 4.4163087E-001
 3.1200000E+002, 1.2400142E+002, 9.8750001E-001, 4.1202095E-014, 8.9952797E-029, 4.4163090E-001
 3.1500000E+002, 1.2500142E+002, 9.8750001E-001, 4.9083865E-015, 1.1467273E-028, 4.4163087E-001
 3.1800000E+002, 1.2600142E+002, 9.8750001E-001, 4.9097487E-016, 1.4600822E-028, 4.4163087E-001
 3.2100000E+002, 1.2700142E+002, 9.8750001E-001, 4.0708784E-017, 1.8568210E-028, 4.4163087E-001
 3.2400000E+002, 1.2800142E+002, 9.8750001E-001, 2.7596081E-018, 2.3585350E-028, 4.4163087E-001
 3.2700000E+002, 1.2900142E+002, 9.8750001E-001, 1.5071248E-019, 2.9922507E-028, 4.4163087E-001
 3.3000000E+002, 1.3000142E+002, 9.8750001E-001, 6.5278339E-021, 3.7917608E-028, 4.4163087E-001
 3.3300000E+002, 1.3100142E+002, 9.8750001E-001, 2.2050485E-022, 4.7992672E-028, 4.4163087E-001
 3.3600000E+002, 1.3200142E+002, 9.8750001E-001, 5.7057536E-024, 6.0674160E-028, 4.4163087E-001
 3.3900000E+002, 1.3300142E+002, 9.8750001E-001, 1.1095435E-025, 7.6618062E-028, 4.4163087E-001
 3.4200000E+002, 1.3400142E+002, 9.8750001E-001, 1.5887265E-027, 9.6640863E-028, 4.4163087E-001
 3.4500000E+002, 1.3500142E+002, 9.8750001E-001, 1.6419076E-029, 1.2175769E-027, 4.4163087E-001
 3.4800000E+002, 1.3600142E+002, 9.8750001E-001, 1.5730712E-031, 1.5322919E-027, 4.4163087E-001
 3.5100000E+002, 1.3700142E+002, 9.8750001E-001, 4.8748124E-032, 1.9261926E-027, 4.4163087E-001
 3.5400000E+002, 1.3800142E+002, 9.8750001E-001, 6.0468452E-032, 2.4186591E-027, 4.4163087E-001
 3.5700000E+002, 1.3900142E+002, 9.8750001E-001, 7.5842002E-032, 3.0336800E-027, 4.4163087E-001
 3.6000000E+002, 1.4000142E+002, 9.8750001E-001, 9.5022961E-032, 3.8009187E-027, 4.4163087E-001
 3.6300000E+002, 1.4100142E+002, 9.8750001E-001, 1.1892536E-031, 4.7570146E-027, 4.4163087E-001
 3.6600000E+002, 1.4200142E+002, 9.8750001E-001, 1.4867945E-031, 5.9471785E-027, 4.4163087E-001
 3.6900000E+002, 1.4300142E+002, 9.8750001E-001, 1.8567840E-031, 7.4271362E-027, 4.4163087E-001
 3.7200000E+002, 1.4400142E+002, 9.8750001E-001, 2.3163760E-031, 9.2655041E-027, 4.4163084E-001
 3.7500000E+002, 1.4500142E+002, 9.8750001E-001, 2.8866714E-031, 1.1546686E-026, 4.4163087E-001
 3.7800000E+002, 1.4600142E+002, 9.8750001E-001, 3.5935984E-031, 1.4374394E-026, 4.4163087E-001
 3.8100000E+002, 1.4700142E+002, 9.8750001E-001, 4.4689850E-031, 1.7875941E-026, 4.4163087E-001
 3.8400000E+002, 1.4800142E+002, 9.8750001E-001, 5.5518612E-031, 2.2207445E-026, 4.4163087E-001
 3.8700000E+002, 1.4900142E+002, 9.8750001E-001, 6.8900421E-031, 2.7560168E-026, 4.4163087E-001
 3.9000000E+002, 1.5000142E+002, 9.8750001E-001, 8.5420457E-031, 3.4168185E-026, 4.4163087E-001
 3.9300000E+002, 1.5100142E+002, 9.8750001E-001, 1.0579418E-030, 4.2317676E-026, 4.4163087E-001
 3.9600000E+002, 1.5200142E+002, 9.8750001E-001, 1.3089548E-030, 5.2358196E-026, 4.4163087E-001
 3.9900000E+002, 1.5300142E+002, 9.8750001E-001, 1.6179072E-030, 6.4716287E-026, 4.4163087E-001
 4.0200000E+002, 1.5400142E+002, 9.8750001E-001, 1.9977982E-030, 7.9911930E-026, 4.4163087E-001
 4.0500000E+002, 1.5500142E+002, 9.8750001E-001, 2.4644598E-030, 9.8578394E-026, 4.4163087E-001
 4.0800000E+002, 1.5600142E+002, 9.8750001E-001, 3.0371552E-030, 1.2148622E-025, 4.4163087E-001
 4.1100000E+002, 1.5700142E+002, 9.8750001E-001, 3.7393002E-030, 1.4957201E-025, 4.4163087E-001
 4.1400000E+002, 1.5800142E+002, 9.8750001E-001, 4.5993310E-030, 1.8397325E-025, 4.4163087E-001
 4.1700000E+002, 1.5900142E+002, 9.8750001E-001, 5.6517494E-030, 2.2606998E-025, 4.4163090E-001
 4.2000000E+002, 1.6000142E+002, 9.8750001E-001, 6.9383778E-030, 2.7753515E-025, 4.4163087E-001
 4.2300000E+002, 1.6100142E+002, 9.8750001E-001, 8.5098652E-030, 3.4039461E-025, 4.4163087E-001
 4.2600000E+002, 1.6200142E+002, 9.8750001E-001, 1.0427492E-029, 4.1709970E-025, 4.4163087E-001
 4.2900000E+002, 1.6300142E+002, 9.8750001E-001, 1.2765339E-029, 5.1061359E-025, 4.4163087E-001
 4.3200000E+002, 1.6400142E+002, 9.8750001E-001, 1.5612876E-029, 6.2451505E-025, 4.4163087E-001
 4.3500000E+002, 1.6500142E+002, 9.8750001E-001, 1.9078062E-029, 7.6312254E-025, 4.4163087E-001
 4.3800000E+002, 1.6600142E+002, 9.8750001E-001, 2.3291056E-029, 9.3164226E-025, 4.4163087E-001
 4.4100000E+002, 1.6700142E+002, 9.8750001E-001, 2.8408634E-029, 1.1363454E-024, 4.4163087E-001
 4.4400000E+002, 1.6800142E+002, 9.8750001E-001, 3.4619469E-029, 1.3847789E-024, 4.4163087E-001
 4.4700000E+002, 1.6900142E+002, 9.8750001E-001, 4.2150436E-029, 1.6860176E-024, 4.4163087E-001
 4.5000000E+002, 1.7000142E+002, 9.8750001E-001, 5.1274087E-029, 2.0509636E-024, 4.4163087E-001
 4.5300000E+002, 1.7100142E+002, 9.8750001E-001, 6.2317586E-029, 2.4927036E-024, 4.4163087E-001
 4.5600000E+002, 1.7200142E+002, 9.8750001E-001, 7.5673302E-029, 3.0269323E-024, 4.4163087E-001
 4.5900000E+002, 1.7300142E+002, 9.8750001E-001, 9.1811428E-029, 3.6724571E-024, 4.4163084E-001
 4.6200000E+002, 1.7400142E+002, 9.8750001E-001, 1.1129489E-028, 4.4517961E-024, 4.4163087E-001
 4.6500000E+002, 1.7500142E+002, 9.8750001E-001, 1.3479717E-028, 5.3918872E-024, 4.4163090E-001
 4.6800000E+002, 1.7600142E+002, 9.8750001E-001, 1.6312322E-028, 6.5249293E-024, 4.4163087E-001
 4.7100000E+002, 1.7700142E+002, 9.8750001E-001, 1.9723445E-028, 7.8893782E-024, 4.4163087E-001
 4.7400000E+002, 1.7800142E+002, 9.8750001E-001, 2.3827812E-028, 9.5311255E-024, 4.4163087E-001
 4.7700000E+002, 1.7900142E+002, 9.8750001E-001, 2.8762221E-028, 1.1504889E-023, 4.4163090E-001
 4.8000000E+002, 1.8000142E+002, 9.8750001E-001, 3.4689648E-028, 1.3875860E-023, 4.4163087E-001
 4.8300000E+002, 1.8100142E+002, 9.8750001E-001, 4.1804115E-028, 1.6721646E-023, 4.4163087E-001
 4.8600000E+002, 1.8200142E+002, 9.8750001E-001, 5.0336394E-028, 2.0134559E-023, 4.4163090E-001
 4.8900000E+002, 1.8300142E+002, 9.8750001E-001, 6.0560790E-028, 2.4224317E-023, 4.4163087E-001
 4.9200000E+002, 1.8400142E+002, 9.8750001E-001, 7.2803055E-028, 2.9121223E-023, 4.4163084E-001
 4.9500000E+002, 1.8500142E+002, 9.8750001E-001, 8.7449767E-028, 3.4979907E-023, 4.4163087E-001
 4.9800000E+002, 1.8600142E+002, 9.8750001E-001, 1.0495929E-027, 4.1983720E-023, 4.4163084E-001
 5.0100000E+002, 1.8700142E+002, 9.8750001E-001, 1.2587476E-027, 5.0349906E-023, 4.4163087E-001
 5.0400000E+002, 1.8800142E+002, 9.8750001E-001, 1.5083917E-027, 6.0335673E-023, 4.4163087E-001
 5.0700000E+002, 1.8900142E+002, 9.8750001E-001, 1.8061323E-027, 7.2245295E-023, 4.4163087E-001
 5.1000000E+002, 1.9000142E+002, 9.8750001E-001, 2.1609622E-027, 8.6438493E-023, 4.4163087E-001
 5.1300000E+002, 1.9100142E+002, 9.8750001E-001, 2.5835039E-027, 1.0334015E-022, 4.4163087E-001
 5.1600000E+002, 1.9200142E+002, 9.8750001E-001, 3.0862958E-027, 1.2345183E-022, 4.4163087E-001
 5.1900000E+002, 1.9300142E+002, 9.8750001E-001, 3.6841276E-027, 1.4736510E-022, 4.4163087E-001
 5.2200000E+002, 1.9400142E+002, 9.8750001E-001, 4.3944298E-027, 1.7577719E-022, 4.4163087E-001
 5.2500000E+002, 1.9500142E+002, 9.8750001E-001, 5.2377321E-027, 2.0950930E-022, 4.4163087E-001
 5.2800000E+002, 1.9600142E+002, 9.8750001E-001, 6.2381965E-027, 2.4952786E-022, 4.4163087E-001
 5.3100000E+002, 1.9700142E+002, 9.8750001E-001, 7.4242373E-027, 2.9696950E-022, 4.4163087E-001
 5.3400000E+002, 1.9800142E+002, 9.8750001E-001, 8.8292494E-027, 3.5316997E-022, 4.4163087E-001
 5.3700000E+002, 1.9900142E+002, 9.8750001E-001, 1.0492449E-026, 4.1969796E-022, 4.4163087E-001
 5.4000000E+002, 2.0000142E+002, 9.8750001E-001, 1.2459858E-026, 4.9839434E-022, 4.4163087E-001
 5.4300000E+002, 2.0100142E+002, 9.8750001E-001, 1.4785449E-026, 5.9141798E-022, 4.4163087E-001
 5.4600000E+002, 2.0200142E+002, 9.8750001E-001, 1.7532469E-026, 7.0129881E-022, 4.4163087E-001
 5.4900000E+002, 2.0300142E+002, 9.8750001E-001, 2.0774989E-026, 8.3099961E-022, 4.4163087E-001
 5.5200000E+002, 2.0400142E+002, 9.8750001E-001, 2.4599689E-026, 9.8398768E-022, 4.4163090E-001
 5.5500000E+002, 2.0500142E+002, 9.8750001E-001, 2.9107941E-026, 1.1643177E-021, 4.4163087E-001
 5.5800000E+002, 2.0600142E+002, 9.8750001E-001, 3.4418208E-026, 1.3767284E-021, 4.4163090E-001
 5.6100000E+002, 2.0700142E+002, 9.8750001E-001, 4.0668852E-026, 1.6267542E-021, 4.4163087E-001
 5.6400000E+002, 2.0800142E+002, 9.8750001E-001, 4.8021344E-026, 1.9208539E-021, 4.4163087E-001
 5.6700000E+002, 2.0900142E+002, 9.8750001E-001, 5.6664014E-026, 2.2665607E-021, 4.4163087E-001
 5.7000000E+002, 2.1000142E+002, 9.8750001E-001, 6.6816365E-026, 2.6726547E-021, 4.4163087E-001
 5.7300000E+002, 2.1100142E+002, 9.8750001E-001, 7.8734062E-026, 3.1493626E-021, 4.4163090E-001
 5.7600000E+002, 2.1200142E+002, 9.8750001E-001, 9.2714705E-026, 3.7085883E-021, 4.4163087E-001
 5.7900000E+002, 2.1300142E+002, 9.8750001E-001, 1.0910448E-025, 4.3641791E-021, 4.4163087E-001
 5.8200000E+002, 2.1400142E+002, 9.8750001E-001, 1.2830580E-025, 5.1322320E-021, 4.4163087E-001
 5.8500000E+002, 2.1500142E+002, 9.8750001E-001, 1.5078618E-025, 6.0314472E-021, 4.4163087E-001
 5.8800000E+002, 2.1600142E+002, 9.8750001E-001, 1.7708839E-025, 7.0835361E-021, 4.4163087E-001
 5.9100000E+002, 2.1700142E+002, 9.8750001E-001, 2.0784219E-025, 8.3136886E-021, 4.4163087E-001
 5.9400000E+002, 2.1800142E+002, 9.8750001E-001, 2.4377782E-025, 9.7511128E-021, 4.4163087E-001
 5.9700000E+002, 2.1900142E+002, 9.8750001E-001, 2.8574142E-025, 1.1429657E-020, 4.4163084E-001
 6.0000000E+002, 2.2000142E+002, 9.8750001E-001, 3.3471287E-025, 1.3388516E-020, 4.4163087E-001
 6.0300000E+002, 2.2100142E+002, 9.8750001E-001, 3.9182632E-025, 1.5673053E-020, 4.4163087E-001
 6.0600000E+002, 2.2200142E+002, 9.8750001E-001, 4.5839346E-025, 1.8335739E-020, 4.4163087E-001
 6.0900000E+002, 2.2300142E+002, 9.8750001E-001, 5.3593060E-025, 2.1437226E-020, 4.4163087E-001
 6.1200000E+002, 2.2400142E+002, 9.8750001E-001, 6.2618931E-025, 2.5047573E-020, 4.4163087E-001
 6.1500000E+002, 2.2500142E+002, 9.8750001E-001, 7.3119187E-025, 2.9247675E-020, 4.4163087E-001
 6.1800000E+002, 2.2600142E+002, 9.8750001E-001, 8.5327160E-025, 3.4130865E-020, 4.4163087E-001
 6.2100000E+002, 2.2700142E+002, 9.8750001E-001, 9.9511914E-025, 3.9804768E-020, 4.4163087E-001
 6.2400000E+002, 2.2800142E+002, 9.8750001E-001, 1.1598353E-024, 4.6393413E-020, 4.4163087E-001
 6.2700000E+002, 2.2900142E+002, 9.8750001E-001, 1.3509916E-024, 5.4039664E-020, 4.4163087E-001
 6.3000000E+002, 2.3000142E+002, 9.8750001E-001, 1.5726988E-024, 6.2907958E-020, 4.4163087E-001
 6.3300000E+002, 2.3100142E+002, 9.8750001E-001, 1.8296865E-024, 7.3187467E-020, 4.4163087E-001
 6.3600000E+002, 2.3200142E+002, 9.8750001E-001, 2.1273924E-024, 8.5095701E-020, 4.4163087E-001
 6.3900000E+002, 2.3300142E+002, 9.8750001E-001, 2.4720645E-024, 9.8882579E-020, 4.4163087E-001
 6.4200000E+002, 2.3400142E+002, 9.8750001E-001, 2.8708784E-024, 1.1483515E-019, 4.4163087E-001
 6.4500000E+002, 2.3500142E+002, 9.8750001E-001, 3.3320704E-024, 1.3328282E-019, 4.4163090E-001
 6.4800000E+002, 2.3600142E+002, 9.8750001E-001, 3.8650879E-024, 1.5460352E-019, 4.4163087E-001
 6.5100000E+002, 2.3700142E+002, 9.8750001E-001, 4.4807627E-024, 1.7923052E-019, 4.4163087E-001
 6.5400000E+002, 2.3800142E+002, 9.8750001E-001, 5.1915058E-024, 2.0766024E-019, 4.4163087E-001
 6.5700000E+002, 2.3900142E+002, 9.8750001E-001, 6.0115303E-024, 2.4046122E-019, 4.4163087E-001
 6.6000000E+002, 2.4000142E+002, 9.8750001E-001, 6.9571040E-024, 2.7828416E-019, 4.4163087E-001
 6.6300000E+002, 2.4100142E+002, 9.8750001E-001, 8.0468364E-024, 3.2187345E-019, 4.4163087E-001
 6.6600000E+002, 2.4200142E+002, 9.8750001E-001, 9.3020025E-024, 3.7208013E-019, 4.4163090E-001
 6.6900000E+002, 2.4300142E+002, 9.8750001E-001, 1.0746916E-023, 4.2987667E-019, 4.4163084E-001
 6.7200000E+002, 2.4400142E+002, 9.8750001E-001, 1.2409341E-023, 4.9637366E-019, 4.4163087E-001
 6.7500000E+002, 2.4500142E+002, 9.8750001E-001, 1.4320971E-023, 5.7283891E-019, 4.4163090E-001
 6.7800000E+002, 2.4600142E+002, 9.8750001E-001, 1.6517965E-023, 6.6071863E-019, 4.4163087E-001
 6.8100000E+002, 2.4700142E+002, 9.8750001E-001, 1.9041548E-023, 7.6166196E-019, 4.4163087E-001
 6.8400000E+002, 2.4800142E+002, 9.8750001E-001, 2.1938706E-023, 8.7754826E-019, 4.4163087E-001
 6.8700000E+002, 2.4900142E+002, 9.8750001E-001, 2.5262955E-023, 1.0105183E-018, 4.4163087E-001
 6.9000000E+002, 2.5000142E+002, 9.8750001E-001, 2.9075223E-023, 1.1630090E-018, 4.4163087E-001
 6.9300000E+002, 2.5100142E+002, 9.8750001E-001, 3.3444837E-023, 1.3377935E-018, 4.4163087E-001
 6.9600000E+002, 2.5200142E+002, 9.8750001E-001, 3.8450633E-023, 1.5380254E-018, 4.4163087E-001
