s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 8.5200000E+002, 1.6200072E+002, 9.7500002E-001, 1.0297495E-029, 4.1189983E-025, 2.1801840E-001
 8.5800000E+002, 1.6300072E+002, 9.7500002E-001, 1.2606185E-029, 5.0424743E-025, 2.1801840E-001
 8.6400000E+002, 1.6400072E+002, 9.7500002E-001, 1.5418207E-029, 6.1672830E-025, 2.1801840E-001
 8.7000000E+002, 1.6500072E+002, 9.7500002E-001, 1.8840170E-029, 7.5360686E-025, 2.1801841E-001
 8.7600000E+002, 1.6600072E+002, 9.7500002E-001, 2.3000611E-029, 9.2002451E-025, 2.1801840E-001
 8.8200000E+002, 1.6700072E+002, 9.7500002E-001, 2.8054347E-029, 1.1221739E-024, 2.1801841E-001
 8.8800000E+002, 1.6800072E+002, 9.7500002E-001, 3.4187697E-029, 1.3675080E-024, 2.1801841E-001
 8.9400000E+002, 1.6900072E+002, 9.7500002E-001, 4.1624703E-029, 1.6649882E-024, 2.1801841E-001
 9.0000000E+002, 1.7000072E+002, 9.7500002E-001, 5.0634516E-029, 2.0253807E-024, 2.1801838E-001
 9.0600000E+002, 1.7100072E+002, 9.7500002E-001, 6.1540208E-029, 2.4616085E-024, 2.1801841E-001
 9.1200000E+002, 1.7200072E+002, 9.7500002E-001, 7.4729260E-029, 2.9891705E-024, 2.1801841E-001
 9.1800000E+002, 1.7300072E+002, 9.7500002E-001, 9.0665975E-029, 3.6266393E-024, 2.1801840E-001
 9.2400000E+002, 1.7400072E+002, 9.7500002E-001, 1.0990629E-028, 4.3962512E-024, 2.1801838E-001
 9.3000000E+002, 1.7500072E+002, 9.7500002E-001, 1.3311521E-028, 5.3246088E-024, 2.1801840E-001
 9.3600000E+002, 1.7600072E+002, 9.7500002E-001, 1.6108769E-028, 6.4435078E-024, 2.1801838E-001
 9.4200000E+002, 1.7700072E+002, 9.7500002E-001, 1.9477310E-028, 7.7909244E-024, 2.1801838E-001
 9.4800000E+002, 1.7800072E+002, 9.7500002E-001, 2.3530439E-028, 9.4121764E-024, 2.1801838E-001
 9.5400000E+002, 1.7900072E+002, 9.7500002E-001, 2.8403244E-028, 1.1361298E-023, 2.1801840E-001
 9.6000000E+002, 1.8000072E+002, 9.7500002E-001, 3.4256665E-028, 1.3702667E-023, 2.1801841E-001
 9.6600000E+002, 1.8100072E+002, 9.7500002E-001, 4.1282294E-028, 1.6512919E-023, 2.1801841E-001
 9.7200000E+002, 1.8200072E+002, 9.7500002E-001, 4.9708035E-028, 1.9883215E-023, 2.1801840E-001
 9.7800000E+002, 1.8300072E+002, 9.7500002E-001, 5.9804752E-028, 2.3921901E-023, 2.1801840E-001
 9.8400000E+002, 1.8400072E+002, 9.7500002E-001, 7.1894127E-028, 2.8757653E-023, 2.1801841E-001
 9.9000000E+002, 1.8500072E+002, 9.7500002E-001, 8.6357909E-028, 3.4543165E-023, 2.1801841E-001
 9.9600000E+002, 1.8600072E+002, 9.7500002E-001, 1.0364874E-027, 4.1459500E-023, 2.1801841E-001
 1.0020000E+003, 1.8700072E+002, 9.7500002E-001, 1.2430296E-027, 4.9721187E-023, 2.1801841E-001
 1.0080000E+003, 1.8800072E+002, 9.7500002E-001, 1.4895552E-027, 5.9582216E-023, 2.1801841E-001
 1.0140000E+003, 1.8900072E+002, 9.7500002E-001, 1.7835766E-027, 7.1343059E-023, 2.1801841E-001
 1.0200000E+003, 1.9000072E+002, 9.7500002E-001, 2.1339735E-027, 8.5358940E-023, 2.1801838E-001
 1.0260000E+003, 1.9100072E+002, 9.7500002E-001, 2.5512361E-027, 1.0204944E-022, 2.1801841E-001
