Time,Mass,Temp1,HRR,Thickness,Temp2
 2.7601020E+002, 1.1490902E+001, 5.1739423E+002, 2.1795507E+002, 4.9487179E-002, 4.8478764E+002
 2.7722345E+002, 1.1483631E+001, 5.1870787E+002, 2.2335588E+002, 4.9487179E-002, 4.8622359E+002
 2.7840897E+002, 1.1476207E+001, 5.2581595E+002, 2.2932917E+002, 4.9487179E-002, 4.9097856E+002
 2.7960848E+002, 1.1468710E+001, 5.2563762E+002, 2.3104924E+002, 4.9487179E-002, 4.9023756E+002
 2.8081615E+002, 1.1461012E+001, 5.4163802E+002, 2.3468878E+002, 4.9487179E-002, 4.9869383E+002
 2.8200889E+002, 1.1453228E+001, 5.4071590E+002, 2.4043226E+002, 4.9487179E-002, 5.0399179E+002
 2.8320213E+002, 1.1445337E+001, 5.4877970E+002, 2.4439468E+002, 4.9487179E-002, 5.0546498E+002
 2.8440066E+002, 1.1437223E+001, 5.4404431E+002, 2.4803438E+002, 4.9487179E-002, 5.0926597E+002
 2.8561362E+002, 1.1428929E+001, 5.5110692E+002, 2.5588596E+002, 4.9487179E-002, 5.1193334E+002
 2.8680528E+002, 1.1420545E+001, 5.4118065E+002, 2.5628350E+002, 4.9487179E-002, 5.0889199E+002
 2.8800878E+002, 1.1412163E+001, 5.3292776E+002, 2.5587557E+002, 4.9487179E-002, 5.0604980E+002
 2.8922262E+002, 1.1403726E+001, 5.3223069E+002, 2.5466856E+002, 4.9487179E-002, 5.0359324E+002
 2.9040779E+002, 1.1395394E+001, 5.2892449E+002, 2.5253170E+002, 4.9487179E-002, 5.0115989E+002
 2.9161568E+002, 1.1387110E+001, 5.2143864E+002, 2.5119864E+002, 4.9487179E-002, 4.9827506E+002
 2.9281944E+002, 1.1378803E+001, 5.2042153E+002, 2.4997620E+002, 4.9487179E-002, 4.9464064E+002
 2.9402321E+002, 1.1370529E+001, 5.2400060E+002, 2.5237002E+002, 4.9487179E-002, 4.9579436E+002
 2.9521854E+002, 1.1362118E+001, 5.2816282E+002, 2.5964356E+002, 4.9487179E-002, 4.9853077E+002
 2.9641864E+002, 1.1353562E+001, 5.2518579E+002, 2.6384324E+002, 4.9487179E-002, 4.9858353E+002
 2.9761686E+002, 1.1344849E+001, 5.2135578E+002, 2.6509304E+002, 4.9487179E-002, 4.9603302E+002
 2.9881058E+002, 1.1336141E+001, 5.2516053E+002, 2.6722152E+002, 4.9487179E-002, 4.9696914E+002
 3.0000451E+002, 1.1327346E+001, 5.3034358E+002, 2.6887263E+002, 4.9487179E-002, 4.9983194E+002
 3.0121641E+002, 1.1318347E+001, 5.2694849E+002, 2.7844324E+002, 4.9487179E-002, 5.0005094E+002
 3.0240157E+002, 1.1309283E+001, 5.3636605E+002, 2.7620852E+002, 4.9487179E-002, 5.0277333E+002
 3.0360285E+002, 1.1300269E+001, 5.2720822E+002, 2.7494723E+002, 4.9487179E-002, 5.0343645E+002
 3.0480244E+002, 1.1291206E+001, 5.2113396E+002, 2.7598788E+002, 4.9487179E-002, 4.9862758E+002
 3.0600472E+002, 1.1282099E+001, 5.2291360E+002, 2.7757919E+002, 4.9487179E-002, 4.9774124E+002
 3.0720322E+002, 1.1272957E+001, 5.3154032E+002, 2.8057458E+002, 4.9487179E-002, 5.0074202E+002
 3.0841170E+002, 1.1263773E+001, 5.2608141E+002, 2.7827343E+002, 4.9487179E-002, 5.0144442E+002
 3.0960945E+002, 1.1254545E+001, 5.2139620E+002, 2.8046142E+002, 4.9487179E-002, 4.9892461E+002
 3.1082659E+002, 1.1245191E+001, 5.3079161E+002, 2.8435825E+002, 4.9487179E-002, 4.9971260E+002
 3.1201112E+002, 1.1235880E+001, 5.3514017E+002, 2.8174145E+002, 4.9487179E-002, 5.0622143E+002
 3.1321812E+002, 1.1226617E+001, 5.2766257E+002, 2.7773230E+002, 4.9487179E-002, 5.0413335E+002
 3.1442016E+002, 1.1217442E+001, 5.2238539E+002, 2.7068783E+002, 4.9487179E-002, 5.0040685E+002
 3.1560754E+002, 1.1208543E+001, 5.2249956E+002, 2.6270985E+002, 4.9487179E-002, 4.9877064E+002
 3.1681192E+002, 1.1199764E+001, 5.3150219E+002, 2.6458209E+002, 4.9487179E-002, 5.0136146E+002
 3.1800951E+002, 1.1190921E+001, 5.4030860E+002, 2.6426536E+002, 4.9487179E-002, 5.0854656E+002
 3.1920774E+002, 1.1182143E+001, 5.4765747E+002, 2.6973645E+002, 4.9487179E-002, 5.1320524E+002
 3.2040325E+002, 1.1173238E+001, 5.5187388E+002, 2.7207368E+002, 4.9487179E-002, 5.1759524E+002
 3.2161819E+002, 1.1164177E+001, 5.5937825E+002, 2.7683957E+002, 4.9487179E-002, 5.2267468E+002
 3.2280395E+002, 1.1154984E+001, 5.6266638E+002, 2.8090421E+002, 4.9487179E-002, 5.2839516E+002
 3.2401725E+002, 1.1145663E+001, 5.5369470E+002, 2.8371421E+002, 4.9487179E-002, 5.2429001E+002
 3.2521004E+002, 1.1136200E+001, 5.5952196E+002, 2.8959074E+002, 4.9487179E-002, 5.2904369E+002
 3.2642320E+002, 1.1126656E+001, 5.4665763E+002, 2.8975753E+002, 4.9487179E-002, 5.2352717E+002
 3.2760528E+002, 1.1117106E+001, 5.4857417E+002, 2.9145073E+002, 4.9487179E-002, 5.2109914E+002
 3.2881547E+002, 1.1107480E+001, 5.4514086E+002, 2.9743311E+002, 4.9487179E-002, 5.2116402E+002
 3.3000399E+002, 1.1097708E+001, 5.4744057E+002, 2.9525909E+002, 4.9487179E-002, 5.2014840E+002
 3.3121374E+002, 1.1087900E+001, 5.4248837E+002, 3.0031530E+002, 4.9487179E-002, 5.1820105E+002
 3.3241618E+002, 1.1077984E+001, 5.5163677E+002, 3.0046720E+002, 4.9487179E-002, 5.2201583E+002
 3.3361009E+002, 1.1068073E+001, 5.4987138E+002, 3.0319174E+002, 4.9487179E-002, 5.2241660E+002
 3.3481477E+002, 1.1058043E+001, 5.5837649E+002, 3.0750783E+002, 4.9487179E-002, 5.2595566E+002
 3.3600225E+002, 1.1047904E+001, 5.5340013E+002, 3.1184815E+002, 4.9487179E-002, 5.2770868E+002
 3.3722326E+002, 1.1037593E+001, 5.4439798E+002, 3.1128283E+002, 4.9487179E-002, 5.2366955E+002
 3.3841364E+002, 1.1027262E+001, 5.4250408E+002, 3.1590250E+002, 4.9487179E-002, 5.2042616E+002
 3.3961126E+002, 1.1016980E+001, 5.4128679E+002, 3.0851989E+002, 4.9487179E-002, 5.1850906E+002
 3.4081119E+002, 1.1006637E+001, 5.4969020E+002, 3.1586067E+002, 4.9487179E-002, 5.2131665E+002
 3.4200809E+002, 1.0996211E+001, 5.5022185E+002, 3.2001330E+002, 4.9487179E-002, 5.2260043E+002
 3.4321219E+002, 1.0985658E+001, 5.5597065E+002, 3.1836868E+002, 4.9487179E-002, 5.2759030E+002
 3.4442073E+002, 1.0974970E+001, 5.4974142E+002, 3.2442429E+002, 4.9487179E-002, 5.2603413E+002
 3.4561440E+002, 1.0964257E+001, 5.5046393E+002, 3.2557151E+002, 4.9487179E-002, 5.2484558E+002
 3.4680408E+002, 1.0953598E+001, 5.4475030E+002, 3.2330038E+002, 4.9487179E-002, 5.2456962E+002
 3.4800139E+002, 1.0942939E+001, 5.4440946E+002, 3.2289547E+002, 4.9487179E-002, 5.2171406E+002
 3.4921424E+002, 1.0932078E+001, 5.4289535E+002, 3.3388353E+002, 4.9487179E-002, 5.2147677E+002
 3.5041695E+002, 1.0921103E+001, 5.4566986E+002, 3.3377740E+002, 4.9487179E-002, 5.2063607E+002
 3.5160975E+002, 1.0910115E+001, 5.5769206E+002, 3.3474292E+002, 4.9487179E-002, 5.2640582E+002
 3.5280158E+002, 1.0899135E+001, 5.6721169E+002, 3.2774082E+002, 4.9487179E-002, 5.3362239E+002
 3.5401055E+002, 1.0888095E+001, 5.7039215E+002, 3.4013723E+002, 4.9487179E-002, 5.3840489E+002
 3.5520797E+002, 1.0876942E+001, 5.7017701E+002, 3.3862677E+002, 4.9487179E-002, 5.4214721E+002
 3.5641890E+002, 1.0865707E+001, 5.6856164E+002, 3.4190595E+002, 4.9487179E-002, 5.3871220E+002
 3.5761908E+002, 1.0854330E+001, 5.7788324E+002, 3.4804917E+002, 4.9487179E-002, 5.4624606E+002
 3.5880583E+002, 1.0842893E+001, 5.7946746E+002, 3.4715086E+002, 4.9487179E-002, 5.4614129E+002
 3.6001296E+002, 1.0831262E+001, 5.8535370E+002, 3.5510610E+002, 4.9487179E-002, 5.5409555E+002
 3.6121264E+002, 1.0819529E+001, 5.8373754E+002, 3.4621439E+002, 4.9487179E-002, 5.5168369E+002
 3.6241332E+002, 1.0807784E+001, 5.7242400E+002, 3.6833737E+002, 4.9487179E-002, 5.5097985E+002
 3.6360578E+002, 1.0796035E+001, 5.7063774E+002, 3.5936976E+002, 4.9487179E-002, 5.4656447E+002
 3.6480972E+002, 1.0784225E+001, 5.5981822E+002, 3.6144564E+002, 4.9487179E-002, 5.4030139E+002
 3.6601519E+002, 1.0772303E+001, 5.6959485E+002, 3.5373794E+002, 4.9487179E-002, 5.4284434E+002
 3.6721131E+002, 1.0760469E+001, 5.7125784E+002, 3.6144631E+002, 4.9487179E-002, 5.4393255E+002
 3.6840626E+002, 1.0748623E+001, 5.6491076E+002, 3.6350210E+002, 4.9487179E-002, 5.4266103E+002
 3.6961066E+002, 1.0736671E+001, 5.6876420E+002, 3.5807580E+002, 4.9487179E-002, 5.4456361E+002
 3.7080386E+002, 1.0724675E+001, 5.6748793E+002, 3.7069976E+002, 4.9487179E-002, 5.4361635E+002
 3.7201411E+002, 1.0712546E+001, 5.6905014E+002, 3.6808038E+002, 4.9487179E-002, 5.4295635E+002
 3.7321351E+002, 1.0700283E+001, 5.7053588E+002, 3.7099412E+002, 4.9487179E-002, 5.4576683E+002
 3.7440091E+002, 1.0688072E+001, 5.6354414E+002, 3.7387815E+002, 4.9487179E-002, 5.4344077E+002
 3.7560756E+002, 1.0675803E+001, 5.5881674E+002, 3.6345167E+002, 4.9487179E-002, 5.3855846E+002
 3.7681280E+002, 1.0663463E+001, 5.5272527E+002, 3.7165017E+002, 4.9487179E-002, 5.3684515E+002
 3.7800512E+002, 1.0651164E+001, 5.5254243E+002, 3.7837015E+002, 4.9487179E-002, 5.3351002E+002
 3.7920433E+002, 1.0638863E+001, 5.4775759E+002, 3.6659127E+002, 4.9487179E-002, 5.3124494E+002
 3.8040786E+002, 1.0626523E+001, 5.5918217E+002, 3.6754673E+002, 4.9487179E-002, 5.3458668E+002
 3.8161212E+002, 1.0614129E+001, 5.5816926E+002, 3.8332537E+002, 4.9487179E-002, 5.3447300E+002
 3.8281645E+002, 1.0601708E+001, 5.6493585E+002, 3.7647460E+002, 4.9487179E-002, 5.3934341E+002
 3.8400933E+002, 1.0589303E+001, 5.7347791E+002, 3.7865891E+002, 4.9487179E-002, 5.4401888E+002
 3.8520739E+002, 1.0576853E+001, 5.7523625E+002, 3.8001493E+002, 4.9487179E-002, 5.4823707E+002
 3.8641620E+002, 1.0564235E+001, 5.7036365E+002, 3.7989750E+002, 4.9487179E-002, 5.4683584E+002
 3.8761083E+002, 1.0551652E+001, 5.8026017E+002, 3.7792175E+002, 4.9487179E-002, 5.5080946E+002
 3.8881089E+002, 1.0539069E+001, 5.8306073E+002, 3.7927566E+002, 4.9487179E-002, 5.5331854E+002
 3.9001259E+002, 1.0526411E+001, 6.0396909E+002, 3.8381348E+002, 4.9487179E-002, 5.6470244E+002
 3.9120062E+002, 1.0513738E+001, 5.9063131E+002, 3.8120902E+002, 4.9487179E-002, 5.6646010E+002
 3.9240145E+002, 1.0501055E+001, 5.8223168E+002, 3.8430743E+002, 4.9487179E-002, 5.6137923E+002
 3.9361265E+002, 1.0488229E+001, 5.7170347E+002, 3.8414432E+002, 4.9487179E-002, 5.5329039E+002
 3.9480497E+002, 1.0475482E+001, 5.7767854E+002, 3.8771899E+002, 4.9487179E-002, 5.5336814E+002
 3.9600353E+002, 1.0462768E+001, 5.9596855E+002, 3.8211150E+002, 4.9487179E-002, 5.6098090E+002
 3.9721252E+002, 1.0449930E+001, 5.9113868E+002, 3.8059429E+002, 4.9487179E-002, 5.6634524E+002
 3.9840763E+002, 1.0437028E+001, 5.8680618E+002, 4.0560647E+002, 4.9487179E-002, 5.6251656E+002
 3.9960337E+002, 1.0424094E+001, 5.8613458E+002, 3.9287255E+002, 4.9487179E-002, 5.6231551E+002
 4.0081418E+002, 1.0410988E+001, 6.0554615E+002, 3.9445578E+002, 4.9487179E-002, 5.6880935E+002
 4.0200801E+002, 1.0397797E+001, 6.1164333E+002, 3.9278772E+002, 4.9487179E-002, 5.7821168E+002
 4.0321531E+002, 1.0384562E+001, 6.1005660E+002, 4.0509589E+002, 4.9487179E-002, 5.7867699E+002
 4.0440217E+002, 1.0371321E+001, 6.0978711E+002, 4.0339394E+002, 4.9487179E-002, 5.8124864E+002
 4.0561825E+002, 1.0357933E+001, 6.0680991E+002, 4.0201660E+002, 4.9487179E-002, 5.8033620E+002
 4.0681565E+002, 1.0344431E+001, 5.9334877E+002, 4.0714620E+002, 4.9487179E-002, 5.7426998E+002
 4.0801339E+002, 1.0331007E+001, 5.9587440E+002, 3.8819549E+002, 4.9487179E-002, 5.7194496E+002
 4.0921096E+002, 1.0317592E+001, 5.8496218E+002, 4.1720077E+002, 4.9487179E-002, 5.6903436E+002
 4.1041407E+002, 1.0304153E+001, 5.8732504E+002, 4.0376615E+002, 4.9487179E-002, 5.6554998E+002
 4.1160608E+002, 1.0290742E+001, 5.7940714E+002, 4.0657831E+002, 4.9487179E-002, 5.6333935E+002
 4.1280208E+002, 1.0277355E+001, 5.9168527E+002, 4.0796837E+002, 4.9487179E-002, 5.6367959E+002
 4.1401903E+002, 1.0263809E+001, 5.9764723E+002, 4.0206131E+002, 4.9487179E-002, 5.6947574E+002
 4.1520158E+002, 1.0250319E+001, 6.0517700E+002, 4.0983524E+002, 4.9487179E-002, 5.7621897E+002
 4.1641432E+002, 1.0236792E+001, 6.0395459E+002, 4.1374781E+002, 4.9487179E-002, 5.7675082E+002
 4.1760935E+002, 1.0223128E+001, 6.0234575E+002, 4.0701103E+002, 4.9487179E-002, 5.7767918E+002
 4.1881813E+002, 1.0209395E+001, 6.0357610E+002, 4.2080480E+002, 4.9487179E-002, 5.7702578E+002
 4.2001484E+002, 1.0195576E+001, 5.9767902E+002, 4.1123727E+002, 4.9487179E-002, 5.7781834E+002
 4.2121494E+002, 1.0181732E+001, 5.9017628E+002, 4.1997563E+002, 4.9487179E-002, 5.7285483E+002
 4.2241480E+002, 1.0167821E+001, 5.8691450E+002, 4.3311409E+002, 4.9487179E-002, 5.6849126E+002
 4.2360094E+002, 1.0153963E+001, 5.8297638E+002, 4.2299886E+002, 4.9487179E-002, 5.6600649E+002
 4.2480852E+002, 1.0140043E+001, 5.9009187E+002, 4.1512783E+002, 4.9487179E-002, 5.6500025E+002
 4.2601466E+002, 1.0126020E+001, 6.0053543E+002, 4.2220270E+002, 4.9487179E-002, 5.7430847E+002
 4.2720994E+002, 1.0112031E+001, 6.0125111E+002, 4.3235987E+002, 4.9487179E-002, 5.7588065E+002
 4.2840661E+002, 1.0098038E+001, 5.8682922E+002, 4.2575378E+002, 4.9487179E-002, 5.7160895E+002
 4.2961616E+002, 1.0083888E+001, 5.9368562E+002, 4.2625726E+002, 4.9487179E-002, 5.7024593E+002
 4.3080308E+002, 1.0069749E+001, 5.8504922E+002, 4.2918344E+002, 4.9487179E-002, 5.6846632E+002
 4.3201543E+002, 1.0055558E+001, 6.0105726E+002, 4.3110362E+002, 4.9487179E-002, 5.7168356E+002
 4.3322133E+002, 1.0041203E+001, 6.0563274E+002, 4.2389951E+002, 4.9487179E-002, 5.7874795E+002
 4.3441818E+002, 1.0026939E+001, 6.1074810E+002, 4.3203664E+002, 4.9487179E-002, 5.8131785E+002
 4.3560783E+002, 1.0012713E+001, 5.9923537E+002, 4.2364858E+002, 4.9487179E-002, 5.8148627E+002
 4.3681759E+002, 9.9984371E+000, 5.9689035E+002, 4.2922366E+002, 4.9487179E-002, 5.7664381E+002
 4.3800463E+002, 9.9841176E+000, 5.9682913E+002, 4.4365648E+002, 4.9487179E-002, 5.7523576E+002
 4.3920876E+002, 9.9697798E+000, 5.9591979E+002, 4.3221870E+002, 4.9487179E-002, 5.7591267E+002
 4.4041290E+002, 9.9553536E+000, 6.1369777E+002, 4.2930892E+002, 4.9487179E-002, 5.8225504E+002
 4.4160641E+002, 9.9409461E+000, 5.9781706E+002, 4.4117383E+002, 4.9487179E-002, 5.8229640E+002
 4.4281267E+002, 9.9265127E+000, 5.8702969E+002, 4.2981627E+002, 4.9487179E-002, 5.7135934E+002
 4.4400584E+002, 9.9121337E+000, 6.0122604E+002, 4.3813054E+002, 4.9487179E-002, 5.7698833E+002
 4.4521311E+002, 9.8977013E+000, 5.8654923E+002, 4.2883424E+002, 4.9487179E-002, 5.7267805E+002
 4.4641623E+002, 9.8832355E+000, 6.0228199E+002, 4.3134723E+002, 4.9487179E-002, 5.7607290E+002
 4.4760856E+002, 9.8688310E+000, 6.0259625E+002, 4.3961282E+002, 4.9487179E-002, 5.8102924E+002
 4.4881331E+002, 9.8544249E+000, 6.0062868E+002, 4.2882398E+002, 4.9487179E-002, 5.7710954E+002
 4.5001258E+002, 9.8399710E+000, 6.0885458E+002, 4.3766990E+002, 4.9487179E-002, 5.8247454E+002
 4.5120820E+002, 9.8255338E+000, 6.0943061E+002, 4.3821684E+002, 4.9487179E-002, 5.8513348E+002
 4.5241565E+002, 9.8110073E+000, 6.1241819E+002, 4.4426409E+002, 4.9487179E-002, 5.8604448E+002
 4.5360412E+002, 9.7964731E+000, 6.1876995E+002, 4.3799011E+002, 4.9487179E-002, 5.9317781E+002
 4.5481160E+002, 9.7819010E+000, 6.0377384E+002, 4.4544706E+002, 4.9487179E-002, 5.8711434E+002
 4.5600498E+002, 9.7672895E+000, 6.0929651E+002, 4.3776545E+002, 4.9487179E-002, 5.8658456E+002
 4.5720599E+002, 9.7527101E+000, 6.0464276E+002, 4.4725621E+002, 4.9487179E-002, 5.8624197E+002
 4.5840899E+002, 9.7380356E+000, 5.9593023E+002, 4.4556441E+002, 4.9487179E-002, 5.7948837E+002
 4.5960478E+002, 9.7234017E+000, 6.0815142E+002, 4.3804409E+002, 4.9487179E-002, 5.8348767E+002
 4.6081603E+002, 9.7086909E+000, 6.0930448E+002, 4.4118546E+002, 4.9487179E-002, 5.8691407E+002
 4.6200182E+002, 9.6940431E+000, 6.1256518E+002, 4.4300658E+002, 4.9487179E-002, 5.8825783E+002
 4.6320853E+002, 9.6794162E+000, 6.1156013E+002, 4.3835845E+002, 4.9487179E-002, 5.8937162E+002
 4.6441270E+002, 9.6646926E+000, 6.0398494E+002, 4.4744905E+002, 4.9487179E-002, 5.8707414E+002
 4.6561049E+002, 9.6500148E+000, 6.0271581E+002, 4.3525104E+002, 4.9487179E-002, 5.8396323E+002
 4.6680016E+002, 9.6354228E+000, 5.9622759E+002, 4.5584215E+002, 4.9487179E-002, 5.8307451E+002
 4.6801126E+002, 9.6207329E+000, 5.9427775E+002, 4.3535610E+002, 4.9487179E-002, 5.7747135E+002
 4.6921090E+002, 9.6060017E+000, 6.0883644E+002, 4.4580863E+002, 4.9487179E-002, 5.8242518E+002
 4.7040911E+002, 9.5913434E+000, 6.2203259E+002, 4.3950486E+002, 4.9487179E-002, 5.9185131E+002
 4.7160259E+002, 9.5767226E+000, 6.2137152E+002, 4.3468112E+002, 4.9487179E-002, 5.9561094E+002
 4.7280510E+002, 9.5620686E+000, 6.2170288E+002, 4.4334145E+002, 4.9487179E-002, 5.9789137E+002
 4.7400123E+002, 9.5474212E+000, 6.1579778E+002, 4.4197228E+002, 4.9487179E-002, 5.9591316E+002
 4.7521268E+002, 9.5327389E+000, 6.3027454E+002, 4.4275198E+002, 4.9487179E-002, 5.9972796E+002
 4.7641027E+002, 9.5180621E+000, 6.2585161E+002, 4.3222395E+002, 4.9487179E-002, 6.0258481E+002
 4.7761528E+002, 9.5034178E+000, 6.1886727E+002, 4.4198718E+002, 4.9487179E-002, 5.9979065E+002
 4.7881608E+002, 9.4887523E+000, 6.1385558E+002, 4.4871755E+002, 4.9487179E-002, 5.9726483E+002
 4.8000661E+002, 9.4741626E+000, 6.2026615E+002, 4.4824260E+002, 4.9487179E-002, 5.9640863E+002
 4.8120669E+002, 9.4595923E+000, 6.1798247E+002, 4.3759539E+002, 4.9487179E-002, 5.9761622E+002
 4.8240754E+002, 9.4449674E+000, 6.1937326E+002, 4.4009021E+002, 4.9487179E-002, 5.9771334E+002
 4.8360561E+002, 9.4303807E+000, 6.1751806E+002, 4.4448169E+002, 4.9487179E-002, 5.9853645E+002
 4.8480226E+002, 9.4158293E+000, 6.0636639E+002, 4.3028460E+002, 4.9487179E-002, 5.9329159E+002
 4.8600609E+002, 9.4012815E+000, 6.0618050E+002, 4.5150608E+002, 4.9487179E-002, 5.8897071E+002
 4.8720932E+002, 9.3867020E+000, 6.0665431E+002, 4.3213015E+002, 4.9487179E-002, 5.9115461E+002
 4.8841480E+002, 9.3721464E+000, 6.2251668E+002, 4.4272069E+002, 4.9487179E-002, 5.9433133E+002
 4.8960887E+002, 9.3576599E+000, 6.3097488E+002, 4.3983091E+002, 4.9487179E-002, 6.0322638E+002
 4.9080791E+002, 9.3432223E+000, 6.1899268E+002, 4.4112803E+002, 4.9487179E-002, 6.0165218E+002
 4.9200264E+002, 9.3288069E+000, 6.0720918E+002, 4.3031195E+002, 4.9487179E-002, 5.9540742E+002
 4.9320011E+002, 9.3143897E+000, 6.1383444E+002, 4.4644743E+002, 4.9487179E-002, 5.9313330E+002
 4.9440424E+002, 9.2999220E+000, 5.9855803E+002, 4.2653057E+002, 4.9487179E-002, 5.8994654E+002
 4.9561660E+002, 9.2853920E+000, 5.9902030E+002, 4.4805346E+002, 4.9487179E-002, 5.8365450E+002
 4.9680690E+002, 9.2709673E+000, 6.0415641E+002, 4.3118466E+002, 4.9487179E-002, 5.8704665E+002
 4.9801212E+002, 9.2566111E+000, 6.0571003E+002, 4.3563241E+002, 4.9487179E-002, 5.8649838E+002
 4.9920118E+002, 9.2422547E+000, 6.1103852E+002, 4.3371595E+002, 4.9487179E-002, 5.9171713E+002
 5.0041175E+002, 9.2279383E+000, 6.0680469E+002, 4.3066820E+002, 4.9487179E-002, 5.8990534E+002
 5.0161150E+002, 9.2135873E+000, 6.0901268E+002, 4.2508431E+002, 4.9487179E-002, 5.8925855E+002
 5.0280861E+002, 9.1993354E+000, 6.0383078E+002, 4.2820826E+002, 4.9487179E-002, 5.8930113E+002
 5.0401438E+002, 9.1850696E+000, 6.0479562E+002, 4.2962565E+002, 4.9487179E-002, 5.8915156E+002
 5.0520989E+002, 9.1708730E+000, 6.1175404E+002, 4.3484075E+002, 4.9487179E-002, 5.9036318E+002
 5.0641996E+002, 9.1566540E+000, 6.0101915E+002, 4.2280143E+002, 4.9487179E-002, 5.8873755E+002
 5.0761626E+002, 9.1424802E+000, 5.9776165E+002, 4.2900831E+002, 4.9487179E-002, 5.8432295E+002
 5.0880270E+002, 9.1284706E+000, 5.9380953E+002, 4.2183873E+002, 4.9487179E-002, 5.8194977E+002
 5.1000571E+002, 9.1144656E+000, 6.0196222E+002, 4.3203201E+002, 4.9487179E-002, 5.8360021E+002
 5.1120835E+002, 9.1003842E+000, 6.0603860E+002, 4.2213433E+002, 4.9487179E-002, 5.8521459E+002
 5.1241398E+002, 9.0863334E+000, 6.2199623E+002, 4.2786601E+002, 4.9487179E-002, 5.9390321E+002
 5.1360064E+002, 9.0724103E+000, 6.2406598E+002, 4.2061107E+002, 4.9487179E-002, 6.0051582E+002
 5.1481167E+002, 9.0584834E+000, 6.1842305E+002, 4.1649534E+002, 4.9487179E-002, 5.9944706E+002
 5.1600341E+002, 9.0445782E+000, 6.1958610E+002, 4.1687816E+002, 4.9487179E-002, 5.9795331E+002
 5.1720736E+002, 9.0307518E+000, 6.0672834E+002, 4.1561636E+002, 4.9487179E-002, 5.9564984E+002
 5.1840115E+002, 9.0169431E+000, 6.2524349E+002, 4.1682097E+002, 4.9487179E-002, 5.9871096E+002
 5.1960641E+002, 9.0031522E+000, 6.2255315E+002, 4.0918408E+002, 4.9487179E-002, 6.0127859E+002
 5.2080299E+002, 8.9893833E+000, 6.3526984E+002, 4.1755857E+002, 4.9487179E-002, 6.0826842E+002
 5.2201493E+002, 8.9756180E+000, 6.3453251E+002, 4.2149184E+002, 4.9487179E-002, 6.1051338E+002
 5.2321474E+002, 8.9618573E+000, 6.3301903E+002, 4.1415301E+002, 4.9487179E-002, 6.1203189E+002
 5.2440593E+002, 8.9482712E+000, 6.2986873E+002, 4.1785491E+002, 4.9487179E-002, 6.1052144E+002
 5.2560507E+002, 8.9347027E+000, 6.1959099E+002, 4.1165307E+002, 4.9487179E-002, 6.0415146E+002
 5.2680620E+002, 8.9211338E+000, 6.1190060E+002, 4.1301864E+002, 4.9487179E-002, 6.0214252E+002
 5.2801268E+002, 8.9075542E+000, 6.0446064E+002, 4.1311989E+002, 4.9487179E-002, 5.9543775E+002
 5.2921279E+002, 8.8940308E+000, 6.0222712E+002, 4.0370741E+002, 4.9487179E-002, 5.8978589E+002
 5.3041395E+002, 8.8805614E+000, 6.0367253E+002, 4.1187863E+002, 4.9487179E-002, 5.9173376E+002
 5.3161219E+002, 8.8671381E+000, 5.9607344E+002, 4.0865428E+002, 4.9487179E-002, 5.8597177E+002
 5.3280683E+002, 8.8537797E+000, 6.0598460E+002, 4.0608380E+002, 4.9487179E-002, 5.8754675E+002
 5.3400798E+002, 8.8404343E+000, 6.0701568E+002, 4.0867516E+002, 4.9487179E-002, 5.9255297E+002
 5.3520663E+002, 8.8270926E+000, 5.9717649E+002, 3.9759079E+002, 4.9487179E-002, 5.8664156E+002
 5.3641348E+002, 8.8137609E+000, 6.0376945E+002, 3.9939778E+002, 4.9487179E-002, 5.8711457E+002
 5.3761526E+002, 8.8004368E+000, 6.1376435E+002, 4.0412874E+002, 4.9487179E-002, 5.9174374E+002
 5.3881458E+002, 8.7872149E+000, 6.2002383E+002, 4.0146119E+002, 4.9487179E-002, 5.9771644E+002
 5.4000137E+002, 8.7740788E+000, 6.1869853E+002, 3.9974644E+002, 4.9487179E-002, 5.9898837E+002
 5.4120783E+002, 8.7609521E+000, 6.1380968E+002, 4.0347141E+002, 4.9487179E-002, 6.0000703E+002
 5.4240000E+002, 8.7478209E+000, 5.9710903E+002, 3.9843534E+002, 4.9487179E-002, 5.9084912E+002
 5.4361243E+002, 8.7347105E+000, 5.9957597E+002, 3.9805077E+002, 4.9487179E-002, 5.8712290E+002
 5.4481385E+002, 8.7215677E+000, 5.9618893E+002, 3.9785915E+002, 4.9487179E-002, 5.8577206E+002
 5.4601737E+002, 8.7085189E+000, 5.8790043E+002, 3.9244267E+002, 4.9487179E-002, 5.8087489E+002
 5.4720899E+002, 8.6955570E+000, 5.8501230E+002, 3.9601466E+002, 4.9487179E-002, 5.7701683E+002
 5.4841185E+002, 8.6826509E+000, 5.9923941E+002, 3.9403775E+002, 4.9487179E-002, 5.8037912E+002
 5.4960837E+002, 8.6697363E+000, 6.0013569E+002, 3.9606955E+002, 4.9487179E-002, 5.8460168E+002
 5.5080333E+002, 8.6569062E+000, 5.9379059E+002, 3.9029460E+002, 4.9487179E-002, 5.8333068E+002
 5.5201534E+002, 8.6440295E+000, 5.9158438E+002, 3.8904582E+002, 4.9487179E-002, 5.7887335E+002
 5.5321476E+002, 8.6311726E+000, 6.0097582E+002, 3.9954510E+002, 4.9487179E-002, 5.8420466E+002
