Time,Mass,Temp1,HRR,Thickness,Temp2
 1.0560003E+002, 1.1250428E+001, 6.8646110E+002, 3.8703776E+002, 4.9610794E-002, 6.2547433E+002
 1.0681218E+002, 1.1234125E+001, 7.0069215E+002, 3.8635638E+002, 4.9607103E-002, 6.3315576E+002
 1.0800095E+002, 1.1217830E+001, 7.0628052E+002, 3.7386475E+002, 4.9603411E-002, 6.4006073E+002
 1.0920412E+002, 1.1201661E+001, 6.9718368E+002, 3.8124770E+002, 4.9599725E-002, 6.4066523E+002
 1.1040738E+002, 1.1185453E+001, 7.0469529E+002, 3.8178830E+002, 4.9596011E-002, 6.4150543E+002
 1.1161152E+002, 1.1169346E+001, 7.0465013E+002, 3.6992095E+002, 4.9592296E-002, 6.4384581E+002
 1.1281331E+002, 1.1153413E+001, 7.0531486E+002, 3.7165442E+002, 4.9588580E-002, 6.4465495E+002
 1.1401675E+002, 1.1137600E+001, 7.1543779E+002, 3.6863435E+002, 4.9584869E-002, 6.5077018E+002
 1.1521373E+002, 1.1121851E+001, 7.1244253E+002, 3.6375055E+002, 4.9581171E-002, 6.5172415E+002
 1.1641710E+002, 1.1106161E+001, 7.1058731E+002, 3.5855307E+002, 4.9577482E-002, 6.5195719E+002
 1.1761330E+002, 1.1090601E+001, 7.1808625E+002, 3.5263377E+002, 4.9573809E-002, 6.5677855E+002
 1.1880379E+002, 1.1075233E+001, 7.1651710E+002, 3.6402925E+002, 4.9570173E-002, 6.5487509E+002
 1.2000923E+002, 1.1059898E+001, 7.1183292E+002, 3.6003723E+002, 4.9566542E-002, 6.5641901E+002
 1.2120037E+002, 1.1044647E+001, 7.0844799E+002, 3.5621684E+002, 4.9562930E-002, 6.5521395E+002
 1.2240718E+002, 1.1029496E+001, 6.9350135E+002, 3.4288724E+002, 4.9559339E-002, 6.4818321E+002
 1.2361679E+002, 1.1014398E+001, 7.0267581E+002, 3.4777757E+002, 4.9555753E-002, 6.4631609E+002
 1.2480112E+002, 1.0999550E+001, 7.0878758E+002, 3.4447418E+002, 4.9552226E-002, 6.5266807E+002
 1.2601090E+002, 1.0984790E+001, 6.9590324E+002, 3.4232321E+002, 4.9548740E-002, 6.4734838E+002
 1.2720824E+002, 1.0970002E+001, 7.1183528E+002, 3.4677305E+002, 4.9545272E-002, 6.5053512E+002
 1.2840089E+002, 1.0955347E+001, 7.2501301E+002, 3.4052189E+002, 4.9541866E-002, 6.6161900E+002
 1.2960870E+002, 1.0940715E+001, 7.2042262E+002, 3.3810112E+002, 4.9538491E-002, 6.6436564E+002
 1.3080653E+002, 1.0926183E+001, 7.0842935E+002, 3.3187215E+002, 4.9535159E-002, 6.5970531E+002
 1.3200885E+002, 1.0911816E+001, 7.0441906E+002, 3.3948362E+002, 4.9531887E-002, 6.5612334E+002
 1.3320916E+002, 1.0897521E+001, 7.0468834E+002, 3.3559114E+002, 4.9528663E-002, 6.5394021E+002
 1.3441234E+002, 1.0883362E+001, 6.9704515E+002, 3.3497052E+002, 4.9525506E-002, 6.5122747E+002
 1.3560822E+002, 1.0869319E+001, 6.9408219E+002, 3.2628700E+002, 4.9522416E-002, 6.4837397E+002
 1.3681064E+002, 1.0855409E+001, 7.1009556E+002, 3.2801228E+002, 4.9519402E-002, 6.5442039E+002
 1.3800704E+002, 1.0841621E+001, 6.9809549E+002, 3.3404045E+002, 4.9516463E-002, 6.5258149E+002
 1.3920542E+002, 1.0827951E+001, 6.9915178E+002, 3.3371851E+002, 4.9513611E-002, 6.5070650E+002
 1.4040931E+002, 1.0814343E+001, 7.0302495E+002, 3.2745644E+002, 4.9510844E-002, 6.5243996E+002
 1.4160197E+002, 1.0800893E+001, 7.0024910E+002, 3.3297427E+002, 4.9508183E-002, 6.5253151E+002
 1.4281307E+002, 1.0787491E+001, 7.0449181E+002, 3.2797663E+002, 4.9505619E-002, 6.5362300E+002
 1.4400417E+002, 1.0774213E+001, 7.0448362E+002, 3.3104602E+002, 4.9503179E-002, 6.5495165E+002
 1.4520508E+002, 1.0761123E+001, 7.1886622E+002, 3.2876076E+002, 4.9500879E-002, 6.6212541E+002
 1.4640127E+002, 1.0748221E+001, 7.2770373E+002, 3.2224896E+002, 4.9498719E-002, 6.6803401E+002
 1.4760118E+002, 1.0735559E+001, 7.2823192E+002, 3.2933208E+002, 4.9496717E-002, 6.7335881E+002
 1.4880617E+002, 1.0723048E+001, 7.3144150E+002, 3.2652826E+002, 4.9494879E-002, 6.7537190E+002
 1.5000406E+002, 1.0710753E+001, 7.3455906E+002, 3.2445997E+002, 4.9493231E-002, 6.7890883E+002
 1.5120376E+002, 1.0698696E+001, 7.2558892E+002, 3.2436358E+002, 4.9491787E-002, 6.7706746E+002
 1.5241086E+002, 1.0686841E+001, 7.2492572E+002, 3.2468485E+002, 4.9490554E-002, 6.7617014E+002
 1.5360426E+002, 1.0675230E+001, 7.1721888E+002, 3.2822204E+002, 4.9489542E-002, 6.7341791E+002
 1.5480526E+002, 1.0663830E+001, 7.2692377E+002, 3.2617408E+002, 4.9488750E-002, 6.7312244E+002
 1.5601565E+002, 1.0652543E+001, 7.2206959E+002, 3.2717455E+002, 4.9488161E-002, 6.7545686E+002
 1.5721076E+002, 1.0641411E+001, 7.1413641E+002, 3.3153944E+002, 4.9487754E-002, 6.7104609E+002
 1.5840064E+002, 1.0630465E+001, 7.1686451E+002, 3.3003925E+002, 4.9487495E-002, 6.7092746E+002
 1.5960328E+002, 1.0619525E+001, 7.0555789E+002, 3.3015263E+002, 4.9487341E-002, 6.6591955E+002
 1.6081861E+002, 1.0608508E+001, 7.1921375E+002, 3.3343693E+002, 4.9487257E-002, 6.6705806E+002
 1.6201861E+002, 1.0597501E+001, 7.1386976E+002, 3.3203573E+002, 4.9487215E-002, 6.7176892E+002
 1.6320031E+002, 1.0586659E+001, 7.0633851E+002, 3.2976140E+002, 4.9487195E-002, 6.6504497E+002
 1.6440497E+002, 1.0575809E+001, 7.0560802E+002, 3.3484652E+002, 4.9487186E-002, 6.6432943E+002
 1.6560868E+002, 1.0564882E+001, 7.0693742E+002, 3.3192521E+002, 4.9487182E-002, 6.6256027E+002
 1.6680613E+002, 1.0554002E+001, 7.0917883E+002, 3.2830193E+002, 4.9487181E-002, 6.6589935E+002
 1.6800666E+002, 1.0543162E+001, 7.1424555E+002, 3.3085530E+002, 4.9487180E-002, 6.6638050E+002
 1.6921732E+002, 1.0532272E+001, 7.0875995E+002, 3.3071650E+002, 4.9487180E-002, 6.6716188E+002
 1.7040082E+002, 1.0521461E+001, 7.1802059E+002, 3.3138358E+002, 4.9487180E-002, 6.6882605E+002
 1.7161495E+002, 1.0510620E+001, 7.2246691E+002, 3.3079823E+002, 4.9487180E-002, 6.7415757E+002
 1.7280710E+002, 1.0499680E+001, 7.2234175E+002, 3.3525904E+002, 4.9487180E-002, 6.7601402E+002
 1.7401530E+002, 1.0488713E+001, 7.1950612E+002, 3.3110273E+002, 4.9487179E-002, 6.7433250E+002
 1.7520908E+002, 1.0477697E+001, 7.1703144E+002, 3.3545052E+002, 4.9487179E-002, 6.7482058E+002
 1.7640631E+002, 1.0466675E+001, 7.0707938E+002, 3.3612362E+002, 4.9487179E-002, 6.7029001E+002
 1.7760990E+002, 1.0455563E+001, 7.1112582E+002, 3.3697813E+002, 4.9487179E-002, 6.6691900E+002
 1.7881227E+002, 1.0444393E+001, 7.1332566E+002, 3.4149599E+002, 4.9487179E-002, 6.7236106E+002
 1.8001141E+002, 1.0433195E+001, 7.1537217E+002, 3.3848199E+002, 4.9487179E-002, 6.7018971E+002
 1.8121672E+002, 1.0421932E+001, 7.1068033E+002, 3.3940985E+002, 4.9487179E-002, 6.7224609E+002
 1.8242288E+002, 1.0410581E+001, 7.0669644E+002, 3.5126862E+002, 4.9487179E-002, 6.6826637E+002
 1.8361807E+002, 1.0399209E+001, 7.1810129E+002, 3.4487246E+002, 4.9487179E-002, 6.7199702E+002
 1.8480432E+002, 1.0387891E+001, 7.1764123E+002, 3.5126493E+002, 4.9487179E-002, 6.7326649E+002
 1.8601223E+002, 1.0376444E+001, 7.2624429E+002, 3.4159657E+002, 4.9487179E-002, 6.7907319E+002
 1.8721153E+002, 1.0364863E+001, 7.1626503E+002, 3.5257130E+002, 4.9487179E-002, 6.7735059E+002
 1.8841333E+002, 1.0353319E+001, 7.1135060E+002, 3.5210525E+002, 4.9487179E-002, 6.7312761E+002
 1.8960134E+002, 1.0341779E+001, 7.1223348E+002, 3.4934509E+002, 4.9487179E-002, 6.7255509E+002
 1.9080857E+002, 1.0330169E+001, 7.3014349E+002, 3.5676835E+002, 4.9487179E-002, 6.7843446E+002
 1.9201374E+002, 1.0318406E+001, 7.2924134E+002, 3.6077976E+002, 4.9487179E-002, 6.8552970E+002
 1.9321514E+002, 1.0306595E+001, 7.2012172E+002, 3.5131665E+002, 4.9487179E-002, 6.8155542E+002
 1.9440943E+002, 1.0294752E+001, 7.2196998E+002, 3.6826816E+002, 4.9487179E-002, 6.7937534E+002
 1.9561978E+002, 1.0282774E+001, 7.3932057E+002, 3.6527579E+002, 4.9487179E-002, 6.8862282E+002
 1.9680751E+002, 1.0270742E+001, 7.4319395E+002, 3.6575122E+002, 4.9487179E-002, 6.9388626E+002
 1.9800164E+002, 1.0258668E+001, 7.4634775E+002, 3.7671214E+002, 4.9487179E-002, 6.9922233E+002
 1.9920016E+002, 1.0246441E+001, 7.4002170E+002, 3.7703657E+002, 4.9487179E-002, 6.9598607E+002
 2.0040403E+002, 1.0234043E+001, 7.4158778E+002, 3.7720576E+002, 4.9487179E-002, 6.9871754E+002
 2.0161395E+002, 1.0221478E+001, 7.4199977E+002, 3.7975561E+002, 4.9487179E-002, 6.9696733E+002
 2.0280163E+002, 1.0208894E+001, 7.4081509E+002, 3.8933352E+002, 4.9487179E-002, 6.9851876E+002
 2.0400523E+002, 1.0196230E+001, 7.3801055E+002, 3.8839969E+002, 4.9487179E-002, 6.9843175E+002
 2.0521185E+002, 1.0183365E+001, 7.4351795E+002, 3.8326535E+002, 4.9487179E-002, 6.9894549E+002
 2.0641123E+002, 1.0170423E+001, 7.3567704E+002, 4.0082239E+002, 4.9487179E-002, 6.9770732E+002
 2.0760440E+002, 1.0157445E+001, 7.3062089E+002, 3.9478871E+002, 4.9487179E-002, 6.9493050E+002
 2.0881811E+002, 1.0144304E+001, 7.2861200E+002, 3.9583759E+002, 4.9487179E-002, 6.9162495E+002
 2.1000019E+002, 1.0131134E+001, 7.2922549E+002, 3.9947121E+002, 4.9487179E-002, 6.9170455E+002
 2.1121708E+002, 1.0117887E+001, 7.2498268E+002, 4.0192445E+002, 4.9487179E-002, 6.8961805E+002
 2.1240102E+002, 1.0104578E+001, 7.3091757E+002, 4.0372110E+002, 4.9487179E-002, 6.8982119E+002
 2.1361173E+002, 1.0091226E+001, 7.2676737E+002, 4.0465792E+002, 4.9487179E-002, 6.9100297E+002
 2.1481581E+002, 1.0077724E+001, 7.2828783E+002, 4.1088950E+002, 4.9487179E-002, 6.8961344E+002
 2.1600916E+002, 1.0064223E+001, 7.3329451E+002, 4.0548997E+002, 4.9487179E-002, 6.9196443E+002
 2.1721151E+002, 1.0050700E+001, 7.4085344E+002, 3.9244819E+002, 4.9487179E-002, 6.9728168E+002
 2.1840450E+002, 1.0037111E+001, 7.4544585E+002, 4.2029707E+002, 4.9487179E-002, 7.0271875E+002
 2.1960494E+002, 1.0023471E+001, 7.4594953E+002, 4.1381796E+002, 4.9487179E-002, 7.0314270E+002
 2.2080852E+002, 1.0009715E+001, 7.5001545E+002, 4.1238959E+002, 4.9487179E-002, 7.0663265E+002
 2.2202117E+002, 9.9957821E+000, 7.5166039E+002, 4.1285071E+002, 4.9487179E-002, 7.0922935E+002
 2.2321537E+002, 9.9818643E+000, 7.4345265E+002, 4.2621282E+002, 4.9487179E-002, 7.0520434E+002
 2.2441345E+002, 9.9679337E+000, 7.5906828E+002, 4.2034978E+002, 4.9487179E-002, 7.1206681E+002
 2.2560474E+002, 9.9539483E+000, 7.6013127E+002, 4.2032223E+002, 4.9487179E-002, 7.1649694E+002
 2.2680068E+002, 9.9398892E+000, 7.5381618E+002, 4.3527617E+002, 4.9487179E-002, 7.1463631E+002
 2.2800158E+002, 9.9256791E+000, 7.5647134E+002, 4.2886189E+002, 4.9487179E-002, 7.1562431E+002
 2.2921079E+002, 9.9112478E+000, 7.5991447E+002, 4.4622177E+002, 4.9487179E-002, 7.1589476E+002
 2.3040875E+002, 9.8967074E+000, 7.6121913E+002, 4.2525449E+002, 4.9487179E-002, 7.1983147E+002
 2.3160307E+002, 9.8821396E+000, 7.5724966E+002, 4.4491593E+002, 4.9487179E-002, 7.2028638E+002
 2.3281393E+002, 9.8673849E+000, 7.5627033E+002, 4.4799552E+002, 4.9487179E-002, 7.1625089E+002
 2.3401490E+002, 9.8524642E+000, 7.5126138E+002, 4.4800916E+002, 4.9487179E-002, 7.1733066E+002
 2.3521272E+002, 9.8375123E+000, 7.5196875E+002, 4.5382395E+002, 4.9487179E-002, 7.1445366E+002
 2.3641379E+002, 9.8224240E+000, 7.5902725E+002, 4.5210301E+002, 4.9487179E-002, 7.1679283E+002
 2.3760032E+002, 9.8073125E+000, 7.6251365E+002, 4.5035315E+002, 4.9487179E-002, 7.2098026E+002
 2.3881349E+002, 9.7920041E+000, 7.6156910E+002, 4.7016302E+002, 4.9487179E-002, 7.2304955E+002
 2.4001087E+002, 9.7765244E+000, 7.5569744E+002, 4.6870279E+002, 4.9487179E-002, 7.2089027E+002
 2.4120781E+002, 9.7610572E+000, 7.5179960E+002, 4.7218436E+002, 4.9487179E-002, 7.1770612E+002
 2.4241660E+002, 9.7453888E+000, 7.5062827E+002, 4.6779528E+002, 4.9487179E-002, 7.1491021E+002
 2.4361331E+002, 9.7296419E+000, 7.4968550E+002, 4.7351588E+002, 4.9487179E-002, 7.1701468E+002
 2.4481234E+002, 9.7138638E+000, 7.5483569E+002, 4.7901497E+002, 4.9487179E-002, 7.1740691E+002
 2.4600614E+002, 9.6979924E+000, 7.5614006E+002, 4.8944818E+002, 4.9487179E-002, 7.1694111E+002
 2.4720205E+002, 9.6820432E+000, 7.6730609E+002, 4.7936032E+002, 4.9487179E-002, 7.2478322E+002
 2.4841499E+002, 9.6658426E+000, 7.7101538E+002, 4.9125675E+002, 4.9487179E-002, 7.2802610E+002
 2.4961450E+002, 9.6494891E+000, 7.6647453E+002, 4.8948592E+002, 4.9487179E-002, 7.2930338E+002
 2.5080066E+002, 9.6332275E+000, 7.6257504E+002, 4.7612705E+002, 4.9487179E-002, 7.2627651E+002
 2.5200621E+002, 9.6168145E+000, 7.5911677E+002, 5.0974527E+002, 4.9487179E-002, 7.2644011E+002
 2.5320501E+002, 9.6001956E+000, 7.4419117E+002, 5.0460948E+002, 4.9487179E-002, 7.1898384E+002
 2.5441517E+002, 9.5834237E+000, 7.4574693E+002, 5.0106493E+002, 4.9487179E-002, 7.1424601E+002
 2.5562035E+002, 9.5665014E+000, 7.4690885E+002, 5.0835744E+002, 4.9487179E-002, 7.1598563E+002
 2.5680005E+002, 9.5497012E+000, 7.3761103E+002, 5.0320471E+002, 4.9487179E-002, 7.1074819E+002
 2.5801018E+002, 9.5327489E+000, 7.5161576E+002, 5.0778594E+002, 4.9487179E-002, 7.1223307E+002
 2.5920341E+002, 9.5155902E+000, 7.6417000E+002, 5.2042383E+002, 4.9487179E-002, 7.2295797E+002
 2.6040601E+002, 9.4983829E+000, 7.6557439E+002, 5.1463705E+002, 4.9487179E-002, 7.2560565E+002
 2.6161840E+002, 9.4809249E+000, 7.7749081E+002, 5.3587773E+002, 4.9487179E-002, 7.3405075E+002
 2.6280985E+002, 9.4634229E+000, 7.7365763E+002, 5.0763908E+002, 4.9487179E-002, 7.3443911E+002
 2.6400585E+002, 9.4459482E+000, 7.7188905E+002, 5.3391191E+002, 4.9487179E-002, 7.3684647E+002
 2.6520899E+002, 9.4282655E+000, 7.5475388E+002, 5.4549120E+002, 4.9487179E-002, 7.2727220E+002
 2.6640134E+002, 9.4105074E+000, 7.5431922E+002, 5.3342909E+002, 4.9487179E-002, 7.2555205E+002
 2.6762028E+002, 9.3925040E+000, 7.5319977E+002, 5.1879655E+002, 4.9487179E-002, 7.2256979E+002
 2.6881432E+002, 9.3743918E+000, 7.5626179E+002, 5.4599672E+002, 4.9487179E-002, 7.2192182E+002
 2.7000727E+002, 9.3563624E+000, 7.5877243E+002, 5.4930750E+002, 4.9487179E-002, 7.2572946E+002
 2.7121546E+002, 9.3381011E+000, 7.6248650E+002, 5.4225174E+002, 4.9487179E-002, 7.2621624E+002
 2.7240269E+002, 9.3197998E+000, 7.6437127E+002, 5.6246131E+002, 4.9487179E-002, 7.2886684E+002
 2.7360848E+002, 9.3014070E+000, 7.6234285E+002, 5.4710574E+002, 4.9487179E-002, 7.3140835E+002
 2.7481174E+002, 9.2827765E+000, 7.5091383E+002, 5.6017780E+002, 4.9487179E-002, 7.2344593E+002
 2.7601022E+002, 9.2641439E+000, 7.7022697E+002, 5.5550427E+002, 4.9487179E-002, 7.3028928E+002
 2.7721637E+002, 9.2453569E+000, 7.7548469E+002, 5.6416873E+002, 4.9487179E-002, 7.3525912E+002
