# MLR,HRR
7.302659599999999784e+01 1.974715899999999991e+01 7.302659599999999784e+01 2.789206700000000296e+02
7.406594100000000935e+01 2.009559000000000140e+01 7.406594100000000935e+01 2.729610299999999938e+02
7.504781300000000499e+01 1.917118200000000172e+01 7.504781300000000499e+01 2.542474599999999896e+02
7.600861399999999435e+01 1.829265799999999942e+01 7.600861399999999435e+01 2.510417999999999950e+02
7.701336700000000235e+01 1.800588799999999878e+01 7.701336700000000235e+01 2.426948100000000181e+02
7.805011000000000365e+01 1.802008000000000010e+01 7.805011000000000365e+01 2.463516700000000128e+02
7.905990600000001223e+01 1.820047399999999982e+01 7.905990600000001223e+01 2.410904700000000105e+02
8.007315099999999575e+01 1.783945500000000095e+01 8.007315099999999575e+01 2.440634900000000016e+02
8.103321800000000508e+01 1.797026800000000080e+01 8.103321800000000508e+01 2.526721200000000351e+02
8.203270000000000550e+01 1.872266099999999867e+01 8.203270000000000550e+01 2.554170000000000016e+02
8.302542099999999436e+01 1.908804000000000300e+01 8.302542099999999436e+01 2.554387600000000020e+02
8.401705900000000327e+01 1.892588999999999899e+01 8.401705900000000327e+01 2.606339200000000460e+02
8.500869799999999543e+01 1.902928700000000006e+01 8.500869799999999543e+01 2.636250800000000254e+02
8.602825199999999484e+01 1.915107700000000079e+01 8.602825199999999484e+01 2.675103500000000167e+02
8.704613499999999249e+01 1.922444000000000131e+01 8.704613499999999249e+01 2.637753999999999905e+02
8.803479799999999500e+01 1.893672100000000214e+01 8.803479799999999500e+01 2.598352700000000368e+02
8.902523000000000764e+01 1.849528899999999965e+01 8.902523000000000764e+01 2.566563400000000001e+02
9.001203900000000147e+01 1.799032100000000156e+01 9.001203900000000147e+01 2.275315200000000004e+02
9.102862500000000523e+01 1.721863000000000099e+01 9.102862500000000523e+01 2.177135100000000136e+02
9.200220500000000357e+01 1.691015900000000016e+01 9.200220500000000357e+01 2.295574000000000296e+02
9.300574499999999034e+01 1.694627699999999848e+01 9.300574499999999034e+01 2.324993500000000211e+02
9.407668300000000272e+01 1.677903699999999887e+01 9.407668300000000272e+01 2.291619100000000060e+02
9.503050199999999847e+01 1.655956999999999724e+01 9.503050199999999847e+01 2.251692600000000084e+02
9.604644000000000403e+01 1.639214899999999631e+01 9.604644000000000403e+01 2.216608100000000263e+02
9.701888999999999896e+01 1.636573299999999875e+01 9.701888999999999896e+01 2.214549599999999714e+02
9.807578300000000127e+01 1.649554799999999943e+01 9.807578300000000127e+01 2.300959500000000162e+02
9.904361699999999757e+01 1.682346899999999579e+01 9.904361699999999757e+01 2.273350899999999513e+02
1.000064500000000010e+02 1.697614399999999790e+01 1.000064500000000010e+02 2.382663100000000327e+02
1.010773800000000051e+02 1.759506199999999865e+01 1.010773800000000051e+02 2.383609500000000025e+02
1.020078699999999969e+02 1.773163899999999771e+01 1.020078699999999969e+02 2.432622000000000355e+02
1.030462600000000037e+02 1.782906899999999695e+01 1.030462600000000037e+02 2.514874000000000365e+02
1.040061699999999973e+02 1.832686500000000152e+01 1.040061699999999973e+02 2.513962299999999743e+02
1.050524600000000106e+02 1.836464700000000150e+01 1.050524600000000106e+02 2.504454299999999876e+02
1.060452899999999943e+02 1.802111699999999672e+01 1.060452899999999943e+02 2.447447100000000262e+02
1.070404300000000006e+02 1.739798099999999792e+01 1.070404300000000006e+02 2.253319100000000219e+02
1.080100300000000004e+02 1.660686100000000209e+01 1.080100300000000004e+02 2.242031499999999937e+02
1.090050300000000050e+02 1.624911200000000022e+01 1.090050300000000050e+02 2.194907599999999945e+02
1.100325899999999848e+02 1.622466800000000120e+01 1.100325899999999848e+02 2.262231000000000449e+02
1.110575800000000015e+02 1.651427500000000137e+01 1.110575800000000015e+02 2.255103100000000325e+02
1.120707899999999881e+02 1.651400399999999991e+01 1.120707899999999881e+02 2.245085899999999981e+02
1.130060699999999940e+02 1.626563100000000262e+01 1.130060699999999940e+02 2.274867299999999943e+02
1.140192899999999838e+02 1.635460899999999640e+01 1.140192899999999838e+02 2.288609799999999836e+02
1.150200300000000055e+02 1.656512299999999982e+01 1.150200300000000055e+02 2.203231299999999635e+02
1.160389300000000077e+02 1.656538700000000119e+01 1.160389300000000077e+02 2.276235900000000072e+02
1.170096399999999903e+02 1.642628800000000311e+01 1.170096399999999903e+02 2.125259899999999789e+02
1.180395100000000070e+02 1.624398100000000156e+01 1.180395100000000070e+02 2.182909999999999684e+02
1.190304800000000114e+02 1.625256300000000209e+01 1.190304800000000114e+02 2.245447100000000376e+02
1.200214500000000015e+02 1.649244600000000105e+01 1.200214500000000015e+02 2.293085399999999936e+02
1.210124199999999917e+02 1.655651299999999893e+01 1.210124199999999917e+02 2.289100799999999936e+02
1.220033899999999960e+02 1.648357599999999934e+01 1.220033899999999960e+02 2.275034899999999709e+02
1.230769300000000044e+02 1.628141700000000114e+01 1.230769300000000044e+02 2.239613000000000227e+02
1.240013500000000022e+02 1.607843500000000247e+01 1.240013500000000022e+02 2.232855500000000006e+02
1.250361899999999906e+02 1.605232900000000029e+01 1.250361899999999906e+02 2.214155499999999961e+02
1.260033699999999897e+02 1.613894499999999965e+01 1.260033699999999897e+02 2.223040000000000020e+02
1.270557699999999954e+02 1.625382399999999805e+01 1.270557699999999954e+02 2.228075500000000204e+02
1.280633200000000045e+02 1.612743099999999785e+01 1.280633200000000045e+02 2.222292899999999918e+02
1.290644700000000000e+02 1.593266900000000064e+01 1.290644700000000000e+02 2.024686299999999903e+02
1.300108600000000081e+02 1.559223100000000173e+01 1.300108600000000081e+02 2.085291600000000187e+02
1.310569199999999910e+02 1.522507700000000064e+01 1.310569199999999910e+02 2.107053100000000256e+02
1.320229899999999930e+02 1.509194899999999784e+01 1.320229899999999930e+02 2.008064899999999966e+02
1.330096899999999778e+02 1.504324300000000036e+01 1.330096899999999778e+02 2.135333700000000476e+02
1.340120399999999847e+02 1.526346700000000034e+01 1.340120399999999847e+02 2.115420399999999574e+02
1.350085899999999981e+02 1.561571999999999960e+01 1.350085899999999981e+02 2.113852299999999502e+02
1.360242599999999982e+02 1.561083200000000204e+01 1.360242599999999982e+02 2.141371699999999976e+02
1.370862400000000036e+02 1.539712800000000037e+01 1.370862400000000036e+02 2.107414799999999957e+02
1.380866499999999917e+02 1.522499200000000030e+01 1.380866499999999917e+02 2.064536899999999662e+02
1.390471499999999878e+02 1.510865800000000192e+01 1.390471499999999878e+02 2.024246499999999855e+02
1.400525199999999870e+02 1.488373100000000093e+01 1.400525199999999870e+02 2.061729699999999923e+02
1.410629899999999850e+02 1.463249600000000150e+01 1.410629899999999850e+02 1.940047399999999982e+02
1.420069000000000017e+02 1.444901100000000227e+01 1.420069000000000017e+02 1.950886100000000170e+02
1.430047299999999950e+02 1.439424399999999871e+01 1.430047299999999950e+02 1.967139700000000175e+02
1.440036000000000058e+02 1.445746100000000212e+01 1.440036000000000058e+02 2.030416600000000074e+02
1.450934300000000121e+02 1.468472800000000156e+01 1.450934300000000121e+02 2.008319800000000157e+02
1.460142800000000136e+02 1.480930399999999914e+01 1.460142800000000136e+02 2.027058100000000138e+02
1.470575000000000045e+02 1.472177999999999898e+01 1.470575000000000045e+02 1.996950199999999995e+02
1.480081500000000005e+02 1.456733699999999843e+01 1.480081500000000005e+02 1.965564200000000028e+02
1.490491000000000099e+02 1.439623500000000078e+01 1.490491000000000099e+02 1.946353599999999915e+02
1.500426199999999994e+02 1.429487700000000139e+01 1.500426199999999994e+02 1.965918800000000317e+02
1.510632899999999950e+02 1.429010099999999994e+01 1.510632899999999950e+02 1.993594100000000253e+02
1.520458199999999920e+02 1.435568099999999880e+01 1.520458199999999920e+02 2.006383199999999647e+02
1.530598600000000147e+02 1.441873499999999986e+01 1.530598600000000147e+02 2.043066999999999780e+02
1.540462600000000180e+02 1.457648200000000038e+01 1.540462600000000180e+02 2.005983899999999949e+02
1.550615500000000111e+02 1.478852799999999945e+01 1.550615500000000111e+02 2.036471300000000042e+02
1.560535399999999981e+02 1.483214300000000030e+01 1.560535399999999981e+02 1.989808499999999754e+02
1.570032199999999989e+02 1.468594000000000044e+01 1.570032199999999989e+02 1.933651499999999714e+02
1.580640600000000120e+02 1.445752399999999938e+01 1.580640600000000120e+02 2.016695499999999868e+02
1.590427099999999996e+02 1.436239800000000244e+01 1.590427099999999996e+02 1.991865300000000047e+02
1.600237400000000036e+02 1.436724399999999946e+01 1.600237400000000036e+02 1.988422499999999786e+02
1.610835100000000182e+02 1.438657100000000355e+01 1.610835100000000182e+02 1.875080400000000225e+02
1.620492399999999975e+02 1.432426399999999944e+01 1.620492399999999975e+02 1.924436800000000289e+02
1.630503500000000088e+02 1.414865399999999696e+01 1.630503500000000088e+02 1.951859899999999755e+02
1.640164199999999823e+02 1.399695799999999934e+01 1.640164199999999823e+02 1.958517499999999814e+02
1.650237300000000005e+02 1.399689900000000087e+01 1.650237300000000005e+02 1.942796299999999974e+02
1.660228699999999833e+02 1.404921399999999920e+01 1.660228699999999833e+02 1.909044800000000066e+02
1.670348100000000215e+02 1.396989300000000078e+01 1.670348100000000215e+02 1.936620799999999747e+02
1.680545199999999966e+02 1.384576799999999963e+01 1.680545199999999966e+02 1.919127600000000200e+02
1.690175600000000031e+02 1.380334000000000039e+01 1.690175600000000031e+02 1.956393800000000169e+02
1.700184899999999857e+02 1.387342100000000045e+01 1.700184899999999857e+02 1.919199600000000032e+02
1.710514399999999853e+02 1.402882699999999971e+01 1.710514399999999853e+02 1.931057100000000162e+02
1.720212899999999934e+02 1.404935099999999970e+01 1.720212899999999934e+02 1.916083800000000110e+02
1.730460500000000081e+02 1.394238199999999850e+01 1.730460500000000081e+02 1.981340199999999641e+02
1.740648800000000165e+02 1.384039100000000211e+01 1.740648800000000165e+02 1.904925899999999785e+02
1.750309300000000121e+02 1.390531000000000006e+01 1.750309300000000121e+02 1.938885500000000093e+02
1.760736799999999960e+02 1.392822299999999913e+01 1.760736799999999960e+02 1.858870699999999658e+02
1.770816800000000057e+02 1.375661499999999826e+01 1.770816800000000057e+02 1.766273300000000006e+02
1.780436100000000010e+02 1.356673399999999852e+01 1.780436100000000010e+02 1.867257299999999987e+02
1.790395499999999913e+02 1.351707199999999887e+01 1.790395499999999913e+02 1.883034399999999664e+02
1.800629899999999850e+02 1.361638899999999808e+01 1.800629899999999850e+02 1.909244500000000073e+02
1.810864399999999819e+02 1.375230300000000128e+01 1.810864399999999819e+02 1.889980700000000127e+02
1.820313600000000065e+02 1.384715899999999777e+01 1.820313600000000065e+02 1.935907899999999700e+02
1.830265499999999861e+02 1.391419699999999793e+01 1.830265499999999861e+02 1.956501499999999965e+02
1.840217600000000004e+02 1.402798100000000048e+01 1.840217600000000004e+02 1.955736100000000022e+02
1.850600900000000024e+02 1.409048899999999804e+01 1.850600900000000024e+02 1.941446400000000096e+02
1.860636000000000081e+02 1.407216000000000022e+01 1.860636000000000081e+02 1.912082199999999830e+02
1.870038100000000156e+02 1.397346899999999792e+01 1.870038100000000156e+02 1.913271499999999889e+02
1.880566399999999874e+02 1.384189800000000048e+01 1.880566399999999874e+02 1.930454399999999850e+02
1.890380199999999888e+02 1.374588499999999947e+01 1.890380199999999888e+02 1.936433399999999949e+02
1.900541499999999928e+02 1.374150300000000158e+01 1.900541499999999928e+02 1.888363699999999881e+02
1.910495600000000138e+02 1.374630600000000058e+01 1.910495600000000138e+02 1.908787700000000029e+02
1.920330399999999997e+02 1.370179000000000080e+01 1.920330399999999997e+02 1.916885199999999827e+02
1.930247200000000021e+02 1.367955299999999852e+01 1.930247200000000021e+02 1.904143600000000163e+02
1.940214699999999937e+02 1.369497299999999917e+01 1.940214699999999937e+02 1.939586399999999742e+02
1.950552100000000166e+02 1.377537400000000112e+01 1.950552100000000166e+02 1.933888000000000034e+02
1.960730399999999918e+02 1.385061499999999945e+01 1.960730399999999918e+02 1.896183299999999861e+02
1.970002100000000098e+02 1.382533700000000110e+01 1.970002100000000098e+02 1.888910800000000165e+02
1.980679199999999867e+02 1.370256699999999839e+01 1.980679199999999867e+02 1.700418600000000140e+02
1.990326799999999992e+02 1.349273100000000269e+01 1.990326799999999992e+02 1.826145999999999958e+02
2.000040600000000097e+02 1.334574300000000058e+01 2.000040600000000097e+02 1.809884000000000128e+02
2.010546699999999873e+02 1.324850099999999919e+01 2.010546699999999873e+02 1.841815399999999840e+02
2.020515100000000075e+02 1.317953900000000012e+01 2.020515100000000075e+02 1.868810599999999909e+02
2.030295100000000161e+02 1.319210700000000003e+01 2.030295100000000161e+02 1.796936200000000099e+02
2.040428600000000188e+02 1.322654299999999949e+01 2.040428600000000188e+02 1.836693199999999990e+02
2.050084200000000010e+02 1.322749300000000083e+01 2.050084200000000010e+02 1.804292399999999930e+02
2.060668300000000102e+02 1.314803000000000033e+01 2.060668300000000102e+02 1.828523099999999886e+02
2.070607899999999972e+02 1.305431000000000097e+01 2.070607899999999972e+02 1.811569499999999948e+02
2.080122700000000009e+02 1.301402199999999887e+01 2.080122700000000009e+02 1.775879799999999875e+02
2.090108899999999892e+02 1.297346899999999792e+01 2.090108899999999892e+02 1.719560100000000205e+02
2.100871099999999956e+02 1.286005999999999894e+01 2.100871099999999956e+02 1.689640699999999924e+02
2.110746200000000101e+02 1.274210500000000046e+01 2.110746200000000101e+02 1.800581000000000245e+02
2.120902299999999912e+02 1.272285399999999989e+01 2.120902299999999912e+02 1.732958499999999731e+02
2.130476799999999855e+02 1.274287400000000048e+01 2.130476799999999855e+02 1.763130899999999599e+02
2.140259899999999789e+02 1.271766500000000022e+01 2.140259899999999789e+02 1.743834000000000231e+02
2.150398700000000076e+02 1.269244400000000006e+01 2.150398700000000076e+02 1.745690600000000359e+02
2.160737000000000023e+02 1.266815500000000050e+01 2.160737000000000023e+02 1.732325099999999907e+02
2.170437799999999697e+02 1.261301399999999973e+01 2.170437799999999697e+02 1.773066800000000001e+02
2.180183000000000106e+02 1.258548500000000026e+01 2.180183000000000106e+02 1.716730300000000113e+02
2.190680799999999806e+02 1.263638100000000186e+01 2.190680799999999806e+02 1.696013100000000122e+02
2.200256799999999942e+02 1.263259099999999968e+01 2.200256799999999942e+02 1.654719699999999989e+02
2.210979200000000162e+02 1.255808600000000119e+01 2.210979200000000162e+02 1.605118600000000129e+02
2.220598399999999799e+02 1.245928800000000081e+01 2.220598399999999799e+02 1.710165499999999668e+02
2.230809899999999857e+02 1.237790699999999866e+01 2.230809899999999857e+02 1.714870300000000043e+02
2.240170899999999961e+02 1.235478600000000071e+01 2.240170899999999961e+02 1.713084899999999777e+02
2.250073399999999992e+02 1.237907200000000074e+01 2.250073399999999992e+02 1.736911600000000249e+02
2.260315899999999942e+02 1.244845399999999991e+01 2.260315899999999942e+02 1.718824199999999678e+02
2.270558200000000113e+02 1.252040800000000154e+01 2.270558200000000113e+02 1.761067199999999957e+02
2.280091600000000085e+02 1.260630199999999945e+01 2.280091600000000085e+02 1.749180599999999970e+02
2.290846700000000169e+02 1.269404699999999941e+01 2.290846700000000169e+02 1.740355099999999879e+02
2.300794399999999769e+02 1.276847200000000093e+01 2.300794399999999769e+02 1.737626399999999762e+02
2.310670200000000136e+02 1.278856600000000121e+01 2.310670200000000136e+02 1.803770799999999781e+02
2.320143600000000106e+02 1.275489699999999793e+01 2.320143600000000106e+02 1.789253100000000245e+02
2.330106499999999983e+02 1.276858400000000060e+01 2.330106499999999983e+02 1.764153599999999926e+02
2.340714899999999830e+02 1.283578300000000283e+01 2.340714899999999830e+02 1.756270200000000159e+02
2.350330200000000218e+02 1.284981499999999954e+01 2.350330200000000218e+02 1.752477000000000089e+02
2.360225700000000302e+02 1.278906700000000107e+01 2.360225700000000302e+02 1.771511600000000044e+02
2.370089100000000144e+02 1.278480699999999715e+01 2.370089100000000144e+02 1.767850699999999904e+02
2.380856299999999806e+02 1.282855999999999952e+01 2.380856299999999806e+02 1.770165600000000268e+02
2.390915099999999995e+02 1.279155899999999768e+01 2.390915099999999995e+02 1.751085400000000050e+02
2.400888700000000142e+02 1.269531699999999930e+01 2.400888700000000142e+02 1.744101700000000221e+02
2.410325499999999863e+02 1.259685600000000250e+01 2.410325499999999863e+02 1.763608499999999992e+02
2.420245500000000050e+02 1.250980399999999726e+01 2.420245500000000050e+02 1.733377699999999777e+02
2.430410899999999970e+02 1.243917199999999745e+01 2.430410899999999970e+02 1.725911600000000021e+02
2.440027299999999855e+02 1.240468000000000082e+01 2.440027299999999855e+02 1.652072699999999941e+02
2.450027900000000045e+02 1.238191899999999990e+01 2.450027900000000045e+02 1.637430999999999983e+02
2.460432999999999879e+02 1.231980999999999860e+01 2.460432999999999879e+02 1.664462900000000332e+02
2.470387599999999964e+02 1.223268100000000125e+01 2.470387599999999964e+02 1.727569700000000239e+02
2.480067700000000173e+02 1.217987999999999893e+01 2.480067700000000173e+02 1.685777199999999993e+02
2.490090200000000209e+02 1.217681899999999828e+01 2.490090200000000209e+02 1.692380899999999997e+02
2.500458700000000078e+02 1.219970300000000130e+01 2.500458700000000078e+02 1.677240999999999929e+02
2.510187399999999798e+02 1.222951100000000224e+01 2.510187399999999798e+02 1.711093399999999747e+02
2.520009799999999700e+02 1.225485100000000216e+01 2.520009799999999700e+02 1.709141400000000033e+02
2.530814399999999864e+02 1.229049599999999920e+01 2.530814399999999864e+02 1.710815600000000245e+02
2.540718700000000183e+02 1.233194400000000002e+01 2.540718700000000183e+02 1.708081000000000245e+02
2.550465499999999963e+02 1.237146800000000013e+01 2.550465499999999963e+02 1.743979699999999866e+02
2.560781600000000253e+02 1.241755500000000012e+01 2.560781600000000253e+02 1.703783799999999928e+02
2.570319799999999759e+02 1.245187199999999983e+01 2.570319799999999759e+02 1.755368500000000154e+02
2.580024999999999977e+02 1.244773399999999697e+01 2.580024999999999977e+02 1.710575800000000299e+02
2.590370500000000220e+02 1.244233499999999815e+01 2.590370500000000220e+02 1.700394799999999975e+02
2.600459299999999985e+02 1.241799200000000170e+01 2.600459299999999985e+02 1.766451399999999978e+02
2.610387600000000248e+02 1.240535399999999910e+01 2.610387600000000248e+02 1.728873800000000074e+02
2.620479100000000017e+02 1.246275799999999911e+01 2.620479100000000017e+02 1.738490199999999675e+02
2.630776099999999929e+02 1.253615699999999933e+01 2.630776099999999929e+02 1.718107100000000003e+02
2.640435499999999820e+02 1.257220500000000030e+01 2.640435499999999820e+02 1.770675600000000145e+02
2.650408899999999903e+02 1.258688399999999774e+01 2.650408899999999903e+02 1.777837099999999850e+02
2.660166899999999828e+02 1.263138200000000033e+01 2.660166899999999828e+02 1.714740400000000022e+02
2.670697299999999927e+02 1.267159600000000275e+01 2.670697299999999927e+02 1.675517699999999763e+02
2.680220299999999725e+02 1.264784600000000303e+01 2.680220299999999725e+02 1.683654999999999973e+02
2.690844999999999914e+02 1.256235800000000147e+01 2.690844999999999914e+02 1.710356499999999755e+02
2.700069299999999544e+02 1.245792199999999816e+01 2.700069299999999544e+02 1.715624799999999937e+02
2.710404399999999896e+02 1.237070999999999721e+01 2.710404399999999896e+02 1.700739000000000090e+02
2.720471799999999689e+02 1.232156100000000087e+01 2.720471799999999689e+02 1.740217499999999973e+02
2.730424799999999550e+02 1.232582800000000312e+01 2.730424799999999550e+02 1.717065000000000055e+02
2.740303299999999922e+02 1.236045899999999698e+01 2.740303299999999922e+02 1.728290699999999731e+02
2.750510899999999879e+02 1.238672800000000151e+01 2.750510899999999879e+02 1.715252300000000218e+02
2.760077200000000062e+02 1.239315399999999912e+01 2.760077200000000062e+02 1.705904600000000073e+02
2.770713799999999765e+02 1.237204000000000192e+01 2.770713799999999765e+02 1.674421100000000138e+02
2.780338100000000168e+02 1.233787399999999934e+01 2.780338100000000168e+02 1.742192900000000009e+02
2.790429700000000253e+02 1.230020399999999903e+01 2.790429700000000253e+02 1.670214799999999968e+02
2.800666200000000003e+02 1.227413699999999785e+01 2.800666200000000003e+02 1.686000600000000134e+02
2.810038499999999999e+02 1.225012299999999854e+01 2.810038499999999999e+02 1.660721300000000156e+02
2.820399499999999762e+02 1.220186000000000170e+01 2.820399499999999762e+02 1.655982700000000136e+02
2.830282899999999700e+02 1.212620599999999982e+01 2.830282899999999700e+02 1.699222799999999722e+02
2.840410799999999654e+02 1.205738500000000002e+01 2.840410799999999654e+02 1.701159299999999917e+02
2.850238600000000133e+02 1.204057600000000150e+01 2.850238600000000133e+02 1.648846299999999871e+02
2.860102799999999661e+02 1.206567000000000078e+01 2.860102799999999661e+02 1.698253300000000081e+02
2.870540500000000179e+02 1.208783900000000067e+01 2.870540500000000179e+02 1.682774499999999875e+02
2.880175500000000284e+02 1.211715100000000156e+01 2.880175500000000284e+02 1.636304199999999867e+02
2.890711100000000329e+02 1.213046299999999889e+01 2.890711100000000329e+02 1.624327700000000050e+02
2.900360999999999763e+02 1.209863999999999962e+01 2.900360999999999763e+02 1.596366099999999904e+02
