s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.0481116E+002, 1.2572263E+000,-3.5447815E-001,-8.9503668E-001,-2.1017014E-002, 1.9659444E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0969192E-002, 6.3538525E-003, 8.6491089E-005, 9.5039861E-005
 3.0602417E+002, 1.2550395E+000,-3.4612223E-001,-9.3693712E-001,-2.1443099E-002, 1.9854276E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8884970E-003,-2.9608725E-002, 8.6544696E-005, 9.5081177E-005
 3.0720465E+002, 1.2617936E+000,-3.5414456E-001,-9.0833103E-001,-3.7673252E-002, 2.0346011E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3911277E-002,-1.8009190E-002, 8.6543359E-005, 9.5067748E-005
 3.0840729E+002, 1.2513460E+000,-3.4346316E-001,-9.2476769E-001,-2.5860048E-002, 1.8795394E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2602559E-004,-2.3949471E-002, 8.6356961E-005, 9.4869470E-005
 3.0960223E+002, 1.2566212E+000,-3.5588119E-001,-9.1085241E-001,-1.2927115E-002, 1.9105664E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1725244E-002,-3.9338381E-003, 8.6063724E-005, 9.4564426E-005
 3.1080679E+002, 1.2442553E+000,-3.4964393E-001,-9.8306070E-001,-1.4909046E-002, 1.9306584E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0117484E-002,-8.4051770E-002, 8.5873312E-005, 9.4362395E-005
 3.1201904E+002, 1.2477686E+000,-3.4515262E-001,-8.1844260E-001,-1.0730939E-002, 1.9838554E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1220358E-001, 9.3281028E-002, 8.5736503E-005, 9.4214033E-005
 3.1322787E+002, 1.2464571E+000,-3.5033948E-001,-9.9146839E-001,-9.7270551E-003, 1.9621445E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1900739E-002,-8.5456326E-002, 8.5551672E-005, 9.4017733E-005
 3.1441537E+002, 1.2434457E+000,-3.5261273E-001,-9.3366675E-001,-1.4021609E-002, 1.8193902E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5122909E-002,-3.8661486E-002, 8.5364740E-005, 9.3819612E-005
 3.1561447E+002, 1.2361905E+000,-3.5668594E-001,-8.9577554E-001,-1.8206251E-002, 1.9451410E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7434701E-003,-1.5025843E-002, 8.5307305E-005, 9.3751143E-005
 3.1681509E+002, 1.2434814E+000,-3.4484466E-001,-9.3467913E-001,-1.0771887E-002, 1.8813346E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2733528E-002,-2.8000906E-002, 8.5305028E-005, 9.3737891E-005
 3.1801672E+002, 1.2359943E+000,-3.3457930E-001,-9.2028845E-001,-9.2464659E-003, 1.9593535E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8404270E-003,-8.5263453E-003, 8.5355396E-005, 9.3777354E-005
 3.1922452E+002, 1.2411257E+000,-3.5432095E-001,-9.4003527E-001,-1.5792180E-002, 1.7919056E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0127397E-002,-5.1103653E-002, 8.5428763E-005, 9.3839838E-005
 3.2042368E+002, 1.2424073E+000,-3.4927646E-001,-8.7910337E-001,-9.8178473E-003, 1.9113526E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1670998E-002, 2.3323121E-002, 8.5473439E-005, 9.3873663E-005
 3.2162167E+002, 1.2439402E+000,-3.4108762E-001,-9.2895466E-001,-8.8652940E-003, 1.8304463E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0310845E-003,-1.6662918E-002, 8.5530100E-005, 9.3919536E-005
 3.2281656E+002, 1.2495526E+000,-3.5853108E-001,-9.5241862E-001,-6.4423076E-003, 1.8799114E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3120105E-002,-4.9040315E-002, 8.5561790E-005, 9.3940504E-005
 3.2401123E+002, 1.2392064E+000,-3.4141249E-001,-9.1476971E-001, 2.9282141E-003, 1.9065765E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3937389E-002, 5.0181811E-003, 8.5630290E-005, 9.3998318E-005
 3.2520450E+002, 1.2479759E+000,-3.5127007E-001,-8.9240833E-001,-1.2030635E-002, 1.9850079E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8833076E-002, 1.2116965E-002, 8.5670677E-005, 9.4028036E-005
 3.2641916E+002, 1.2409886E+000,-3.4945071E-001,-9.2543380E-001,-2.2975171E-002, 1.8856707E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5539784E-002,-3.8014385E-002, 8.5596613E-005, 9.3943258E-005
 3.2760028E+002, 1.2399585E+000,-3.5016728E-001,-8.7949389E-001,-1.1332215E-002, 1.9180454E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2236403E-002, 1.8145609E-002, 8.5377915E-005, 9.3713888E-005
 3.2880466E+002, 1.2369627E+000,-3.4848360E-001,-9.8924664E-001,-4.4335390E-003, 1.8456274E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4332623E-002,-8.6744844E-002, 8.5184316E-005, 9.3509697E-005
 3.3000977E+002, 1.2382896E+000,-3.4421599E-001,-8.8425978E-001, 1.8103937E-003, 1.8411825E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7931837E-002, 3.0036009E-002, 8.5077052E-005, 9.3391826E-005
 3.3121829E+002, 1.2329779E+000,-3.4459946E-001,-8.5338604E-001,-2.6090260E-003, 2.0661219E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3422372E-002, 5.3044595E-002, 8.5057553E-005, 9.3361769E-005
 3.3241837E+002, 1.2428008E+000,-3.5016763E-001,-9.9443188E-001,-1.0194474E-002, 2.0320723E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5360313E-002,-9.1672460E-002, 8.5051443E-005, 9.3345141E-005
 3.3361334E+002, 1.2342199E+000,-3.4715268E-001,-8.5475818E-001,-1.3281139E-002, 1.8931550E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8038415E-002, 3.7959477E-002, 8.4962196E-005, 9.3245564E-005
 3.3480499E+002, 1.2299799E+000,-3.4365308E-001,-9.1916821E-001,-1.6461128E-002, 1.9648694E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6611752E-002,-2.9653809E-002, 8.4801916E-005, 9.3075069E-005
 3.3601718E+002, 1.2294106E+000,-3.4523053E-001,-9.5040312E-001,-9.3608334E-003, 1.8335854E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6609369E-002,-5.7248079E-002, 8.4651770E-005, 9.2914699E-005
 3.3720874E+002, 1.2222140E+000,-3.3755409E-001,-8.5279652E-001,-9.9694427E-003, 1.9501491E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3636812E-002, 4.1395395E-002, 8.4524828E-005, 9.2777632E-005
 3.3840533E+002, 1.2286049E+000,-3.4593702E-001,-9.5051534E-001,-1.5624899E-002, 2.0333579E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4714195E-002,-6.3138810E-002, 8.4393115E-005, 9.2635903E-005
 3.3960648E+002, 1.2283950E+000,-3.4797536E-001,-8.8077933E-001,-1.3799203E-002, 1.9404868E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3923139E-002, 5.2459496E-003, 8.4172645E-005, 9.2405471E-005
 3.4082019E+002, 1.2169143E+000,-3.3478789E-001,-8.7277738E-001,-7.2709212E-003, 2.0092015E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8351299E-002, 2.2170087E-002, 8.3853815E-005, 9.2076688E-005
 3.4201401E+002, 1.2122129E+000,-3.3654629E-001,-9.3830549E-001,-1.5533776E-002, 2.0098960E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8539788E-002,-5.8073684E-002, 8.3468600E-005, 9.1681608E-005
 3.4321643E+002, 1.2046257E+000,-3.3564509E-001,-9.1919456E-001,-1.3341502E-002, 1.8729557E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7654247E-002,-4.4825862E-002, 8.3000304E-005, 9.1203549E-005
 3.4443292E+002, 1.1980895E+000,-3.3556729E-001,-8.8187076E-001,-8.9259204E-003, 1.9357646E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2633369E-003,-8.9168623E-003, 8.2559545E-005, 9.0752983E-005
 3.4560751E+002, 1.1953197E+000,-3.3048162E-001,-8.7648071E-001,-1.8390603E-002, 1.9744523E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3127264E-002,-1.0288748E-002, 8.2168908E-005, 9.0352665E-005
 3.4681491E+002, 1.1878760E+000,-3.2999497E-001,-8.7136010E-001,-2.0274361E-002, 1.9561836E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8049154E-003,-1.4191611E-002, 8.1742844E-005, 8.9916990E-005
 3.4802811E+002, 1.1777220E+000,-3.2798604E-001,-8.7837712E-001,-7.3508011E-003, 1.8604901E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7985872E-003,-1.7387028E-002, 8.1234689E-005, 8.9399064E-005
 3.4921036E+002, 1.1752713E+000,-3.2539543E-001,-9.0409718E-001,-7.9461616E-003, 1.8787065E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6008795E-002,-4.3380421E-002, 8.0763399E-005, 8.8918059E-005
 3.5041016E+002, 1.1780419E+000,-3.3488437E-001,-8.6981833E-001,-1.2949705E-003, 1.8257151E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6189116E-003,-9.6985883E-003, 8.0415991E-005, 8.8560980E-005
 3.5161871E+002, 1.1620150E+000,-3.1882179E-001,-8.8454497E-001,-1.3673871E-003, 1.8261462E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4562526E-002,-2.4457658E-002, 8.0219498E-005, 8.8354669E-005
 3.5282428E+002, 1.1609141E+000,-3.1900471E-001,-8.2537476E-001,-7.8427744E-003, 1.9194420E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8071855E-002, 2.7886229E-002, 8.0127593E-005, 8.8252860E-005
 3.5400757E+002, 1.1672079E+000,-3.4166816E-001,-8.9266372E-001,-1.7080962E-002, 1.7114818E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7741215E-002,-6.7090158E-002, 8.0081710E-005, 8.8197059E-005
 3.5521432E+002, 1.1685932E+000,-3.1956870E-001,-8.7710968E-001,-2.8726082E-003, 1.7597742E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3419019E-003,-1.3360026E-002, 8.0076953E-005, 8.8182306E-005
 3.5641245E+002, 1.1622164E+000,-3.3164249E-001,-8.6369153E-001,-3.7111427E-003, 1.8545942E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6049427E-003,-1.8282872E-002, 8.0138086E-005, 8.8233326E-005
 3.5761224E+002, 1.1658309E+000,-3.1643296E-001,-8.3330259E-001,-1.0692772E-002, 1.8175209E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1020620E-002, 2.3577819E-002, 8.0270373E-005, 8.8355449E-005
 3.5880685E+002, 1.1724666E+000,-3.3189672E-001,-9.0751244E-001, 1.5320349E-003, 1.8215206E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5291238E-002,-4.7195310E-002, 8.0396254E-005, 8.8471120E-005
 3.6002274E+002, 1.1689741E+000,-3.2156135E-001,-8.4552627E-001,-3.3954726E-004, 1.7660594E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5520776E-002, 1.9207549E-002, 8.0526366E-005, 8.8590894E-005
 3.6121539E+002, 1.1731338E+000,-3.3034405E-001,-8.7007463E-001,-4.6258794E-003, 1.8043835E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6877855E-003,-1.3866964E-002, 8.0626256E-005, 8.8680443E-005
 3.6241449E+002, 1.1788224E+000,-3.3264813E-001,-8.7089724E-001,-4.3318916E-003, 1.8432983E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7714009E-003,-1.0621828E-002, 8.0768533E-005, 8.8812460E-005
 3.6362958E+002, 1.1720222E+000,-3.1843162E-001,-8.3852348E-001,-1.4322600E-002, 1.8580797E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5919741E-002, 1.9325286E-002, 8.0953932E-005, 8.8987549E-005
 3.6481204E+002, 1.1802801E+000,-3.3217499E-001,-9.3564098E-001, 1.7282421E-004, 1.8149309E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7041853E-002,-6.9213757E-002, 8.1107466E-005, 8.9130833E-005
 3.6602655E+002, 1.1772387E+000,-3.2694689E-001,-8.5264352E-001,-4.1228118E-003, 1.8757020E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1315088E-002, 1.2282536E-002, 8.1245997E-005, 8.9259184E-005
 3.6720129E+002, 1.1886793E+000,-3.3669891E-001,-8.8297286E-001,-9.5343596E-004, 1.8880553E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7065470E-003,-1.3065396E-002, 8.1375349E-005, 8.9378458E-005
 3.6841971E+002, 1.1822585E+000,-3.2701400E-001,-8.7669132E-001,-9.7735726E-003, 1.8130401E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3609365E-003,-1.3089944E-002, 8.1500138E-005, 8.9493229E-005
 3.6962564E+002, 1.1819333E+000,-3.2814026E-001,-8.8895998E-001,-9.1564612E-003, 1.9698021E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6766989E-003,-2.4625347E-002, 8.1536161E-005, 8.9519212E-005
 3.7080118E+002, 1.1875110E+000,-3.4032276E-001,-8.6015928E-001,-9.9846676E-003, 1.8770213E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6249955E-002,-4.1855037E-003, 8.1469352E-005, 8.9442623E-005
 3.7202637E+002, 1.1785352E+000,-3.2135667E-001,-8.5622176E-001,-9.6946440E-003, 1.7910610E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8727045E-002, 9.1727386E-003, 8.1341085E-005, 8.9304592E-005
 3.7321677E+002, 1.1859030E+000,-3.3370025E-001,-9.2777468E-001,-8.2923917E-003, 1.8636964E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0107639E-002,-6.5227342E-002, 8.1199882E-005, 8.9153680E-005
 3.7443307E+002, 1.1765054E+000,-3.2948081E-001,-8.1894303E-001,-9.8783247E-003, 1.8896692E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6398280E-002, 3.7099936E-002, 8.1096606E-005, 8.9040865E-005
 3.7562524E+002, 1.1758519E+000,-3.2155741E-001,-9.3364602E-001,-5.4795336E-003, 1.8470867E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7862396E-002,-6.6360229E-002, 8.0990535E-005, 8.8925340E-005
 3.7680307E+002, 1.1767613E+000,-3.2794921E-001,-8.6294337E-001, 7.7489972E-004, 1.8037306E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5675203E-002, 4.6808964E-003, 8.0849144E-005, 8.8774769E-005
 3.7801874E+002, 1.1759081E+000,-3.2932845E-001,-8.4327772E-001, 4.5797201E-003, 1.7803568E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6296793E-002, 2.5685253E-002, 8.0730811E-005, 8.8647257E-005
 3.7921048E+002, 1.1757028E+000,-3.3024968E-001,-9.0468495E-001,-5.3181266E-003, 1.7640247E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5845615E-002,-4.6909698E-002, 8.0658416E-005, 8.8565749E-005
 3.8040408E+002, 1.1669455E+000,-3.2883765E-001,-8.7228456E-001,-5.8113749E-003, 1.9341357E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1972368E-004,-2.0646760E-002, 8.0618869E-005, 8.8517287E-005
 3.8160995E+002, 1.1737676E+000,-3.3126192E-001,-8.8055124E-001,-7.0464485E-003, 1.7637161E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6468473E-002,-2.7454824E-002, 8.0601505E-005, 8.8491022E-005
 3.8280457E+002, 1.1675628E+000,-3.2115485E-001,-8.6997936E-001,-6.4449438E-003, 1.8403066E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4519019E-003,-1.1613315E-002, 8.0563705E-005, 8.8444420E-005
 3.8401410E+002, 1.1742611E+000,-3.2567926E-001,-8.0487609E-001,-1.8237104E-004, 1.8802389E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2426012E-002, 6.2325813E-002, 8.0550819E-005, 8.8422755E-005
 3.8522351E+002, 1.1676641E+000,-3.3027144E-001,-9.0107146E-001,-1.0309237E-002, 1.9220819E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2415623E-002,-5.4767267E-002, 8.0563387E-005, 8.8426577E-005
 3.8641037E+002, 1.1669090E+000,-3.2768010E-001,-8.5539906E-001,-1.3602056E-002, 1.9202833E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4597801E-002,-1.0569365E-002, 8.0559080E-005, 8.8413666E-005
 3.8760297E+002, 1.1768665E+000,-3.3087776E-001,-8.8882485E-001,-9.4288095E-003, 1.7997365E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4435722E-002,-3.4267556E-002, 8.0473323E-005, 8.8319413E-005
 3.8881995E+002, 1.1610424E+000,-3.2060204E-001,-8.7696178E-001,-1.4900853E-003, 1.8784857E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9847414E-003,-1.9226606E-002, 8.0369510E-005, 8.8207087E-005
 3.9002255E+002, 1.1629632E+000,-3.2010881E-001,-7.8805252E-001,-1.9036880E-002, 1.9720623E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3220304E-002, 5.5485582E-002, 8.0233979E-005, 8.8063046E-005
 3.9122656E+002, 1.1602422E+000,-3.2236133E-001,-9.4057487E-001,-2.2504002E-002, 1.9577834E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7230031E-002,-1.0562022E-001, 8.0026709E-005, 8.7847352E-005
 3.9240591E+002, 1.1509844E+000,-3.1793440E-001,-8.8893033E-001,-1.7006706E-002, 1.9370263E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0733734E-002,-5.3516812E-002, 7.9697040E-005, 8.7509405E-005
 3.9360260E+002, 1.1466350E+000,-3.2191310E-001,-8.0807115E-001,-1.4363835E-002, 1.9252211E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7590466E-002, 2.1539175E-002, 7.9240023E-005, 8.7044170E-005
 3.9482324E+002, 1.1413314E+000,-3.1121055E-001,-8.5894282E-001,-1.4026612E-002, 1.9398395E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2607992E-003,-2.3450235E-002, 7.8716516E-005, 8.6512362E-005
 3.9602301E+002, 1.1365396E+000,-3.2049570E-001,-8.7181516E-001,-9.8043618E-003, 1.8016203E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7445772E-002,-4.7559414E-002, 7.8172847E-005, 8.5960414E-005
 3.9721735E+002, 1.1336458E+000,-3.1759556E-001,-8.5111142E-001, 1.4272484E-004, 1.8490486E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1122605E-003,-1.6427931E-002, 7.7672276E-005, 8.5451688E-005
 3.9842896E+002, 1.1181445E+000,-3.1629943E-001,-8.5313935E-001,-1.4185164E-003, 1.7711843E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0651661E-002,-3.5000973E-002, 7.7276025E-005, 8.5047272E-005
 3.9961465E+002, 1.1240298E+000,-3.1428097E-001,-8.3459677E-001, 6.4200597E-003, 1.8008265E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1711306E-002,-4.1957665E-004, 7.7009786E-005, 8.4772891E-005
 4.0082248E+002, 1.1161847E+000,-3.0673194E-001,-8.0593699E-001, 2.4635570E-003, 1.8103541E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1960659E-002, 2.4082924E-002, 7.6849165E-005, 8.4604117E-005
 4.0202328E+002, 1.1148856E+000,-3.0770059E-001,-7.9292723E-001,-5.3369905E-003, 1.7652562E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0311948E-002, 2.6573344E-002, 7.6732722E-005, 8.4479442E-005
 4.0321655E+002, 1.1201508E+000,-3.1064046E-001,-8.9718489E-001, 3.9390677E-004, 1.8587624E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1487712E-002,-6.8692976E-002, 7.6660529E-005, 8.4399012E-005
 4.0440652E+002, 1.1109678E+000,-3.1188853E-001,-8.0411974E-001,-7.8458055E-003, 1.7679364E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5179037E-002, 4.7931187E-003, 7.6617354E-005, 8.4347592E-005
 4.0562848E+002, 1.1151763E+000,-3.0552945E-001,-8.3744845E-001,-7.9813721E-003, 1.7308988E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4075478E-003,-1.8474014E-002, 7.6601822E-005, 8.4323659E-005
 4.0681693E+002, 1.1110142E+000,-3.0871733E-001,-8.3086885E-001, 2.9244847E-003, 1.7672034E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6964206E-004,-7.9754720E-003, 7.6568667E-005, 8.4282058E-005
 4.0802103E+002, 1.1110131E+000,-3.0224496E-001,-8.2027530E-001,-1.6060729E-002, 1.8485583E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9935709E-003,-9.0822608E-003, 7.6514653E-005, 8.4219588E-005
 4.0922052E+002, 1.1126197E+000,-3.1490448E-001,-8.6496496E-001,-1.1888006E-002, 1.8187864E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9224032E-002,-6.0949844E-002, 7.6416948E-005, 8.4113345E-005
 4.1042029E+002, 1.1132561E+000,-3.1138675E-001,-8.1842472E-001, 6.9356582E-003, 1.7689067E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9786601E-002, 8.0693945E-003, 7.6278018E-005, 8.3965873E-005
 4.1162640E+002, 1.0990472E+000,-3.0179431E-001,-8.0859365E-001,-1.2409190E-002, 1.7830084E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3154271E-002,-5.9198248E-003, 7.6117132E-005, 8.3796411E-005
 4.1280139E+002, 1.1088663E+000,-3.1081293E-001,-8.4171645E-001,-1.4396609E-003, 1.7817058E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4074948E-002,-2.7285698E-002, 7.5994783E-005, 8.3665536E-005
 4.1400208E+002, 1.1023325E+000,-3.0799277E-001,-8.4964114E-001, 3.8267036E-003, 1.8476576E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4139656E-002,-3.2998110E-002, 7.5907774E-005, 8.3570052E-005
 4.1522223E+002, 1.0973179E+000,-3.0014093E-001,-7.5621932E-001,-6.5131515E-003, 1.8218031E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4085153E-002, 5.2662538E-002, 7.5839338E-005, 8.3492979E-005
 4.1642755E+002, 1.1046923E+000,-3.0713337E-001,-8.7322810E-001,-1.0953605E-002, 1.7374312E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0434341E-002,-6.9248475E-002, 7.5765504E-005, 8.3410491E-005
 4.1760492E+002, 1.1021849E+000,-3.0624848E-001,-7.7384107E-001,-3.7614107E-003, 1.7762797E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0889790E-002, 3.6096755E-002, 7.5690398E-005, 8.3326919E-005
 4.1880148E+002, 1.1030919E+000,-3.1513589E-001,-8.4327035E-001,-7.9457605E-003, 1.7356979E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9845673E-002,-4.5903155E-002, 7.5609145E-005, 8.3237252E-005
 4.2000034E+002, 1.0962046E+000,-3.0076554E-001,-8.1856025E-001, 7.0140184E-003, 1.7809056E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0409513E-003, 1.7018560E-003, 7.5583789E-005, 8.3203456E-005
 4.2120856E+002, 1.1004006E+000,-3.0695737E-001,-8.4989867E-001,-3.5512951E-003, 1.7631207E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3607326E-002,-4.2375492E-002, 7.5566538E-005, 8.3177730E-005
 4.2240234E+002, 1.0982494E+000,-3.0833243E-001,-8.2367683E-001,-6.4850259E-003, 1.8085992E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7856556E-003,-2.2158910E-002, 7.5575409E-005, 8.3178197E-005
 4.2360565E+002, 1.0971869E+000,-2.9730086E-001,-7.8817538E-001,-6.2274033E-003, 1.7772323E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0213480E-002, 2.3255541E-002, 7.5571718E-005, 8.3166137E-005
 4.2481802E+002, 1.0966869E+000,-3.0834187E-001,-8.0707848E-001, 5.6433354E-004, 1.8248487E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7342967E-002, 7.9410948E-005, 7.5528261E-005, 8.3114293E-005
 4.2600134E+002, 1.1037019E+000,-3.1075844E-001,-8.7597462E-001, 3.5566548E-004, 1.5969574E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6980330E-002,-6.6705955E-002, 7.5482514E-005, 8.3060255E-005
 4.2722540E+002, 1.0962231E+000,-2.9990036E-001,-7.9412429E-001, 2.2903952E-003, 1.6924258E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3739409E-002, 2.1413133E-002, 7.5445429E-005, 8.3014915E-005
 4.2840540E+002, 1.0982804E+000,-3.1330103E-001,-8.3704940E-001, 9.1793659E-003, 1.7724278E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7570668E-002,-2.5166392E-002, 7.5446927E-005, 8.3008206E-005
 4.2961847E+002, 1.0960804E+000,-3.0476275E-001,-8.1210156E-001,-7.5936605E-004, 1.7887070E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1743508E-002,-3.6561673E-003, 7.5472899E-005, 8.3026063E-005
 4.3082404E+002, 1.0993551E+000,-3.0452072E-001,-8.2279014E-001,-5.3181233E-003, 1.7644172E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4022510E-003,-1.5629687E-002, 7.5535273E-005, 8.3080293E-005
