s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.0407412E+001, 2.0390969E+000,-5.8369353E-001,-1.4341878E+000,-3.0160437E-002, 2.4089701E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1315663E-002, 1.5144881E-002, 1.3746123E-004, 1.5831558E-004
 2.1613873E+001, 2.1949174E+000,-6.2455529E-001,-1.4803557E+000,-5.4729290E-002, 2.7117499E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4213506E-002, 6.2394626E-002, 1.4913427E-004, 1.6973828E-004
 2.2810471E+001, 2.3542806E+000,-6.7485989E-001,-1.7015677E+000,-4.2664939E-002, 2.7011971E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1203363E-002,-3.7799953E-002, 1.6202750E-004, 1.8239430E-004
 2.4013817E+001, 2.5462572E+000,-7.5226018E-001,-1.7958367E+000,-6.8661345E-002, 2.9366908E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0549924E-003,-4.1134170E-002, 1.7636263E-004, 1.9650482E-004
 2.5207436E+001, 2.6784079E+000,-7.5841446E-001,-1.8296749E+000,-5.9963777E-002, 2.8349606E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1302490E-002, 5.8704427E-002, 1.8191289E-004, 2.0186209E-004
 2.6406635E+001, 2.6398683E+000,-7.7266904E-001,-1.9159965E+000,-7.5281066E-002, 3.1882182E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5501217E-002,-9.2196118E-002, 1.8278801E-004, 2.0257733E-004
 2.7617052E+001, 2.5852450E+000,-7.4231763E-001,-1.8471737E+000,-8.7754771E-002, 3.0858560E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3092101E-002,-6.1142596E-002, 1.8035287E-004, 1.9999618E-004
 2.8803286E+001, 2.7334187E+000,-7.7892315E-001,-1.8464234E+000,-1.0213926E-001, 3.1425485E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6584348E-002, 3.7358408E-002, 1.8670301E-004, 2.0620324E-004
 3.0019180E+001, 2.5358858E+000,-7.2247194E-001,-1.8074694E+000,-1.1224823E-001, 3.2247879E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3411992E-002,-7.4055866E-002, 1.7327194E-004, 1.9262642E-004
 3.1208836E+001, 2.3857651E+000,-6.9439854E-001,-1.6564579E+000,-8.1775485E-002, 3.0676239E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1818293E-002,-1.6190626E-002, 1.6278023E-004, 1.8199351E-004
 3.2405308E+001, 2.3981495E+000,-6.9119677E-001,-1.7815286E+000,-6.9884218E-002, 2.9276941E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7992847E-002,-1.1518308E-001, 1.6579861E-004, 1.8485276E-004
 3.3611675E+001, 2.4191440E+000,-6.8932006E-001,-1.8293933E+000,-9.2901210E-002, 3.1481261E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9709339E-002,-1.6098932E-001, 1.6868467E-004, 1.8756164E-004
 3.4824535E+001, 2.3289128E+000,-6.8291491E-001,-1.5340711E+000,-6.3153659E-002, 2.8740824E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0315608E-001, 7.7513974E-002, 1.6005505E-004, 1.7875727E-004
 3.6003845E+001, 2.5538408E+000,-7.3399273E-001,-1.7099106E+000,-5.7435673E-002, 3.2143541E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1598963E-001, 8.4645296E-002, 1.7712727E-004, 1.9566025E-004
 3.7214867E+001, 2.5220873E+000,-7.2911278E-001,-1.8337859E+000,-1.2728581E-001, 3.3346740E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1564549E-002,-1.3475050E-001, 1.7408710E-004, 1.9246862E-004
 3.8417595E+001, 2.2584500E+000,-6.3709322E-001,-1.5715187E+000,-1.5720592E-001, 3.1865789E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5431197E-002,-7.5502067E-002, 1.5583779E-004, 1.7409530E-004
 3.9601418E+001, 2.2137610E+000,-6.4827814E-001,-1.6409140E+000,-1.0845853E-001, 3.0693364E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1762035E-002,-1.5319637E-001, 1.5195332E-004, 1.7008780E-004
 4.0808582E+001, 2.4454770E+000,-6.9393706E-001,-1.6206595E+000,-5.6507670E-002, 3.1693503E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3233294E-001, 1.0606626E-001, 1.7003642E-004, 1.8802738E-004
 4.2013680E+001, 2.6200162E+000,-7.6965014E-001,-1.8600132E+000,-7.2097481E-002, 3.1116913E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5468900E-002,-5.0627773E-002, 1.8202640E-004, 1.9987383E-004
 4.3218090E+001, 2.8166545E+000,-8.0116196E-001,-2.0126587E+000,-7.3111620E-002, 3.2918595E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6504611E-003,-3.7359177E-002, 1.9479607E-004, 2.1252988E-004
 4.4413330E+001, 2.9779496E+000,-8.6587448E-001,-2.1154478E+000,-6.9437327E-002, 3.4954730E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8812947E-003,-3.7855257E-002, 2.0723035E-004, 2.2488077E-004
 4.5619091E+001, 3.0807546E+000,-8.8477584E-001,-2.0942574E+000,-7.9143036E-002, 3.5341887E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8233883E-002, 5.7920263E-002, 2.1264691E-004, 2.3024343E-004
 4.6802845E+001, 3.0323266E+000,-8.8484485E-001,-2.1468474E+000,-1.0438466E-001, 3.7631299E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4892596E-003,-6.6118996E-002, 2.1000382E-004, 2.2757443E-004
 4.8012558E+001, 2.9311126E+000,-8.3722828E-001,-2.0860384E+000,-1.1386236E-001, 3.7121472E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5611166E-002,-6.8895002E-002, 2.0090999E-004, 2.1847927E-004
 4.9208061E+001, 2.8247586E+000,-8.0291238E-001,-1.9977334E+000,-7.8905750E-002, 3.6315202E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5151742E-002,-1.8477690E-002, 1.9463080E-004, 2.1220995E-004
 5.0414745E+001, 2.7755325E+000,-8.0583664E-001,-2.0007377E+000,-7.8443297E-002, 3.3150329E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7571869E-002,-7.6334849E-002, 1.9101491E-004, 2.0860045E-004
 5.1620052E+001, 2.7527200E+000,-8.0971122E-001,-1.9926788E+000,-6.7467614E-002, 3.1609971E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3083605E-002,-8.5527678E-002, 1.9150901E-004, 2.0909053E-004
 5.2818012E+001, 2.8425445E+000,-7.9668874E-001,-1.9527519E+000,-1.0390174E-001, 3.7928007E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5726766E-002, 2.7130173E-002, 1.9379532E-004, 2.1136215E-004
 5.4000412E+001, 2.6649667E+000,-7.6443803E-001,-1.8543261E+000,-1.1680070E-001, 3.6388752E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9179278E-002,-3.4209411E-002, 1.8351925E-004, 2.0106452E-004
 5.5210423E+001, 2.5281202E+000,-7.3381176E-001,-1.8483286E+000,-1.2242274E-001, 3.3274651E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9763119E-002,-1.4316829E-001, 1.7635150E-004, 1.9386376E-004
 5.6421230E+001, 2.5163815E+000,-7.1180457E-001,-1.8408551E+000,-7.7773048E-002, 3.5780204E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2219016E-002,-7.8271017E-002, 1.7379399E-004, 1.9125581E-004
 5.7614456E+001, 2.4876647E+000,-7.1410086E-001,-1.7806246E+000,-9.0096182E-002, 3.4057827E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3728495E-003,-6.3099089E-002, 1.7144093E-004, 1.8883507E-004
 5.8801868E+001, 2.4608332E+000,-7.2470289E-001,-1.7546178E+000,-6.9457407E-002, 3.1165210E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0838753E-002,-5.6779711E-002, 1.6973020E-004, 1.8704394E-004
 6.0017857E+001, 2.4764047E+000,-7.0900144E-001,-1.8607049E+000,-3.4812150E-002, 3.3979742E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4739039E-002,-9.4134064E-002, 1.7221151E-004, 1.8943553E-004
 6.1200111E+001, 2.5273253E+000,-7.2336719E-001,-1.6826334E+000,-4.5428813E-002, 3.3467009E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2045083E-001, 1.0936295E-001, 1.7361643E-004, 1.9074778E-004
 6.2414387E+001, 2.5383362E+000,-7.5301200E-001,-1.8103583E+000,-5.8765043E-002, 3.0876421E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6756843E-002,-5.2922754E-002, 1.7572019E-004, 1.9276335E-004
 6.3619015E+001, 2.6265915E+000,-7.3322530E-001,-1.8597427E+000,-6.9211572E-002, 3.6524620E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1712533E-002, 9.3657331E-004, 1.8184199E-004, 1.9880368E-004
 6.4807671E+001, 2.6363337E+000,-7.7297315E-001,-1.8752048E+000,-6.1955682E-002, 3.3569192E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8405419E-004,-4.0230673E-002, 1.8165889E-004, 1.9855035E-004
 6.6015282E+001, 2.5929469E+000,-7.2956168E-001,-1.7788990E+000,-8.7945410E-002, 3.9187670E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1816251E-002, 3.5728415E-002, 1.7940774E-004, 1.9624044E-004
 6.7223396E+001, 2.4645380E+000,-7.0562397E-001,-1.8266639E+000,-8.8991703E-002, 3.6549304E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9403291E-002,-1.2019222E-001, 1.6976860E-004, 1.8654598E-004
 6.8400246E+001, 2.3535068E+000,-6.8022284E-001,-1.7381837E+000,-7.9094761E-002, 3.3796961E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5057665E-002,-1.1019755E-001, 1.6156840E-004, 1.7828657E-004
 6.9614380E+001, 2.3343339E+000,-6.5576774E-001,-1.6810985E+000,-6.5592288E-002, 3.2348732E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1433142E-003,-3.5775902E-002, 1.6105510E-004, 1.7770157E-004
 7.0805367E+001, 2.4034256E+000,-6.9668103E-001,-1.7440329E+000,-4.5858301E-002, 3.2861594E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2350514E-002,-5.0284968E-002, 1.6519316E-004, 1.8175433E-004
 7.2014893E+001, 2.4267902E+000,-7.0175936E-001,-1.7100869E+000,-7.6161333E-002, 3.5812448E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4272440E-002,-2.5404979E-002, 1.6827931E-004, 1.8474932E-004
 7.3212776E+001, 2.4336362E+000,-6.8983812E-001,-1.7002886E+000,-4.6471268E-002, 3.1829037E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0730916E-002, 2.8867274E-002, 1.6733321E-004, 1.8371432E-004
 7.4402397E+001, 2.4753414E+000,-7.1519268E-001,-1.8210292E+000,-6.4469549E-002, 3.1439389E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9287694E-002,-9.3910561E-002, 1.7084940E-004, 1.8714831E-004
 7.5610458E+001, 2.5694230E+000,-7.4020859E-001,-1.7944614E+000,-4.3645937E-002, 3.5994808E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9408260E-002, 2.7101850E-002, 1.7688180E-004, 1.9310461E-004
 7.6801979E+001, 2.5807711E+000,-7.3658593E-001,-1.7823734E+000,-7.1644789E-002, 3.3308610E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2445747E-002, 2.3475542E-002, 1.7863705E-004, 1.9479222E-004
 7.8021729E+001, 2.5870329E+000,-7.5988127E-001,-1.9184383E+000,-6.1060373E-002, 3.6068927E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9570419E-002,-1.1627807E-001, 1.8115830E-004, 1.9725496E-004
 7.9205856E+001, 2.6635155E+000,-7.6055191E-001,-1.8103374E+000,-3.8951284E-002, 3.5059196E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1502277E-001, 8.8734044E-002, 1.8240064E-004, 1.9844887E-004
 8.0404449E+001, 2.6464777E+000,-7.5276751E-001,-1.8903217E+000,-8.0638528E-002, 3.8119153E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2915808E-002,-3.9130850E-002, 1.8258201E-004, 1.9859090E-004
 8.1625587E+001, 2.5901914E+000,-7.4061744E-001,-1.8913669E+000,-8.4571601E-002, 3.6818952E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5606940E-002,-8.9545667E-002, 1.7869256E-004, 1.9466818E-004
 8.2820587E+001, 2.5386058E+000,-7.4287000E-001,-1.7966935E+000,-5.1057008E-002, 3.4715805E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0745961E-002,-1.7298886E-002, 1.7483145E-004, 1.9077572E-004
 8.4014885E+001, 2.5408032E+000,-7.2802347E-001,-1.8525007E+000,-5.6843133E-002, 3.5344548E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2066404E-002,-6.1219567E-002, 1.7521875E-004, 1.9113070E-004
 8.5221153E+001, 2.5208759E+000,-7.2578926E-001,-1.8869803E+000,-9.6125743E-002, 3.8402232E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0156767E-001,-1.4961721E-001, 1.7498082E-004, 1.9085773E-004
 8.6421127E+001, 2.4598587E+000,-6.9803365E-001,-1.6780545E+000,-6.7526534E-002, 3.6514714E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2923106E-002, 5.2758700E-002, 1.6988669E-004, 1.8572679E-004
 8.7619247E+001, 2.4172824E+000,-6.8727774E-001,-1.7823738E+000,-8.9276013E-002, 3.7125468E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7334093E-002,-1.0451974E-001, 1.6691757E-004, 1.8271896E-004
 8.8819946E+001, 2.4005167E+000,-7.0460476E-001,-1.7129921E+000,-5.5271034E-002, 3.5900479E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0310789E-002,-3.6450741E-002, 1.6629155E-004, 1.8204927E-004
 9.0014664E+001, 2.4194728E+000,-6.8909115E-001,-1.7016954E+000,-6.5807846E-002, 3.6101947E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7480594E-002,-1.0196837E-003, 1.6736739E-004, 1.8307472E-004
 9.1215126E+001, 2.4063458E+000,-6.9286953E-001,-1.6589667E+000,-8.2341087E-002, 3.5971166E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2141728E-002, 8.1396307E-003, 1.6643615E-004, 1.8208651E-004
 9.2401863E+001, 2.3465227E+000,-6.5562795E-001,-1.6820496E+000,-1.0227106E-001, 3.5020852E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6756048E-003,-5.8405064E-002, 1.6271870E-004, 1.7830832E-004
 9.3610962E+001, 2.3090862E+000,-6.6098651E-001,-1.7151906E+000,-6.6623534E-002, 3.4430815E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4668714E-002,-9.9283663E-002, 1.5911441E-004, 1.7464209E-004
 9.4808960E+001, 2.3080141E+000,-6.7015023E-001,-1.6435450E+000,-5.9394808E-002, 3.4061828E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1281805E-004,-3.1014184E-002, 1.5866915E-004, 1.7413452E-004
 9.6005112E+001, 2.2915227E+000,-6.6300770E-001,-1.7104959E+000,-7.6369662E-002, 3.5428655E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9403739E-002,-1.2292191E-001, 1.5813320E-004, 1.7353614E-004
 9.7226295E+001, 2.2691217E+000,-6.5169179E-001,-1.5513553E+000,-5.3635909E-002, 3.3299278E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5427230E-002, 4.5737923E-002, 1.5727006E-004, 1.7261026E-004
 9.8400452E+001, 2.2777478E+000,-6.3914642E-001,-1.6908352E+000,-5.8881063E-002, 3.5069749E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2581411E-002,-7.6045178E-002, 1.5696283E-004, 1.7224140E-004
 9.9611496E+001, 2.2632221E+000,-6.5923875E-001,-1.5705540E+000,-6.1845278E-002, 3.4301914E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4693852E-002, 5.8859126E-003, 1.5617261E-004, 1.7139080E-004
 1.0080212E+002, 2.2544529E+000,-6.5904063E-001,-1.6526734E+000,-3.6737406E-002, 3.2432982E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5353841E-002,-6.1565482E-002, 1.5562708E-004, 1.7078557E-004
 1.0202277E+002, 2.2972445E+000,-6.4273825E-001,-1.6153574E+000,-4.5083285E-002, 3.4135717E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1453509E-002, 2.8201333E-002, 1.5806279E-004, 1.7316266E-004
 1.0320026E+002, 2.3191528E+000,-6.5977129E-001,-1.6618511E+000,-6.8920743E-002, 3.4899034E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0272740E-002,-3.6491316E-002, 1.6017426E-004, 1.7521683E-004
 1.0441563E+002, 2.3159949E+000,-6.8488459E-001,-1.6808828E+000,-4.5930157E-002, 3.2737632E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6074838E-002,-6.2964950E-002, 1.5974791E-004, 1.7473583E-004
 1.0560587E+002, 2.3152631E+000,-6.5377458E-001,-1.6049249E+000,-4.9896926E-002, 3.4220506E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3781683E-002, 4.0887220E-002, 1.6008841E-004, 1.7502470E-004
 1.0680609E+002, 2.3453500E+000,-6.7245724E-001,-1.7158609E+000,-6.1429965E-002, 3.3823786E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4171034E-002,-7.0574269E-002, 1.6153438E-004, 1.7642227E-004
 1.0801621E+002, 2.3423332E+000,-6.7025104E-001,-1.7120565E+000,-4.4758067E-002, 3.5902598E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0406433E-002,-4.8829803E-002, 1.6185532E-004, 1.7669676E-004
 1.0921172E+002, 2.3412096E+000,-6.6575942E-001,-1.6421022E+000,-5.6102888E-002, 3.6762543E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3783646E-002, 1.4007717E-002, 1.6123449E-004, 1.7603181E-004
 1.1041235E+002, 2.3041791E+000,-6.7195515E-001,-1.6757884E+000,-8.0168958E-002, 3.5871985E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4121220E-002,-8.7861433E-002, 1.5941516E-004, 1.7417066E-004
 1.1161620E+002, 2.2703966E+000,-6.4268225E-001,-1.5002613E+000,-7.1986493E-002, 3.6946710E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4080240E-001, 9.2413285E-002, 1.5709933E-004, 1.7181358E-004
 1.1280390E+002, 2.2336779E+000,-6.3106908E-001,-1.6996850E+000,-1.0222386E-001, 3.5330579E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1039305E-001,-1.6396952E-001, 1.5464511E-004, 1.6931781E-004
 1.1401424E+002, 2.1942723E+000,-6.3900501E-001,-1.5741993E+000,-5.5295474E-002, 3.3819245E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6212341E-003,-4.0408265E-002, 1.5182557E-004, 1.6645491E-004
 1.1520022E+002, 2.1843054E+000,-6.2508481E-001,-1.6497066E+000,-3.6239267E-002, 3.1670648E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4831952E-002,-9.5054670E-002, 1.4996135E-004, 1.6454477E-004
 1.1640110E+002, 2.1588354E+000,-6.3259214E-001,-1.5020351E+000,-2.8955975E-002, 3.3097615E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1639449E-002, 2.8349874E-002, 1.4937770E-004, 1.6391266E-004
 1.1760239E+002, 2.1842036E+000,-6.1819732E-001,-1.6588151E+000,-4.9633038E-002, 3.1827424E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4138194E-002,-1.1061438E-001, 1.5027147E-004, 1.6475536E-004
 1.1880666E+002, 2.1937650E+000,-6.2300348E-001,-1.5614677E+000,-3.3426078E-002, 3.2518733E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5618631E-002, 8.3865451E-003, 1.5097247E-004, 1.6540454E-004
 1.2001012E+002, 2.2173362E+000,-6.3212913E-001,-1.5279097E+000,-4.8021011E-002, 3.2257043E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4205999E-002, 4.1533457E-002, 1.5279909E-004, 1.6717975E-004
 1.2120203E+002, 2.2118468E+000,-6.3486378E-001,-1.6264801E+000,-3.8495483E-002, 3.3763975E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8627325E-002,-5.4228600E-002, 1.5314521E-004, 1.6747621E-004
 1.2240742E+002, 2.2077107E+000,-6.4051959E-001,-1.5921098E+000,-5.3597704E-002, 3.5115670E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8813278E-003,-4.3400744E-002, 1.5284013E-004, 1.6712338E-004
 1.2360620E+002, 2.2064890E+000,-6.2024312E-001,-1.5843537E+000,-5.7002506E-002, 3.3419787E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9428011E-003,-2.1690588E-002, 1.5213133E-004, 1.6636936E-004
 1.2481036E+002, 2.2115088E+000,-6.4696902E-001,-1.6038427E+000,-5.5730236E-002, 3.4372591E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6865383E-002,-6.0660601E-002, 1.5158178E-004, 1.6577649E-004
 1.2600781E+002, 2.1826058E+000,-6.1985513E-001,-1.6186422E+000,-2.7860900E-002, 3.3742559E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2559064E-002,-5.0009948E-002, 1.5099974E-004, 1.6515278E-004
