s,kg,C,kW,m
Time,"null","null","null","null"
 3.3361223E+002, 9.4245624E+000, 6.0067010E+002, 1.4362529E+002, 4.5559770E-002
 3.3481513E+002, 9.4116407E+000, 6.0164682E+002, 1.4240938E+002, 4.5549669E-002
 3.3601329E+002, 9.3986969E+000, 6.0565334E+002, 1.4285419E+002, 4.5539591E-002
 3.3721849E+002, 9.3857500E+000, 6.0518192E+002, 1.4215058E+002, 4.5529552E-002
 3.3842543E+002, 9.3727766E+000, 6.1822630E+002, 1.4222339E+002, 4.5519574E-002
 3.3961136E+002, 9.3599233E+000, 6.2311070E+002, 1.4140109E+002, 4.5509965E-002
 3.4080609E+002, 9.3471560E+000, 6.1745519E+002, 1.4260527E+002, 4.5500559E-002
 3.4202092E+002, 9.3342648E+000, 6.1246692E+002, 1.4160118E+002, 4.5490980E-002
 3.4322515E+002, 9.3213099E+000, 6.0445989E+002, 1.4114477E+002, 4.5481056E-002
 3.4442853E+002, 9.3084536E+000, 6.0337738E+002, 1.4040351E+002, 4.5470855E-002
 3.4561019E+002, 9.2957197E+000, 6.0386229E+002, 1.4072576E+002, 4.5460523E-002
 3.4682321E+002, 9.2829587E+000, 5.9749775E+002, 1.4111786E+002, 4.5450031E-002
 3.4800472E+002, 9.2702125E+000, 5.9245648E+002, 1.4054628E+002, 4.5439409E-002
 3.4920494E+002, 9.2575691E+000, 5.9768637E+002, 1.4077356E+002, 4.5428777E-002
 3.5042578E+002, 9.2446929E+000, 5.9481941E+002, 1.3999113E+002, 4.5418009E-002
 3.5160764E+002, 9.2319728E+000, 5.9830270E+002, 1.4089663E+002, 4.5407462E-002
 3.5281201E+002, 9.2193391E+000, 5.9921823E+002, 1.4010605E+002, 4.5397122E-002
 3.5401053E+002, 9.2066147E+000, 6.0126150E+002, 1.4034856E+002, 4.5386875E-002
 3.5523657E+002, 9.1937882E+000, 5.9188170E+002, 1.3790484E+002, 4.5376665E-002
 3.5640395E+002, 9.1811383E+000, 5.9022228E+002, 1.3912692E+002, 4.5366549E-002
 3.5762506E+002, 9.1685417E+000, 5.9542950E+002, 1.3900850E+002, 4.5356447E-002
 3.5881453E+002, 9.1558716E+000, 5.9156296E+002, 1.3818970E+002, 4.5346348E-002
 3.6000096E+002, 9.1434208E+000, 5.9752704E+002, 1.3953709E+002, 4.5336470E-002
 3.6120583E+002, 9.1309094E+000, 5.9529875E+002, 1.3807315E+002, 4.5326651E-002
 3.6241143E+002, 9.1183309E+000, 5.9556368E+002, 1.3812541E+002, 4.5316824E-002
 3.6360911E+002, 9.1057923E+000, 5.9387148E+002, 1.3673404E+002, 4.5307080E-002
 3.6482102E+002, 9.0932749E+000, 5.9108246E+002, 1.3762985E+002, 4.5297362E-002
 3.6600014E+002, 9.0808490E+000, 5.9269037E+002, 1.3760493E+002, 4.5287715E-002
 3.6723205E+002, 9.0683243E+000, 5.8853636E+002, 1.3700375E+002, 4.5277996E-002
 3.6840217E+002, 9.0558819E+000, 6.0228142E+002, 1.3651567E+002, 4.5268360E-002
 3.6960101E+002, 9.0436287E+000, 6.0572831E+002, 1.3579800E+002, 4.5259034E-002
 3.7081014E+002, 9.0312068E+000, 6.0580574E+002, 1.3678967E+002, 4.5249777E-002
 3.7202018E+002, 9.0187364E+000, 6.0669197E+002, 1.3563952E+002, 4.5240565E-002
 3.7321027E+002, 9.0064246E+000, 5.9954683E+002, 1.3591476E+002, 4.5231472E-002
 3.7440764E+002, 8.9942025E+000, 5.9574666E+002, 1.3553476E+002, 4.5222299E-002
 3.7562294E+002, 8.9818798E+000, 6.0205397E+002, 1.3512938E+002, 4.5212903E-002
 3.7680999E+002, 8.9696178E+000, 6.0112360E+002, 1.3490632E+002, 4.5203512E-002
 3.7800842E+002, 8.9574621E+000, 6.0911806E+002, 1.3524060E+002, 4.5194199E-002
 3.7921479E+002, 8.9452074E+000, 6.1320017E+002, 1.3508239E+002, 4.5184946E-002
 3.8042561E+002, 8.9328915E+000, 6.1160252E+002, 1.3439757E+002, 4.5175757E-002
 3.8162427E+002, 8.9206240E+000, 6.1397281E+002, 1.3506079E+002, 4.5166670E-002
 3.8281994E+002, 8.9084134E+000, 6.2486687E+002, 1.3429990E+002, 4.5157688E-002
 3.8400235E+002, 8.8963025E+000, 6.1217554E+002, 1.3564390E+002, 4.5148893E-002
 3.8522672E+002, 8.8840320E+000, 6.1434816E+002, 1.3495097E+002, 4.5139834E-002
 3.8642364E+002, 8.8716941E+000, 6.1435727E+002, 1.3432304E+002, 4.5130590E-002
 3.8760839E+002, 8.8595367E+000, 6.0589354E+002, 1.3514294E+002, 4.5121365E-002
 3.8880227E+002, 8.8474369E+000, 6.0863929E+002, 1.3488108E+002, 4.5111986E-002
 3.9002123E+002, 8.8351444E+000, 6.2152212E+002, 1.3376014E+002, 4.5102397E-002
 3.9122655E+002, 8.8228126E+000, 6.2588427E+002, 1.3393745E+002, 4.5092926E-002
 3.9242059E+002, 8.8106263E+000, 6.2553847E+002, 1.3460157E+002, 4.5083770E-002
 3.9360751E+002, 8.7985746E+000, 6.0994464E+002, 1.3381536E+002, 4.5074742E-002
 3.9482040E+002, 8.7864456E+000, 6.0684084E+002, 1.3388972E+002, 4.5065369E-002
 3.9601995E+002, 8.7742717E+000, 6.0928131E+002, 1.3331895E+002, 4.5055720E-002
 3.9721444E+002, 8.7622093E+000, 6.1590057E+002, 1.3352774E+002, 4.5046027E-002
 3.9842581E+002, 8.7500994E+000, 6.3033663E+002, 1.3259992E+002, 4.5036407E-002
 3.9962731E+002, 8.7379903E+000, 6.2339296E+002, 1.3303281E+002, 4.5027097E-002
 4.0081387E+002, 8.7260228E+000, 6.2138159E+002, 1.3274560E+002, 4.5017966E-002
 4.0201836E+002, 8.7140438E+000, 6.1402834E+002, 1.3281729E+002, 4.5008761E-002
 4.0320832E+002, 8.7020496E+000, 6.1272041E+002, 1.3190806E+002, 4.4999380E-002
 4.0440301E+002, 8.6901121E+000, 6.0839030E+002, 1.3236707E+002, 4.4989899E-002
 4.0563234E+002, 8.6779866E+000, 6.2233015E+002, 1.3189093E+002, 4.4980192E-002
 4.0681117E+002, 8.6659377E+000, 6.1184933E+002, 1.3200154E+002, 4.4970623E-002
 4.0802276E+002, 8.6540132E+000, 6.1890334E+002, 1.3225785E+002, 4.4961167E-002
 4.0921716E+002, 8.6419951E+000, 6.1126463E+002, 1.3174478E+002, 4.4951662E-002
 4.1041261E+002, 8.6300827E+000, 6.1202038E+002, 1.3144174E+002, 4.4942204E-002
 4.1160771E+002, 8.6181788E+000, 6.1153881E+002, 1.3018316E+002, 4.4932722E-002
 4.1282296E+002, 8.6062356E+000, 6.1494341E+002, 1.3111530E+002, 4.4923200E-002
 4.1402770E+002, 8.5942624E+000, 6.1883565E+002, 1.3085654E+002, 4.4913700E-002
 4.1520978E+002, 8.5824831E+000, 6.1764103E+002, 1.3021302E+002, 4.4904443E-002
 4.1642136E+002, 8.5707025E+000, 6.1188489E+002, 1.2969834E+002, 4.4895209E-002
 4.1761013E+002, 8.5589266E+000, 6.1671642E+002, 1.2973028E+002, 4.4885956E-002
 4.1881753E+002, 8.5472281E+000, 6.2556495E+002, 1.2898917E+002, 4.4876801E-002
 4.2001230E+002, 8.5355024E+000, 6.2763548E+002, 1.2946585E+002, 4.4867809E-002
 4.2121801E+002, 8.5238167E+000, 6.2606076E+002, 1.2842583E+002, 4.4858968E-002
 4.2241866E+002, 8.5121307E+000, 6.2895997E+002, 1.2919653E+002, 4.4850194E-002
 4.2361805E+002, 8.5004809E+000, 6.3053423E+002, 1.2861078E+002, 4.4841512E-002
 4.2481135E+002, 8.4888527E+000, 6.2333690E+002, 1.2762146E+002, 4.4832867E-002
 4.2602747E+002, 8.4771639E+000, 6.1602405E+002, 1.2838021E+002, 4.4824048E-002
 4.2720267E+002, 8.4655689E+000, 6.1863169E+002, 1.2856002E+002, 4.4815093E-002
 4.2840869E+002, 8.4540282E+000, 6.1299902E+002, 1.2808589E+002, 4.4806040E-002
 4.2960073E+002, 8.4423883E+000, 6.1594401E+002, 1.2773900E+002, 4.4796782E-002
 4.3080629E+002, 8.4307728E+000, 6.1979046E+002, 1.2872900E+002, 4.4787522E-002
 4.3201520E+002, 8.4190712E+000, 6.2186573E+002, 1.2783604E+002, 4.4778257E-002
 4.3321641E+002, 8.4073937E+000, 6.1308435E+002, 1.2792829E+002, 4.4769081E-002
 4.3441864E+002, 8.3957773E+000, 6.0894976E+002, 1.2797602E+002, 4.4759886E-002
 4.3562294E+002, 8.3841467E+000, 6.1048577E+002, 1.2767324E+002, 4.4750597E-002
 4.3681055E+002, 8.3725814E+000, 6.0906559E+002, 1.2809820E+002, 4.4741322E-002
 4.3801496E+002, 8.3610421E+000, 6.0937593E+002, 1.2781021E+002, 4.4732049E-002
 4.3921181E+002, 8.3494615E+000, 6.0927943E+002, 1.2736002E+002, 4.4722775E-002
 4.4042496E+002, 8.3378520E+000, 6.1342554E+002, 1.2710946E+002, 4.4713528E-002
 4.4162371E+002, 8.3262284E+000, 6.0718696E+002, 1.2652209E+002, 4.4704345E-002
 4.4280861E+002, 8.3147656E+000, 6.1078030E+002, 1.2700898E+002, 4.4695310E-002
 4.4400850E+002, 8.3033020E+000, 6.2018159E+002, 1.2685448E+002, 4.4686370E-002
 4.4521256E+002, 8.2917686E+000, 6.1209980E+002, 1.2658291E+002, 4.4677503E-002
 4.4641652E+002, 8.2802504E+000, 6.0688698E+002, 1.2612524E+002, 4.4668658E-002
 4.4760912E+002, 8.2688203E+000, 6.1277788E+002, 1.2590711E+002, 4.4659860E-002
 4.4880547E+002, 8.2574270E+000, 6.1325238E+002, 1.2539415E+002, 4.4651094E-002
 4.5001548E+002, 8.2459719E+000, 6.2885580E+002, 1.2610095E+002, 4.4642349E-002
 4.5121238E+002, 8.2345374E+000, 6.3250081E+002, 1.2588450E+002, 4.4633889E-002
 4.5243078E+002, 8.2230643E+000, 6.2199214E+002, 1.2399833E+002, 4.4625556E-002
 4.5361549E+002, 8.2117062E+000, 6.2781147E+002, 1.2506192E+002, 4.4617333E-002
 4.5482804E+002, 8.2003438E+000, 6.2582134E+002, 1.2490237E+002, 4.4609104E-002
 4.5601767E+002, 8.1889948E+000, 6.3020917E+002, 1.2447089E+002, 4.4600886E-002
 4.5720693E+002, 8.1777486E+000, 6.3122437E+002, 1.2527014E+002, 4.4592773E-002
 4.5842709E+002, 8.1664043E+000, 6.2249881E+002, 1.2447124E+002, 4.4584567E-002
 4.5961176E+002, 8.1550704E+000, 6.1374427E+002, 1.2430335E+002, 4.4576198E-002
 4.6083033E+002, 8.1437389E+000, 6.1196485E+002, 1.2297777E+002, 4.4567586E-002
 4.6201369E+002, 8.1324649E+000, 6.0752506E+002, 1.2402754E+002, 4.4558808E-002
 4.6321741E+002, 8.1212703E+000, 6.0642923E+002, 1.2274620E+002, 4.4549906E-002
 4.6440507E+002, 8.1100628E+000, 6.0587729E+002, 1.2321675E+002, 4.4540875E-002
 4.6562496E+002, 8.0988245E+000, 6.0509210E+002, 1.2294666E+002, 4.4531748E-002
 4.6680971E+002, 8.0876145E+000, 6.0795067E+002, 1.2323669E+002, 4.4522629E-002
 4.6802566E+002, 8.0764299E+000, 6.1864922E+002, 1.2304870E+002, 4.4513596E-002
 4.6921920E+002, 8.0652290E+000, 6.1798280E+002, 1.2276968E+002, 4.4504717E-002
 4.7042107E+002, 8.0541067E+000, 6.1455930E+002, 1.2170302E+002, 4.4496025E-002
 4.7160302E+002, 8.0430402E+000, 6.2201210E+002, 1.2311854E+002, 4.4487462E-002
 4.7281488E+002, 8.0319338E+000, 6.2550553E+002, 1.2217920E+002, 4.4479009E-002
 4.7402236E+002, 8.0207029E+000, 6.2544489E+002, 1.2224497E+002, 4.4470622E-002
 4.7521320E+002, 8.0095831E+000, 6.1963599E+002, 1.2268155E+002, 4.4462385E-002
 4.7641717E+002, 7.9984480E+000, 6.1899331E+002, 1.2257871E+002, 4.4454121E-002
 4.7761093E+002, 7.9873041E+000, 6.1926805E+002, 1.2284893E+002, 4.4445824E-002
 4.7882413E+002, 7.9761121E+000, 6.2300839E+002, 1.2256206E+002, 4.4437464E-002
 4.8002394E+002, 7.9648663E+000, 6.2470075E+002, 1.2255808E+002, 4.4429093E-002
 4.8120350E+002, 7.9537754E+000, 6.3154726E+002, 1.2311413E+002, 4.4420896E-002
 4.8241830E+002, 7.9426292E+000, 6.2735767E+002, 1.2344270E+002, 4.4412749E-002
 4.8360543E+002, 7.9314420E+000, 6.2944666E+002, 1.2318431E+002, 4.4404614E-002
 4.8483051E+002, 7.9201736E+000, 6.2480217E+002, 1.2216271E+002, 4.4396411E-002
 4.8600978E+002, 7.9089459E+000, 6.2209760E+002, 1.2321281E+002, 4.4388185E-002
 4.8721360E+002, 7.8978379E+000, 6.1811562E+002, 1.2158804E+002, 4.4379942E-002
 4.8841978E+002, 7.8866211E+000, 6.2718362E+002, 1.2293139E+002, 4.4371531E-002
 4.8960213E+002, 7.8755057E+000, 6.1852707E+002, 1.2306394E+002, 4.4363181E-002
 4.9081423E+002, 7.8643581E+000, 6.1732672E+002, 1.2240845E+002, 4.4354714E-002
 4.9202568E+002, 7.8531032E+000, 6.1797179E+002, 1.2250046E+002, 4.4346082E-002
 4.9321957E+002, 7.8419298E+000, 6.3259697E+002, 1.2200103E+002, 4.4337509E-002
 4.9440534E+002, 7.8309005E+000, 6.2130117E+002, 1.2227300E+002, 4.4329163E-002
 4.9560056E+002, 7.8198699E+000, 6.1778145E+002, 1.2216632E+002, 4.4320780E-002
 4.9680446E+002, 7.8087789E+000, 6.2245489E+002, 1.2157814E+002, 4.4312323E-002
 4.9802928E+002, 7.7975366E+000, 6.3168170E+002, 1.2186520E+002, 4.4303778E-002
 4.9920755E+002, 7.7864293E+000, 6.2860296E+002, 1.2196556E+002, 4.4295441E-002
 5.0041183E+002, 7.7754144E+000, 6.2675689E+002, 1.2114511E+002, 4.4287216E-002
 5.0160975E+002, 7.7643173E+000, 6.3348697E+002, 1.2158575E+002, 4.4278965E-002
 5.0283319E+002, 7.7531583E+000, 6.3607531E+002, 1.2100085E+002, 4.4270758E-002
 5.0402034E+002, 7.7420331E+000, 6.2669932E+002, 1.2197050E+002, 4.4262644E-002
 5.0522210E+002, 7.7310070E+000, 6.2450367E+002, 1.2102104E+002, 4.4254537E-002
 5.0640860E+002, 7.7200023E+000, 6.1632498E+002, 1.2179516E+002, 4.4246344E-002
 5.0762552E+002, 7.7089145E+000, 6.1712506E+002, 1.2095792E+002, 4.4237924E-002
 5.0881278E+002, 7.6978478E+000, 6.1545243E+002, 1.2120694E+002, 4.4229398E-002
 5.1000523E+002, 7.6868786E+000, 6.2074890E+002, 1.1979421E+002, 4.4220880E-002
 5.1120754E+002, 7.6758679E+000, 6.1335381E+002, 1.2101729E+002, 4.4212297E-002
 5.1240908E+002, 7.6648259E+000, 6.2064347E+002, 1.2063015E+002, 4.4203665E-002
 5.1361262E+002, 7.6537789E+000, 6.1374003E+002, 1.2049387E+002, 4.4195037E-002
 5.1480148E+002, 7.6428260E+000, 6.1673540E+002, 1.2070444E+002, 4.4186477E-002
 5.1602662E+002, 7.6317547E+000, 6.1627830E+002, 1.1987124E+002, 4.4177827E-002
 5.1721718E+002, 7.6207202E+000, 6.1857363E+002, 1.2001528E+002, 4.4169233E-002
 5.1842474E+002, 7.6097675E+000, 6.1735812E+002, 1.1908445E+002, 4.4160735E-002
 5.1961825E+002, 7.5988315E+000, 6.1872115E+002, 1.1929213E+002, 4.4152296E-002
 5.2080958E+002, 7.5879723E+000, 6.1778738E+002, 1.1947296E+002, 4.4143954E-002
 5.2200406E+002, 7.5771300E+000, 6.1712617E+002, 1.1909389E+002, 4.4135636E-002
 5.2321331E+002, 7.5662134E+000, 6.1185459E+002, 1.1840455E+002, 4.4127267E-002
 5.2442890E+002, 7.5552409E+000, 6.1500685E+002, 1.1893182E+002, 4.4118832E-002
 5.2562845E+002, 7.5443105E+000, 6.2059900E+002, 1.1863367E+002, 4.4110435E-002
 5.2682282E+002, 7.5334814E+000, 6.1954614E+002, 1.1868902E+002, 4.4102165E-002
 5.2802095E+002, 7.5226810E+000, 6.2840030E+002, 1.1767698E+002, 4.4093978E-002
 5.2920439E+002, 7.5119244E+000, 6.2953351E+002, 1.1831442E+002, 4.4085957E-002
 5.3040453E+002, 7.5012058E+000, 6.2142915E+002, 1.1856333E+002, 4.4078042E-002
 5.3160700E+002, 7.4903700E+000, 6.1921905E+002, 1.1768226E+002, 4.4070018E-002
 5.3281195E+002, 7.4795253E+000, 6.2519627E+002, 1.1804302E+002, 4.4061988E-002
 5.3400973E+002, 7.4687183E+000, 6.1608926E+002, 1.1802209E+002, 4.4053970E-002
 5.3521286E+002, 7.4579055E+000, 6.1688488E+002, 1.1756102E+002, 4.4045870E-002
 5.3642823E+002, 7.4470190E+000, 6.2141226E+002, 1.1755923E+002, 4.4037681E-002
 5.3760629E+002, 7.4362446E+000, 6.2601662E+002, 1.1742067E+002, 4.4029582E-002
 5.3883137E+002, 7.4254372E+000, 6.2130449E+002, 1.1677351E+002, 4.4021503E-002
 5.4002610E+002, 7.4145644E+000, 6.1727997E+002, 1.1780570E+002, 4.4013356E-002
 5.4121922E+002, 7.4038245E+000, 6.1928616E+002, 1.1758706E+002, 4.4005272E-002
 5.4240400E+002, 7.3931427E+000, 6.1356747E+002, 1.1639667E+002, 4.3997204E-002
 5.4362642E+002, 7.3823346E+000, 6.0883110E+002, 1.1625094E+002, 4.3988967E-002
 5.4482884E+002, 7.3714716E+000, 6.1273120E+002, 1.1708094E+002, 4.3980607E-002
 5.4600133E+002, 7.3608464E+000, 6.0807446E+002, 1.1716155E+002, 4.3972387E-002
 5.4721486E+002, 7.3501867E+000, 6.0779520E+002, 1.1602037E+002, 4.3964090E-002
 5.4841664E+002, 7.3394050E+000, 6.0709902E+002, 1.1620482E+002, 4.3955661E-002
 5.4962254E+002, 7.3286913E+000, 6.1318541E+002, 1.1642373E+002, 4.3947273E-002
 5.5081125E+002, 7.3180158E+000, 6.1782779E+002, 1.1659220E+002, 4.3938959E-002
 5.5202318E+002, 7.3073286E+000, 6.1733454E+002, 1.1569340E+002, 4.3930730E-002
 5.5321493E+002, 7.2966472E+000, 6.1098296E+002, 1.1564423E+002, 4.3922564E-002
 5.5442476E+002, 7.2859903E+000, 6.1020130E+002, 1.1577079E+002, 4.3914432E-002
 5.5560551E+002, 7.2753612E+000, 6.1100370E+002, 1.1534111E+002, 4.3906322E-002
 5.5680013E+002, 7.2648225E+000, 6.1638200E+002, 1.1488576E+002, 4.3898306E-002
 5.5800785E+002, 7.2541606E+000, 6.0905667E+002, 1.1602103E+002, 4.3890221E-002
 5.5920768E+002, 7.2434884E+000, 6.1030302E+002, 1.1509290E+002, 4.3882120E-002
 5.6040612E+002, 7.2328645E+000, 6.1829599E+002, 1.1623252E+002, 4.3874070E-002
 5.6160302E+002, 7.2222422E+000, 6.1334134E+002, 1.1554001E+002, 4.3866073E-002
 5.6282094E+002, 7.2115774E+000, 6.1371089E+002, 1.1565721E+002, 4.3858062E-002
 5.6401468E+002, 7.2009089E+000, 6.2404719E+002, 1.1513766E+002, 4.3850086E-002
 5.6520647E+002, 7.1903528E+000, 6.2868319E+002, 1.1467592E+002, 4.3842281E-002
 5.6640632E+002, 7.1797781E+000, 6.2559736E+002, 1.1521596E+002, 4.3834575E-002
 5.6762294E+002, 7.1691292E+000, 6.2116521E+002, 1.1529066E+002, 4.3826855E-002
 5.6881101E+002, 7.1585320E+000, 6.2169795E+002, 1.1476011E+002, 4.3819169E-002
 5.7001642E+002, 7.1479905E+000, 6.2234197E+002, 1.1461739E+002, 4.3811507E-002
 5.7122921E+002, 7.1373396E+000, 6.3328444E+002, 1.1459061E+002, 4.3803782E-002
 5.7240828E+002, 7.1268216E+000, 6.3366093E+002, 1.1432428E+002, 4.3796225E-002
 5.7362682E+002, 7.1162862E+000, 6.3115288E+002, 1.1540695E+002, 4.3788697E-002
 5.7481682E+002, 7.1057099E+000, 6.4184400E+002, 1.1441054E+002, 4.3781186E-002
 5.7600806E+002, 7.0952564E+000, 6.2592661E+002, 1.1459045E+002, 4.3773810E-002
 5.7720264E+002, 7.0847775E+000, 6.2685722E+002, 1.1326140E+002, 4.3766337E-002
 5.7841846E+002, 7.0742367E+000, 6.3065424E+002, 1.1320814E+002, 4.3758750E-002
 5.7961122E+002, 7.0637032E+000, 6.2946826E+002, 1.1402745E+002, 4.3751121E-002
 5.8080706E+002, 7.0532709E+000, 6.3131837E+002, 1.1451405E+002, 4.3743503E-002
 5.8201658E+002, 7.0427818E+000, 6.3144346E+002, 1.1428740E+002, 4.3735814E-002
 5.8320805E+002, 7.0323054E+000, 6.3186812E+002, 1.1360701E+002, 4.3728113E-002
 5.8440327E+002, 7.0219317E+000, 6.2106143E+002, 1.1396463E+002, 4.3720434E-002
 5.8562470E+002, 7.0114276E+000, 6.2766266E+002, 1.1356627E+002, 4.3712550E-002
 5.8681023E+002, 7.0009887E+000, 6.3328158E+002, 1.1406951E+002, 4.3704675E-002
 5.8800406E+002, 6.9906684E+000, 6.3070333E+002, 1.1292585E+002, 4.3696905E-002
 5.8921680E+002, 6.9802553E+000, 6.2593014E+002, 1.1327836E+002, 4.3689035E-002
 5.9040255E+002, 6.9698835E+000, 6.1933366E+002, 1.1319321E+002, 4.3681137E-002
 5.9162286E+002, 6.9594871E+000, 6.2165236E+002, 1.1322895E+002, 4.3673136E-002
 5.9282475E+002, 6.9490138E+000, 6.2077763E+002, 1.1262568E+002, 4.3665020E-002
 5.9402349E+002, 6.9386527E+000, 6.2232526E+002, 1.1374589E+002, 4.3656941E-002
 5.9520822E+002, 6.9284013E+000, 6.2159701E+002, 1.1315981E+002, 4.3648923E-002
 5.9641384E+002, 6.9180963E+000, 6.1999418E+002, 1.1346251E+002, 4.3640852E-002
 5.9761855E+002, 6.9077229E+000, 6.2961082E+002, 1.1300864E+002, 4.3632749E-002
 5.9882696E+002, 6.8973209E+000, 6.2677549E+002, 1.1287010E+002, 4.3624674E-002
 6.0002637E+002, 6.8869635E+000, 6.2691822E+002, 1.1358023E+002, 4.3616690E-002
 6.0120863E+002, 6.8767242E+000, 6.2985967E+002, 1.1359453E+002, 4.3608840E-002
 6.0241123E+002, 6.8664518E+000, 6.3837172E+002, 1.1282407E+002, 4.3601049E-002
 6.0360411E+002, 6.8561579E+000, 6.2895193E+002, 1.1341105E+002, 4.3593337E-002
 6.0481962E+002, 6.8458003E+000, 6.3787273E+002, 1.1360572E+002, 4.3585603E-002
 6.0600338E+002, 6.8354881E+000, 6.3412661E+002, 1.1339886E+002, 4.3577986E-002
 6.0720314E+002, 6.8252559E+000, 6.4542000E+002, 1.1389320E+002, 4.3570479E-002
 6.0840410E+002, 6.8149405E+000, 6.4548408E+002, 1.1316126E+002, 4.3563043E-002
 6.0960534E+002, 6.8046224E+000, 6.4036734E+002, 1.1367133E+002, 4.3555688E-002
 6.1082284E+002, 6.7942442E+000, 6.3834675E+002, 1.1335131E+002, 4.3548289E-002
 6.1201063E+002, 6.7839332E+000, 6.2765063E+002, 1.1397601E+002, 4.3540902E-002
 6.1320114E+002, 6.7737284E+000, 6.2512903E+002, 1.1336075E+002, 4.3533465E-002
 6.1443090E+002, 6.7633887E+000, 6.3075898E+002, 1.1390385E+002, 4.3525815E-002
 6.1562190E+002, 6.7530296E+000, 6.2737841E+002, 1.1351904E+002, 4.3518069E-002
 6.1680708E+002, 6.7428743E+000, 6.2822179E+002, 1.1371540E+002, 4.3510410E-002
 6.1800231E+002, 6.7327176E+000, 6.2967618E+002, 1.1439093E+002, 4.3502706E-002
 6.1920858E+002, 6.7224829E+000, 6.2570463E+002, 1.1323180E+002, 4.3494925E-002
 6.2041407E+002, 6.7122021E+000, 6.1809624E+002, 1.1400679E+002, 4.3487058E-002
 6.2161447E+002, 6.7019567E+000, 6.2003468E+002, 1.1312153E+002, 4.3479143E-002
 6.2281696E+002, 6.6917362E+000, 6.1644877E+002, 1.1282265E+002, 4.3471193E-002
 6.2401162E+002, 6.6815820E+000, 6.2543981E+002, 1.1436833E+002, 4.3463251E-002
 6.2520635E+002, 6.6714424E+000, 6.1988584E+002, 1.1320045E+002, 4.3455342E-002
 6.2641776E+002, 6.6612563E+000, 6.2166050E+002, 1.1427853E+002, 4.3447390E-002
 6.2762809E+002, 6.6510083E+000, 6.3184987E+002, 1.1337754E+002, 4.3439444E-002
 6.2881640E+002, 6.6408752E+000, 6.2220519E+002, 1.1371594E+002, 4.3431659E-002
 6.3001243E+002, 6.6308300E+000, 6.2531007E+002, 1.1426283E+002, 4.3423964E-002
 6.3122729E+002, 6.6207074E+000, 6.2504326E+002, 1.1357701E+002, 4.3416246E-002
 6.3240758E+002, 6.6106450E+000, 6.2638427E+002, 1.1398897E+002, 4.3408609E-002
 6.3361155E+002, 6.6006530E+000, 6.2444082E+002, 1.1418280E+002, 4.3401059E-002
 6.3482547E+002, 6.5905428E+000, 6.2665618E+002, 1.1328295E+002, 4.3393449E-002
 6.3600897E+002, 6.5805307E+000, 6.2415544E+002, 1.1380692E+002, 4.3385930E-002
 6.3722217E+002, 6.5705143E+000, 6.2408549E+002, 1.1322672E+002, 4.3378422E-002
 6.3842780E+002, 6.5604382E+000, 6.3907214E+002, 1.1390075E+002, 4.3370904E-002
 6.3961690E+002, 6.5504719E+000, 6.3884760E+002, 1.1365272E+002, 4.3363585E-002
 6.4081084E+002, 6.5405738E+000, 6.4393246E+002, 1.1409178E+002, 4.3356421E-002
 6.4200917E+002, 6.5306428E+000, 6.3450401E+002, 1.1338975E+002, 4.3349335E-002
 6.4321219E+002, 6.5206699E+000, 6.3843185E+002, 1.1475379E+002, 4.3342244E-002
 6.4441723E+002, 6.5106905E+000, 6.4064430E+002, 1.1346377E+002, 4.3335190E-002
 6.4561271E+002, 6.5007401E+000, 6.3651503E+002, 1.1393313E+002, 4.3328188E-002
 6.4681973E+002, 6.4908124E+000, 6.3638371E+002, 1.1463169E+002, 4.3321196E-002
 6.4800883E+002, 6.4809258E+000, 6.4311261E+002, 1.1518150E+002, 4.3314214E-002
 6.4921981E+002, 6.4710222E+000, 6.2944397E+002, 1.1334731E+002, 4.3307236E-002
 6.5041731E+002, 6.4610956E+000, 6.2505496E+002, 1.1507262E+002, 4.3300141E-002
 6.5160169E+002, 6.4512868E+000, 6.2884911E+002, 1.1424246E+002, 4.3293026E-002
 6.5282956E+002, 6.4413619E+000, 6.2926288E+002, 1.1431069E+002, 4.3285754E-002
 6.5402408E+002, 6.4314040E+000, 6.3317998E+002, 1.1475687E+002, 4.3278410E-002
 6.5521263E+002, 6.4216348E+000, 6.3061317E+002, 1.1520195E+002, 4.3271184E-002
 6.5642408E+002, 6.4118032E+000, 6.3052909E+002, 1.1500546E+002, 4.3263880E-002
 6.5760040E+002, 6.4019960E+000, 6.3605377E+002, 1.1478410E+002, 4.3256588E-002
 6.5881701E+002, 6.3922001E+000, 6.3569444E+002, 1.1583579E+002, 4.3249335E-002
 6.6002135E+002, 6.3823021E+000, 6.3106903E+002, 1.1440192E+002, 4.3242014E-002
 6.6122384E+002, 6.3724516E+000, 6.2873913E+002, 1.1591569E+002, 4.3234711E-002
 6.6241480E+002, 6.3626554E+000, 6.2517753E+002, 1.1535023E+002, 4.3227422E-002
 6.6362421E+002, 6.3528315E+000, 6.2572088E+002, 1.1579225E+002, 4.3220057E-002
 6.6482822E+002, 6.3429502E+000, 6.2264373E+002, 1.1546757E+002, 4.3212608E-002
 6.6600647E+002, 6.3332108E+000, 6.2245023E+002, 1.1637213E+002, 4.3205208E-002
 6.6722667E+002, 6.3234087E+000, 6.3881308E+002, 1.1627967E+002, 4.3197743E-002
