s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 4.3800000E+002, 1.6600142E+002, 9.8748654E-001, 3.3309985E-007, 1.3323994E-002, 4.4171175E-001
 4.4100000E+002, 1.6700142E+002, 9.8748553E-001, 3.5719108E-007, 1.4287644E-002, 4.4171754E-001
 4.4400000E+002, 1.6800142E+002, 9.8748440E-001, 3.8290344E-007, 1.5316138E-002, 4.4172373E-001
 4.4700000E+002, 1.6900142E+002, 9.8748326E-001, 4.1033761E-007, 1.6413504E-002, 4.4173038E-001
 4.5000000E+002, 1.7000142E+002, 9.8748195E-001, 4.3960000E-007, 1.7584002E-002, 4.4173741E-001
 4.5300000E+002, 1.7100142E+002, 9.8748058E-001, 4.7080309E-007, 1.8832125E-002, 4.4174495E-001
 4.5600000E+002, 1.7200142E+002, 9.8747915E-001, 5.0406561E-007, 2.0162625E-002, 4.4175303E-001
 4.5900000E+002, 1.7300142E+002, 9.8747754E-001, 5.3951294E-007, 2.1580517E-002, 4.4176152E-001
 4.6200000E+002, 1.7400142E+002, 9.8747587E-001, 5.7727743E-007, 2.3091098E-002, 4.4177061E-001
 4.6500000E+002, 1.7500142E+002, 9.8747408E-001, 6.1749876E-007, 2.4699951E-002, 4.4178030E-001
 4.6800000E+002, 1.7600142E+002, 9.8747218E-001, 6.6032430E-007, 2.6412973E-002, 4.4179061E-001
 4.7100000E+002, 1.7700142E+002, 9.8747015E-001, 7.0590949E-007, 2.8236380E-002, 4.4180158E-001
 4.7400000E+002, 1.7800142E+002, 9.8746794E-001, 7.5441818E-007, 3.0176729E-002, 4.4181323E-001
 4.7700000E+002, 1.7900142E+002, 9.8746562E-001, 8.0602319E-007, 3.2240927E-002, 4.4182563E-001
 4.8000000E+002, 1.8000142E+002, 9.8746312E-001, 8.6090648E-007, 3.4436263E-002, 4.4183883E-001
 4.8300000E+002, 1.8100142E+002, 9.8746043E-001, 9.1926000E-007, 3.6770403E-002, 4.4185287E-001
 4.8600000E+002, 1.8200142E+002, 9.8745757E-001, 9.8128578E-007, 3.9251432E-002, 4.4186774E-001
 4.8900000E+002, 1.8300142E+002, 9.8745453E-001, 1.0471965E-006, 4.1887861E-002, 4.4188362E-001
 4.9200000E+002, 1.8400142E+002, 9.8745131E-001, 1.1172162E-006, 4.4688649E-002, 4.4190040E-001
 4.9500000E+002, 1.8500142E+002, 9.8744786E-001, 1.1915806E-006, 4.7663230E-002, 4.4191822E-001
 4.9800000E+002, 1.8600142E+002, 9.8744416E-001, 1.2705380E-006, 5.0821520E-002, 4.4193721E-001
 5.0100000E+002, 1.8700142E+002, 9.8744023E-001, 1.3543489E-006, 5.4173961E-002, 4.4195727E-001
 5.0400000E+002, 1.8800142E+002, 9.8743600E-001, 1.4432882E-006, 5.7731532E-002, 4.4197854E-001
 5.0700000E+002, 1.8900142E+002, 9.8743153E-001, 1.5376442E-006, 6.1505768E-002, 4.4200113E-001
 5.1000000E+002, 1.9000142E+002, 9.8742676E-001, 1.6377202E-006, 6.5508805E-002, 4.4202510E-001
 5.1300000E+002, 1.9100142E+002, 9.8742169E-001, 1.7438349E-006, 6.9753401E-002, 4.4205049E-001
 5.1600000E+002, 1.9200142E+002, 9.8741633E-001, 1.8563234E-006, 7.4252941E-002, 4.4207743E-001
 5.1900000E+002, 1.9300142E+002, 9.8741055E-001, 1.9755373E-006, 7.9021491E-002, 4.4210595E-001
 5.2200000E+002, 1.9400142E+002, 9.8740447E-001, 2.1018459E-006, 8.4073842E-002, 4.4213608E-001
 5.2500000E+002, 1.9500142E+002, 9.8739797E-001, 2.2356371E-006, 8.9425489E-002, 4.4216809E-001
 5.2800000E+002, 1.9600142E+002, 9.8739100E-001, 2.3773180E-006, 9.5092729E-002, 4.4220191E-001
 5.3100000E+002, 1.9700142E+002, 9.8738366E-001, 2.5273157E-006, 1.0109263E-001, 4.4223770E-001
 5.3400000E+002, 1.9800142E+002, 9.8737586E-001, 2.6860780E-006, 1.0744312E-001, 4.4227555E-001
 5.3700000E+002, 1.9900142E+002, 9.8736757E-001, 2.8540751E-006, 1.1416301E-001, 4.4231570E-001
 5.4000000E+002, 2.0000142E+002, 9.8735869E-001, 3.0317999E-006, 1.2127200E-001, 4.4235802E-001
 5.4300000E+002, 2.0100142E+002, 9.8734933E-001, 3.2197686E-006, 1.2879075E-001, 4.4240281E-001
 5.4600000E+002, 2.0200142E+002, 9.8733938E-001, 3.4185232E-006, 1.3674094E-001, 4.4245017E-001
 5.4900000E+002, 2.0300142E+002, 9.8732883E-001, 3.6286308E-006, 1.4514524E-001, 4.4250020E-001
 5.5200000E+002, 2.0400142E+002, 9.8731762E-001, 3.8506860E-006, 1.5402745E-001, 4.4255304E-001
 5.5500000E+002, 2.0500142E+002, 9.8730570E-001, 4.0853110E-006, 1.6341244E-001, 4.4260889E-001
 5.5800000E+002, 2.0600142E+002, 9.8729306E-001, 4.3331579E-006, 1.7332631E-001, 4.4266787E-001
 5.6100000E+002, 2.0700142E+002, 9.8727965E-001, 4.5949091E-006, 1.8379638E-001, 4.4273004E-001
 5.6400000E+002, 2.0800142E+002, 9.8726547E-001, 4.8712791E-006, 1.9485117E-001, 4.4279575E-001
 5.6700000E+002, 2.0900142E+002, 9.8725045E-001, 5.1630150E-006, 2.0652060E-001, 4.4286504E-001
 5.7000000E+002, 2.1000142E+002, 9.8723447E-001, 5.4708989E-006, 2.1883596E-001, 4.4293815E-001
 5.7300000E+002, 2.1100142E+002, 9.8721761E-001, 5.7957486E-006, 2.3182996E-001, 4.4301525E-001
 5.7600000E+002, 2.1200142E+002, 9.8719966E-001, 6.1384194E-006, 2.4553679E-001, 4.4309652E-001
 5.7900000E+002, 2.1300142E+002, 9.8718071E-001, 6.4998053E-006, 2.5999224E-001, 4.4318223E-001
 5.8200000E+002, 2.1400142E+002, 9.8716068E-001, 6.8808413E-006, 2.7523366E-001, 4.4327256E-001
 5.8500000E+002, 2.1500142E+002, 9.8713940E-001, 7.2825028E-006, 2.9130012E-001, 4.4336769E-001
 5.8800000E+002, 2.1600142E+002, 9.8711693E-001, 7.7058112E-006, 3.0823246E-001, 4.4346800E-001
 5.9100000E+002, 2.1700142E+002, 9.8709315E-001, 8.1518319E-006, 3.2607329E-001, 4.4357353E-001
 5.9400000E+002, 2.1800142E+002, 9.8706800E-001, 8.6216769E-006, 3.4486711E-001, 4.4368473E-001
