s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 2.9400000E+002, 1.1800142E+002, 9.9871868E-001, 7.1840221E-011, 6.8186019E-008, 4.4665176E-001
 2.9700000E+002, 1.1900142E+002, 9.9871868E-001, 2.0976137E-011, 7.9161019E-008, 4.4665161E-001
 3.0000000E+002, 1.2000142E+002, 9.9871868E-001, 6.8901902E-012, 9.1832760E-008, 4.4665158E-001
 3.0300000E+002, 1.2100142E+002, 9.9871868E-001, 3.6449333E-012, 1.0645271E-007, 4.4665158E-001
 3.0600000E+002, 1.2200142E+002, 9.9871868E-001, 3.2674098E-012, 1.2330794E-007, 4.4665158E-001
 3.0900000E+002, 1.2300142E+002, 9.9871868E-001, 3.5982771E-012, 1.4272601E-007, 4.4665155E-001
 3.1200000E+002, 1.2400142E+002, 9.9871868E-001, 4.1312314E-012, 1.6508032E-007, 4.4665155E-001
 3.1500000E+002, 1.2500142E+002, 9.9871868E-001, 4.7704119E-012, 1.9079637E-007, 4.4665158E-001
 3.1800000E+002, 1.2600142E+002, 9.9871868E-001, 5.5090130E-012, 2.2035852E-007, 4.4665161E-001
 3.2100000E+002, 1.2700142E+002, 9.9871868E-001, 6.3579511E-012, 2.5431788E-007, 4.4665161E-001
 3.2400000E+002, 1.2800142E+002, 9.9871868E-001, 7.3325261E-012, 2.9330104E-007, 4.4665161E-001
 3.2700000E+002, 1.2900142E+002, 9.9871868E-001, 8.4504972E-012, 3.3801993E-007, 4.4665158E-001
 3.3000000E+002, 1.3000142E+002, 9.9871868E-001, 9.7320702E-012, 3.8928283E-007, 4.4665155E-001
 3.3300000E+002, 1.3100142E+002, 9.9871868E-001, 1.1200173E-011, 4.4800692E-007, 4.4665158E-001
 3.3600000E+002, 1.3200142E+002, 9.9871868E-001, 1.2880804E-011, 5.1523216E-007, 4.4665155E-001
 3.3900000E+002, 1.3300142E+002, 9.9871868E-001, 1.4803426E-011, 5.9213704E-007, 4.4665158E-001
 3.4200000E+002, 1.3400142E+002, 9.9871868E-001, 1.7001400E-011, 6.8005608E-007, 4.4665158E-001
