s,C,g/g,1/s,W/g,W/g
 2.1000000E+003, 9.0000145E+001, 9.7250009E-001, 2.9964866E-009, 8.2882312E-011, 4.3498602E-002
 2.1300000E+003, 9.1000145E+001, 9.7250003E-001, 8.9517693E-010, 9.5060015E-011, 4.3493807E-002
 2.1600000E+003, 9.2000145E+001, 9.7250003E-001, 2.3627403E-010, 1.0894513E-010, 4.3492332E-002
 2.1900000E+003, 9.3000145E+001, 9.7250003E-001, 5.4499832E-011, 1.2476545E-010, 4.3491926E-002
 2.2200000E+003, 9.4000145E+001, 9.7250003E-001, 1.0858888E-011, 1.4277760E-010, 4.3491803E-002
 2.2500000E+003, 9.5000145E+001, 9.7250003E-001, 1.8476683E-012, 1.6327047E-010, 4.3491803E-002
 2.2800000E+003, 9.6000145E+001, 9.7250003E-001, 2.6794284E-013, 1.8656907E-010, 4.3491807E-002
 2.3100000E+003, 9.7000145E+001, 9.7250003E-001, 3.6471396E-014, 2.1303875E-010, 4.3491796E-002
 2.3400000E+003, 9.8000145E+001, 9.7250003E-001, 9.0803634E-015, 2.4308999E-010, 4.3491818E-002
 2.3700000E+003, 9.9000145E+001, 9.7250003E-001, 7.1615213E-015, 2.7718364E-010, 4.3491792E-002
 2.4000000E+003, 1.0000014E+002, 9.7250003E-001, 7.9099960E-015, 3.1583669E-010, 4.3491803E-002
 2.4300000E+003, 1.0100014E+002, 9.7250003E-001, 8.9913784E-015, 3.5962885E-010, 4.3491811E-002
 2.4600000E+003, 1.0200014E+002, 9.7250003E-001, 1.0230262E-014, 4.0920958E-010, 4.3491792E-002
 2.4900000E+003, 1.0300014E+002, 9.7250003E-001, 1.1632656E-014, 4.6530624E-010, 4.3491792E-002
 2.5200000E+003, 1.0400014E+002, 9.7250003E-001, 1.3218313E-014, 5.2873256E-010, 4.3491803E-002
 2.5500000E+003, 1.0500014E+002, 9.7250003E-001, 1.5009966E-014, 6.0039868E-010, 4.3491792E-002
 2.5800000E+003, 1.0600014E+002, 9.7250003E-001, 1.7033040E-014, 6.8132167E-010, 4.3491818E-002
 2.6100000E+003, 1.0700014E+002, 9.7250003E-001, 1.9315936E-014, 7.7263745E-010, 4.3491818E-002
 2.6400000E+003, 1.0800014E+002, 9.7250003E-001, 2.1890350E-014, 8.7561403E-010, 4.3491807E-002
 2.6700000E+003, 1.0900014E+002, 9.7250003E-001, 2.4791640E-014, 9.9166564E-010, 4.3491825E-002
 2.7000000E+003, 1.1000014E+002, 9.7250003E-001, 2.8059225E-014, 1.1223691E-009, 4.3491811E-002
 2.7300000E+003, 1.1100014E+002, 9.7250003E-001, 3.1737020E-014, 1.2694810E-009, 4.3491796E-002
 2.7600000E+003, 1.1200014E+002, 9.7250003E-001, 3.5873922E-014, 1.4349570E-009, 4.3491807E-002
 2.7900000E+003, 1.1300014E+002, 9.7250003E-001, 4.0524343E-014, 1.6209738E-009, 4.3491799E-002
 2.8200000E+003, 1.1400014E+002, 9.7250003E-001, 4.5748792E-014, 1.8299517E-009, 4.3491807E-002
 2.8500000E+003, 1.1500014E+002, 9.7250003E-001, 5.1614522E-014, 2.0645810E-009, 4.3491822E-002
 2.8800000E+003, 1.1600014E+002, 9.7250003E-001, 5.8196239E-014, 2.3278497E-009, 4.3491792E-002
 2.9100000E+003, 1.1700014E+002, 9.7250003E-001, 6.5576877E-014, 2.6230751E-009, 4.3491792E-002
 2.9400000E+003, 1.1800014E+002, 9.7250003E-001, 7.3848452E-014, 2.9539382E-009, 4.3491792E-002
 2.9700000E+003, 1.1900014E+002, 9.7250003E-001, 8.3113001E-014, 3.3245202E-009, 4.3491799E-002
 3.0000000E+003, 1.2000014E+002, 9.7250003E-001, 9.3483591E-014, 3.7393439E-009, 4.3491788E-002
 3.0300000E+003, 1.2100014E+002, 9.7250003E-001, 1.0508548E-013, 4.2034194E-009, 4.3491803E-002
 3.0600000E+003, 1.2200014E+002, 9.7250003E-001, 1.1805731E-013, 4.7222928E-009, 4.3491803E-002
 3.0900000E+003, 1.2300014E+002, 9.7250003E-001, 1.3255248E-013, 5.3020992E-009, 4.3491799E-002
 3.1200000E+003, 1.2400014E+002, 9.7250003E-001, 1.4874060E-013, 5.9496243E-009, 4.3491796E-002
 3.1500000E+003, 1.2500014E+002, 9.7250003E-001, 1.6680914E-013, 6.6723658E-009, 4.3491773E-002
 3.1800000E+003, 1.2600014E+002, 9.7250003E-001, 1.8696515E-013, 7.4786062E-009, 4.3491807E-002
 3.2100000E+003, 1.2700014E+002, 9.7250003E-001, 2.0943723E-013, 8.3774898E-009, 4.3491792E-002
 3.2400000E+003, 1.2800014E+002, 9.7250003E-001, 2.3447758E-013, 9.3791046E-009, 4.3491796E-002
 3.2700000E+003, 1.2900014E+002, 9.7250003E-001, 2.6236438E-013, 1.0494576E-008, 4.3491784E-002
 3.3000000E+003, 1.3000014E+002, 9.7250003E-001, 2.9340419E-013, 1.1736168E-008, 4.3491799E-002
 3.3300000E+003, 1.3100014E+002, 9.7250003E-001, 3.2793473E-013, 1.3117390E-008, 4.3491784E-002
 3.3600000E+003, 1.3200014E+002, 9.7250003E-001, 3.6632790E-013, 1.4653116E-008, 4.3491796E-002
 3.3900000E+003, 1.3300014E+002, 9.7250003E-001, 4.0899291E-013, 1.6359717E-008, 4.3491803E-002
 3.4200000E+003, 1.3400014E+002, 9.7250003E-001, 4.5637994E-013, 1.8255198E-008, 4.3491811E-002
 3.4500000E+003, 1.3500014E+002, 9.7250003E-001, 5.0898386E-013, 2.0359355E-008, 4.3491781E-002
 3.4800000E+003, 1.3600014E+002, 9.7250003E-001, 5.6734847E-013, 2.2693941E-008, 4.3491799E-002
 3.5100000E+003, 1.3700014E+002, 9.7250003E-001, 6.3207106E-013, 2.5282842E-008, 4.3491811E-002
 3.5400000E+003, 1.3800014E+002, 9.7250003E-001, 7.0380713E-013, 2.8152286E-008, 4.3491796E-002
 3.5700000E+003, 1.3900014E+002, 9.7250003E-001, 7.8327606E-013, 3.1331044E-008, 4.3491781E-002
 3.6000000E+003, 1.4000014E+002, 9.7250003E-001, 8.7126682E-013, 3.4850672E-008, 4.3491803E-002
 3.6300000E+003, 1.4100014E+002, 9.7250003E-001, 9.6864400E-013, 3.8745760E-008, 4.3491792E-002
 3.6600000E+003, 1.4200014E+002, 9.7250003E-001, 1.0763549E-012, 4.3054200E-008, 4.3491818E-002
 3.6900000E+003, 1.4300014E+002, 9.7250003E-001, 1.1954373E-012, 4.7817494E-008, 4.3491781E-002
 3.7200000E+003, 1.4400014E+002, 9.7250003E-001, 1.3270265E-012, 5.3081060E-008, 4.3491799E-002
 3.7500000E+003, 1.4500014E+002, 9.7250003E-001, 1.4723649E-012, 5.8894596E-008, 4.3491807E-002
 3.7800000E+003, 1.4600014E+002, 9.7250003E-001, 1.6328111E-012, 6.5312449E-008, 4.3491811E-002
 3.8100000E+003, 1.4700014E+002, 9.7250003E-001, 1.8098501E-012, 7.2394009E-008, 4.3491792E-002
 3.8400000E+003, 1.4800014E+002, 9.7250003E-001, 2.0051042E-012, 8.0204174E-008, 4.3491781E-002
 3.8700000E+003, 1.4900014E+002, 9.7250003E-001, 2.2203452E-012, 8.8813813E-008, 4.3491807E-002
 3.9000000E+003, 1.5000014E+002, 9.7250003E-001, 2.4575071E-012, 9.8300283E-008, 4.3491781E-002
 3.9300000E+003, 1.5100014E+002, 9.7250003E-001, 2.7186994E-012, 1.0874798E-007, 4.3491803E-002
 3.9600000E+003, 1.5200014E+002, 9.7250003E-001, 3.0062235E-012, 1.2024894E-007, 4.3491818E-002
 3.9900000E+003, 1.5300014E+002, 9.7250003E-001, 3.3225876E-012, 1.3290351E-007, 4.3491792E-002
 4.0200000E+003, 1.5400014E+002, 9.7250003E-001, 3.6705244E-012, 1.4682099E-007, 4.3491788E-002
 4.0500000E+003, 1.5500014E+002, 9.7250003E-001, 4.0530110E-012, 1.6212046E-007, 4.3491781E-002
 4.0800000E+003, 1.5600014E+002, 9.7250003E-001, 4.4732876E-012, 1.7893151E-007, 4.3491829E-002
 4.1100000E+003, 1.5700014E+002, 9.7250003E-001, 4.9348806E-012, 1.9739522E-007, 4.3491796E-002
 4.1400000E+003, 1.5800014E+002, 9.7250003E-001, 5.4416250E-012, 2.1766500E-007, 4.3491822E-002
 4.1700000E+003, 1.5900014E+002, 9.7250003E-001, 5.9976911E-012, 2.3990765E-007, 4.3491784E-002
 4.2000000E+003, 1.6000014E+002, 9.7250003E-001, 6.6076112E-012, 2.6430445E-007, 4.3491781E-002
 4.2300000E+003, 1.6100014E+002, 9.7250003E-001, 7.2763089E-012, 2.9105234E-007, 4.3491803E-002
 4.2600000E+003, 1.6200014E+002, 9.7250003E-001, 8.0091290E-012, 3.2036519E-007, 4.3491766E-002
 4.2900000E+003, 1.6300014E+002, 9.7250003E-001, 8.8118766E-012, 3.5247507E-007, 4.3491811E-002
 4.3200000E+003, 1.6400014E+002, 9.7250003E-001, 9.6908471E-012, 3.8763389E-007, 4.3491803E-002
 4.3500000E+003, 1.6500014E+002, 9.7250003E-001, 1.0652868E-011, 4.2611475E-007, 4.3491770E-002
 4.3800000E+003, 1.6600014E+002, 9.7250003E-001, 1.1705343E-011, 4.6821376E-007, 4.3491822E-002
 4.4100000E+003, 1.6700014E+002, 9.7249997E-001, 1.2856296E-011, 5.1425184E-007, 4.3491799E-002
 4.4400000E+003, 1.6800014E+002, 9.7249997E-001, 1.4114415E-011, 5.6457662E-007, 4.3491796E-002
 4.4700000E+003, 1.6900014E+002, 9.7249997E-001, 1.5489112E-011, 6.1956450E-007, 4.3491803E-002
 4.5000000E+003, 1.7000014E+002, 9.7249997E-001, 1.6990570E-011, 6.7962287E-007, 4.3491822E-002
 4.5300000E+003, 1.7100014E+002, 9.7249997E-001, 1.8629813E-011, 7.4519255E-007, 4.3491807E-002
 4.5600000E+003, 1.7200014E+002, 9.7249997E-001, 2.0418757E-011, 8.1675034E-007, 4.3491792E-002
 4.5900000E+003, 1.7300014E+002, 9.7249997E-001, 2.2370290E-011, 8.9481159E-007, 4.3491799E-002
 4.6200000E+003, 1.7400014E+002, 9.7249997E-001, 2.4498336E-011, 9.7993347E-007, 4.3491811E-002
 4.6500000E+003, 1.7500014E+002, 9.7249997E-001, 2.6817942E-011, 1.0727177E-006, 4.3491811E-002
 4.6800000E+003, 1.7600014E+002, 9.7249997E-001, 2.9345356E-011, 1.1738142E-006, 4.3491818E-002
 4.7100000E+003, 1.7700014E+002, 9.7249997E-001, 3.2098112E-011, 1.2839246E-006, 4.3491822E-002
 4.7400000E+003, 1.7800014E+002, 9.7249997E-001, 3.5095142E-011, 1.4038058E-006, 4.3491784E-002
 4.7700000E+003, 1.7900014E+002, 9.7249997E-001, 3.8356859E-011, 1.5342744E-006, 4.3491796E-002
 4.8000000E+003, 1.8000014E+002, 9.7249997E-001, 4.1905274E-011, 1.6762111E-006, 4.3491792E-002
 4.8300000E+003, 1.8100014E+002, 9.7249997E-001, 4.5764125E-011, 1.8305651E-006, 4.3491814E-002
 4.8600000E+003, 1.8200014E+002, 9.7249997E-001, 4.9958974E-011, 1.9983590E-006, 4.3491807E-002
 4.8900000E+003, 1.8300014E+002, 9.7249997E-001, 5.4517366E-011, 2.1806948E-006, 4.3491803E-002
 4.9200000E+003, 1.8400014E+002, 9.7249997E-001, 5.9468958E-011, 2.3787584E-006, 4.3491814E-002
 4.9500000E+003, 1.8500014E+002, 9.7249997E-001, 6.4845664E-011, 2.5938268E-006, 4.3491807E-002
 4.9800000E+003, 1.8600014E+002, 9.7249997E-001, 7.0681842E-011, 2.8272736E-006, 4.3491807E-002
 5.0100000E+003, 1.8700014E+002, 9.7249997E-001, 7.7014423E-011, 3.0805770E-006, 4.3491822E-002
 5.0400000E+003, 1.8800014E+002, 9.7249997E-001, 8.3883137E-011, 3.3553256E-006, 4.3491822E-002
 5.0700000E+003, 1.8900014E+002, 9.7249997E-001, 9.1330686E-011, 3.6532276E-006, 4.3491837E-002
 5.1000000E+003, 1.9000014E+002, 9.7249997E-001, 9.9402937E-011, 3.9761176E-006, 4.3491848E-002
 5.1300000E+003, 1.9100014E+002, 9.7249997E-001, 1.0814918E-010, 4.3259674E-006, 4.3491822E-002
 5.1600000E+003, 1.9200014E+002, 9.7249997E-001, 1.1762233E-010, 4.7048934E-006, 4.3491825E-002
 5.1900000E+003, 1.9300014E+002, 9.7249997E-001, 1.2787919E-010, 5.1151678E-006, 4.3491844E-002
 5.2200000E+003, 1.9400014E+002, 9.7249997E-001, 1.3898070E-010, 5.5592286E-006, 4.3491822E-002
 5.2500000E+003, 1.9500014E+002, 9.7249997E-001, 1.5099226E-010, 6.0396910E-006, 4.3491881E-002
 5.2800000E+003, 1.9600014E+002, 9.7249997E-001, 1.6398398E-010, 6.5593595E-006, 4.3491848E-002
 5.3100000E+003, 1.9700014E+002, 9.7249997E-001, 1.7803099E-010, 7.1212403E-006, 4.3491859E-002
 5.3400000E+003, 1.9800014E+002, 9.7249991E-001, 1.9321388E-010, 7.7285558E-006, 4.3491852E-002
 5.3700000E+003, 1.9900014E+002, 9.7249991E-001, 2.0961892E-010, 8.3847572E-006, 4.3491859E-002
 5.4000000E+003, 2.0000014E+002, 9.7249991E-001, 2.2733851E-010, 9.0935409E-006, 4.3491874E-002
 5.4300000E+003, 2.0100014E+002, 9.7249991E-001, 2.4647159E-010, 9.8588644E-006, 4.3491874E-002
 5.4600000E+003, 2.0200014E+002, 9.7249991E-001, 2.6712407E-010, 1.0684964E-005, 4.3491855E-002
 5.4900000E+003, 2.0300014E+002, 9.7249991E-001, 2.8940927E-010, 1.1576371E-005, 4.3491855E-002
 5.5200000E+003, 2.0400014E+002, 9.7249991E-001, 3.1344832E-010, 1.2537933E-005, 4.3491859E-002
 5.5500000E+003, 2.0500014E+002, 9.7249991E-001, 3.3937084E-010, 1.3574833E-005, 4.3491896E-002
 5.5800000E+003, 2.0600014E+002, 9.7249985E-001, 3.6731532E-010, 1.4692613E-005, 4.3491889E-002
 5.6100000E+003, 2.0700014E+002, 9.7249985E-001, 3.9742978E-010, 1.5897192E-005, 4.3491874E-002
 5.6400000E+003, 2.0800014E+002, 9.7249985E-001, 4.2987239E-010, 1.7194896E-005, 4.3491926E-002
 5.6700000E+003, 2.0900014E+002, 9.7249985E-001, 4.6481199E-010, 1.8592480E-005, 4.3491915E-002
 5.7000000E+003, 2.1000014E+002, 9.7249979E-001, 5.0242888E-010, 2.0097157E-005, 4.3491919E-002
 5.7300000E+003, 2.1100014E+002, 9.7249979E-001, 5.4291555E-010, 2.1716622E-005, 4.3491922E-002
 5.7600000E+003, 2.1200014E+002, 9.7249979E-001, 5.8647726E-010, 2.3459092E-005, 4.3491933E-002
 5.7900000E+003, 2.1300014E+002, 9.7249979E-001, 6.3333311E-010, 2.5333326E-005, 4.3491930E-002
 5.8200000E+003, 2.1400014E+002, 9.7249973E-001, 6.8371669E-010, 2.7348668E-005, 4.3491963E-002
 5.8500000E+003, 2.1500014E+002, 9.7249973E-001, 7.3787693E-010, 2.9515078E-005, 4.3491978E-002
 5.8800000E+003, 2.1600014E+002, 9.7249973E-001, 7.9607931E-010, 3.1843174E-005, 4.3492015E-002
 5.9100000E+003, 2.1700014E+002, 9.7249967E-001, 8.5860652E-010, 3.4344263E-005, 4.3491997E-002
 5.9400000E+003, 2.1800014E+002, 9.7249967E-001, 9.2575986E-010, 3.7030393E-005, 4.3492030E-002
 5.9700000E+003, 2.1900014E+002, 9.7249961E-001, 9.9785991E-010, 3.9914397E-005, 4.3492053E-002
 6.0000000E+003, 2.2000014E+002, 9.7249961E-001, 1.0752481E-009, 4.3009928E-005, 4.3492068E-002
 6.0300000E+003, 2.2100014E+002, 9.7249955E-001, 1.1582880E-009, 4.6331523E-005, 4.3492083E-002
 6.0600000E+003, 2.2200014E+002, 9.7249949E-001, 1.2473660E-009, 4.9894639E-005, 4.3492112E-002
 6.0900000E+003, 2.2300014E+002, 9.7249949E-001, 1.3428934E-009, 5.3715736E-005, 4.3492101E-002
 6.1200000E+003, 2.2400014E+002, 9.7249943E-001, 1.4453074E-009, 5.7812300E-005, 4.3492168E-002
 6.1500000E+003, 2.2500014E+002, 9.7249937E-001, 1.5550731E-009, 6.2202926E-005, 4.3492187E-002
 6.1800000E+003, 2.2600014E+002, 9.7249937E-001, 1.6726842E-009, 6.6907371E-005, 4.3492209E-002
 6.2100000E+003, 2.2700014E+002, 9.7249931E-001, 1.7986660E-009, 7.1946641E-005, 4.3492228E-002
 6.2400000E+003, 2.2800014E+002, 9.7249925E-001, 1.9335760E-009, 7.7343037E-005, 4.3492299E-002
 6.2700000E+003, 2.2900014E+002, 9.7249919E-001, 2.0780060E-009, 8.3120249E-005, 4.3492287E-002
 6.3000000E+003, 2.3000014E+002, 9.7249913E-001, 2.2325852E-009, 8.9303416E-005, 4.3492325E-002
 6.3300000E+003, 2.3100014E+002, 9.7249907E-001, 2.3979805E-009, 9.5919226E-005, 4.3492410E-002
 6.3600000E+003, 2.3200014E+002, 9.7249895E-001, 2.5749001E-009, 1.0299600E-004, 4.3492429E-002
 6.3900000E+003, 2.3300014E+002, 9.7249889E-001, 2.7640947E-009, 1.1056380E-004, 4.3492485E-002
 6.4200000E+003, 2.3400014E+002, 9.7249877E-001, 2.9663614E-009, 1.1865446E-004, 4.3492492E-002
 6.4500000E+003, 2.3500014E+002, 9.7249871E-001, 3.1825445E-009, 1.2730178E-004, 4.3492593E-002
 6.4800000E+003, 2.3600014E+002, 9.7249860E-001, 3.4135390E-009, 1.3654157E-004, 4.3492652E-002
 6.5100000E+003, 2.3700014E+002, 9.7249848E-001, 3.6602938E-009, 1.4641177E-004, 4.3492727E-002
 6.5400000E+003, 2.3800014E+002, 9.7249842E-001, 3.9238142E-009, 1.5695258E-004, 4.3492761E-002
 6.5700000E+003, 2.3900014E+002, 9.7249830E-001, 4.2051647E-009, 1.6820661E-004, 4.3492824E-002
 6.6000000E+003, 2.4000014E+002, 9.7249812E-001, 4.5054729E-009, 1.8021892E-004, 4.3492895E-002
 6.6300000E+003, 2.4100014E+002, 9.7249800E-001, 4.8259321E-009, 1.9303728E-004, 4.3492973E-002
 6.6600000E+003, 2.4200014E+002, 9.7249782E-001, 5.1678053E-009, 2.0671223E-004, 4.3493077E-002
 6.6900000E+003, 2.4300014E+002, 9.7249770E-001, 5.5324301E-009, 2.2129722E-004, 4.3493148E-002
 6.7200000E+003, 2.4400014E+002, 9.7249752E-001, 5.9212200E-009, 2.3684881E-004, 4.3493249E-002
 6.7500000E+003, 2.4500014E+002, 9.7249734E-001, 6.3356707E-009, 2.5342684E-004, 4.3493330E-002
 6.7800000E+003, 2.4600014E+002, 9.7249717E-001, 6.7773640E-009, 2.7109456E-004, 4.3493476E-002
 6.8100000E+003, 2.4700014E+002, 9.7249693E-001, 7.2479711E-009, 2.8991885E-004, 4.3493569E-002
 6.8400000E+003, 2.4800014E+002, 9.7249669E-001, 7.7492599E-009, 3.0997040E-004, 4.3493710E-002
 6.8700000E+003, 2.4900014E+002, 9.7249645E-001, 8.2830969E-009, 3.3132388E-004, 4.3493818E-002
 6.9000000E+003, 2.5000014E+002, 9.7249621E-001, 8.8514538E-009, 3.5405817E-004, 4.3493964E-002
 6.9300000E+003, 2.5100014E+002, 9.7249591E-001, 9.4564152E-009, 3.7825661E-004, 4.3494102E-002
 6.9600000E+003, 2.5200014E+002, 9.7249562E-001, 1.0100178E-008, 4.0400718E-004, 4.3494280E-002
