s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.0436689E+001, 1.7898055E-002,-8.3752532E-004,-4.0014066E-002, 2.2117128E-002, 3.4722917E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2989429E-003, 2.6358839E-003, 1.1138151E-006, 2.2463224E-005
 2.1636961E+001, 2.6042978E-002,-4.4064492E-003,-4.3101300E-002, 2.2621064E-002, 3.8598530E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7377592E-003, 5.0161460E-003, 1.6085655E-006, 2.2491991E-005
 2.2829269E+001, 3.6277839E-002,-7.7654516E-003,-4.9468245E-002, 2.3291730E-002, 3.7065800E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0553661E-003, 6.0424515E-003, 2.2412319E-006, 2.2698754E-005
 2.4024220E+001, 4.9029127E-002,-1.1642506E-002,-5.4032326E-002, 2.3034858E-002, 3.9500425E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0402133E-002, 1.0339195E-002, 3.0459993E-006, 2.3108385E-005
 2.5213589E+001, 6.6212399E-002,-1.5417074E-002,-6.4824797E-002, 2.3365420E-002, 4.2693306E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3234508E-002, 1.3605279E-002, 4.0602328E-006, 2.3755109E-005
 2.6463179E+001, 8.6222420E-002,-2.0981059E-002,-8.2812934E-002, 2.2985558E-002, 4.1313647E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4138582E-003, 9.5453500E-003, 5.2995361E-006, 2.4649680E-005
 2.7616913E+001, 1.1105819E-001,-2.9243343E-002,-9.7031034E-002, 2.1921761E-002, 4.5463474E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5180354E-003, 1.1251923E-002, 6.7966318E-006, 2.5830051E-005
 2.8857876E+001, 1.4026225E-001,-3.4207271E-002,-9.5557689E-002, 2.0042630E-002, 5.2151206E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5710813E-002, 3.5755038E-002, 8.5955361E-006, 2.7337283E-005
 3.0026094E+001, 1.7523525E-001,-4.6575809E-002,-1.5281360E-001, 1.8588416E-002, 5.2371594E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0354495E-003,-3.2858138E-004, 1.0655321E-005, 2.9125604E-005
 3.1234056E+001, 2.1121516E-001,-5.6108811E-002,-1.6277194E-001, 1.9842833E-002, 5.4279183E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7846762E-002, 1.7605162E-002, 1.2899135E-005, 3.1122853E-005
 3.2404011E+001, 2.5137671E-001,-6.7279976E-002,-1.9194956E-001, 1.8893781E-002, 6.1097775E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8295546E-002, 1.7150732E-002, 1.5332380E-005, 3.3324006E-005
 3.3641598E+001, 2.9411130E-001,-7.7946885E-002,-2.1394717E-001, 1.4973308E-002, 5.9666897E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5401392E-002, 2.3157243E-002, 1.7868259E-005, 3.5636882E-005
 3.4803474E+001, 3.4228871E-001,-9.2037996E-002,-2.5866187E-001, 1.5010430E-002, 6.2572065E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3472078E-002, 1.2856479E-002, 2.0929097E-005, 3.8486411E-005
 3.6029964E+001, 3.9315685E-001,-1.0688973E-001,-2.9581497E-001, 1.5872871E-002, 7.1090087E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7026825E-002, 1.3434034E-002, 2.3896477E-005, 4.1254259E-005
 3.7220268E+001, 4.4147531E-001,-1.1939672E-001,-3.1563485E-001, 1.0287122E-002, 7.2801094E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5498306E-002, 2.4010964E-002, 2.6952271E-005, 4.4121527E-005
 3.8406734E+001, 4.9343813E-001,-1.3355274E-001,-3.5879818E-001, 9.3800951E-003, 7.8513170E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0224937E-002, 1.8318630E-002, 3.0005752E-005, 4.7000929E-005
 3.9608105E+001, 5.3565031E-001,-1.4142357E-001,-3.9389012E-001, 4.8599809E-003, 8.3077753E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6406954E-002, 1.3504378E-002, 3.2884179E-005, 4.9714379E-005
 4.0808552E+001, 5.8012293E-001,-1.6142738E-001,-4.4500227E-001, 7.9555354E-003, 8.9647431E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1661708E-003,-9.3864387E-003, 3.5570812E-005, 5.2243601E-005
 4.2004322E+001, 6.1968108E-001,-1.7065584E-001,-4.3248774E-001, 5.3675040E-003, 8.7577796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6334444E-002, 3.0662789E-002, 3.7940291E-005, 5.4463241E-005
 4.3203873E+001, 6.4782026E-001,-1.7954450E-001,-4.7720392E-001,-6.6720244E-004, 9.5589220E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4316162E-003,-3.6435819E-005, 3.9805031E-005, 5.6184141E-005
 4.4429203E+001, 6.7802909E-001,-1.8624069E-001,-4.5730318E-001,-3.1816999E-004, 1.0319658E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0604856E-002, 4.4486710E-002, 4.2041174E-005, 5.8278731E-005
 4.5614471E+001, 7.0914001E-001,-1.9564195E-001,-5.5999704E-001,-1.9070689E-003, 1.0187951E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0183944E-002,-3.8218099E-002, 4.4047328E-005, 6.0147458E-005
 4.6811584E+001, 7.3855137E-001,-2.0575528E-001,-5.5946236E-001,-1.2754423E-003, 1.0267113E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2018205E-003,-1.7674594E-002, 4.5865731E-005, 6.1833921E-005
 4.8031048E+001, 7.7018733E-001,-2.1123060E-001,-5.5807860E-001,-4.7330034E-003, 1.0098374E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6974521E-002, 6.2435012E-003, 4.8177365E-005, 6.4016668E-005
 4.9204510E+001, 8.0253775E-001,-2.1844947E-001,-5.5326821E-001,-7.1182464E-004, 1.1001542E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6005475E-002, 4.1109790E-002, 5.0503816E-005, 6.6220368E-005
 5.0418827E+001, 8.3129883E-001,-2.3278163E-001,-6.4229857E-001,-5.9964404E-003, 1.1186860E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0022736E-002,-3.8590949E-002, 5.2443094E-005, 6.8042755E-005
 5.1627991E+001, 8.6097221E-001,-2.4010802E-001,-6.0753349E-001,-6.4885215E-003, 1.1570166E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0451156E-002, 1.8412339E-002, 5.4733904E-005, 7.0220401E-005
 5.2805058E+001, 8.8150169E-001,-2.3956326E-001,-6.5704421E-001,-4.9979105E-003, 1.1595687E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6895893E-003,-8.5080113E-003, 5.6296614E-005, 7.1676434E-005
 5.4014534E+001, 9.0455578E-001,-2.5322462E-001,-6.6554213E-001,-9.3580923E-003, 1.2280687E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5091509E-003,-1.1288379E-002, 5.8002178E-005, 7.3279092E-005
 5.5218430E+001, 9.1186037E-001,-2.5411906E-001,-6.7591955E-001,-1.2753895E-002, 1.2081812E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4349074E-003,-1.8850326E-002, 5.8977318E-005, 7.4152402E-005
 5.6414768E+001, 9.5175271E-001,-2.6263087E-001,-6.5674807E-001,-1.1603647E-002, 1.3006840E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4648218E-002, 3.3776964E-002, 6.1816598E-005, 7.6892041E-005
 5.7618195E+001, 9.9471671E-001,-2.7504186E-001,-7.7408949E-001,-7.3486836E-003, 1.3495238E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6459672E-002,-4.8268085E-002, 6.4722104E-005, 7.9699469E-005
 5.8802399E+001, 1.0153865E+000,-2.8470324E-001,-6.6710668E-001,-1.4033609E-002, 1.3607183E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9720191E-002, 6.3150154E-002, 6.6135891E-005, 8.1017249E-005
 6.0013016E+001, 1.0458643E+000,-2.9002931E-001,-7.7102178E-001,-1.1202088E-002, 1.2882072E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7462909E-003,-1.3506801E-002, 6.8896704E-005, 8.3684381E-005
 6.1219440E+001, 1.0835343E+000,-2.9738454E-001,-7.5838488E-001,-3.0331026E-002, 1.5162846E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4201352E-002, 1.2596714E-002, 7.1605109E-005, 8.6301293E-005
 6.2434189E+001, 1.0808375E+000,-3.0030172E-001,-8.3202903E-001,-5.0356557E-002, 1.4942686E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9798830E-002,-8.6907136E-002, 7.1506996E-005, 8.6113466E-005
 6.3627857E+001, 1.0724022E+000,-2.9678501E-001,-7.5469128E-001,-3.9347505E-002, 1.5320176E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9788484E-002,-3.1014581E-003, 7.0890486E-005, 8.5409685E-005
 6.4814384E+001, 1.0496654E+000,-2.9300167E-001,-8.4107245E-001,-2.1256405E-002, 1.4662586E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2859312E-002,-9.1002529E-002, 7.0193346E-005, 8.4627134E-005
 6.6007774E+001, 1.0841625E+000,-3.0308047E-001,-6.8873919E-001,-1.4157158E-002, 1.4647706E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0454295E-001, 9.2833434E-002, 7.2146835E-005, 8.6494211E-005
 6.7204681E+001, 1.1108147E+000,-3.1209652E-001,-8.6453233E-001,-1.6190552E-002, 1.5057742E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4360669E-002,-6.6946976E-002, 7.4649822E-005, 8.8908696E-005
 6.8412483E+001, 1.1555390E+000,-3.2624424E-001,-8.8711655E-001,-1.8365216E-002, 1.4814134E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2669269E-002,-6.1372886E-002, 7.7991466E-005, 9.2159758E-005
 6.9611526E+001, 1.2079854E+000,-3.3365224E-001,-7.9865955E-001,-1.2423157E-002, 1.4246813E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3946514E-002, 7.7497277E-002, 8.1170892E-005, 9.5248216E-005
 7.0816879E+001, 1.2540317E+000,-3.5951653E-001,-9.3370075E-001,-1.2609631E-002, 1.5158572E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5290894E-002,-3.6636679E-002, 8.4593994E-005, 9.8582092E-005
 7.2017532E+001, 1.3009228E+000,-3.6946588E-001,-9.3422233E-001,-2.5495514E-002, 1.5425603E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4854497E-003,-1.2835300E-002, 8.8632894E-005, 1.0253490E-004
 7.3223824E+001, 1.3495338E+000,-3.7405978E-001,-9.6818551E-001,-3.2472101E-002, 1.7021901E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2839232E-002,-8.1616885E-003, 9.1568541E-005, 1.0538852E-004
 7.4416634E+001, 1.3614568E+000,-3.9010251E-001,-9.4753220E-001,-3.3987521E-002, 1.6708201E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2303812E-002, 6.5427949E-003, 9.2476036E-005, 1.0621927E-004
 7.5608536E+001, 1.3980979E+000,-3.8991598E-001,-9.6577909E-001,-3.5129725E-002, 1.7682487E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8477220E-002, 2.4955595E-002, 9.4764284E-005, 1.0843632E-004
 7.6829086E+001, 1.3826842E+000,-3.9352708E-001,-1.1124291E+000,-4.2467078E-002, 1.6942807E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1350124E-001,-1.4879627E-001, 9.4649725E-005, 1.0825435E-004
 7.8012199E+001, 1.3890505E+000,-3.8069485E-001,-9.0731105E-001,-5.7917572E-002, 1.8276307E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0590137E-001, 6.1403365E-002, 9.5506835E-005, 1.0904774E-004
 7.9217216E+001, 1.3448077E+000,-3.8442818E-001,-1.0438886E+000,-7.6731211E-002, 1.7565923E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5702545E-002,-1.4267437E-001, 9.2288573E-005, 1.0576832E-004
 8.0401436E+001, 1.3067990E+000,-3.7092737E-001,-9.1966749E-001,-3.9566063E-002, 1.7037071E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6840417E-002,-6.3248707E-003, 8.9219011E-005, 1.0263888E-004
 8.1625565E+001, 1.3028568E+000,-3.7389404E-001,-9.2211689E-001,-1.5711336E-002, 1.5553115E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7853121E-002, 6.6876939E-003, 8.9043696E-005, 1.0240348E-004
 8.2824532E+001, 1.3570429E+000,-3.7276367E-001,-1.0390961E+000,-3.8911143E-002, 1.7029588E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8949577E-002,-7.6698423E-002, 9.3258473E-005, 1.0655704E-004
 8.4017807E+001, 1.3769660E+000,-3.9916512E-001,-9.0021269E-001,-2.4791646E-002, 1.7596879E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9129760E-002, 7.0393387E-002, 9.3904409E-005, 1.0714096E-004
 8.5226349E+001, 1.4167318E+000,-3.9291139E-001,-1.0031754E+000,-4.1203805E-002, 1.7112939E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0661059E-002,-3.4458478E-003, 9.7298940E-005, 1.1047223E-004
 8.6419479E+001, 1.4730516E+000,-4.1259757E-001,-1.0874249E+000,-3.2593694E-002, 1.8136994E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4121406E-002,-4.1427633E-002, 1.0092197E-004, 1.1403201E-004
 8.7602501E+001, 1.5223283E+000,-4.3186966E-001,-1.0648676E+000,-2.5485014E-002, 1.7746858E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0241114E-002, 1.7852882E-002, 1.0464355E-004, 1.1769245E-004
 8.8817909E+001, 1.5715768E+000,-4.5129498E-001,-1.1455395E+000,-2.3892974E-002, 1.8259549E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7170292E-002,-3.0891181E-002, 1.0818504E-004, 1.2117457E-004
 9.0012703E+001, 1.5862511E+000,-4.4048035E-001,-1.1325992E+000,-4.0620218E-002, 2.0008350E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1696846E-002,-7.4403230E-003, 1.0986232E-004, 1.2279555E-004
 9.1222679E+001, 1.6124878E+000,-4.6353785E-001,-1.1093802E+000,-3.7464180E-002, 1.8414251E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5979468E-002, 2.0519845E-002, 1.1080679E-004, 1.2368734E-004
 9.2417107E+001, 1.6476557E+000,-4.7051156E-001,-1.2183697E+000,-3.3243816E-002, 1.9982414E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9813172E-002,-5.4487021E-002, 1.1342149E-004, 1.2625334E-004
 9.3618408E+001, 1.6680326E+000,-4.7297220E-001,-1.1153221E+000,-4.2840710E-002, 2.0011518E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0524287E-002, 5.6909105E-002, 1.1425086E-004, 1.2703781E-004
 9.4805496E+001, 1.6450075E+000,-4.6504985E-001,-1.2055601E+000,-5.5435485E-002, 2.1231116E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3861953E-002,-5.9806887E-002, 1.1319777E-004, 1.2594290E-004
 9.6019569E+001, 1.6077436E+000,-4.6284837E-001,-1.2401670E+000,-4.0887762E-002, 1.9973240E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7598446E-002,-1.1618626E-001, 1.1068098E-004, 1.2338677E-004
 9.7221313E+001, 1.6323786E+000,-4.5765212E-001,-1.1693828E+000,-2.9122918E-002, 1.9606848E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0218914E-002,-4.1723755E-003, 1.1185839E-004, 1.2452723E-004
 9.8409332E+001, 1.6544909E+000,-4.6549313E-001,-1.1494954E+000,-2.6765772E-002, 1.9009919E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9854310E-002, 3.1746452E-002, 1.1442205E-004, 1.2705659E-004
 9.9614326E+001, 1.6804284E+000,-4.7426890E-001,-1.2329381E+000,-5.6836830E-002, 2.1298117E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9394922E-002,-6.2317329E-002, 1.1570889E-004, 1.2831071E-004
 1.0082715E+002, 1.6582633E+000,-4.6795493E-001,-1.1906992E+000,-5.1308591E-002, 2.1893231E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4867516E-003,-2.9806221E-002, 1.1427843E-004, 1.2684837E-004
 1.0201074E+002, 1.6061639E+000,-4.5885742E-001,-1.0703217E+000,-4.5685337E-002, 1.9485995E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6834081E-002, 5.0785403E-002, 1.0970687E-004, 1.2224620E-004
 1.0321466E+002, 1.6363973E+000,-4.6401420E-001,-1.2661528E+000,-2.3204157E-002, 1.9562581E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2715915E-002,-9.7411275E-002, 1.1260833E-004, 1.2511819E-004
 1.0442027E+002, 1.6651511E+000,-4.6705721E-001,-1.1435665E+000,-4.8799883E-002, 2.1859293E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6417372E-002, 2.7586749E-002, 1.1461717E-004, 1.2709801E-004
 1.0561689E+002, 1.6128474E+000,-4.7373136E-001,-1.2207351E+000,-4.3225378E-002, 2.0419349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0761968E-002,-1.0442509E-001, 1.1131545E-004, 1.2376729E-004
 1.0680722E+002, 1.6258897E+000,-4.6109891E-001,-1.1330942E+000,-3.5892623E-002, 2.0291481E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8428095E-002, 1.6095466E-002, 1.1168861E-004, 1.2411164E-004
 1.0800443E+002, 1.6581916E+000,-4.6848825E-001,-1.1409956E+000,-4.0621057E-002, 2.1529032E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9188019E-002, 2.9615745E-002, 1.1449880E-004, 1.2689308E-004
 1.0922432E+002, 1.6672222E+000,-4.6367569E-001,-1.2346713E+000,-4.4396145E-002, 2.1766879E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9927965E-002,-5.3754027E-002, 1.1475973E-004, 1.2712497E-004
 1.1042023E+002, 1.6596488E+000,-4.7350843E-001,-1.1333851E+000,-5.8816362E-002, 2.0791145E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1826647E-002, 1.4730075E-002, 1.1419977E-004, 1.2653601E-004
 1.1160626E+002, 1.6661851E+000,-4.8429480E-001,-1.2805984E+000,-5.6798452E-002, 2.1369266E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6777996E-002,-1.3413730E-001, 1.1436422E-004, 1.2667210E-004
 1.1280229E+002, 1.6612442E+000,-4.6611285E-001,-1.1617877E+000,-3.7182471E-002, 2.0663794E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6509326E-002, 1.6824980E-002, 1.1455499E-004, 1.2683487E-004
 1.1401351E+002, 1.6786844E+000,-4.7866571E-001,-1.2381060E+000,-2.6754494E-002, 1.9144910E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6941461E-002,-4.5696898E-002, 1.1557322E-004, 1.2782521E-004
 1.1521357E+002, 1.7194646E+000,-5.0458643E-001,-1.2505726E+000,-2.2619663E-002, 2.0623440E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8985495E-002,-3.7690655E-002, 1.1832332E-004, 1.3054765E-004
 1.1641029E+002, 1.7687969E+000,-4.9531602E-001,-1.2497154E+000,-2.1316190E-002, 2.2404011E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6947054E-002, 2.4853280E-002, 1.2279690E-004, 1.3499422E-004
 1.1763013E+002, 1.7402892E+000,-5.0201852E-001,-1.2169249E+000,-4.3008375E-002, 2.1556946E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1691416E-002,-1.0563844E-004, 1.2060161E-004, 1.3277220E-004
 1.1881236E+002, 1.7062751E+000,-4.8642701E-001,-1.2788844E+000,-4.4509208E-002, 2.1209124E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5489443E-002,-8.2336416E-002, 1.1728758E-004, 1.2943233E-004
 1.2002151E+002, 1.7181759E+000,-4.8619093E-001,-1.2089147E+000,-2.3555105E-002, 2.0301809E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9683840E-002, 1.9816990E-002, 1.1856183E-004, 1.3068200E-004
 1.2120456E+002, 1.7370767E+000,-5.0593354E-001,-1.2722773E+000,-2.7490260E-002, 2.1672126E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3560790E-002,-4.6952288E-002, 1.1948129E-004, 1.3157799E-004
 1.2240297E+002, 1.7436530E+000,-4.9158003E-001,-1.1768928E+000,-3.1832271E-002, 2.1961056E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8395027E-002, 6.5308970E-002, 1.2007686E-004, 1.3215106E-004
 1.2360475E+002, 1.7279218E+000,-4.8900383E-001,-1.3353505E+000,-4.5621952E-002, 2.1665476E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4942189E-002,-1.2038903E-001, 1.1858490E-004, 1.3063693E-004
 1.2480356E+002, 1.7317467E+000,-4.9170165E-001,-1.2178393E+000,-3.2620836E-002, 2.2439817E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6821633E-002, 1.2024704E-002, 1.1935822E-004, 1.3138855E-004
 1.2600273E+002, 1.7103036E+000,-4.8189712E-001,-1.1873313E+000,-6.3778872E-002, 2.3113036E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2010368E-002, 4.0931092E-004, 1.1762516E-004, 1.2963410E-004
