s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 3.1500000E+003, 1.2500014E+002, 9.7250003E-001, 0.0000000E+000, 0.0000000E+000, 4.3491811E-002
 3.1800000E+003, 1.2600014E+002, 9.7250003E-001, 0.0000000E+000, 0.0000000E+000, 4.3491796E-002
 3.2100000E+003, 1.2700014E+002, 9.7250003E-001, 0.0000000E+000, 0.0000000E+000, 4.3491814E-002
 3.2400000E+003, 1.2800014E+002, 9.7250003E-001, 0.0000000E+000, 0.0000000E+000, 4.3491833E-002
 3.2700000E+003, 1.2900014E+002, 9.7250003E-001, 0.0000000E+000, 0.0000000E+000, 4.3491796E-002
 3.3000000E+003, 1.3000014E+002, 9.7250003E-001, 0.0000000E+000, 1.3697788E-038, 4.3491807E-002
 3.3300000E+003, 1.3100014E+002, 9.7250003E-001, 0.0000000E+000, 1.8526452E-038, 4.3491803E-002
 3.3600000E+003, 1.3200014E+002, 9.7250003E-001, 0.0000000E+000, 2.5019968E-038, 4.3491792E-002
 3.3900000E+003, 1.3300014E+002, 9.7250003E-001, 0.0000000E+000, 3.3739498E-038, 4.3491825E-002
 3.4200000E+003, 1.3400014E+002, 9.7250003E-001, 0.0000000E+000, 4.5431038E-038, 4.3491811E-002
 3.4500000E+003, 1.3500014E+002, 9.7250003E-001, 0.0000000E+000, 6.1084848E-038, 4.3491811E-002
 3.4800000E+003, 1.3600014E+002, 9.7250003E-001, 0.0000000E+000, 8.2013593E-038, 4.3491803E-002
 3.5100000E+003, 1.3700014E+002, 9.7250003E-001, 0.0000000E+000, 1.0995481E-037, 4.3491792E-002
 3.5400000E+003, 1.3800014E+002, 9.7250003E-001, 0.0000000E+000, 1.4720524E-037, 4.3491811E-002
 3.5700000E+003, 1.3900014E+002, 9.7250003E-001, 0.0000000E+000, 1.9679652E-037, 4.3491799E-002
 3.6000000E+003, 1.4000014E+002, 9.7250003E-001, 0.0000000E+000, 2.6272485E-037, 4.3491799E-002
 3.6300000E+003, 1.4100014E+002, 9.7250003E-001, 0.0000000E+000, 3.5025063E-037, 4.3491833E-002
 3.6600000E+003, 1.4200014E+002, 9.7250003E-001, 0.0000000E+000, 4.6628890E-037, 4.3491796E-002
 3.6900000E+003, 1.4300014E+002, 9.7250003E-001, 0.0000000E+000, 6.1991758E-037, 4.3491792E-002
 3.7200000E+003, 1.4400014E+002, 9.7250003E-001, 0.0000000E+000, 8.2303797E-037, 4.3491811E-002
 3.7500000E+003, 1.4500014E+002, 9.7250003E-001, 0.0000000E+000, 1.0912321E-036, 4.3491784E-002
 3.7800000E+003, 1.4600014E+002, 9.7250003E-001, 0.0000000E+000, 1.4448734E-036, 4.3491811E-002
 3.8100000E+003, 1.4700014E+002, 9.7250003E-001, 0.0000000E+000, 1.9105666E-036, 4.3491811E-002
 3.8400000E+003, 1.4800014E+002, 9.7250003E-001, 0.0000000E+000, 2.5230065E-036, 4.3491792E-002
 3.8700000E+003, 1.4900014E+002, 9.7250003E-001, 0.0000000E+000, 3.3273801E-036, 4.3491818E-002
 3.9000000E+003, 1.5000014E+002, 9.7250003E-001, 0.0000000E+000, 4.3824652E-036, 4.3491811E-002
 3.9300000E+003, 1.5100014E+002, 9.7250003E-001, 0.0000000E+000, 5.7646171E-036, 4.3491799E-002
 3.9600000E+003, 1.5200014E+002, 9.7250003E-001, 0.0000000E+000, 7.5729035E-036, 4.3491833E-002
 3.9900000E+003, 1.5300014E+002, 9.7250003E-001, 0.0000000E+000, 9.9356960E-036, 4.3491796E-002
