s,C,g/g,1/s,W/g,W/g
 6.1200000E+002, 7.1000214E+001, 9.8165816E-001, 1.1068086E-004, 6.3610416E-022, 3.6415696E-001
 6.2400000E+002, 7.2000214E+001, 9.8031741E-001, 1.1261777E-004, 8.1235447E-022, 3.6807048E-001
 6.3600000E+002, 7.3000214E+001, 9.7895956E-001, 1.1350532E-004, 1.0359752E-021, 3.6960354E-001
 6.4800000E+002, 7.4000214E+001, 9.7759795E-001, 1.1321851E-004, 1.3193040E-021, 3.6847791E-001
 6.6000000E+002, 7.5000214E+001, 9.7624743E-001, 1.1165846E-004, 1.6777893E-021, 3.6447504E-001
 6.7200000E+002, 7.6000214E+001, 9.7492355E-001, 1.0876302E-004, 2.1307482E-021, 3.5745978E-001
 6.8400000E+002, 7.7000221E+001, 9.7364253E-001, 1.0451689E-004, 2.7023037E-021, 3.4740323E-001
 6.9600000E+002, 7.8000229E+001, 9.7242045E-001, 9.8960518E-005, 3.4225402E-021, 3.3440256E-001
 7.0800000E+002, 7.9000237E+001, 9.7127241E-001, 9.2196140E-005, 4.3289278E-021, 3.1869438E-001
 7.2000000E+002, 8.0000252E+001, 9.7021198E-001, 8.4389860E-005, 5.4680738E-021, 3.0065945E-001
 7.3200000E+002, 8.1000259E+001, 9.6925038E-001, 7.5768367E-005, 6.8978793E-021, 2.8081450E-001
 7.4400000E+002, 8.2000275E+001, 9.6839577E-001, 6.6609507E-005, 8.6901794E-021, 2.5979128E-001
 7.5600000E+002, 8.3000282E+001, 9.6765274E-001, 5.7226560E-005, 1.0933988E-020, 2.3830022E-001
 7.6800000E+002, 8.4000298E+001, 9.6702200E-001, 4.7946971E-005, 1.3739465E-020, 2.1708250E-001
 7.8000000E+002, 8.5000305E+001, 9.6650040E-001, 3.9087361E-005, 1.7242774E-020, 1.9685350E-001
 7.9200000E+002, 8.6000320E+001, 9.6608120E-001, 3.0927644E-005, 2.1612003E-020, 1.7824410E-001
 8.0400000E+002, 8.7000328E+001, 9.6575457E-001, 2.3687735E-005, 2.7054411E-020, 1.6174854E-001
 8.1600000E+002, 8.8000336E+001, 9.6550852E-001, 1.7510456E-005, 3.3825234E-020, 1.4768571E-001
 8.2800000E+002, 8.9000343E+001, 9.6532989E-001, 1.2453503E-005, 4.2238427E-020, 1.3618144E-001
 8.4000000E+002, 9.0000343E+001, 9.6520525E-001, 8.4920484E-006, 5.2679692E-020, 1.2717493E-001
 8.5200000E+002, 9.1000351E+001, 9.6512210E-001, 5.5314804E-006, 6.5622338E-020, 1.2044749E-001
 8.6400000E+002, 9.2000351E+001, 9.6506912E-001, 3.4278708E-006, 8.1646481E-020, 1.1566964E-001
 8.7600000E+002, 9.3000351E+001, 9.6503705E-001, 2.0121583E-006, 1.0146234E-019, 1.1245550E-001
 8.8800000E+002, 9.4000359E+001, 9.6501875E-001, 1.1135211E-006, 1.2593840E-019, 1.1041604E-001
 9.0000000E+002, 9.5000359E+001, 9.6500891E-001, 5.7797456E-007, 1.5613547E-019, 1.0920103E-001
 9.1200000E+002, 9.6000359E+001, 9.6500397E-001, 2.7982543E-007, 1.9334779E-019, 1.0852479E-001
 9.2400000E+002, 9.7000359E+001, 9.6500164E-001, 1.2561257E-007, 2.3915265E-019, 1.0817511E-001
 9.3600000E+002, 9.8000359E+001, 9.6500063E-001, 5.1944138E-008, 2.9547016E-019, 1.0800810E-001
 9.4800000E+002, 9.9000359E+001, 9.6500021E-001, 1.9649999E-008, 3.6463512E-019, 1.0793492E-001
 9.6000000E+002, 1.0000036E+002, 9.6500009E-001, 6.7489272E-009, 4.4948348E-019, 1.0790573E-001
 9.7200000E+002, 1.0100036E+002, 9.6500003E-001, 2.0874580E-009, 5.5345631E-019, 1.0789514E-001
 9.8400000E+002, 1.0200036E+002, 9.6500003E-001, 5.7636568E-010, 6.8072420E-019, 1.0789171E-001
 9.9600000E+002, 1.0300036E+002, 9.6499997E-001, 1.4072273E-010, 8.3633657E-019, 1.0789071E-001
 1.0080000E+003, 1.0400036E+002, 9.6499997E-001, 3.0073569E-011, 1.0264004E-018, 1.0789046E-001
 1.0200000E+003, 1.0500036E+002, 9.6499997E-001, 5.5639946E-012, 1.2582942E-018, 1.0789037E-001
 1.0320000E+003, 1.0600036E+002, 9.6499997E-001, 8.8070198E-013, 1.5409230E-018, 1.0789039E-001
 1.0440000E+003, 1.0700036E+002, 9.6499997E-001, 1.1775476E-013, 1.8850232E-018, 1.0789039E-001
 1.0560000E+003, 1.0800036E+002, 9.6499997E-001, 1.3118419E-014, 2.3035262E-018, 1.0789037E-001
 1.0680000E+003, 1.0900036E+002, 9.6499997E-001, 1.1998703E-015, 2.8119906E-018, 1.0789042E-001
 1.0800000E+003, 1.1000036E+002, 9.6499997E-001, 8.8685415E-017, 3.4291180E-018, 1.0789041E-001
 1.0920000E+003, 1.1100036E+002, 9.6499997E-001, 5.2076649E-018, 4.1773643E-018, 1.0789038E-001
 1.1040000E+003, 1.1200036E+002, 9.6499997E-001, 2.3865107E-019, 5.0836680E-018, 1.0789040E-001
 1.1160000E+003, 1.1300036E+002, 9.6499997E-001, 8.5106747E-021, 6.1803110E-018, 1.0789040E-001
 1.1280000E+003, 1.1400036E+002, 9.6499997E-001, 4.0687537E-022, 7.5059428E-018, 1.0789039E-001
 1.1400000E+003, 1.1500036E+002, 9.6499997E-001, 2.3188043E-022, 9.1067895E-018, 1.0789041E-001
 1.1520000E+003, 1.1600036E+002, 9.6499997E-001, 2.7600996E-022, 1.1038088E-017, 1.0789040E-001
 1.1640000E+003, 1.1700036E+002, 9.6499997E-001, 3.3414494E-022, 1.3365776E-017, 1.0789040E-001
 1.1760000E+003, 1.1800036E+002, 9.6499997E-001, 4.0421240E-022, 1.6168497E-017, 1.0789040E-001
 1.1880000E+003, 1.1900036E+002, 9.6499997E-001, 4.8849872E-022, 1.9539950E-017, 1.0789039E-001
 1.2000000E+003, 1.2000036E+002, 9.6499997E-001, 5.8979189E-022, 2.3591677E-017, 1.0789041E-001
 1.2120000E+003, 1.2100036E+002, 9.6499997E-001, 7.1140829E-022, 2.8456333E-017, 1.0789040E-001
 1.2240000E+003, 1.2200036E+002, 9.6499997E-001, 8.5728839E-022, 3.4291537E-017, 1.0789040E-001
 1.2360000E+003, 1.2300036E+002, 9.6499997E-001, 1.0321100E-021, 4.1284399E-017, 1.0789039E-001
 1.2480000E+003, 1.2400036E+002, 9.6499997E-001, 1.2414211E-021, 4.9656847E-017, 1.0789038E-001
 1.2600000E+003, 1.2500036E+002, 9.6499997E-001, 1.4917960E-021, 5.9671843E-017, 1.0789040E-001
 1.2720000E+003, 1.2600036E+002, 9.6499997E-001, 1.7910181E-021, 7.1640723E-017, 1.0789040E-001
 1.2840000E+003, 1.2700036E+002, 9.6499997E-001, 2.1482939E-021, 8.5931757E-017, 1.0789040E-001
 1.2960000E+003, 1.2800035E+002, 9.6499997E-001, 2.5745039E-021, 1.0298016E-016, 1.0789041E-001
 1.3080000E+003, 1.2900035E+002, 9.6499997E-001, 3.0824962E-021, 1.2329986E-016, 1.0789041E-001
 1.3200000E+003, 1.3000035E+002, 9.6499997E-001, 3.6874278E-021, 1.4749713E-016, 1.0789040E-001
 1.3320000E+003, 1.3100035E+002, 9.6499997E-001, 4.4071662E-021, 1.7628665E-016, 1.0789041E-001
 1.3440000E+003, 1.3200035E+002, 9.6499997E-001, 5.2627537E-021, 2.1051016E-016, 1.0789040E-001
 1.3560000E+003, 1.3300035E+002, 9.6499997E-001, 6.2789531E-021, 2.5115813E-016, 1.0789039E-001
 1.3680000E+003, 1.3400035E+002, 9.6499997E-001, 7.4848787E-021, 2.9939518E-016, 1.0789039E-001
 1.3800000E+003, 1.3500035E+002, 9.6499997E-001, 8.9147355E-021, 3.5658944E-016, 1.0789038E-001
 1.3920000E+003, 1.3600035E+002, 9.6499997E-001, 1.0608672E-020, 4.2434688E-016, 1.0789040E-001
 1.4040000E+003, 1.3700035E+002, 9.6499997E-001, 1.2613777E-020, 5.0455111E-016, 1.0789039E-001
 1.4160000E+003, 1.3800035E+002, 9.6499997E-001, 1.4985235E-020, 5.9940943E-016, 1.0789039E-001
 1.4280000E+003, 1.3900035E+002, 9.6499997E-001, 1.7787663E-020, 7.1150656E-016, 1.0789039E-001
 1.4400000E+003, 1.4000035E+002, 9.6499997E-001, 2.1096666E-020, 8.4386669E-016, 1.0789039E-001
 1.4520000E+003, 1.4100035E+002, 9.6499997E-001, 2.5000628E-020, 1.0000252E-015, 1.0789040E-001
 1.4640000E+003, 1.4200035E+002, 9.6499997E-001, 2.9602800E-020, 1.1841120E-015, 1.0789041E-001
 1.4760000E+003, 1.4300035E+002, 9.6499997E-001, 3.5023696E-020, 1.4009479E-015, 1.0789040E-001
 1.4880000E+003, 1.4400035E+002, 9.6499997E-001, 4.1403879E-020, 1.6561553E-015, 1.0789041E-001
 1.5000000E+003, 1.4500035E+002, 9.6499997E-001, 4.8907164E-020, 1.9562868E-015, 1.0789040E-001
 1.5120000E+003, 1.4600035E+002, 9.6499997E-001, 5.7724314E-020, 2.3089726E-015, 1.0789040E-001
 1.5240000E+003, 1.4700035E+002, 9.6499997E-001, 6.8077320E-020, 2.7230928E-015, 1.0789040E-001
 1.5360000E+003, 1.4800035E+002, 9.6499997E-001, 8.0224280E-020, 3.2089714E-015, 1.0789039E-001
 1.5480000E+003, 1.4900035E+002, 9.6499997E-001, 9.4465112E-020, 3.7786047E-015, 1.0789041E-001
 1.5600000E+003, 1.5000035E+002, 9.6499997E-001, 1.1114799E-019, 4.4459197E-015, 1.0789040E-001
 1.5720000E+003, 1.5100035E+002, 9.6499997E-001, 1.3067688E-019, 5.2270755E-015, 1.0789040E-001
 1.5840000E+003, 1.5200035E+002, 9.6499997E-001, 1.5352008E-019, 6.1408034E-015, 1.0789039E-001
 1.5960000E+003, 1.5300035E+002, 9.6499997E-001, 1.8022011E-019, 7.2088052E-015, 1.0789039E-001
 1.6080000E+003, 1.5400035E+002, 9.6499997E-001, 2.1140502E-019, 8.4562010E-015, 1.0789040E-001
 1.6200000E+003, 1.5500035E+002, 9.6499997E-001, 2.4780126E-019, 9.9120515E-015, 1.0789040E-001
 1.6320000E+003, 1.5600035E+002, 9.6499997E-001, 2.9024868E-019, 1.1609948E-014, 1.0789041E-001
 1.6440000E+003, 1.5700035E+002, 9.6499997E-001, 3.3971734E-019, 1.3588695E-014, 1.0789041E-001
 1.6560000E+003, 1.5800035E+002, 9.6499997E-001, 3.9732706E-019, 1.5893082E-014, 1.0789041E-001
 1.6680000E+003, 1.5900035E+002, 9.6499997E-001, 4.6436953E-019, 1.8574782E-014, 1.0789040E-001
 1.6800000E+003, 1.6000035E+002, 9.6499997E-001, 5.4233373E-019, 2.1693349E-014, 1.0789041E-001
 1.6920000E+003, 1.6100035E+002, 9.6499997E-001, 6.3293482E-019, 2.5317395E-014, 1.0789040E-001
 1.7040000E+003, 1.6200035E+002, 9.6499997E-001, 7.3814729E-019, 2.9525891E-014, 1.0789039E-001
 1.7160000E+003, 1.6300035E+002, 9.6499997E-001, 8.6024235E-019, 3.4409697E-014, 1.0789041E-001
 1.7280000E+003, 1.6400035E+002, 9.6499997E-001, 1.0018310E-018, 4.0073241E-014, 1.0789040E-001
 1.7400000E+003, 1.6500035E+002, 9.6499997E-001, 1.1659127E-018, 4.6636513E-014, 1.0789040E-001
 1.7520000E+003, 1.6600035E+002, 9.6499997E-001, 1.3559311E-018, 5.4237248E-014, 1.0789039E-001
 1.7640000E+003, 1.6700035E+002, 9.6499997E-001, 1.5758370E-018, 6.3033481E-014, 1.0789039E-001
 1.7760000E+003, 1.6800035E+002, 9.6499997E-001, 1.8301596E-018, 7.3206395E-014, 1.0789039E-001
 1.7880000E+003, 1.6900035E+002, 9.6499997E-001, 2.1240894E-018, 8.4963578E-014, 1.0789039E-001
 1.8000000E+003, 1.7000035E+002, 9.6499997E-001, 2.4635687E-018, 9.8542749E-014, 1.0789040E-001
 1.8120000E+003, 1.7100035E+002, 9.6499997E-001, 2.8553975E-018, 1.1421590E-013, 1.0789041E-001
 1.8240000E+003, 1.7200035E+002, 9.6499997E-001, 3.3073524E-018, 1.3229411E-013, 1.0789040E-001
 1.8360000E+003, 1.7300035E+002, 9.6499997E-001, 3.8283209E-018, 1.5313284E-013, 1.0789040E-001
 1.8480000E+003, 1.7400035E+002, 9.6499997E-001, 4.4284529E-018, 1.7713812E-013, 1.0789038E-001
 1.8600000E+003, 1.7500035E+002, 9.6499997E-001, 5.1193340E-018, 2.0477337E-013, 1.0789041E-001
 1.8720000E+003, 1.7600035E+002, 9.6499997E-001, 5.9141805E-018, 2.3656722E-013, 1.0789040E-001
 1.8840000E+003, 1.7700035E+002, 9.6499997E-001, 6.8280575E-018, 2.7312232E-013, 1.0789041E-001
 1.8960000E+003, 1.7800035E+002, 9.6499997E-001, 7.8781302E-018, 3.1512523E-013, 1.0789040E-001
 1.9080000E+003, 1.7900035E+002, 9.6499997E-001, 9.0839411E-018, 3.6335767E-013, 1.0789040E-001
 1.9200000E+003, 1.8000035E+002, 9.6499997E-001, 1.0467730E-017, 4.1870920E-013, 1.0789040E-001
 1.9320000E+003, 1.8100035E+002, 9.6499997E-001, 1.2054786E-017, 4.8219144E-013, 1.0789039E-001
 1.9440000E+003, 1.8200035E+002, 9.6499997E-001, 1.3873854E-017, 5.5495419E-013, 1.0789039E-001
 1.9560000E+003, 1.8300035E+002, 9.6499997E-001, 1.5957583E-017, 6.3830332E-013, 1.0789041E-001
 1.9680000E+003, 1.8400035E+002, 9.6499997E-001, 1.8343036E-017, 7.3372146E-013, 1.0789039E-001
 1.9800000E+003, 1.8500035E+002, 9.6499997E-001, 2.1072266E-017, 8.4289064E-013, 1.0789039E-001
 1.9920000E+003, 1.8600035E+002, 9.6499997E-001, 2.4192950E-017, 9.6771798E-013, 1.0789041E-001
 2.0040000E+003, 1.8700035E+002, 9.6499997E-001, 2.7759123E-017, 1.1103649E-012, 1.0789040E-001
 2.0160000E+003, 1.8800035E+002, 9.6499997E-001, 3.1831981E-017, 1.2732792E-012, 1.0789041E-001
 2.0280000E+003, 1.8900035E+002, 9.6499997E-001, 3.6480793E-017, 1.4592318E-012, 1.0789039E-001
 2.0400000E+003, 1.9000035E+002, 9.6499997E-001, 4.1783927E-017, 1.6713571E-012, 1.0789041E-001
 2.0520000E+003, 1.9100035E+002, 9.6499997E-001, 4.7829982E-017, 1.9131994E-012, 1.0789039E-001
 2.0640000E+003, 1.9200035E+002, 9.6499997E-001, 5.4719086E-017, 2.1887635E-012, 1.0789040E-001
 2.0760000E+003, 1.9300035E+002, 9.6499997E-001, 6.2564322E-017, 2.5025730E-012, 1.0789040E-001
 2.0880000E+003, 1.9400035E+002, 9.6499997E-001, 7.1493326E-017, 2.8597333E-012, 1.0789039E-001
 2.1000000E+003, 1.9500035E+002, 9.6499997E-001, 8.1650112E-017, 3.2660044E-012, 1.0789041E-001
 2.1120000E+003, 1.9600035E+002, 9.6499997E-001, 9.3197030E-017, 3.7278813E-012, 1.0789039E-001
 2.1240000E+003, 1.9700035E+002, 9.6499997E-001, 1.0631707E-016, 4.2526833E-012, 1.0789039E-001
 2.1360000E+003, 1.9800035E+002, 9.6499997E-001, 1.2121633E-016, 4.8486536E-012, 1.0789041E-001
 2.1480000E+003, 1.9900035E+002, 9.6499997E-001, 1.3812681E-016, 5.5250730E-012, 1.0789040E-001
 2.1600000E+003, 2.0000035E+002, 9.6499997E-001, 1.5730957E-016, 6.2923828E-012, 1.0789039E-001
 2.1720000E+003, 2.0100035E+002, 9.6499997E-001, 1.7905812E-016, 7.1623250E-012, 1.0789041E-001
 2.1840000E+003, 2.0200035E+002, 9.6499997E-001, 2.0370242E-016, 8.1480968E-012, 1.0789042E-001
 2.1960000E+003, 2.0300035E+002, 9.6499997E-001, 2.3161311E-016, 9.2645249E-012, 1.0789040E-001
 2.2080000E+003, 2.0400035E+002, 9.6499997E-001, 2.6320633E-016, 1.0528254E-011, 1.0789039E-001
 2.2200000E+003, 2.0500035E+002, 9.6499997E-001, 2.9894908E-016, 1.1957964E-011, 1.0789042E-001
 2.2320000E+003, 2.0600035E+002, 9.6499997E-001, 3.3936521E-016, 1.3574608E-011, 1.0789039E-001
 2.2440000E+003, 2.0700035E+002, 9.6499997E-001, 3.8504191E-016, 1.5401676E-011, 1.0789041E-001
 2.2560000E+003, 2.0800035E+002, 9.6499997E-001, 4.3663720E-016, 1.7465489E-011, 1.0789040E-001
 2.2680000E+003, 2.0900035E+002, 9.6499997E-001, 4.9488800E-016, 1.9795521E-011, 1.0789038E-001
 2.2800000E+003, 2.1000035E+002, 9.6499997E-001, 5.6061924E-016, 2.2424770E-011, 1.0789038E-001
 2.2920000E+003, 2.1100035E+002, 9.6499997E-001, 6.3475379E-016, 2.5390154E-011, 1.0789038E-001
 2.3040000E+003, 2.1200035E+002, 9.6499997E-001, 7.1832386E-016, 2.8732955E-011, 1.0789040E-001
 2.3160000E+003, 2.1300035E+002, 9.6499997E-001, 8.1248295E-016, 3.2499319E-011, 1.0789040E-001
 2.3280000E+003, 2.1400035E+002, 9.6499997E-001, 9.1852009E-016, 3.6740805E-011, 1.0789042E-001
 2.3400000E+003, 2.1500035E+002, 9.6499997E-001, 1.0378742E-015, 4.1514972E-011, 1.0789042E-001
 2.3520000E+003, 2.1600035E+002, 9.6499997E-001, 1.1721519E-015, 4.6886078E-011, 1.0789040E-001
 2.3640000E+003, 2.1700035E+002, 9.6499997E-001, 1.3231451E-015, 5.2925806E-011, 1.0789042E-001
 2.3760000E+003, 2.1800035E+002, 9.6499997E-001, 1.4928519E-015, 5.9714081E-011, 1.0789039E-001
 2.3880000E+003, 2.1900035E+002, 9.6499997E-001, 1.6834997E-015, 6.7339988E-011, 1.0789040E-001
 2.4000000E+003, 2.2000035E+002, 9.6499997E-001, 1.8975694E-015, 7.5902777E-011, 1.0789037E-001
 2.4120000E+003, 2.2100035E+002, 9.6499997E-001, 2.1378235E-015, 8.5512944E-011, 1.0789040E-001
 2.4240000E+003, 2.2200035E+002, 9.6499997E-001, 2.4073373E-015, 9.6293494E-011, 1.0789038E-001
 2.4360000E+003, 2.2300035E+002, 9.6499997E-001, 2.7095311E-015, 1.0838126E-010, 1.0789040E-001
 2.4480000E+003, 2.2400035E+002, 9.6499997E-001, 3.0482092E-015, 1.2192837E-010, 1.0789037E-001
 2.4600000E+003, 2.2500035E+002, 9.6499997E-001, 3.4275991E-015, 1.3710397E-010, 1.0789040E-001
 2.4720000E+003, 2.2600035E+002, 9.6499997E-001, 3.8523982E-015, 1.5409593E-010, 1.0789038E-001
 2.4840000E+003, 2.2700035E+002, 9.6499997E-001, 4.3278217E-015, 1.7311289E-010, 1.0789040E-001
 2.4960000E+003, 2.2800035E+002, 9.6499997E-001, 4.8596601E-015, 1.9438642E-010, 1.0789040E-001
 2.5080000E+003, 2.2900035E+002, 9.6499997E-001, 5.4543370E-015, 2.1817348E-010, 1.0789040E-001
 2.5200000E+003, 2.3000035E+002, 9.6499997E-001, 6.1189753E-015, 2.4475902E-010, 1.0789037E-001
 2.5320000E+003, 2.3100035E+002, 9.6499997E-001, 6.8614730E-015, 2.7445893E-010, 1.0789040E-001
 2.5440000E+003, 2.3200035E+002, 9.6499997E-001, 7.6905797E-015, 3.0762320E-010, 1.0789039E-001
 2.5560000E+003, 2.3300035E+002, 9.6499997E-001, 8.6159878E-015, 3.4463951E-010, 1.0789041E-001
 2.5680000E+003, 2.3400035E+002, 9.6499997E-001, 9.6484252E-015, 3.8593703E-010, 1.0789037E-001
