s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 3.1200000E+002, 1.2400142E+002, 9.8750001E-001, 4.1202098E-014, 4.9904736E-017, 4.4163090E-001
 3.1500000E+002, 1.2500142E+002, 9.8750001E-001, 4.9083882E-015, 5.9969807E-017, 4.4163087E-001
 3.1800000E+002, 1.2600142E+002, 9.8750001E-001, 4.9097667E-016, 7.1998555E-017, 4.4163087E-001
 3.2100000E+002, 1.2700142E+002, 9.8750001E-001, 4.0710941E-017, 8.6361077E-017, 4.4163087E-001
 3.2400000E+002, 1.2800142E+002, 9.8750001E-001, 2.7621955E-018, 1.0349479E-016, 4.4163087E-001
 3.2700000E+002, 1.2900142E+002, 9.8750001E-001, 1.5381038E-019, 1.2391618E-016, 4.4163087E-001
 3.3000000E+002, 1.3000142E+002, 9.8750001E-001, 1.0233699E-020, 1.4823459E-016, 4.4163087E-001
 3.3300000E+002, 1.3100142E+002, 9.8750001E-001, 4.6497119E-021, 1.7716830E-016, 4.4163087E-001
 3.3600000E+002, 1.3200142E+002, 9.8750001E-001, 5.2947859E-021, 2.1156322E-016, 4.4163087E-001
 3.3900000E+002, 1.3300142E+002, 9.8750001E-001, 6.3104821E-021, 2.5241487E-016, 4.4163087E-001
 3.4200000E+002, 1.3400142E+002, 9.8750001E-001, 7.5223417E-021, 3.0089363E-016, 4.4163087E-001
 3.4500000E+002, 1.3500142E+002, 9.8750001E-001, 8.9593645E-021, 3.5837458E-016, 4.4163087E-001
 3.4800000E+002, 1.3600142E+002, 9.8750001E-001, 1.0661793E-020, 4.2647177E-016, 4.4163087E-001
 3.5100000E+002, 1.3700142E+002, 9.8750001E-001, 1.2676955E-020, 5.0707823E-016, 4.4163087E-001
 3.5400000E+002, 1.3800142E+002, 9.8750001E-001, 1.5060309E-020, 6.0241237E-016, 4.4163087E-001
 3.5700000E+002, 1.3900142E+002, 9.8750001E-001, 1.7876798E-020, 7.1507194E-016, 4.4163087E-001
 3.6000000E+002, 1.4000142E+002, 9.8750001E-001, 2.1202407E-020, 8.4809634E-016, 4.4163087E-001
 3.6300000E+002, 1.4100142E+002, 9.8750001E-001, 2.5125967E-020, 1.0050387E-015, 4.4163087E-001
 3.6600000E+002, 1.4200142E+002, 9.8750001E-001, 2.9751247E-020, 1.1900498E-015, 4.4163087E-001
 3.6900000E+002, 1.4300142E+002, 9.8750001E-001, 3.5199366E-020, 1.4079748E-015, 4.4163087E-001
 3.7200000E+002, 1.4400142E+002, 9.8750001E-001, 4.1611602E-020, 1.6644641E-015, 4.4163084E-001
 3.7500000E+002, 1.4500142E+002, 9.8750001E-001, 4.9152584E-020, 1.9661034E-015, 4.4163087E-001
 3.7800000E+002, 1.4600142E+002, 9.8750001E-001, 5.8014047E-020, 2.3205620E-015, 4.4163087E-001
 3.8100000E+002, 1.4700142E+002, 9.8750001E-001, 6.8419088E-020, 2.7367637E-015, 4.4163087E-001
 3.8400000E+002, 1.4800142E+002, 9.8750001E-001, 8.0627123E-020, 3.2250851E-015, 4.4163087E-001
 3.8700000E+002, 1.4900142E+002, 9.8750001E-001, 9.4939571E-020, 3.7975829E-015, 4.4163087E-001
 3.9000000E+002, 1.5000142E+002, 9.8750001E-001, 1.1170636E-019, 4.4682547E-015, 4.4163087E-001
 3.9300000E+002, 1.5100142E+002, 9.8750001E-001, 1.3133350E-019, 5.2533403E-015, 4.4163087E-001
 3.9600000E+002, 1.5200142E+002, 9.8750001E-001, 1.5429166E-019, 6.1716663E-015, 4.4163087E-001
 3.9900000E+002, 1.5300142E+002, 9.8750001E-001, 1.8112608E-019, 7.2450438E-015, 4.4163087E-001
 4.0200000E+002, 1.5400142E+002, 9.8750001E-001, 2.1246797E-019, 8.4987195E-015, 4.4163087E-001
 4.0500000E+002, 1.5500142E+002, 9.8750001E-001, 2.4904749E-019, 9.9619003E-015, 4.4163087E-001
 4.0800000E+002, 1.5600142E+002, 9.8750001E-001, 2.9170868E-019, 1.1668348E-014, 4.4163087E-001
 4.1100000E+002, 1.5700142E+002, 9.8750001E-001, 3.4142655E-019, 1.3657062E-014, 4.4163087E-001
 4.1400000E+002, 1.5800142E+002, 9.8750001E-001, 3.9932651E-019, 1.5973061E-014, 4.4163087E-001
 4.1700000E+002, 1.5900142E+002, 9.8750001E-001, 4.6670683E-019, 1.8668274E-014, 4.4163090E-001
 4.2000000E+002, 1.6000142E+002, 9.8750001E-001, 5.4506400E-019, 2.1802562E-014, 4.4163087E-001
 4.2300000E+002, 1.6100142E+002, 9.8750001E-001, 6.3612190E-019, 2.5444878E-014, 4.4163087E-001
 4.2600000E+002, 1.6200142E+002, 9.8750001E-001, 7.4186489E-019, 2.9674597E-014, 4.4163087E-001
 4.2900000E+002, 1.6300142E+002, 9.8750001E-001, 8.6457574E-019, 3.4583030E-014, 4.4163087E-001
 4.3200000E+002, 1.6400142E+002, 9.8750001E-001, 1.0068787E-018, 4.0275146E-014, 4.4163087E-001
 4.3500000E+002, 1.6500142E+002, 9.8750001E-001, 1.1717883E-018, 4.6871534E-014, 4.4163087E-001
 4.3800000E+002, 1.6600142E+002, 9.8750001E-001, 1.3627656E-018, 5.4510626E-014, 4.4163087E-001
 4.4100000E+002, 1.6700142E+002, 9.8750001E-001, 1.5837813E-018, 6.3351254E-014, 4.4163087E-001
 4.4400000E+002, 1.6800142E+002, 9.8750001E-001, 1.8393881E-018, 7.3575525E-014, 4.4163087E-001
 4.4700000E+002, 1.6900142E+002, 9.8750001E-001, 2.1348020E-018, 8.5392082E-014, 4.4163087E-001
 4.5000000E+002, 1.7000142E+002, 9.8750001E-001, 2.4759956E-018, 9.9039829E-014, 4.4163087E-001
 4.5300000E+002, 1.7100142E+002, 9.8750001E-001, 2.8698037E-018, 1.1479215E-013, 4.4163087E-001
 4.5600000E+002, 1.7200142E+002, 9.8750001E-001, 3.3240420E-018, 1.3296169E-013, 4.4163087E-001
 4.5900000E+002, 1.7300142E+002, 9.8750001E-001, 3.8476430E-018, 1.5390572E-013, 4.4163087E-001
 4.6200000E+002, 1.7400142E+002, 9.8750001E-001, 4.4508082E-018, 1.7803234E-013, 4.4163087E-001
 4.6500000E+002, 1.7500142E+002, 9.8750001E-001, 5.1451817E-018, 2.0580728E-013, 4.4163087E-001
