s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.0601886E+002, 1.3623508E+000,-3.8009644E-001,-1.0302037E+000,-1.2989497E-003, 2.5668667E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0530951E-002,-2.3579601E-002, 9.4642370E-005, 1.0359563E-004
 3.0721759E+002, 1.3683267E+000,-3.8640211E-001,-1.0142127E+000, 3.9100768E-003, 2.6695760E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0813434E-002,-1.6822653E-003, 9.4851683E-005, 1.0378917E-004
 3.0842108E+002, 1.3712264E+000,-3.8644488E-001,-1.0149473E+000,-5.7098781E-003, 2.5719853E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6122611E-003,-1.0155806E-002, 9.5035207E-005, 1.0395718E-004
 3.0962344E+002, 1.3750075E+000,-3.8780922E-001,-1.0573340E+000, 1.1987894E-004, 2.6962791E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1123864E-002,-4.3052951E-002, 9.5096512E-005, 1.0400313E-004
 3.1081741E+002, 1.3808345E+000,-3.8885360E-001,-1.0191644E+000,-9.6104858E-004, 2.7090041E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8499099E-002,-1.0544774E-003, 9.5071257E-005, 1.0396282E-004
 3.1201697E+002, 1.3697150E+000,-3.8717484E-001,-1.0413971E+000, 3.9794029E-003, 2.4726628E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7157003E-002,-3.0150899E-002, 9.5007559E-005, 1.0388429E-004
 3.1321262E+002, 1.3743056E+000,-3.8248424E-001,-1.0387360E+000,-5.2268659E-003, 2.4374873E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6545235E-003,-2.7766600E-002, 9.4907278E-005, 1.0376939E-004
 3.1441565E+002, 1.3644350E+000,-3.9078074E-001,-1.0441264E+000, 1.8715153E-003, 2.7564629E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3902502E-002,-4.1036018E-002, 9.4858562E-005, 1.0370626E-004
 3.1560287E+002, 1.3752972E+000,-3.7308086E-001,-9.7316042E-001,-1.0664473E-003, 2.5433360E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9289191E-002, 5.3422797E-002, 9.4865719E-005, 1.0369925E-004
 3.1682529E+002, 1.3737525E+000,-3.8982702E-001,-1.0381061E+000,-1.6224769E-002, 2.6411351E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4607054E-002,-4.3993946E-002, 9.4845005E-005, 1.0366447E-004
 3.1801224E+002, 1.3630974E+000,-3.8060040E-001,-9.8131915E-001,-2.5652577E-002, 2.7603421E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5119752E-002, 3.1286568E-003, 9.4754542E-005, 1.0356012E-004
 3.1922864E+002, 1.3710756E+000,-3.8181333E-001,-1.0266704E+000,-4.2157873E-003, 2.6415392E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6421875E-003,-1.5208595E-002, 9.4588212E-005, 1.0338010E-004
 3.2041653E+002, 1.3679360E+000,-3.8207327E-001,-1.0543335E+000,-4.2967132E-003, 2.5796467E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8640860E-002,-4.6970957E-002, 9.4346670E-005, 1.0312506E-004
 3.2161038E+002, 1.3607961E+000,-3.7291877E-001,-1.0006623E+000, 6.3896991E-003, 2.6041626E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4092326E-002, 1.9646337E-002, 9.4166335E-005, 1.0293150E-004
 3.2280713E+002, 1.3555873E+000,-3.8364320E-001,-1.0146226E+000,-1.9780579E-002, 2.6697104E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6130814E-003,-3.5761903E-002, 9.4074860E-005, 1.0282693E-004
 3.2402942E+002, 1.3601604E+000,-3.8454933E-001,-1.0235489E+000,-8.1172492E-003, 2.7840126E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5611541E-003,-2.8214919E-002, 9.4005947E-005, 1.0274490E-004
 3.2520801E+002, 1.3525708E+000,-3.6878416E-001,-9.9966183E-001,-5.1060839E-003, 2.7534793E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0529692E-002, 6.5534944E-003, 9.3884282E-005, 1.0261032E-004
 3.2641019E+002, 1.3507929E+000,-3.7393330E-001,-1.0270116E+000,-8.0884917E-003, 2.6435018E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0977301E-002,-3.1805567E-002, 9.3690328E-005, 1.0240371E-004
 3.2760382E+002, 1.3570327E+000,-3.9005103E-001,-1.0391456E+000,-1.5127122E-002, 2.6547349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4983818E-002,-6.0743725E-002, 9.3450506E-005, 1.0215120E-004
 3.2883127E+002, 1.3365796E+000,-3.7118033E-001,-9.8085814E-001, 2.7714556E-003, 2.5658528E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5405387E-002, 1.2971128E-002, 9.3166414E-005, 1.0185442E-004
 3.3002631E+002, 1.3488325E+000,-3.8010289E-001,-1.0066471E+000, 3.0748505E-003, 2.4769341E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2509801E-004,-1.0073290E-002, 9.2897166E-005, 1.0157254E-004
 3.3121078E+002, 1.3410293E+000,-3.6397678E-001,-9.8565929E-001,-3.5176140E-003, 2.7134510E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1982175E-002, 1.5010126E-002, 9.2698875E-005, 1.0136194E-004
 3.3240707E+002, 1.3396312E+000,-3.8344444E-001,-1.0169479E+000,-2.1057950E-002, 2.5207323E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3621637E-002,-5.6611704E-002, 9.2562215E-005, 1.0121299E-004
 3.3361121E+002, 1.3351143E+000,-3.7498513E-001,-1.0029232E+000,-9.3119655E-003, 2.4740862E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9129181E-003,-2.7365159E-002, 9.2467372E-005, 1.0110586E-004
 3.3481537E+002, 1.3458965E+000,-3.7989702E-001,-9.8510989E-001,-9.5659341E-003, 2.5888195E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0904643E-002,-2.7881071E-003, 9.2373896E-005, 1.0100006E-004
 3.3602036E+002, 1.3264178E+000,-3.6774002E-001,-9.9265837E-001,-2.0310335E-002, 2.6347767E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3355959E-003,-2.7943171E-002, 9.2295170E-005, 1.0090907E-004
 3.3720065E+002, 1.3331750E+000,-3.7748825E-001,-1.0471442E+000,-6.4713124E-004, 2.5945398E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1049911E-002,-6.6159190E-002, 9.2225670E-005, 1.0082746E-004
 3.3842566E+002, 1.3326246E+000,-3.7068826E-001,-9.5538834E-001, 2.3646414E-003, 2.5458827E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8554827E-002, 3.4371510E-002, 9.2118125E-005, 1.0070771E-004
 3.3960480E+002, 1.3322717E+000,-3.7436920E-001,-9.6292758E-001,-1.5836603E-002, 2.4970495E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3806010E-002, 4.1087757E-003, 9.1971797E-005, 1.0054924E-004
 3.4080447E+002, 1.3310731E+000,-3.7296371E-001,-9.7737826E-001, 3.4413138E-003, 2.4436614E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2935080E-002, 8.6091062E-003, 9.1850992E-005, 1.0041646E-004
 3.4200363E+002, 1.3210486E+000,-3.6143587E-001,-1.0427047E+000,-1.9158291E-003, 2.6989872E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9978344E-002,-5.8017883E-002, 9.1753839E-005, 1.0030731E-004
 3.4320148E+002, 1.3264395E+000,-3.7818098E-001,-9.9434210E-001, 2.9255755E-004, 2.6769682E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3340756E-003,-1.9021364E-002, 9.1693993E-005, 1.0023550E-004
 3.4440231E+002, 1.3253114E+000,-3.6225814E-001,-1.0067767E+000,-5.1787252E-003, 2.5067175E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4137432E-002,-2.3835016E-002, 9.1620970E-005, 1.0015059E-004
 3.4560928E+002, 1.3264677E+000,-3.7554061E-001,-9.9960563E-001, 2.2581304E-003, 2.5813729E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3440871E-003,-2.0606653E-002, 9.1471585E-005, 9.9989360E-005
 3.4681943E+002, 1.3183126E+000,-3.7019690E-001,-9.8445200E-001, 4.0948820E-003, 2.5962652E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3668617E-002,-6.2787896E-003, 9.1324634E-005, 9.9830597E-005
 3.4800455E+002, 1.3204258E+000,-3.5267176E-001,-9.3905793E-001,-2.6766865E-002, 2.7249461E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2038019E-002, 2.9178674E-002, 9.1200657E-005, 9.9694992E-005
 3.4922345E+002, 1.3112497E+000,-3.7457243E-001,-1.0616215E+000,-8.9949801E-003, 2.5727242E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0532500E-002,-1.0821199E-001, 9.1063098E-005, 9.9545810E-005
 3.5042899E+002, 1.3169926E+000,-3.6285099E-001,-9.4907509E-001,-1.2675522E-002, 2.5760068E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1118667E-002, 1.8151041E-002, 9.0875494E-005, 9.9346580E-005
 3.5160669E+002, 1.3195834E+000,-3.7139756E-001,-9.7032923E-001, 1.7093867E-003, 2.5437933E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3448851E-002, 5.0038889E-003, 9.0619223E-005, 9.9078952E-005
 3.5283041E+002, 1.3053122E+000,-3.6374660E-001,-1.0473089E+000, 1.5237997E-003, 2.3148458E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3123515E-002,-8.1071006E-002, 9.0401195E-005, 9.8849526E-005
 3.5400537E+002, 1.3074428E+000,-3.6576005E-001,-1.0012375E+000, 9.8183441E-003, 2.4355327E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1069956E-002,-2.5381106E-002, 9.0236432E-005, 9.8673454E-005
 3.5522397E+002, 1.3060864E+000,-3.6434582E-001,-9.8700880E-001, 1.0779479E-002, 2.3974794E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1443923E-003,-1.0513973E-002, 9.0137600E-005, 9.8563372E-005
 3.5642386E+002, 1.3002222E+000,-3.5787767E-001,-9.2387550E-001, 7.4481890E-003, 2.6102825E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6096645E-002, 5.2020090E-002, 9.0102690E-005, 9.8517179E-005
 3.5761435E+002, 1.3074128E+000,-3.6744317E-001,-1.0365598E+000,-3.5848244E-003, 2.3877668E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7536212E-002,-7.6297323E-002, 9.0078481E-005, 9.8481851E-005
 3.5881427E+002, 1.2975570E+000,-3.6271318E-001,-9.6563528E-001, 1.3575888E-002, 2.4835200E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8233699E-002, 7.6196647E-003, 9.0041159E-005, 9.8433484E-005
 3.6000455E+002, 1.3050372E+000,-3.6369263E-001,-9.5999139E-001, 9.3182173E-003, 2.4869294E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2147909E-002, 1.5540682E-002, 8.9966515E-005, 9.8347816E-005
 3.6122488E+002, 1.3001201E+000,-3.5964249E-001,-9.7182987E-001,-5.7545364E-003, 2.6281666E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5465698E-003,-1.0825126E-002, 8.9887935E-005, 9.8258201E-005
 3.6241693E+002, 1.2979962E+000,-3.6444657E-001,-9.9235100E-001,-3.8293745E-003, 2.5764160E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8561401E-002,-3.6866564E-002, 8.9823908E-005, 9.8183188E-005
 3.6361447E+002, 1.2998726E+000,-3.6759357E-001,-9.6357315E-001,-1.3520995E-002, 2.4663374E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3364391E-003,-2.0151769E-002, 8.9743482E-005, 9.8091916E-005
 3.6481073E+002, 1.2956309E+000,-3.5225810E-001,-9.8519712E-001,-9.1807093E-003, 2.5375670E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4529985E-002,-2.5629378E-002, 8.9641342E-005, 9.7978982E-005
 3.6601721E+002, 1.2944012E+000,-3.6247339E-001,-9.7192380E-001,-1.1432848E-002, 2.6197487E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0748528E-003,-2.5231325E-002, 8.9501629E-005, 9.7828516E-005
 3.6722488E+002, 1.2944127E+000,-3.6598688E-001,-9.9695368E-001,-1.1319405E-003, 2.4405593E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0783750E-002,-4.5254184E-002, 8.9360347E-005, 9.7676487E-005
 3.6842075E+002, 1.2911525E+000,-3.5470483E-001,-9.8072206E-001, 1.5914610E-002, 2.4642414E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3231476E-003,-3.7173549E-003, 8.9200810E-005, 9.7506329E-005
 3.6960489E+002, 1.2872400E+000,-3.6350112E-001,-9.6401142E-001, 1.7126668E-002, 2.4697825E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5036588E-003, 1.5519070E-003, 8.9020209E-005, 9.7315279E-005
 3.7081210E+002, 1.2812494E+000,-3.5594626E-001,-9.1752667E-001,-5.5898332E-003, 2.6191326E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4703681E-002, 2.8377908E-002, 8.8864754E-005, 9.7149366E-005
 3.7201932E+002, 1.2858477E+000,-3.6171397E-001,-9.7523360E-001,-9.9940903E-003, 2.5367544E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1727948E-002,-3.5726374E-002, 8.8737501E-005, 9.7011627E-005
 3.7322516E+002, 1.2780568E+000,-3.4816691E-001,-9.6205542E-001,-8.8225135E-003, 2.4938480E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1960912E-003,-1.6049532E-002, 8.8627865E-005, 9.6891609E-005
 3.7442300E+002, 1.2797728E+000,-3.5839228E-001,-9.5442571E-001,-4.5658698E-003, 2.7005119E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0628323E-002,-1.0605982E-002, 8.8500394E-005, 9.6753834E-005
 3.7561697E+002, 1.2726574E+000,-3.4371008E-001,-9.8126500E-001,-1.3483841E-002, 2.7801986E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0796535E-002,-3.7999530E-002, 8.8346018E-005, 9.6589264E-005
 3.7680447E+002, 1.2705419E+000,-3.6334108E-001,-9.5797050E-001,-9.1754717E-003, 2.5316188E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5646028E-004,-3.4629007E-002, 8.8132177E-005, 9.6365324E-005
 3.7801099E+002, 1.2725866E+000,-3.4987603E-001,-9.7033078E-001, 7.6739541E-004, 2.3589849E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8868141E-002,-2.3262953E-002, 8.7818935E-005, 9.6041967E-005
 3.7920480E+002, 1.2699324E+000,-3.5299680E-001,-9.3713918E-001, 1.0434072E-002, 2.4973393E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2940330E-002, 1.5203919E-002, 8.7432959E-005, 9.5645933E-005
 3.8041611E+002, 1.2656503E+000,-3.5382077E-001,-9.5239220E-001,-5.1495900E-003, 2.4527705E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3706515E-003,-2.1184519E-002, 8.7092558E-005, 9.5295460E-005
 3.8160336E+002, 1.2499505E+000,-3.4836047E-001,-9.1323686E-001, 3.3300887E-003, 2.6122371E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3883265E-002, 1.7805634E-002, 8.6873802E-005, 9.5066708E-005
 3.8280084E+002, 1.2562437E+000,-3.5708153E-001,-1.0054261E+000,-4.2272726E-003, 2.4692798E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2336840E-002,-8.5798376E-002, 8.6745136E-005, 9.4928113E-005
 3.8401648E+002, 1.2514405E+000,-3.4315647E-001,-9.1233796E-001, 3.5645263E-003, 2.5109930E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3404945E-002, 2.4620495E-002, 8.6677494E-005, 9.4850445E-005
 3.8521362E+002, 1.2582863E+000,-3.4969642E-001,-9.7145504E-001, 3.2620462E-003, 2.4377310E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1934109E-002,-3.5225850E-002, 8.6611973E-005, 9.4774916E-005
 3.8641025E+002, 1.2509667E+000,-3.4785383E-001,-9.4285231E-001, 1.0922506E-003, 2.3232426E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4975116E-003,-1.5414740E-002, 8.6557519E-005, 9.4710573E-005
 3.8761234E+002, 1.2533234E+000,-3.6011417E-001,-9.4042392E-001, 2.0117157E-003, 2.4031684E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5819046E-003,-2.1171264E-002, 8.6521255E-005, 9.4664391E-005
 3.8880310E+002, 1.2522109E+000,-3.4571404E-001,-9.6315938E-001, 1.9973452E-003, 2.4525190E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0136132E-002,-3.0140018E-002, 8.6524453E-005, 9.4657725E-005
 3.9001746E+002, 1.2510051E+000,-3.3904747E-001,-8.9758221E-001,-1.0370047E-002, 2.6851862E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4287528E-002, 3.0857245E-002, 8.6541721E-005, 9.4665106E-005
 3.9122748E+002, 1.2462149E+000,-3.4729839E-001,-9.4138719E-001,-1.3110497E-002, 2.5826561E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8839062E-002,-2.9754659E-002, 8.6543367E-005, 9.4656810E-005
 3.9240051E+002, 1.2391053E+000,-3.4224481E-001,-8.8592627E-001,-4.2520356E-002, 2.6590808E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5431677E-002,-4.9953288E-003, 8.6483057E-005, 9.4586758E-005
 3.9362003E+002, 1.2432005E+000,-3.4314654E-001,-8.9960252E-001,-2.0955390E-002, 2.5405968E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9427302E-002, 4.9020008E-003, 8.6306689E-005, 9.4400621E-005
 3.9481519E+002, 1.2523954E+000,-3.5174730E-001,-9.9743282E-001,-2.7120450E-002, 2.4419049E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5227916E-002,-9.9486147E-002, 8.6037112E-005, 9.4121273E-005
 3.9601428E+002, 1.2405982E+000,-3.5130816E-001,-9.7063897E-001, 6.3809698E-003, 2.4589071E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9011472E-002,-5.0378926E-002, 8.5732847E-005, 9.3807406E-005
 3.9721484E+002, 1.2353282E+000,-3.4447097E-001,-8.8889461E-001,-5.6532114E-003, 2.3267959E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2057205E-002, 1.9577351E-002, 8.5444046E-005, 9.3509033E-005
 3.9841855E+002, 1.2338739E+000,-3.3584570E-001,-9.6164115E-001, 9.5832218E-003, 2.4109056E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6139171E-002,-2.9920645E-002, 8.5228245E-005, 9.3283715E-005
 3.9962003E+002, 1.2314664E+000,-3.4777436E-001,-9.1211023E-001, 3.3192507E-003, 2.5031713E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2786703E-002,-6.7207294E-005, 8.5096030E-005, 9.3142038E-005
 4.0081387E+002, 1.2322560E+000,-3.4455215E-001,-9.4986834E-001, 1.1749841E-002, 2.4476293E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5229836E-002,-2.5938373E-002, 8.5031636E-005, 9.3068263E-005
 4.0201202E+002, 1.2261976E+000,-3.3960895E-001,-9.0961828E-001,-1.1658706E-003, 2.5711635E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3234061E-002, 1.5160850E-003, 8.4998846E-005, 9.3026171E-005
 4.0320477E+002, 1.2332708E+000,-3.4796804E-001,-8.9005954E-001,-1.0027512E-002, 2.6092841E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7441408E-002, 1.1308538E-002, 8.4959464E-005, 9.2977519E-005
 4.0441595E+002, 1.2258032E+000,-3.2920065E-001,-9.4153835E-001,-4.1820886E-003, 2.3848180E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2070139E-002,-2.5269693E-002, 8.4917135E-005, 9.2925915E-005
 4.0562735E+002, 1.2350615E+000,-3.4954113E-001,-9.3440723E-001, 5.3122701E-004, 2.2701970E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0686616E-003,-2.5653703E-002, 8.4852847E-005, 9.2852315E-005
 4.0681522E+002, 1.2266721E+000,-3.4189887E-001,-9.6008752E-001, 1.5233803E-002, 2.2283910E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4650297E-002,-3.7796565E-002, 8.4787442E-005, 9.2777760E-005
 4.0800757E+002, 1.2260491E+000,-3.4123127E-001,-8.8163543E-001,-8.3349550E-004, 2.3868563E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9085512E-002, 2.6217432E-002, 8.4738235E-005, 9.2719502E-005
 4.0921561E+002, 1.2254884E+000,-3.4551570E-001,-9.9348297E-001, 1.1877952E-002, 2.3703651E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3205970E-002,-7.7928662E-002, 8.4725129E-005, 9.2697334E-005
 4.1040143E+002, 1.2237005E+000,-3.3817732E-001,-9.0504918E-001,-9.4208046E-004, 2.4781574E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0127074E-002, 4.3135245E-003, 8.4739324E-005, 9.2702555E-005
 4.1162042E+002, 1.2246180E+000,-3.3449139E-001,-9.0290607E-001,-3.9966653E-003, 2.4970090E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2342375E-002, 8.1940005E-003, 8.4753125E-005, 9.2707404E-005
 4.1281473E+002, 1.2254532E+000,-3.3839336E-001,-8.7916198E-001,-1.7147989E-002, 2.4987892E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7666894E-002, 1.5737721E-002, 8.4738874E-005, 9.2684250E-005
 4.1400827E+002, 1.2246590E+000,-3.4180774E-001,-9.6596555E-001, 8.1289686E-003, 2.4774019E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7268701E-002,-5.0211288E-002, 8.4679857E-005, 9.2616466E-005
 4.1521793E+002, 1.2217931E+000,-3.3643067E-001,-9.0194470E-001,-2.3335931E-003, 2.4611844E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8895798E-002, 5.6959396E-003, 8.4568237E-005, 9.2496137E-005
 4.1642825E+002, 1.2199003E+000,-3.4286022E-001,-9.6715301E-001, 9.8031688E-003, 2.3585155E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9289396E-002,-5.6724637E-002, 8.4419300E-005, 9.2338514E-005
 4.1760580E+002, 1.2266719E+000,-3.3629803E-001,-9.4056951E-001, 8.0002535E-003, 2.4585560E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0285742E-003,-1.7609829E-002, 8.4280930E-005, 9.2191661E-005
 4.1881387E+002, 1.2172287E+000,-3.4034926E-001,-8.6999362E-001,-1.1396052E-002, 2.3753299E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5633006E-002, 1.9243080E-002, 8.4127405E-005, 9.2029769E-005
 4.2002594E+002, 1.2159362E+000,-3.3051201E-001,-9.3987377E-001, 2.7119439E-003, 2.3568023E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3356999E-002,-2.8169641E-002, 8.3984672E-005, 9.1878634E-005
 4.2123160E+002, 1.2100781E+000,-3.4142472E-001,-9.4624165E-001, 3.6684279E-004, 2.4924531E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2937332E-002,-5.2296863E-002, 8.3859507E-005, 9.1745175E-005
 4.2240030E+002, 1.2143288E+000,-3.4476776E-001,-9.4985093E-001, 9.9665602E-003, 2.3119938E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3548347E-002,-4.7203390E-002, 8.3756130E-005, 9.1633720E-005
 4.2361414E+002, 1.2130152E+000,-3.3041141E-001,-8.6713705E-001, 9.7588152E-003, 2.3071620E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6977500E-002, 4.8297163E-002, 8.3667985E-005, 9.1537565E-005
 4.2480881E+002, 1.2087212E+000,-3.3557338E-001,-9.5610942E-001, 1.5790968E-002, 2.3142925E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6265038E-002,-4.4027667E-002, 8.3577974E-005, 9.1439546E-005
 4.2602466E+002, 1.2097739E+000,-3.3063376E-001,-8.4980111E-001, 1.1480903E-002, 2.4071017E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9412130E-002, 6.4890942E-002, 8.3512479E-005, 9.1366112E-005
 4.2721170E+002, 1.2085755E+000,-3.4717423E-001,-9.7530768E-001, 6.8590472E-003, 2.2518882E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7138021E-002,-8.4528529E-002, 8.3483552E-005, 9.1329346E-005
 4.2840253E+002, 1.2116012E+000,-3.3595610E-001,-9.3231837E-001, 9.2368059E-003, 2.4181748E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3025421E-002,-2.3254757E-002, 8.3484567E-005, 9.1322678E-005
 4.2961569E+002, 1.2057321E+000,-3.4286830E-001,-8.5239515E-001, 8.3803816E-003, 2.3392260E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0171305E-002, 4.2241285E-002, 8.3491164E-005, 9.1321596E-005
 4.3081845E+002, 1.2097175E+000,-3.3560280E-001,-9.3092785E-001,-2.5938340E-003, 2.4069862E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5914665E-002,-3.5337158E-002, 8.3502064E-005, 9.1324861E-005
 4.3200824E+002, 1.2079170E+000,-3.3140829E-001,-8.7732393E-001,-5.3635325E-003, 2.4498735E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6292246E-002, 1.8320023E-002, 8.3506038E-005, 9.1321356E-005
 4.3321588E+002, 1.2084528E+000,-3.3282378E-001,-9.7023019E-001, 3.6779678E-004, 2.2638384E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3966688E-002,-7.1594981E-002, 8.3505677E-005, 9.1313578E-005
