s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.7480133E+002, 1.7435564E+000,-4.9472369E-001,-1.2463288E+000, 3.8753605E-003, 4.0850980E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0902172E-002, 4.7230279E-002, 1.2078835E-004, 1.3166501E-004
 2.7600140E+002, 1.7410304E+000,-4.8949288E-001,-1.3160788E+000,-2.7120785E-002, 4.0196419E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1603702E-002,-5.1465637E-002, 1.2076414E-004, 1.3161898E-004
 2.7721887E+002, 1.7445022E+000,-4.8799688E-001,-1.3275318E+000,-2.7255312E-002, 4.2219593E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1664830E-002,-5.6062211E-002, 1.2073693E-004, 1.3156990E-004
 2.7840967E+002, 1.7307583E+000,-4.8402011E-001,-1.2569227E+000,-4.1180881E-002, 4.3120820E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2808721E-002,-8.2446350E-003, 1.2064116E-004, 1.3145255E-004
 2.7960397E+002, 1.7158392E+000,-4.7306375E-001,-1.2019768E+000,-8.8514977E-002, 4.4837057E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1292218E-002,-2.8792124E-003, 1.2050370E-004, 1.3129386E-004
 2.8082272E+002, 1.7126125E+000,-4.8551564E-001,-1.3740354E+000,-6.2643236E-002, 4.3339772E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0453803E-001,-1.6624202E-001, 1.2021423E-004, 1.3098316E-004
 2.8202417E+002, 1.7254632E+000,-4.9210940E-001,-1.3202816E+000,-2.7272822E-002, 4.1016994E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8475603E-002,-7.3183673E-002, 1.1973085E-004, 1.3047884E-004
 2.8321832E+002, 1.7105977E+000,-4.7231301E-001,-1.2234142E+000,-3.1229306E-002, 4.2021037E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4574619E-002, 2.5662213E-002, 1.1899018E-004, 1.2971778E-004
 2.8440622E+002, 1.7063502E+000,-4.9408303E-001,-1.3109156E+000,-2.3338743E-002, 3.9711310E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0370761E-002,-8.2275839E-002, 1.1822590E-004, 1.2893337E-004
 2.8561203E+002, 1.6926152E+000,-4.7215108E-001,-1.2354064E+000,-1.9373712E-002, 4.2507475E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5230430E-002, 8.1915312E-003, 1.1755043E-004, 1.2823781E-004
 2.8681503E+002, 1.6677174E+000,-4.6697058E-001,-1.2058918E+000,-3.2383798E-002, 3.9614767E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9463903E-002, 2.0859502E-003, 1.1697588E-004, 1.2764310E-004
 2.8800049E+002, 1.6913545E+000,-4.8215235E-001,-1.3125167E+000,-1.1605719E-002, 3.8627934E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4317141E-002,-7.6292385E-002, 1.1649677E-004, 1.2714389E-004
 2.8921429E+002, 1.6836196E+000,-4.7062179E-001,-1.2600828E+000,-1.0067520E-002, 3.5641559E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6970886E-003,-2.1510964E-002, 1.1611185E-004, 1.2673876E-004
 2.9041583E+002, 1.6731564E+000,-4.6162376E-001,-1.1907073E+000, 1.2119791E-002, 3.7125965E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3101493E-002, 7.0071061E-002, 1.1581557E-004, 1.2642203E-004
 2.9161429E+002, 1.6775759E+000,-4.8110663E-001,-1.3119866E+000,-7.0629002E-003, 3.7610444E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5076370E-002,-8.4969785E-002, 1.1569226E-004, 1.2627822E-004
 2.9281067E+002, 1.6733129E+000,-4.6713401E-001,-1.2901612E+000,-3.2368415E-003, 3.7853596E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0440088E-002,-4.9365551E-002, 1.1573702E-004, 1.2630242E-004
 2.9401904E+002, 1.6718154E+000,-4.7260941E-001,-1.2454512E+000, 1.0499449E-002, 3.9094679E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0693736E-002, 3.3489392E-003, 1.1588610E-004, 1.2643076E-004
 2.9522195E+002, 1.6705549E+000,-4.6455650E-001,-1.2741837E+000, 8.0792554E-004, 3.8747387E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4891614E-003,-2.8629998E-002, 1.1606949E-004, 1.2659333E-004
 2.9640637E+002, 1.6769607E+000,-4.7797359E-001,-1.1805722E+000,-1.7840168E-002, 3.9011536E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8050073E-002, 3.9586248E-002, 1.1625156E-004, 1.2675483E-004
 2.9761804E+002, 1.6773839E+000,-4.5991158E-001,-1.2755643E+000,-1.5863696E-002, 4.1518393E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9084578E-003,-3.2437380E-002, 1.1639333E-004, 1.2687607E-004
 2.9880963E+002, 1.6844501E+000,-4.7971022E-001,-1.2666780E+000,-1.8872203E-002, 3.7308627E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2770816E-002,-4.3501709E-002, 1.1643231E-004, 1.2689472E-004
 3.0000330E+002, 1.6795002E+000,-4.6403775E-001,-1.3067560E+000,-8.2193023E-003, 3.8342941E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7630410E-002,-6.1169839E-002, 1.1636018E-004, 1.2680273E-004
 3.0121649E+002, 1.6750888E+000,-4.6653021E-001,-1.2459872E+000,-1.0792883E-002, 3.7844341E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3708898E-002,-1.0377137E-002, 1.1621141E-004, 1.2663424E-004
 3.0241443E+002, 1.6795632E+000,-4.7164550E-001,-1.2459392E+000,-1.6025020E-002, 3.8568292E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0088297E-002,-1.5478153E-002, 1.1605998E-004, 1.2646339E-004
 3.0362048E+002, 1.6712920E+000,-4.6702892E-001,-1.2375522E+000,-1.7126312E-002, 4.2125790E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6798722E-002,-8.2896495E-003, 1.1591138E-004, 1.2629582E-004
 3.0480249E+002, 1.6685888E+000,-4.7909021E-001,-1.3506278E+000,-1.0209243E-002, 3.8337266E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1321775E-001,-1.3300122E-001, 1.1579698E-004, 1.2616289E-004
 3.0600552E+002, 1.6611170E+000,-4.5828873E-001,-1.1205683E+000,-2.2783195E-002, 3.9753324E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3468337E-001, 9.9230053E-002, 1.1564953E-004, 1.2599725E-004
 3.0721106E+002, 1.6718119E+000,-4.6966890E-001,-1.3401130E+000,-8.4148642E-003, 3.6413921E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2091621E-002,-1.0997094E-001, 1.1548205E-004, 1.2581162E-004
 3.0842285E+002, 1.6620831E+000,-4.6228404E-001,-1.2573205E+000, 1.2060011E-002, 3.7030757E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8269903E-003,-8.4306426E-003, 1.1529496E-004, 1.2560660E-004
 3.0960870E+002, 1.6745832E+000,-4.7483449E-001,-1.2202378E+000, 6.2978282E-003, 3.8670263E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1435783E-002, 2.4479061E-002, 1.1508469E-004, 1.2537876E-004
 3.1082175E+002, 1.6498357E+000,-4.5214498E-001,-1.2444560E+000,-1.7904680E-003, 3.9075201E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0565094E-002,-9.4805516E-003, 1.1490382E-004, 1.2518058E-004
 3.1200427E+002, 1.6560340E+000,-4.7725760E-001,-1.2253097E+000,-2.2382937E-002, 3.8878515E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1058586E-003,-3.0037698E-002, 1.1475865E-004, 1.2501829E-004
 3.1320163E+002, 1.6613266E+000,-4.6953499E-001,-1.2716857E+000,-9.2465448E-003, 3.5656944E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9882854E-002,-5.3483660E-002, 1.1464319E-004, 1.2488598E-004
 3.1442130E+002, 1.6486071E+000,-4.6346912E-001,-1.2046324E+000,-1.4768885E-002, 3.7826386E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2767641E-002, 3.5631589E-003, 1.1451847E-004, 1.2474439E-004
 3.1561835E+002, 1.6533076E+000,-4.4985686E-001,-1.1703716E+000,-2.3286698E-002, 4.1960318E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2244654E-002, 5.1752761E-002, 1.1436540E-004, 1.2457458E-004
 3.1680518E+002, 1.6418321E+000,-4.6495444E-001,-1.2728753E+000,-3.9204936E-002, 4.1215856E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9957487E-002,-9.3986726E-002, 1.1422447E-004, 1.2441734E-004
 3.1802167E+002, 1.6482854E+000,-4.7667665E-001,-1.2612731E+000,-2.8983525E-002, 3.9410644E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0166307E-002,-7.9237182E-002, 1.1406644E-004, 1.2424302E-004
 3.1920108E+002, 1.6389091E+000,-4.4624554E-001,-1.1948608E+000,-6.2590505E-003, 4.0265557E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7527714E-002, 3.1809296E-002, 1.1384861E-004, 1.2400913E-004
 3.2041547E+002, 1.6386609E+000,-4.7259730E-001,-1.2486813E+000,-3.6192946E-002, 3.8436691E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1487991E-002,-8.0373908E-002, 1.1354602E-004, 1.2369065E-004
 3.2160989E+002, 1.6318726E+000,-4.4600785E-001,-1.2885087E+000, 6.4236723E-003, 3.6260217E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2178427E-002,-5.9959975E-002, 1.1325980E-004, 1.2338860E-004
 3.2280051E+002, 1.6453133E+000,-4.6719350E-001,-1.2258642E+000, 1.3357286E-002, 3.8763075E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0141178E-002, 4.3759224E-003, 1.1300273E-004, 1.2311598E-004
 3.2402408E+002, 1.6156603E+000,-4.5627488E-001,-1.1824238E+000,-3.1600371E-003, 3.9456705E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6854785E-002, 1.3258256E-002, 1.1277068E-004, 1.2286837E-004
 3.2521402E+002, 1.6259557E+000,-4.4654219E-001,-1.1930916E+000,-2.1069514E-002, 3.7185988E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1625514E-002, 2.4383450E-003, 1.1258498E-004, 1.2266717E-004
 3.2640790E+002, 1.6185250E+000,-4.5548013E-001,-1.2309553E+000,-2.0381772E-002, 4.0499832E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4378168E-002,-4.7792361E-002, 1.1242503E-004, 1.2249202E-004
 3.2760876E+002, 1.6235225E+000,-4.5002879E-001,-1.1904626E+000,-1.4098768E-002, 3.8905289E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9124163E-002, 7.8376317E-003, 1.1228292E-004, 1.2233472E-004
 3.2881857E+002, 1.6208533E+000,-4.5401522E-001,-1.2060856E+000,-2.0536289E-002, 3.7479664E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4872388E-003,-2.2304144E-002, 1.1213881E-004, 1.2217541E-004
 3.3001685E+002, 1.6075340E+000,-4.5428122E-001,-1.2830254E+000, 3.7672200E-003, 3.7072290E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0007405E-002,-8.8933015E-002, 1.1195341E-004, 1.2197499E-004
 3.3121048E+002, 1.6185682E+000,-4.5241732E-001,-1.1860685E+000,-8.5377928E-003, 3.7557867E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1467076E-002, 9.1024647E-003, 1.1175195E-004, 1.2175864E-004
 3.3242157E+002, 1.6102072E+000,-4.4881600E-001,-1.2409432E+000,-1.1982359E-002, 3.6979199E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7026649E-002,-5.4555105E-002, 1.1154788E-004, 1.2153975E-004
 3.3361719E+002, 1.6112536E+000,-4.5716941E-001,-1.2442277E+000, 8.9595547E-003, 3.6535258E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7499567E-002,-4.4648667E-002, 1.1135308E-004, 1.2133021E-004
 3.3481308E+002, 1.6080661E+000,-4.4964179E-001,-1.1729809E+000, 5.2000711E-003, 3.8292925E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5398422E-002, 2.8936419E-002, 1.1117007E-004, 1.2113266E-004
 3.3602136E+002, 1.5990920E+000,-4.4674599E-001,-1.2634451E+000,-5.5669728E-003, 3.8349617E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6675051E-002,-7.8316422E-002, 1.1098355E-004, 1.2093163E-004
 3.3721426E+002, 1.5913716E+000,-4.3296219E-001,-1.1159916E+000,-8.2722758E-003, 3.8883628E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9305725E-002, 7.3029149E-002, 1.1083312E-004, 1.2076682E-004
 3.3842120E+002, 1.6034286E+000,-4.4409987E-001,-1.2883255E+000,-1.0884222E-002, 3.9793626E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3785069E-002,-1.0008731E-001, 1.1067783E-004, 1.2059723E-004
 3.3960489E+002, 1.5981090E+000,-4.5029086E-001,-1.2116542E+000,-1.0469342E-002, 3.8502995E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8080747E-003,-3.5802470E-002, 1.1049775E-004, 1.2040306E-004
 3.4080493E+002, 1.5936369E+000,-4.4673062E-001,-1.2122703E+000,-3.9773823E-003, 3.5224518E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0671967E-002,-3.4116957E-002, 1.1028391E-004, 1.2017534E-004
 3.4200247E+002, 1.5923266E+000,-4.5146489E-001,-1.1289413E+000,-4.8992239E-003, 3.4584265E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2320938E-002, 4.1605441E-002, 1.1003815E-004, 1.1991575E-004
 3.4320154E+002, 1.5788308E+000,-4.4521083E-001,-1.2061765E+000, 5.9610758E-003, 3.7182666E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9248860E-002,-2.9412847E-002, 1.0979407E-004, 1.1965800E-004
 3.4441647E+002, 1.5900363E+000,-4.5223186E-001,-1.1917193E+000,-1.3134722E-002, 3.7594675E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5083669E-003,-2.9454879E-002, 1.0957876E-004, 1.1942905E-004
 3.4561948E+002, 1.5720840E+000,-4.3126901E-001,-1.2399904E+000,-1.1987773E-002, 3.7355463E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8243374E-002,-7.3807809E-002, 1.0943772E-004, 1.1927451E-004
 3.4681863E+002, 1.5762926E+000,-4.4138601E-001,-1.1289503E+000,-2.3951258E-002, 3.8320368E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3271361E-002, 2.0325409E-002, 1.0933388E-004, 1.1915734E-004
 3.4802643E+002, 1.5748240E+000,-4.3405682E-001,-1.1569506E+000,-2.3162041E-002, 3.8337732E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6059956E-002,-1.0077671E-003, 1.0923915E-004, 1.1904941E-004
 3.4921106E+002, 1.5820205E+000,-4.4571333E-001,-1.1752053E+000,-1.4707301E-002, 3.6992660E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3301277E-002,-1.6612763E-002, 1.0914521E-004, 1.1894248E-004
 3.5041806E+002, 1.5777394E+000,-4.3649041E-001,-1.2327966E+000, 5.4180310E-003, 3.5958312E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2149373E-002,-5.0171292E-002, 1.0902254E-004, 1.1880698E-004
 3.5160672E+002, 1.5688876E+000,-4.5604253E-001,-1.1407593E+000,-1.4924320E-003, 3.8432553E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3237838E-002, 9.0258458E-003, 1.0887917E-004, 1.1865095E-004
 3.5281537E+002, 1.5565753E+000,-4.1978294E-001,-1.2539686E+000,-3.7471041E-002, 4.1711154E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3652918E-002,-1.1293620E-001, 1.0873347E-004, 1.1849272E-004
 3.5401062E+002, 1.5527389E+000,-4.3317310E-001,-1.1434592E+000,-2.2131936E-002, 3.8583933E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6118230E-002,-7.4414045E-003, 1.0857510E-004, 1.1832191E-004
 3.5520627E+002, 1.5723848E+000,-4.4590040E-001,-1.1711333E+000,-1.3989742E-002, 3.8062799E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1577007E-002,-2.0575883E-002, 1.0840473E-004, 1.1813939E-004
 3.5642212E+002, 1.5524621E+000,-4.2875664E-001,-1.1947543E+000,-4.7918893E-003, 3.8401808E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4528281E-002,-3.7439006E-002, 1.0817516E-004, 1.1789778E-004
 3.5760977E+002, 1.5569697E+000,-4.3795163E-001,-1.1443680E+000,-2.6421319E-002, 3.7345287E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1592376E-002,-1.4425956E-002, 1.0785997E-004, 1.1757074E-004
 3.5881021E+002, 1.5541161E+000,-4.2507327E-001,-1.2077599E+000,-2.2152381E-003, 3.8306071E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2289615E-002,-4.2626254E-002, 1.0753442E-004, 1.1723358E-004
 3.6000272E+002, 1.5464919E+000,-4.4016811E-001,-1.1784123E+000,-7.6927615E-003, 3.6767990E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6276932E-002,-4.3013277E-002, 1.0722522E-004, 1.1691291E-004
 3.6120062E+002, 1.5415286E+000,-4.1692453E-001,-1.1498597E+000,-8.3469143E-004, 3.5244771E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1172581E-002, 9.1545079E-003, 1.0693728E-004, 1.1661368E-004
 3.6242188E+002, 1.5384578E+000,-4.3480248E-001,-1.1581422E+000, 3.1918730E-003, 3.7288826E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9803629E-003,-1.4006157E-002, 1.0667970E-004, 1.1634480E-004
 3.6360999E+002, 1.5325115E+000,-4.3446194E-001,-1.1373133E+000,-6.9390067E-003, 3.8206446E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6615517E-002,-7.9963256E-003, 1.0645182E-004, 1.1610576E-004
 3.6480099E+002, 1.5384230E+000,-4.2786711E-001,-1.2450256E+000, 1.2966380E-003, 3.5411059E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3358259E-002,-9.7762008E-002, 1.0624061E-004, 1.1588367E-004
 3.6601736E+002, 1.5264537E+000,-4.1692298E-001,-1.1020969E+000,-6.3623303E-003, 3.6231370E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9845356E-002, 3.7302889E-002, 1.0605355E-004, 1.1568579E-004
 3.6721341E+002, 1.5262791E+000,-4.3962342E-001,-1.1777479E+000,-1.0291161E-002, 3.5797889E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3228905E-002,-6.5585429E-002, 1.0588181E-004, 1.1550327E-004
 3.6842398E+002, 1.5228797E+000,-4.2689785E-001,-1.1249691E+000,-1.0788540E-002, 3.7833207E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0981790E-002,-1.9425681E-003, 1.0572596E-004, 1.1533679E-004
 3.6962930E+002, 1.5082762E+000,-4.1741302E-001,-1.1240307E+000,-7.9653730E-003, 3.9699662E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9031441E-002,-1.4332216E-003, 1.0559707E-004, 1.1519736E-004
 3.7080655E+002, 1.5213562E+000,-4.3000501E-001,-1.1969398E+000,-9.7971486E-003, 3.7347540E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1521813E-002,-7.8038150E-002, 1.0547094E-004, 1.1506094E-004
 3.7203220E+002, 1.5131757E+000,-4.1822350E-001,-1.1425880E+000,-3.0471414E-002, 3.7867877E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1051780E-003,-4.0239291E-002, 1.0533167E-004, 1.1491149E-004
 3.7320639E+002, 1.5223715E+000,-4.1820600E-001,-1.0707299E+000,-2.2641202E-002, 3.8914309E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5459431E-002, 4.9708693E-002, 1.0516583E-004, 1.1473566E-004
 3.7442276E+002, 1.5226158E+000,-4.2353018E-001,-1.1715996E+000,-1.0532447E-002, 3.7229279E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0698341E-002,-4.5817066E-002, 1.0496496E-004, 1.1452505E-004
 3.7562350E+002, 1.5069539E+000,-4.2870219E-001,-1.2005118E+000,-5.2105478E-003, 3.6868875E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9470508E-002,-9.0601720E-002, 1.0474768E-004, 1.1429811E-004
 3.7681042E+002, 1.5012987E+000,-4.1130098E-001,-1.1659266E+000,-3.6803454E-003, 3.8517231E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4990469E-002,-4.1092045E-002, 1.0454475E-004, 1.1408581E-004
 3.7801053E+002, 1.5095158E+000,-4.1369814E-001,-1.0757967E+000, 5.1441962E-003, 3.4180847E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3891641E-002, 5.9345981E-002, 1.0437809E-004, 1.1390997E-004
 3.7920801E+002, 1.5062983E+000,-4.2635593E-001,-1.2125711E+000, 6.1190776E-003, 3.4296833E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4828277E-002,-9.2212823E-002, 1.0425257E-004, 1.1377542E-004
 3.8042151E+002, 1.5091699E+000,-4.2688286E-001,-1.0823566E+000, 1.1798180E-002, 3.3977786E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5998269E-002, 4.5706422E-002, 1.0414219E-004, 1.1365617E-004
 3.8160211E+002, 1.5027661E+000,-4.2539411E-001,-1.1709622E+000, 7.3314930E-003, 3.5996711E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3236481E-002,-5.0261993E-002, 1.0404902E-004, 1.1355438E-004
 3.8282440E+002, 1.5027402E+000,-4.1103618E-001,-1.1413991E+000, 1.1642024E-002, 3.5198382E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6751578E-002,-2.8546906E-003, 1.0397957E-004, 1.1347653E-004
 3.8400290E+002, 1.5012355E+000,-4.1913910E-001,-1.0957236E+000, 6.4537138E-003, 3.5353780E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2386831E-002, 2.8180231E-002, 1.0393140E-004, 1.1342019E-004
 3.8521457E+002, 1.5006225E+000,-4.1936275E-001,-1.1607576E+000, 1.3247479E-002, 3.9078211E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3528366E-003,-2.7172140E-002, 1.0390968E-004, 1.1339055E-004
 3.8641791E+002, 1.4997030E+000,-4.2398740E-001,-1.1764134E+000, 1.2184081E-002, 3.3557471E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1626340E-002,-5.4956260E-002, 1.0390521E-004, 1.1337830E-004
 3.8762402E+002, 1.5047112E+000,-4.1838931E-001,-1.1369545E+000,-1.2407394E-003, 3.6999461E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3365753E-003,-1.4873888E-002, 1.0391392E-004, 1.1337954E-004
 3.8880673E+002, 1.5005615E+000,-4.2000492E-001,-1.1249774E+000, 1.1291499E-002, 3.5724586E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3370079E-002, 2.5952581E-003, 1.0391051E-004, 1.1336900E-004
 3.9000949E+002, 1.5129496E+000,-4.1109452E-001,-1.1550279E+000,-1.3170729E-003, 3.7695401E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6916195E-003,-1.6794507E-002, 1.0389444E-004, 1.1334608E-004
 3.9121759E+002, 1.4947740E+000,-4.1539569E-001,-1.1011413E+000,-4.2281887E-003, 3.5959637E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1461879E-002, 9.9684051E-003, 1.0387089E-004, 1.1331594E-004
 3.9241269E+002, 1.4938599E+000,-4.4050662E-001,-1.1495515E+000,-1.0257580E-002, 3.5443020E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9058381E-002,-7.1012755E-002, 1.0384405E-004, 1.1328283E-004
 3.9360907E+002, 1.5000451E+000,-4.0887432E-001,-1.0795708E+000,-9.2904767E-003, 3.7656182E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3308044E-002, 3.9965708E-002, 1.0379243E-004, 1.1322530E-004
 3.9481314E+002, 1.4844251E+000,-4.1257692E-001,-1.1386525E+000,-3.6114767E-002, 3.5239385E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9695872E-002,-6.7679776E-002, 1.0371132E-004, 1.1313859E-004
 3.9601410E+002, 1.4937751E+000,-4.0509416E-001,-1.1821459E+000,-1.8498932E-002, 3.8630333E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2817287E-002,-7.3333624E-002, 1.0362006E-004, 1.1304203E-004
 3.9722583E+002, 1.4826503E+000,-4.2432790E-001,-1.1163152E+000,-1.4320435E-002, 3.3133700E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6568744E-002,-3.9179564E-002, 1.0350989E-004, 1.1292697E-004
 3.9842194E+002, 1.4881124E+000,-4.1184130E-001,-1.1113017E+000, 1.7315482E-004, 3.4928153E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0511239E-002, 7.0741966E-005, 1.0337998E-004, 1.1279255E-004
 3.9962253E+002, 1.4947255E+000,-4.2988473E-001,-1.1381580E+000, 2.1728801E-003, 3.5722995E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2328705E-002,-3.5421414E-002, 1.0321153E-004, 1.1261993E-004
 4.0081158E+002, 1.4877983E+000,-4.0960014E-001,-1.1025099E+000,-5.0984575E-003, 3.6301059E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1545366E-002, 6.8908146E-003, 1.0302048E-004, 1.1242511E-004
