s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.0420406E+001, 1.2446179E-001,-3.1749594E-002,-9.9722575E-002, 2.3266469E-002, 4.8247709E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2595036E-002, 2.1080861E-002, 7.6940264E-006, 2.5409849E-005
 2.1646156E+001, 1.6892551E-001,-4.2847640E-002,-1.2458292E-001, 2.2520742E-002, 5.0022940E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6571896E-002, 2.9017988E-002, 1.0465173E-005, 2.7789226E-005
 2.2843079E+001, 2.2675083E-001,-6.1846721E-002,-1.6420131E-001, 2.0067634E-002, 5.6893552E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8462550E-002, 2.6459794E-002, 1.3923218E-005, 3.0882338E-005
 2.4051395E+001, 2.8611589E-001,-7.4406037E-002,-2.1410335E-001, 1.9538739E-002, 6.4310429E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3151073E-002, 2.3576278E-002, 1.7653232E-005, 3.4283588E-005
 2.5224041E+001, 3.5144493E-001,-9.6161431E-002,-2.5136889E-001, 1.5363705E-002, 6.7885609E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8682562E-002, 2.6066880E-002, 2.1468539E-005, 3.7797447E-005
 2.6424101E+001, 4.1153522E-001,-1.1027298E-001,-2.7935357E-001, 1.4560927E-002, 7.2658463E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4568671E-002, 4.3735440E-002, 2.5458738E-005, 4.1507989E-005
 2.7600779E+001, 4.7916824E-001,-1.3059957E-001,-3.5469693E-001, 1.0344737E-002, 7.8749556E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5092331E-002, 1.2091426E-002, 2.9448040E-005, 4.5234328E-005
 2.8816261E+001, 5.3724699E-001,-1.4735810E-001,-4.0533569E-001, 1.2187159E-002, 8.1652726E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4888696E-003, 4.9056200E-003, 3.3193343E-005, 4.8735064E-005
 3.0002197E+001, 5.8824256E-001,-1.6298701E-001,-4.4577446E-001, 1.1606201E-002, 8.9532959E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6663895E-003, 4.0591254E-005, 3.6349466E-005, 5.1664038E-005
 3.1225578E+001, 6.1369553E-001,-1.6976252E-001,-4.4747608E-001, 4.9321188E-003, 9.5997716E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7151431E-002, 1.0988825E-002, 3.8467798E-005, 5.3570279E-005
 3.2410152E+001, 6.4620018E-001,-1.7327883E-001,-4.6786415E-001, 8.0006247E-003, 9.4232690E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5765436E-002, 2.2481098E-002, 4.0574568E-005, 5.5474224E-005
 3.3608238E+001, 6.8707212E-001,-1.8884168E-001,-4.9792357E-001, 6.5011356E-003, 9.6335582E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2947006E-002, 1.6441570E-002, 4.3740911E-005, 5.8446136E-005
 3.4804947E+001, 7.3708102E-001,-2.0265616E-001,-5.5794575E-001, 7.9156237E-003, 1.0222403E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2695357E-004,-5.3828722E-003, 4.7147186E-005, 6.1663940E-005
 3.6032413E+001, 7.7653668E-001,-2.1500040E-001,-5.5509005E-001, 2.1355083E-004, 1.1125856E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1556956E-002, 1.7785636E-002, 5.0291262E-005, 6.4628327E-005
 3.7222878E+001, 7.7713512E-001,-2.1095229E-001,-5.8026701E-001,-2.5318570E-003, 1.1464321E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3076421E-003,-5.1517244E-003, 5.0231882E-005, 6.4400135E-005
 3.8423275E+001, 8.0998914E-001,-2.2017525E-001,-6.1181799E-001,-4.5050722E-004, 1.1289504E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4287241E-004,-1.1165101E-002, 5.3051692E-005, 6.7060453E-005
 3.9632072E+001, 8.6145212E-001,-2.3709825E-001,-5.5457629E-001,-1.1219552E-002, 1.2991575E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2851710E-002, 7.1549604E-002, 5.6985704E-005, 7.0836676E-005
 4.0828335E+001, 9.0326414E-001,-2.4965762E-001,-7.1321937E-001,-1.2844141E-002, 1.2637640E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7193222E-002,-5.9819359E-002, 6.0065817E-005, 7.3762836E-005
 4.2003094E+001, 9.6315097E-001,-2.6981064E-001,-6.7739364E-001,-7.5985533E-003, 1.3018517E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1325514E-002, 2.1366655E-002, 6.4152757E-005, 7.7704082E-005
 4.3204674E+001, 1.0038321E+000,-2.8024912E-001,-7.4749774E-001,-6.9476243E-003, 1.3942115E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7187864E-003,-1.6920318E-002, 6.7330008E-005, 8.0742514E-005
 4.4430279E+001, 1.0374303E+000,-2.8784708E-001,-7.4582892E-001,-6.7922389E-003, 1.4658008E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2697858E-002, 1.1620063E-002, 6.9879190E-005, 8.3157170E-005
 4.5623875E+001, 1.0370440E+000,-2.9178958E-001,-8.1826675E-001,-8.2456113E-003, 1.3769669E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5120950E-002,-6.7488305E-002, 6.9836718E-005, 8.2986959E-005
 4.6814800E+001, 1.0848715E+000,-3.0451613E-001,-7.4225845E-001,-9.5002039E-003, 1.4877475E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5613110E-002, 4.3474220E-002, 7.3636006E-005, 8.6665245E-005
 4.8032433E+001, 1.1148946E+000,-3.1308113E-001,-8.0575004E-001,-1.6162095E-002, 1.5091788E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0829903E-002,-5.0068422E-003, 7.5823398E-005, 8.8734446E-005
 4.9220249E+001, 1.1614765E+000,-3.2252850E-001,-8.0567621E-001,-1.7752709E-002, 1.5988259E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2070165E-002, 3.1507374E-002, 7.8699697E-005, 9.1496644E-005
 5.0400047E+001, 1.1732590E+000,-3.2893478E-001,-8.8722030E-001,-1.1858844E-002, 1.5646505E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4860820E-002,-3.9108389E-002, 8.0313165E-005, 9.3002089E-005
 5.1633133E+001, 1.2030362E+000,-3.3647270E-001,-8.4339592E-001,-2.0253601E-002, 1.6243349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5665336E-002, 1.9157370E-002, 8.2491794E-005, 9.5074958E-005
 5.2818829E+001, 1.1904470E+000,-3.2832368E-001,-9.1376531E-001,-3.8440361E-002, 1.6457903E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8082782E-002,-7.3624488E-002, 8.0829349E-005, 9.3310211E-005
 5.4030174E+001, 1.1295855E+000,-3.2185228E-001,-7.8113941E-001,-1.9228528E-002, 1.5990526E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4763084E-002, 2.3355816E-002, 7.6941264E-005, 8.9324526E-005
 5.5209560E+001, 1.1313170E+000,-3.0515507E-001,-8.2960382E-001,-3.8827351E-002, 1.5894772E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9098388E-004,-2.6374478E-002, 7.7250498E-005, 8.9539824E-005
 5.6439655E+001, 1.0751925E+000,-3.0149429E-001,-9.0245997E-001,-4.5262790E-002, 1.5489314E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2487395E-001,-1.5853524E-001, 7.3489308E-005, 8.5685375E-005
 5.7614677E+001, 1.0064266E+000,-2.8051769E-001,-7.9088907E-001,-9.9935809E-003, 1.4982341E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9547916E-002,-5.9991386E-002, 6.9185590E-005, 8.1288314E-005
 5.8835991E+001, 1.0096740E+000,-2.8879114E-001,-7.1135293E-001,-1.3997350E-002, 1.3891914E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9072658E-002, 9.4244939E-003, 6.9352605E-005, 8.1361677E-005
 6.0017349E+001, 1.1054900E+000,-3.1009775E-001,-6.9820436E-001,-8.6077383E-003, 1.4658606E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1261617E-001, 1.0323876E-001, 7.5723310E-005, 8.7637685E-005
 6.1218525E+001, 1.1871443E+000,-3.3325262E-001,-8.9748988E-001,-1.0348694E-002, 1.5756454E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6684403E-002,-3.8190489E-002, 8.2003399E-005, 9.3823900E-005
 6.2400349E+001, 1.2662948E+000,-3.4947794E-001,-8.1954539E-001,-1.5667680E-002, 1.7428758E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0976365E-001, 9.9032571E-002, 8.7273478E-005, 9.9002110E-005
 6.3620789E+001, 1.2811003E+000,-3.5920821E-001,-1.0048906E+000,-2.4515648E-002, 1.6545723E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2500439E-002,-9.0968431E-002, 8.8000109E-005, 9.9640866E-005
 6.4811493E+001, 1.3411794E+000,-3.8332305E-001,-9.2677388E-001,-1.4246166E-002, 1.7459133E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2000482E-002, 3.4295424E-002, 9.2923159E-005, 1.0448353E-004
 6.6019829E+001, 1.3876040E+000,-3.9435612E-001,-1.0939724E+000,-2.8280065E-002, 1.8868844E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2965425E-002,-1.1013576E-001, 9.5574625E-005, 1.0706263E-004
 6.7225815E+001, 1.3241117E+000,-3.5907163E-001,-8.7876216E-001,-4.5328139E-002, 1.8571661E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4168450E-002, 5.9521397E-002, 9.0476983E-005, 1.0189864E-004
 6.8416138E+001, 1.2580979E+000,-3.5029918E-001,-9.6209326E-001,-3.2256150E-002, 1.7639525E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9643930E-002,-6.8911178E-002, 8.6480051E-005, 9.7840970E-005
 6.9603584E+001, 1.2859454E+000,-3.6352235E-001,-8.7518904E-001,-2.7515069E-002, 1.6481840E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6629246E-002, 3.6200783E-002, 8.8528234E-005, 9.9832779E-005
 7.0809547E+001, 1.3503458E+000,-3.8415014E-001,-9.9583950E-001,-1.8727771E-002, 1.8573997E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3476652E-002,-2.9797603E-002, 9.3070115E-005, 1.0432051E-004
 7.2000450E+001, 1.3876535E+000,-3.9291786E-001,-9.7623577E-001,-2.7446920E-002, 1.7003706E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3883424E-002, 8.0567070E-003, 9.5651660E-005, 1.0684975E-004
 7.3204758E+001, 1.4431546E+000,-4.0521853E-001,-1.0778494E+000,-2.3122086E-002, 1.9088937E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1261003E-002,-4.3946445E-002, 9.9943832E-005, 1.1109179E-004
 7.4428108E+001, 1.4757269E+000,-4.1790714E-001,-1.0417174E+000,-3.4483705E-002, 1.9514987E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3118447E-002, 1.1336318E-003, 1.0237872E-004, 1.1347834E-004
 7.5603592E+001, 1.4827776E+000,-4.1394768E-001,-1.1109088E+000,-3.6715271E-002, 2.0124640E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3965550E-002,-5.8669445E-002, 1.0182657E-004, 1.1288129E-004
 7.6822609E+001, 1.4699341E+000,-4.2873308E-001,-1.0427401E+000,-3.4355925E-002, 1.9009969E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4772139E-003,-1.6884968E-002, 1.0116481E-004, 1.1217813E-004
 7.8003044E+001, 1.5143178E+000,-4.1950989E-001,-1.0729134E+000,-3.0973012E-002, 2.0632511E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2448264E-002, 1.1554023E-002, 1.0452354E-004, 1.1549889E-004
 7.9217010E+001, 1.5010857E+000,-4.1912477E-001,-1.0851056E+000,-3.1055715E-002, 2.0044888E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8951813E-003,-1.4155534E-002, 1.0395437E-004, 1.1489458E-004
 8.0409050E+001, 1.4481306E+000,-4.0660358E-001,-1.0680310E+000,-3.8523229E-002, 1.8871352E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3892308E-003,-4.6155884E-002, 9.9243787E-005, 1.1015084E-004
 8.1627930E+001, 1.4145293E+000,-4.0846990E-001,-1.1150075E+000,-5.3900756E-002, 1.8671883E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9376394E-002,-1.4417693E-001, 9.7575722E-005, 1.0845113E-004
 8.2810844E+001, 1.4304955E+000,-3.9751411E-001,-9.6321061E-001,-1.6520238E-002, 1.8679946E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2653006E-002, 7.1930476E-002, 9.8957715E-005, 1.0980249E-004
 8.4027611E+001, 1.4696415E+000,-4.1395077E-001,-1.0933813E+000,-1.6487946E-002, 1.7986255E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8158939E-002,-3.6192238E-002, 1.0120238E-004, 1.1201660E-004
 8.5224922E+001, 1.5069913E+000,-4.3830106E-001,-1.1151026E+000,-8.0688256E-003, 1.9204726E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8407579E-002,-3.5276476E-002, 1.0418999E-004, 1.1497305E-004
 8.6422890E+001, 1.5669155E+000,-4.3537322E-001,-9.8876603E-001,-2.1859966E-002, 2.1219748E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5707282E-001, 1.4213605E-001, 1.0836979E-004, 1.1912173E-004
 8.7607559E+001, 1.5575007E+000,-4.4359997E-001,-1.2602551E+000,-3.0379790E-002, 1.9898482E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3722328E-001,-1.5683567E-001, 1.0733927E-004, 1.1806055E-004
 8.8802406E+001, 1.5725702E+000,-4.4455380E-001,-1.0947880E+000,-1.8506891E-002, 2.0194987E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4956282E-002, 3.4916515E-002, 1.0857020E-004, 1.1926210E-004
 9.0011971E+001, 1.5828298E+000,-4.3981628E-001,-1.1307605E+000,-1.8040052E-002, 2.0575267E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1708854E-002, 1.4788237E-002, 1.0995606E-004, 1.2061984E-004
 9.1200806E+001, 1.5701155E+000,-4.5019396E-001,-1.1833590E+000,-2.1528883E-002, 2.0173792E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6052751E-002,-6.4792485E-002, 1.0764460E-004, 1.1828184E-004
 9.2416794E+001, 1.5377955E+000,-4.4263927E-001,-1.1375780E+000,-3.7668816E-002, 2.0862208E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5724517E-002,-5.9228371E-002, 1.0583748E-004, 1.1644992E-004
 9.3605751E+001, 1.5257731E+000,-4.2425013E-001,-1.0686799E+000,-2.5688188E-002, 1.9662734E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7967828E-002, 2.6817670E-002, 1.0525033E-004, 1.1583974E-004
 9.4803192E+001, 1.5187969E+000,-4.3023759E-001,-1.1484912E+000,-2.9437903E-002, 2.0245044E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1637485E-002,-6.9124718E-002, 1.0444523E-004, 1.1501332E-004
 9.6003761E+001, 1.4959858E+000,-4.2414503E-001,-1.0434347E+000,-2.7967866E-002, 2.1009685E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9720416E-002, 2.1447907E-002, 1.0284607E-004, 1.1339343E-004
 9.7214302E+001, 1.4785065E+000,-4.2041189E-001,-1.0471819E+000,-2.1755434E-002, 1.9588706E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8339837E-002, 8.7459966E-003, 1.0161652E-004, 1.1214335E-004
 9.8402306E+001, 1.4747115E+000,-4.1959690E-001,-1.1294124E+000,-4.0217989E-002, 2.0801702E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2057415E-002,-9.3714109E-002, 1.0165547E-004, 1.1216184E-004
 9.9626869E+001, 1.4719346E+000,-4.0576756E-001,-1.0115216E+000,-2.8141944E-002, 1.9739414E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2035966E-002, 4.6242885E-002, 1.0150516E-004, 1.1199052E-004
 1.0080383E+002, 1.4657238E+000,-4.1418001E-001,-1.0972496E+000,-3.6179415E-002, 2.1021862E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0300184E-002,-6.0863345E-002, 1.0141778E-004, 1.1188170E-004
 1.0200256E+002, 1.4224887E+000,-4.0409570E-001,-1.0983065E+000,-7.0597027E-002, 1.9549142E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3313565E-002,-1.3096147E-001, 9.8396682E-005, 1.0883864E-004
 1.0321260E+002, 1.3906179E+000,-3.8728183E-001,-9.8453700E-001,-1.8986396E-002, 1.9227207E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9603717E-002, 1.9039892E-002, 9.5914877E-005, 1.0633393E-004
 1.0442088E+002, 1.3943642E+000,-3.9050091E-001,-9.8150890E-001,-8.0696193E-003, 1.9216107E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1358836E-002, 3.3500835E-002, 9.6109431E-005, 1.0650504E-004
 1.0561694E+002, 1.4051852E+000,-4.0254231E-001,-9.9076911E-001,-4.0573434E-002, 1.9510917E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0323603E-002,-9.1887765E-003, 9.6256289E-005, 1.0662779E-004
 1.0681039E+002, 1.4020372E+000,-3.9023698E-001,-1.0087651E+000,-3.3076477E-002, 2.0025798E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4158979E-002,-1.0015573E-002, 9.6986026E-005, 1.0733267E-004
 1.0800008E+002, 1.3976681E+000,-4.0274080E-001,-1.0748802E+000,-2.5017668E-002, 1.9024352E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2443123E-002,-8.5946193E-002, 9.5992710E-005, 1.0631371E-004
 1.0920020E+002, 1.3949975E+000,-3.8450268E-001,-1.0186711E+000,-2.7115458E-002, 1.9639585E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9179126E-003,-1.5652143E-002, 9.6495507E-005, 1.0679018E-004
 1.1040714E+002, 1.4120737E+000,-3.9654177E-001,-1.0070355E+000,-2.2235330E-002, 1.9972451E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9857787E-002, 6.2335289E-003, 9.7286100E-005, 1.0755397E-004
 1.1161769E+002, 1.4270542E+000,-4.0263834E-001,-1.0062437E+000,-2.4005112E-002, 1.9242567E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9540958E-002, 1.3409590E-002, 9.8421720E-005, 1.0866246E-004
 1.1282231E+002, 1.4444404E+000,-4.0687427E-001,-1.0953555E+000,-1.3466170E-002, 1.9288997E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8301713E-002,-5.1966535E-002, 9.9903699E-005, 1.1011738E-004
 1.1401450E+002, 1.4568336E+000,-4.1186432E-001,-1.0154473E+000,-1.8319737E-002, 2.0036130E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4795860E-002, 3.1238322E-002, 1.0019932E-004, 1.1038632E-004
 1.1521871E+002, 1.4746700E+000,-4.1635593E-001,-1.1089927E+000,-2.1342565E-002, 1.9468258E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3518193E-002,-5.2552965E-002, 1.0192185E-004, 1.1208267E-004
 1.1640555E+002, 1.4909400E+000,-4.2935400E-001,-1.0578233E+000,-1.8171156E-002, 1.8790010E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5867654E-002, 4.3815519E-003, 1.0291786E-004, 1.1305313E-004
 1.1761354E+002, 1.4987746E+000,-4.2457467E-001,-1.1104498E+000,-2.5509277E-002, 2.1817612E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8695251E-002,-3.9941536E-002, 1.0386686E-004, 1.1397729E-004
 1.1881184E+002, 1.4582062E+000,-4.0328368E-001,-1.0708919E+000,-1.7757417E-002, 2.1029595E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0764279E-003,-1.2697173E-002, 1.0057223E-004, 1.1065832E-004
 1.2002550E+002, 1.4103223E+000,-4.0239782E-001,-1.0384559E+000,-2.6718267E-002, 2.0678325E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4265637E-002,-3.6571305E-002, 9.7254607E-005, 1.0731703E-004
 1.2120095E+002, 1.3654598E+000,-3.8248683E-001,-1.0502757E+000,-2.5821476E-002, 1.9691019E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3956833E-002,-7.3433247E-002, 9.3723882E-005, 1.0376344E-004
 1.2240031E+002, 1.3276057E+000,-3.6985648E-001,-8.5748732E-001,-2.3126506E-002, 1.9311032E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1288829E-001, 9.6446472E-002, 9.1115793E-005, 1.0113290E-004
 1.2362054E+002, 1.3075311E+000,-3.7571283E-001,-1.0578019E+000,-1.6518653E-002, 1.7798207E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1474647E-001,-1.2470405E-001, 9.0295563E-005, 1.0028971E-004
 1.2480637E+002, 1.3327658E+000,-3.7419243E-001,-9.5833592E-001,-3.1902398E-003, 1.8427136E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6599890E-002, 1.5474400E-002, 9.1755669E-005, 1.0172659E-004
 1.2600803E+002, 1.3366993E+000,-3.7464675E-001,-9.5186442E-001,-1.0615933E-002, 1.9034351E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2220278E-002, 1.8606551E-002, 9.2581038E-005, 1.0252821E-004
