s,kg,C,kW,m
Time,"null","null","null","null"
 3.3240786E+002, 1.1293017E+001, 5.1966124E+002, 1.0669372E+002, 4.5624729E-002
 3.3360931E+002, 1.1283324E+001, 5.1824121E+002, 1.0707662E+002, 4.5610836E-002
 3.3480899E+002, 1.1273601E+001, 5.1416820E+002, 1.0622871E+002, 4.5596988E-002
 3.3602445E+002, 1.1263842E+001, 5.1551456E+002, 1.0709938E+002, 4.5583157E-002
 3.3720553E+002, 1.1254159E+001, 5.1394998E+002, 1.0592692E+002, 4.5569530E-002
 3.3842686E+002, 1.1244472E+001, 5.1996179E+002, 1.0672070E+002, 4.5555988E-002
 3.3961076E+002, 1.1234787E+001, 5.1683581E+002, 1.0590347E+002, 4.5542528E-002
 3.4080801E+002, 1.1225187E+001, 5.1480216E+002, 1.0590323E+002, 4.5529196E-002
 3.4201632E+002, 1.1215527E+001, 5.1808842E+002, 1.0550590E+002, 4.5515763E-002
 3.4320945E+002, 1.1205920E+001, 5.1272133E+002, 1.0506086E+002, 4.5502400E-002
 3.4441279E+002, 1.1196353E+001, 5.0846221E+002, 1.0509942E+002, 4.5489094E-002
 3.4560111E+002, 1.1186870E+001, 5.1434437E+002, 1.0428242E+002, 4.5475958E-002
 3.4681583E+002, 1.1177403E+001, 5.1509291E+002, 1.0362135E+002, 4.5462937E-002
 3.4800624E+002, 1.1167966E+001, 5.2034560E+002, 1.0313772E+002, 4.5449988E-002
 3.4922783E+002, 1.1158512E+001, 5.2107654E+002, 1.0299629E+002, 4.5436978E-002
 3.5040934E+002, 1.1149128E+001, 5.1694499E+002, 1.0328345E+002, 4.5423979E-002
 3.5160072E+002, 1.1139879E+001, 5.1757896E+002, 1.0274042E+002, 4.5411062E-002
 3.5281649E+002, 1.1130491E+001, 5.1708521E+002, 1.0244138E+002, 4.5397883E-002
 3.5401184E+002, 1.1121068E+001, 5.1803203E+002, 1.0248592E+002, 4.5384639E-002
 3.5523285E+002, 1.1111630E+001, 5.1464562E+002, 1.0277896E+002, 4.5371385E-002
 3.5640199E+002, 1.1102324E+001, 5.1972300E+002, 1.0339769E+002, 4.5358336E-002
 3.5761507E+002, 1.1093021E+001, 5.1892281E+002, 1.0259272E+002, 4.5345330E-002
 3.5880892E+002, 1.1083621E+001, 5.1572722E+002, 1.0304962E+002, 4.5332193E-002
 3.6001923E+002, 1.1074250E+001, 5.1485849E+002, 1.0249854E+002, 4.5319078E-002
 3.6122009E+002, 1.1064827E+001, 5.1629994E+002, 1.0262337E+002, 4.5305918E-002
 3.6242022E+002, 1.1055469E+001, 5.1447544E+002, 1.0355089E+002, 4.5292907E-002
 3.6361752E+002, 1.1046114E+001, 5.1905585E+002, 1.0204471E+002, 4.5279962E-002
 3.6480543E+002, 1.1036786E+001, 5.1932722E+002, 1.0333324E+002, 4.5267113E-002
 3.6600849E+002, 1.1027461E+001, 5.1722541E+002, 1.0303023E+002, 4.5254282E-002
 3.6722532E+002, 1.1017978E+001, 5.1395667E+002, 1.0273568E+002, 4.5241209E-002
 3.6842209E+002, 1.1008578E+001, 5.1663245E+002, 1.0246688E+002, 4.5228242E-002
 3.6962635E+002, 1.0999214E+001, 5.1639262E+002, 1.0214819E+002, 4.5215345E-002
 3.7080841E+002, 1.0989945E+001, 5.1945128E+002, 1.0218781E+002, 4.5202590E-002
 3.7202961E+002, 1.0980656E+001, 5.2221258E+002, 1.0224329E+002, 4.5189800E-002
 3.7322400E+002, 1.0971327E+001, 5.2253438E+002, 1.0154297E+002, 4.5176895E-002
 3.7442568E+002, 1.0962084E+001, 5.1872552E+002, 1.0078461E+002, 4.5163995E-002
 3.7560586E+002, 1.0952945E+001, 5.2567726E+002, 1.0094956E+002, 4.5151124E-002
 3.7682538E+002, 1.0943752E+001, 5.2631268E+002, 1.0072332E+002, 4.5138071E-002
 3.7801133E+002, 1.0934589E+001, 5.3036297E+002, 1.0016976E+002, 4.5124908E-002
 3.7922566E+002, 1.0925459E+001, 5.3262729E+002, 9.9921502E+001, 4.5111605E-002
 3.8043285E+002, 1.0916272E+001, 5.3843587E+002, 9.9662587E+001, 4.5097992E-002
 3.8160034E+002, 1.0907291E+001, 5.3526898E+002, 9.9963913E+001, 4.5084412E-002
 3.8282065E+002, 1.0898271E+001, 5.3464027E+002, 9.9475466E+001, 4.5070460E-002
 3.8400421E+002, 1.0889172E+001, 5.2991795E+002, 9.9724789E+001, 4.5056118E-002
 3.8520218E+002, 1.0880162E+001, 5.3135336E+002, 9.9118607E+001, 4.5041760E-002
 3.8642405E+002, 1.0870995E+001, 5.2480599E+002, 9.9450905E+001, 4.5027094E-002
 3.8760293E+002, 1.0861920E+001, 5.2487158E+002, 9.9992799E+001, 4.5012592E-002
 3.8880320E+002, 1.0852914E+001, 5.3759658E+002, 1.0020376E+002, 4.4998278E-002
 3.9001526E+002, 1.0843809E+001, 5.2938312E+002, 9.8818934E+001, 4.4983880E-002
 3.9122384E+002, 1.0834677E+001, 5.2721187E+002, 9.9613994E+001, 4.4969418E-002
 3.9241773E+002, 1.0825631E+001, 5.2790739E+002, 9.8740019E+001, 4.4955075E-002
 3.9361818E+002, 1.0816630E+001, 5.2501652E+002, 9.8985016E+001, 4.4940847E-002
 3.9481103E+002, 1.0807621E+001, 5.3185729E+002, 9.9173032E+001, 4.4926679E-002
 3.9602772E+002, 1.0798597E+001, 5.2708916E+002, 9.8539441E+001, 4.4912565E-002
 3.9721733E+002, 1.0789560E+001, 5.2524533E+002, 9.8822567E+001, 4.4898479E-002
 3.9840428E+002, 1.0780645E+001, 5.2512231E+002, 9.8921982E+001, 4.4884642E-002
 3.9961931E+002, 1.0771643E+001, 5.2679156E+002, 9.9089492E+001, 4.4870774E-002
 4.0081387E+002, 1.0762593E+001, 5.2623449E+002, 9.9055722E+001, 4.4856943E-002
 4.0200236E+002, 1.0753624E+001, 5.2354093E+002, 9.9141011E+001, 4.4843344E-002
 4.0321606E+002, 1.0744590E+001, 5.2148279E+002, 9.9045034E+001, 4.4829747E-002
 4.0440712E+002, 1.0735521E+001, 5.2126041E+002, 9.9551811E+001, 4.4816218E-002
 4.0560777E+002, 1.0726506E+001, 5.1852580E+002, 9.9294109E+001, 4.4802901E-002
 4.0680194E+002, 1.0717475E+001, 5.1971929E+002, 9.9278467E+001, 4.4789702E-002
 4.0801976E+002, 1.0708393E+001, 5.2127907E+002, 9.8819463E+001, 4.4776577E-002
 4.0920989E+002, 1.0699324E+001, 5.2065857E+002, 9.9345932E+001, 4.4763608E-002
 4.1042081E+002, 1.0690285E+001, 5.2136226E+002, 9.9510378E+001, 4.4750790E-002
 4.1162467E+002, 1.0681228E+001, 5.2160528E+002, 9.9266759E+001, 4.4738027E-002
 4.1281140E+002, 1.0672253E+001, 5.2046654E+002, 9.8586090E+001, 4.4725434E-002
 4.1400920E+002, 1.0663300E+001, 5.2872380E+002, 9.8796673E+001, 4.4712906E-002
 4.1523519E+002, 1.0654217E+001, 5.2949238E+002, 9.8557544E+001, 4.4700220E-002
 4.1642310E+002, 1.0645194E+001, 5.2931458E+002, 9.8782139E+001, 4.4687567E-002
 4.1761638E+002, 1.0636297E+001, 5.2196782E+002, 9.9053401E+001, 4.4674996E-002
 4.1882344E+002, 1.0627347E+001, 5.2481083E+002, 9.7952989E+001, 4.4662247E-002
 4.2001353E+002, 1.0618394E+001, 5.3413978E+002, 9.8284940E+001, 4.4649454E-002
 4.2121538E+002, 1.0609480E+001, 5.2629735E+002, 9.8321577E+001, 4.4636702E-002
 4.2241780E+002, 1.0600510E+001, 5.2569322E+002, 9.8409515E+001, 4.4623808E-002
 4.2362613E+002, 1.0591516E+001, 5.2769806E+002, 9.7753606E+001, 4.4610818E-002
 4.2480412E+002, 1.0582630E+001, 5.2011755E+002, 9.8352904E+001, 4.4597954E-002
 4.2602056E+002, 1.0573735E+001, 5.2270306E+002, 9.7703318E+001, 4.4585056E-002
 4.2721408E+002, 1.0564821E+001, 5.2869140E+002, 9.7732476E+001, 4.4572147E-002
 4.2840457E+002, 1.0556007E+001, 5.2112839E+002, 9.6858969E+001, 4.4559421E-002
 4.2960288E+002, 1.0547202E+001, 5.2111103E+002, 9.7353331E+001, 4.4546716E-002
 4.3082837E+002, 1.0538312E+001, 5.2708193E+002, 9.7009664E+001, 4.4533912E-002
 4.3201401E+002, 1.0529457E+001, 5.3490483E+002, 9.6332425E+001, 4.4521197E-002
 4.3321371E+002, 1.0520733E+001, 5.2652045E+002, 9.6735933E+001, 4.4508671E-002
 4.3443337E+002, 1.0511887E+001, 5.3173999E+002, 9.6171772E+001, 4.4495910E-002
 4.3562304E+002, 1.0503076E+001, 5.2426099E+002, 9.6490947E+001, 4.4483122E-002
 4.3682685E+002, 1.0494330E+001, 5.2149631E+002, 9.6217810E+001, 4.4470372E-002
 4.3802144E+002, 1.0485593E+001, 5.2963753E+002, 9.6072293E+001, 4.4457606E-002
 4.3921852E+002, 1.0476873E+001, 5.2836867E+002, 9.5776043E+001, 4.4444885E-002
 4.4042536E+002, 1.0468123E+001, 5.2689186E+002, 9.6122960E+001, 4.4432138E-002
 4.4160080E+002, 1.0459459E+001, 5.2693551E+002, 9.5701297E+001, 4.4419524E-002
 4.4283215E+002, 1.0450686E+001, 5.3012872E+002, 9.5828211E+001, 4.4406752E-002
 4.4400982E+002, 1.0441941E+001, 5.3644471E+002, 9.6307526E+001, 4.4394023E-002
 4.4520305E+002, 1.0433316E+001, 5.3757966E+002, 9.5575544E+001, 4.4381435E-002
 4.4642179E+002, 1.0424545E+001, 5.3837843E+002, 9.5915313E+001, 4.4368550E-002
 4.4760446E+002, 1.0415824E+001, 5.3281303E+002, 9.5748793E+001, 4.4355605E-002
 4.4882901E+002, 1.0407090E+001, 5.3299851E+002, 9.5427127E+001, 4.4342487E-002
 4.5002065E+002, 1.0398351E+001, 5.3615555E+002, 9.5729311E+001, 4.4329234E-002
 4.5122224E+002, 1.0389682E+001, 5.2837858E+002, 9.4436632E+001, 4.4315999E-002
 4.5241140E+002, 1.0381066E+001, 5.3117473E+002, 9.5359940E+001, 4.4302792E-002
 4.5363691E+002, 1.0372363E+001, 5.2519304E+002, 9.3954789E+001, 4.4289424E-002
 4.5482533E+002, 1.0363720E+001, 5.2342072E+002, 9.4302539E+001, 4.4276161E-002
 4.5601638E+002, 1.0355211E+001, 5.2834652E+002, 9.4198859E+001, 4.4263146E-002
 4.5722159E+002, 1.0346685E+001, 5.3503200E+002, 9.3898340E+001, 4.4250176E-002
 4.5843044E+002, 1.0338109E+001, 5.3600678E+002, 9.3326656E+001, 4.4237191E-002
 4.5962374E+002, 1.0329593E+001, 5.3826390E+002, 9.3503850E+001, 4.4224311E-002
 4.6080281E+002, 1.0321204E+001, 5.4189629E+002, 9.2843504E+001, 4.4211573E-002
 4.6200675E+002, 1.0312777E+001, 5.3616806E+002, 9.3164557E+001, 4.4198696E-002
 4.6323462E+002, 1.0304161E+001, 5.3692431E+002, 9.2994163E+001, 4.4185416E-002
 4.6441019E+002, 1.0295656E+001, 5.4494413E+002, 9.2574031E+001, 4.4172201E-002
 4.6560429E+002, 1.0287310E+001, 5.4339468E+002, 9.3420099E+001, 4.4159136E-002
 4.6682450E+002, 1.0278803E+001, 5.4467699E+002, 9.2589430E+001, 4.4145694E-002
 4.6801223E+002, 1.0270327E+001, 5.4139854E+002, 9.2983631E+001, 4.4132156E-002
 4.6920014E+002, 1.0261972E+001, 5.4544745E+002, 9.2375917E+001, 4.4118672E-002
 4.7041481E+002, 1.0253532E+001, 5.4467019E+002, 9.2734196E+001, 4.4104946E-002
 4.7162137E+002, 1.0245003E+001, 5.4198838E+002, 9.2882721E+001, 4.4090992E-002
 4.7280365E+002, 1.0236588E+001, 5.4409086E+002, 9.2957571E+001, 4.4077164E-002
 4.7401278E+002, 1.0228158E+001, 5.4021840E+002, 9.3050653E+001, 4.4063262E-002
 4.7522948E+002, 1.0219576E+001, 5.3815774E+002, 9.2654982E+001, 4.4049093E-002
 4.7642519E+002, 1.0211053E+001, 5.3690867E+002, 9.3640229E+001, 4.4035031E-002
 4.7761671E+002, 1.0202609E+001, 5.3631656E+002, 9.3406421E+001, 4.4021151E-002
 4.7881875E+002, 1.0194152E+001, 5.4381143E+002, 9.3044360E+001, 4.4007326E-002
 4.8001083E+002, 1.0185681E+001, 5.4112842E+002, 9.3495667E+001, 4.3993564E-002
 4.8122897E+002, 1.0177151E+001, 5.3906238E+002, 9.2898863E+001, 4.3979773E-002
 4.8242835E+002, 1.0168593E+001, 5.4056074E+002, 9.3547121E+001, 4.3965973E-002
 4.8360904E+002, 1.0160155E+001, 5.3969960E+002, 9.3243280E+001, 4.3952402E-002
 4.8481129E+002, 1.0151725E+001, 5.3299533E+002, 9.3454211E+001, 4.3938886E-002
 4.8601801E+002, 1.0143192E+001, 5.3312608E+002, 9.3436451E+001, 4.3925248E-002
 4.8723068E+002, 1.0134631E+001, 5.3002337E+002, 9.3285216E+001, 4.3911632E-002
 4.8841177E+002, 1.0126176E+001, 5.3073339E+002, 9.3493017E+001, 4.3898296E-002
 4.8960701E+002, 1.0117774E+001, 5.2955222E+002, 9.2881972E+001, 4.3885175E-002
 4.9080592E+002, 1.0109323E+001, 5.3118183E+002, 9.3290353E+001, 4.3872122E-002
 4.9202813E+002, 1.0100785E+001, 5.3154613E+002, 9.2896692E+001, 4.3859090E-002
 4.9323055E+002, 1.0092213E+001, 5.3152765E+002, 9.3306286E+001, 4.3846153E-002
 4.9441221E+002, 1.0083798E+001, 5.2975009E+002, 9.3297329E+001, 4.3833575E-002
 4.9560028E+002, 1.0075417E+001, 5.2919366E+002, 9.2859551E+001, 4.3821153E-002
 4.9680416E+002, 1.0066968E+001, 5.2544060E+002, 9.3116005E+001, 4.3808724E-002
 4.9802544E+002, 1.0058386E+001, 5.2578591E+002, 9.3459835E+001, 4.3796194E-002
 4.9920346E+002, 1.0049916E+001, 5.2776572E+002, 9.3087055E+001, 4.3783930E-002
 5.0042515E+002, 1.0041441E+001, 5.2787902E+002, 9.3311222E+001, 4.3771769E-002
 5.0161177E+002, 1.0032937E+001, 5.2632269E+002, 9.2695076E+001, 4.3759662E-002
 5.0280371E+002, 1.0024565E+001, 5.3061270E+002, 9.3378846E+001, 4.3747820E-002
 5.0400381E+002, 1.0016152E+001, 5.3853831E+002, 9.2431525E+001, 4.3735973E-002
 5.0522097E+002, 1.0007666E+001, 5.3387494E+002, 9.2623855E+001, 4.3724048E-002
 5.0640379E+002, 9.9992662E+000, 5.3313072E+002, 9.2644190E+001, 4.3712229E-002
 5.0762335E+002, 9.9908443E+000, 5.3154541E+002, 9.1589181E+001, 4.3700329E-002
 5.0883162E+002, 9.9823667E+000, 5.2894345E+002, 9.2263063E+001, 4.3688297E-002
 5.1001828E+002, 9.9740074E+000, 5.2514744E+002, 9.1360229E+001, 4.3676402E-002
 5.1120411E+002, 9.9657400E+000, 5.2560616E+002, 9.2161010E+001, 4.3664629E-002
 5.1240106E+002, 9.9574564E+000, 5.2362307E+002, 9.1050632E+001, 4.3652850E-002
 5.1360513E+002, 9.9491314E+000, 5.2516098E+002, 9.1376085E+001, 4.3641044E-002
 5.1481392E+002, 9.9408007E+000, 5.3046445E+002, 9.0610099E+001, 4.3629267E-002
 5.1600800E+002, 9.9325372E+000, 5.2986905E+002, 9.0656737E+001, 4.3617616E-002
 5.1722161E+002, 9.9242986E+000, 5.3266060E+002, 9.0611043E+001, 4.3606016E-002
 5.1841491E+002, 9.9160872E+000, 5.2927388E+002, 8.9942171E+001, 4.3594454E-002
 5.1960734E+002, 9.9079411E+000, 5.2937616E+002, 8.9715376E+001, 4.3582973E-002
 5.2081836E+002, 9.8997479E+000, 5.3638158E+002, 8.9895654E+001, 4.3571414E-002
 5.2202436E+002, 9.8915146E+000, 5.3840032E+002, 8.9745130E+001, 4.3559787E-002
 5.2321567E+002, 9.8833424E+000, 5.4154816E+002, 8.9618068E+001, 4.3548227E-002
 5.2441809E+002, 9.8751823E+000, 5.4081677E+002, 8.9676579E+001, 4.3536626E-002
 5.2563107E+002, 9.8669381E+000, 5.4309067E+002, 8.9466075E+001, 4.3524818E-002
 5.2680113E+002, 9.8588046E+000, 5.4340814E+002, 9.0386855E+001, 4.3513054E-002
 5.2803648E+002, 9.8506010E+000, 5.3649349E+002, 8.9409171E+001, 4.3501061E-002
 5.2921006E+002, 9.8424112E+000, 5.3650463E+002, 8.9687429E+001, 4.3488955E-002
 5.3041762E+002, 9.8343117E+000, 5.3248782E+002, 8.9627252E+001, 4.3476865E-002
 5.3161488E+002, 9.8261365E+000, 5.3468189E+002, 8.9804027E+001, 4.3464581E-002
 5.3282208E+002, 9.8180181E+000, 5.3553428E+002, 8.8635526E+001, 4.3452344E-002
 5.3402931E+002, 9.8098539E+000, 5.3575248E+002, 8.9426228E+001, 4.3440027E-002
 5.3520625E+002, 9.8018003E+000, 5.3927148E+002, 8.8498496E+001, 4.3427878E-002
 5.3642219E+002, 9.7937294E+000, 5.4136509E+002, 8.8724545E+001, 4.3415701E-002
 5.3763324E+002, 9.7855532E+000, 5.3060170E+002, 8.8480788E+001, 4.3403360E-002
 5.3881552E+002, 9.7775058E+000, 5.3144444E+002, 8.8724664E+001, 4.3391194E-002
 5.4002235E+002, 9.7694744E+000, 5.3057977E+002, 8.8684415E+001, 4.3379040E-002
 5.4122722E+002, 9.7613717E+000, 5.3536985E+002, 8.8251840E+001, 4.3366799E-002
 5.4241842E+002, 9.7533439E+000, 5.3426897E+002, 8.8360393E+001, 4.3354715E-002
 5.4363035E+002, 9.7452929E+000, 5.4213620E+002, 8.7714838E+001, 4.3342641E-002
 5.4480816E+002, 9.7373018E+000, 5.3747809E+002, 8.8151998E+001, 4.3330681E-002
 5.4601172E+002, 9.7293361E+000, 5.3305962E+002, 8.7949775E+001, 4.3318761E-002
 5.4722913E+002, 9.7212582E+000, 5.2802040E+002, 8.7489560E+001, 4.3306656E-002
 5.4842051E+002, 9.7132316E+000, 5.3187210E+002, 8.7838166E+001, 4.3294614E-002
 5.4961204E+002, 9.7053011E+000, 5.3259045E+002, 8.7638967E+001, 4.3282727E-002
 5.5082045E+002, 9.6973356E+000, 5.3033299E+002, 8.7180658E+001, 4.3270824E-002
 5.5201148E+002, 9.6893617E+000, 5.3309185E+002, 8.6944507E+001, 4.3258955E-002
 5.5322164E+002, 9.6814112E+000, 5.3934654E+002, 8.7271304E+001, 4.3247163E-002
 5.5441416E+002, 9.6734478E+000, 5.3632231E+002, 8.7533825E+001, 4.3235392E-002
 5.5562550E+002, 9.6655037E+000, 5.4002440E+002, 8.6558559E+001, 4.3223670E-002
 5.5681983E+002, 9.6575376E+000, 5.4090542E+002, 8.6703329E+001, 4.3211907E-002
 5.5802437E+002, 9.6496167E+000, 5.3534085E+002, 8.7664865E+001, 4.3200185E-002
 5.5921136E+002, 9.6417134E+000, 5.3261803E+002, 8.6663223E+001, 4.3188455E-002
 5.6041600E+002, 9.6338080E+000, 5.3317303E+002, 8.6704090E+001, 4.3176684E-002
 5.6162907E+002, 9.6258230E+000, 5.3247444E+002, 8.6840067E+001, 4.3164779E-002
 5.6280792E+002, 9.6179452E+000, 5.3374344E+002, 8.6960137E+001, 4.3153047E-002
 5.6400708E+002, 9.6100762E+000, 5.3583766E+002, 8.6683223E+001, 4.3141358E-002
 5.6522796E+002, 9.6020922E+000, 5.3149502E+002, 8.7087542E+001, 4.3129539E-002
 5.6641761E+002, 9.5941318E+000, 5.3621623E+002, 8.6856332E+001, 4.3117792E-002
 5.6760571E+002, 9.5862829E+000, 5.3477532E+002, 8.6963766E+001, 4.3106239E-002
 5.6880234E+002, 9.5783931E+000, 5.3375016E+002, 8.6964088E+001, 4.3094657E-002
 5.7000775E+002, 9.5704555E+000, 5.2904593E+002, 8.7098062E+001, 4.3083026E-002
 5.7121774E+002, 9.5624686E+000, 5.2689077E+002, 8.6518418E+001, 4.3071343E-002
 5.7240512E+002, 9.5545652E+000, 5.2854687E+002, 8.7247840E+001, 4.3059814E-002
 5.7360339E+002, 9.5466657E+000, 5.2983086E+002, 8.6875960E+001, 4.3048343E-002
 5.7481053E+002, 9.5387319E+000, 5.2627505E+002, 8.6728428E+001, 4.3036884E-002
 5.7600085E+002, 9.5308063E+000, 5.2604349E+002, 8.6468379E+001, 4.3025506E-002
 5.7721703E+002, 9.5228791E+000, 5.2896470E+002, 8.6681035E+001, 4.3014188E-002
 5.7841199E+002, 9.5149299E+000, 5.3086384E+002, 8.6545914E+001, 4.3002902E-002
 5.7962306E+002, 9.5070183E+000, 5.2696078E+002, 8.6431114E+001, 4.2991721E-002
 5.8082026E+002, 9.4991328E+000, 5.2815372E+002, 8.6492349E+001, 4.2980616E-002
 5.8200610E+002, 9.4913227E+000, 5.2957766E+002, 8.6077185E+001, 4.2969642E-002
 5.8323918E+002, 9.4834036E+000, 5.2579452E+002, 8.5280136E+001, 4.2958540E-002
 5.8440303E+002, 9.4755840E+000, 5.2352004E+002, 8.6083810E+001, 4.2947601E-002
 5.8560325E+002, 9.4678969E+000, 5.2394094E+002, 8.5116276E+001, 4.2936867E-002
 5.8682763E+002, 9.4600227E+000, 5.3220217E+002, 8.5236048E+001, 4.2925895E-002
 5.8802174E+002, 9.4521882E+000, 5.3677796E+002, 8.4895678E+001, 4.2915003E-002
 5.8921253E+002, 9.4444930E+000, 5.3754311E+002, 8.4683091E+001, 4.2904315E-002
 5.9042802E+002, 9.4367468E+000, 5.4027690E+002, 8.4840865E+001, 4.2893535E-002
 5.9160865E+002, 9.4290596E+000, 5.4620820E+002, 8.3826031E+001, 4.2882777E-002
 5.9280776E+002, 9.4214459E+000, 5.4089871E+002, 8.4089312E+001, 4.2872034E-002
 5.9400551E+002, 9.4137918E+000, 5.4175690E+002, 8.3492964E+001, 4.2861129E-002
 5.9523444E+002, 9.4060554E+000, 5.4625281E+002, 8.4113252E+001, 4.2849984E-002
 5.9641348E+002, 9.3983908E+000, 5.4580145E+002, 8.3575466E+001, 4.2838827E-002
 5.9760173E+002, 9.3908420E+000, 5.4218646E+002, 8.3758236E+001, 4.2827731E-002
 5.9882088E+002, 9.3831721E+000, 5.3966963E+002, 8.3852427E+001, 4.2816345E-002
 6.0002462E+002, 9.3754399E+000, 5.3708753E+002, 8.3932065E+001, 4.2804764E-002
 6.0123390E+002, 9.3677425E+000, 5.4150537E+002, 8.3635856E+001, 4.2793156E-002
 6.0240906E+002, 9.3601201E+000, 5.4049357E+002, 8.4243037E+001, 4.2781609E-002
 6.0361777E+002, 9.3525057E+000, 5.3704744E+002, 8.4088267E+001, 4.2770048E-002
 6.0482620E+002, 9.3447679E+000, 5.3973269E+002, 8.4062369E+001, 4.2758283E-002
 6.0602302E+002, 9.3370569E+000, 5.3390825E+002, 8.3860997E+001, 4.2746551E-002
 6.0722635E+002, 9.3293649E+000, 5.3699791E+002, 8.3953148E+001, 4.2734856E-002
 6.0842329E+002, 9.3216607E+000, 5.3187733E+002, 8.4662743E+001, 4.2723159E-002
 6.0962765E+002, 9.3139537E+000, 5.3617560E+002, 8.4115163E+001, 4.2711488E-002
 6.1081958E+002, 9.3062585E+000, 5.3465570E+002, 8.4540747E+001, 4.2699872E-002
 6.1202109E+002, 9.2985801E+000, 5.3547843E+002, 8.4109148E+001, 4.2688325E-002
 6.1321960E+002, 9.2908618E+000, 5.3867867E+002, 8.4561600E+001, 4.2676765E-002
 6.1440142E+002, 9.2832192E+000, 5.4411243E+002, 8.4148790E+001, 4.2665358E-002
 6.1561765E+002, 9.2755192E+000, 5.4437028E+002, 8.4225627E+001, 4.2653895E-002
 6.1682648E+002, 9.2677443E+000, 5.3816294E+002, 8.4549049E+001, 4.2642332E-002
 6.1800932E+002, 9.2600707E+000, 5.3545840E+002, 8.4410164E+001, 4.2630909E-002
 6.1920133E+002, 9.2524517E+000, 5.4241387E+002, 8.3773705E+001, 4.2619544E-002
 6.2040755E+002, 9.2447634E+000, 5.3519159E+002, 8.4306826E+001, 4.2608053E-002
 6.2161171E+002, 9.2370507E+000, 5.4079905E+002, 8.4017178E+001, 4.2596518E-002
 6.2281168E+002, 9.2293602E+000, 5.4903988E+002, 8.3936886E+001, 4.2585004E-002
 6.2401756E+002, 9.2216630E+000, 5.4935795E+002, 8.4048397E+001, 4.2573467E-002
 6.2520508E+002, 9.2140102E+000, 5.4979258E+002, 8.3778389E+001, 4.2561974E-002
 6.2640905E+002, 9.2063867E+000, 5.4502251E+002, 8.3942394E+001, 4.2550478E-002
 6.2761919E+002, 9.1986810E+000, 5.4412450E+002, 8.3587698E+001, 4.2538792E-002
 6.2881922E+002, 9.1909984E+000, 5.4348710E+002, 8.3770785E+001, 4.2527068E-002
 6.3000621E+002, 9.1833804E+000, 5.3759771E+002, 8.3510086E+001, 4.2515383E-002
 6.3122223E+002, 9.1757306E+000, 5.3667754E+002, 8.3682381E+001, 4.2503610E-002
 6.3242548E+002, 9.1680280E+000, 5.3771677E+002, 8.3415692E+001, 4.2491735E-002
 6.3360082E+002, 9.1604350E+000, 5.3315984E+002, 8.3414411E+001, 4.2480033E-002
 6.3481792E+002, 9.1528264E+000, 5.3184600E+002, 8.3663558E+001, 4.2468331E-002
 6.3600597E+002, 9.1451744E+000, 5.3043808E+002, 8.2969648E+001, 4.2456599E-002
 6.3720996E+002, 9.1375852E+000, 5.3235966E+002, 8.3436069E+001, 4.2445015E-002
 6.3841874E+002, 9.1299575E+000, 5.3424991E+002, 8.3254233E+001, 4.2433433E-002
 6.3961461E+002, 9.1223398E+000, 5.3154603E+002, 8.2870088E+001, 4.2421939E-002
 6.4081059E+002, 9.1147972E+000, 5.2964390E+002, 8.2417863E+001, 4.2410633E-002
 6.4200136E+002, 9.1072801E+000, 5.3344332E+002, 8.2563696E+001, 4.2399435E-002
 6.4320850E+002, 9.0997306E+000, 5.3901536E+002, 8.2864786E+001, 4.2388257E-002
 6.4442744E+002, 9.0920988E+000, 5.4091081E+002, 8.2167106E+001, 4.2377024E-002
 6.4560673E+002, 9.0845589E+000, 5.3913159E+002, 8.2742816E+001, 4.2365982E-002
 6.4683190E+002, 9.0770028E+000, 5.3747242E+002, 8.2240142E+001, 4.2354954E-002
 6.4800254E+002, 9.0694739E+000, 5.4460371E+002, 8.2164751E+001, 4.2343980E-002
 6.4922032E+002, 9.0619715E+000, 5.4149637E+002, 8.2404041E+001, 4.2333040E-002
 6.5042874E+002, 9.0543520E+000, 5.4121770E+002, 8.2095962E+001, 4.2321923E-002
 6.5162266E+002, 9.0467918E+000, 5.4176713E+002, 8.2539935E+001, 4.2310869E-002
 6.5282777E+002, 9.0392759E+000, 5.4080798E+002, 8.2489192E+001, 4.2299848E-002
 6.5400629E+002, 9.0317963E+000, 5.3859426E+002, 8.2097241E+001, 4.2288848E-002
 6.5522004E+002, 9.0242807E+000, 5.3495128E+002, 8.2163472E+001, 4.2277768E-002
 6.5641866E+002, 9.0167139E+000, 5.3803600E+002, 8.2587293E+001, 4.2266592E-002
 6.5760935E+002, 9.0092223E+000, 5.3813366E+002, 8.1874238E+001, 4.2255519E-002
 6.5882620E+002, 9.0016644E+000, 5.3388671E+002, 8.2029615E+001, 4.2244353E-002
 6.6001880E+002, 8.9941093E+000, 5.4098309E+002, 8.2663098E+001, 4.2233204E-002
 6.6121874E+002, 8.9866078E+000, 5.4655078E+002, 8.1761072E+001, 4.2222143E-002
 6.6241764E+002, 8.9790992E+000, 5.4050736E+002, 8.2236915E+001, 4.2211084E-002
 6.6362375E+002, 8.9715581E+000, 5.4820111E+002, 8.1974751E+001, 4.2199981E-002
 6.6482908E+002, 8.9640151E+000, 5.4344829E+002, 8.1838541E+001, 4.2188857E-002
 6.6602902E+002, 8.9564867E+000, 5.3785392E+002, 8.2110875E+001, 4.2177731E-002
