 (s), (kW/m²), (MJ/kg), (m²/kg),(g/s), (g/s·m²)
Time,HRR,EHC,SEA,MLR ,Specific MLR
431,146.7554391,10.98078198,22.12657835,0.118144417,13.36475302
432,150.7578296,12.22463562,27.21690586,0.1090175,12.33229638
433,152.0724895,13.80428207,34.37447388,0.097384333,11.0163273
434,148.5548873,11.0634279,27.65356677,0.118699667,13.4275641
435,148.4498122,11.86171692,26.16060633,0.110632917,12.51503582
436,151.737081,13.64864449,27.89910883,0.098277583,11.11737368
437,151.7070762,10.88697017,26.41416434,0.123183083,13.93473793
438,149.4920284,10.74141829,30.39112861,0.123029333,13.9173454
439,148.9457799,11.87752175,35.20210201,0.110854833,12.54013952
440,149.1643841,12.34722989,27.94502603,0.10679425,12.08079751
441,150.5575911,10.15747679,18.72255898,0.1310295,14.82234163
442,150.5392547,10.72259535,20.88256081,0.124108667,14.03944193
443,153.0262378,13.32251916,26.5337807,0.10153875,11.48628394
444,153.1835141,12.81224572,25.26863147,0.10569125,11.95602376
445,153.1158661,11.93048423,36.48054244,0.113452583,12.83400264
446,152.3923402,11.91584015,35.89193904,0.11305525,12.78905543
447,154.0475327,12.59605213,29.94197479,0.108111667,12.22982655
448,152.9057389,12.15021152,26.35889318,0.111248,12.58461538
449,149.9895857,13.31437843,42.18620479,0.099584667,11.26523379
450,151.1643049,11.30250597,39.22795901,0.11822975,13.37440611
451,150.589745,8.585311401,26.00791236,0.155057083,17.54039404
452,152.4057032,10.82289482,31.23054959,0.124483,14.08178733
453,160.2002023,16.21757253,40.65545316,0.087323167,9.878186275
454,154.3307079,13.15927508,29.22863132,0.103674667,11.72790347
455,154.6422714,10.88410129,34.34650185,0.1255995,14.20808824
456,155.8632833,10.59688278,31.57745558,0.130022333,14.70840875
457,156.2846275,11.44547898,32.68854317,0.120707583,13.654704
458,156.6697422,11.58674322,29.89818913,0.11952975,13.52146493
459,155.2168218,9.799235396,22.72002298,0.140022833,15.83968703
460,154.0632821,9.695326027,23.7905261,0.14047175,15.89046946
461,154.8643652,14.26736248,44.36379028,0.095953333,10.85444947
462,153.5300967,16.11961849,55.88228869,0.084195917,9.524424962
463,154.9437353,12.72035718,38.36067094,0.107678,12.18076923
464,157.2389207,11.55822434,38.87823384,0.12026,13.6040724
465,156.1687697,12.53792326,36.6529567,0.1101085,12.45571267
466,156.6676578,15.72198838,44.17890301,0.0880895,9.964875566
467,158.7095588,12.74884653,35.75264328,0.110048583,12.44893477
468,159.5586983,11.75151335,37.15101874,0.120027,13.57771493
469,160.8277653,16.19484891,58.92934824,0.08778825,9.930797511
470,156.7750966,12.63835853,37.84709035,0.109657583,12.404704
471,156.9976741,9.905351531,30.43927657,0.140112083,15.84978318
472,158.6439171,12.14773284,45.24855963,0.115446417,13.0595494
473,159.3320277,13.70440283,46.36347146,0.102776833,11.62633861
474,158.0729332,14.0804002,52.97684451,0.099241833,11.22645173
475,158.1773361,13.26194607,50.32025977,0.105436083,11.92715875
476,158.156915,9.655052567,29.3173951,0.14480575,16.38074095
477,158.4050882,8.48675833,23.87843937,0.164998333,18.66496983
478,160.4851485,9.844593019,37.60706748,0.144108417,16.30185709
479,159.5778951,14.19521676,56.23679992,0.099376333,11.24166667
480,158.3194805,24.38602065,77.49164341,0.05739125,6.492222851
481,162.1044401,18.67468162,66.027183,0.076735083,8.680439291
482,162.7820332,9.845109311,50.3202531,0.14616325,16.5343043
483,162.4769494,9.948406626,41.97391295,0.1443745,16.33195701
484,164.7020817,12.18811995,44.62803869,0.119457833,13.51332956
485,165.3132912,12.22696149,39.15087551,0.11952025,13.52039027
486,162.7743889,10.86606211,33.81606836,0.132423833,14.98007164
487,159.6558583,12.29361119,44.26654708,0.114804167,12.98689668
488,161.0742576,20.82613066,77.49629093,0.068370667,7.734238311
489,162.9511693,17.13389949,78.73194594,0.084072417,9.510454374
490,165.7057601,9.677388776,41.85657963,0.151367167,17.12298265
491,164.3926315,8.015477926,30.35838809,0.181303083,20.50939857
492,166.3035852,15.08572169,63.4623904,0.097451333,11.02390649
493,168.6121034,24.41119012,95.73212792,0.061059333,6.907164404
494,168.5296297,10.46188402,31.93234613,0.142402833,16.1089178
495,170.6328801,9.027510307,27.28931724,0.167088667,18.90143288
496,168.7673025,11.13102904,31.42786081,0.134031,15.16187783
497,170.6049149,11.66009242,39.03340008,0.129342667,14.63152338
498,170.8793222,13.88908312,50.89935832,0.10875975,12.30313914
499,167.1793566,13.05041095,51.22409436,0.113242833,12.81027526
500,171.0145349,15.33748381,66.45238691,0.098566917,11.1501037
501,172.1202481,13.25086738,54.48820442,0.114825917,12.98935709
502,169.7532795,8.614085916,35.44804951,0.17420525,19.70647624
503,172.8792395,12.41632903,49.04300963,0.123084083,13.92353884
504,174.7077081,28.76574632,98.32494195,0.053689417,6.073463424
505,175.1682264,13.69021015,60.74902396,0.113109083,12.79514517
506,172.3187531,8.611261855,44.54356482,0.176896,20.01085973
507,171.7471675,12.07353458,55.9809647,0.125749833,14.22509427
508,173.4295047,15.03334512,72.12379031,0.101981083,11.53632164
509,174.1819663,13.4008867,53.00802069,0.1149005,12.99779412
510,173.2265631,13.77724865,41.95055834,0.111148667,12.57337858
511,175.4724916,13.27761104,48.36556659,0.1168265,13.21566742
512,173.7917082,12.8824915,45.99904438,0.119256333,13.49053544
513,179.4226854,12.40658859,49.21937999,0.127843083,14.46188725
514,178.3324656,11.84546022,44.91191836,0.1330855,15.05492081
515,178.9117728,11.74673983,46.35876724,0.134639917,15.2307598
516,182.9764927,14.18890054,57.80291193,0.113998417,12.89574849
517,183.8741851,19.74633812,77.76753616,0.082316417,9.31181184
518,182.2588683,12.50801935,65.59290278,0.128810833,14.57136124
519,181.2064091,10.59494442,47.42371176,0.151191417,17.10310143
520,181.1084379,12.62021673,50.7284643,0.126859833,14.35065988
521,181.9530796,12.34412515,53.21419463,0.130302083,14.74005468
522,180.5132562,12.56947018,55.30542579,0.126953417,14.36124623
523,179.2334669,13.98441603,69.99632154,0.11329925,12.81665724
524,184.2682466,13.3564119,67.29557874,0.12195875,13.79623869
525,185.9171441,11.00686553,54.44561116,0.149316583,16.89101621
526,185.744196,11.56885171,51.49574671,0.141931,16.05554299
527,185.3997354,11.60854913,62.69586036,0.141183333,15.97096531
528,185.0055354,11.60664579,52.99284471,0.14090625,15.93962104
529,186.8491564,12.94664992,59.78761973,0.127581,14.43223982
530,187.1240283,10.58551522,55.09259563,0.156267917,17.67736614
531,188.1736193,13.21671616,65.0639031,0.125859917,14.23754713
532,188.2272464,14.32673814,77.92976657,0.1161415,13.13817873
533,194.4452882,11.11024963,60.85042498,0.154712667,17.50143288
534,192.7631339,12.04032531,75.08581758,0.141526583,16.00979449
535,190.8139419,15.0874903,78.26913708,0.111800917,12.64716252
536,191.0039647,14.12175793,57.57084669,0.1195655,13.52550905
537,191.7494358,10.81177713,52.757974,0.1567795,17.73523756
538,197.5480276,13.5312285,72.56614211,0.129058833,14.59941554
539,196.9058456,17.05429142,87.75190263,0.102065083,11.54582391
540,196.4453835,14.31690374,71.92556215,0.121295583,13.72121983
541,198.4771139,12.60648264,58.47233705,0.139177417,15.74405166
542,200.7003989,13.5669905,56.82507183,0.130772667,14.79328808
543,199.9066312,15.46570513,75.36420194,0.114264083,12.92580128
544,197.1343072,12.85772355,54.93074932,0.135534667,15.33197587
545,195.9613667,10.85783863,58.67420327,0.159543583,18.04791667
546,194.9925625,10.33519155,60.16087707,0.166783,18.8668552
547,199.3972002,11.9201428,55.3073055,0.147873333,16.72775264
548,199.2555849,14.07468116,63.57502391,0.125148083,14.157023
549,199.4086881,11.65361753,62.65964958,0.151264,17.11131222
550,199.2331296,13.12264545,79.45289578,0.134212333,15.18239065
551,205.404731,15.11545317,86.11785816,0.12012725,13.58905543
552,203.3670571,12.12153997,59.0575805,0.148311583,16.77732843
553,207.6064403,13.2709431,72.70136077,0.138290167,15.64368401
554,208.5100982,13.57858294,81.71525791,0.135745333,15.35580694
555,208.542831,11.29209725,62.02872225,0.163257417,18.46803356
556,202.5684477,14.41573899,69.94276419,0.12421875,14.0518948
557,204.2597006,19.03853335,83.78613929,0.094842167,10.72875189
558,212.9281029,12.41357899,61.70011292,0.151631083,17.15283748
559,214.5251652,11.2101504,69.45178361,0.169168333,19.13668929
560,210.1401529,11.55843517,62.2082059,0.160717167,18.18067496
561,209.1467822,16.46040655,76.90693718,0.1123215,12.70605204
562,214.9071147,17.07503985,87.53986522,0.111260583,12.58603884
563,211.4259733,10.15555101,53.46015879,0.184037833,20.81875943
564,217.44523,10.55155703,64.51455374,0.182173667,20.60788084
565,219.7794326,13.08042095,67.09041246,0.148531167,16.80216817
566,221.0140282,16.58920009,83.36034413,0.11777325,13.32276584
567,220.6542787,14.6125651,78.05756664,0.13348675,15.10031109
568,224.4535197,10.95532495,56.46701,0.181114583,20.48807504
569,226.3305411,12.06875353,61.46497376,0.165780333,18.75343137
570,227.8675686,11.68967556,54.33657204,0.172318667,19.49306184
571,224.7263813,11.11596941,53.93315655,0.178714167,20.21653469
572,226.1768471,14.36358125,80.08251994,0.1391995,15.74654977
573,228.0540678,15.8497155,87.69284642,0.127194583,14.38852753
574,226.2225687,14.26818571,75.15677708,0.1401585,15.85503394
575,231.013156,12.48320932,59.13119714,0.16359225,18.50591063
576,237.4660663,14.68149148,80.476212,0.14298275,16.17451923
577,240.9512993,15.14684183,85.07318568,0.140624,15.90769231
578,237.6656197,13.11458444,67.64912966,0.160200583,18.12223793
579,235.9327534,11.56891822,57.84113352,0.180280083,20.39367459
580,236.9120372,8.894253334,47.55313117,0.235466917,26.63652903
581,244.5505594,12.29969359,64.08948511,0.175762667,19.8826546
582,244.1774779,21.21910042,107.230923,0.10172575,11.50743778
583,245.219971,17.27280754,85.52267814,0.125500417,14.19687971
584,247.8706261,12.44454479,68.07245387,0.17607525,19.91801471
585,252.6593163,12.62578883,75.53717912,0.1769005,20.01136878
586,247.7211218,15.02064424,75.30950465,0.145789667,16.49204374
587,248.7589169,16.03684872,81.2763556,0.1371235,15.51170814
588,248.3581868,14.98428617,73.51792318,0.14651925,16.57457579
589,248.9117475,11.95795249,60.76035225,0.18400975,20.81558258
590,248.1148283,10.51313861,60.37044919,0.208628,23.60045249
591,245.7443888,11.5652114,54.21059011,0.1878375,21.24858597
592,251.144892,13.13388893,51.21708416,0.169037583,19.12189857
593,255.4178253,12.51922047,56.32854318,0.180354167,20.40205505
594,264.1929592,14.54102642,78.06756905,0.160612167,18.16879713
595,273.5424593,14.82853615,84.75551554,0.16307175,18.44703054
596,271.1167696,13.51257988,71.47653113,0.177366,20.06402715
597,267.8977229,14.84032824,63.12256877,0.15957975,18.05200792
598,269.1541935,12.44109468,62.11416371,0.191247083,21.63428544
599,266.481312,11.17256706,61.10821185,0.210846333,23.85139517
600,271.1564733,13.25419417,54.85443795,0.180850167,20.45816365
601,276.7048385,14.03770217,60.60235736,0.174250083,19.71154789
602,277.1629606,14.01765034,65.87386213,0.17478825,19.77242647
603,273.6419657,13.22000864,60.18790926,0.182979833,20.69907617
604,278.4106547,15.10465635,77.76045412,0.162939833,18.43210784
605,282.5156201,12.86576556,73.98009752,0.194115,21.95871041
606,285.152533,10.84895122,60.13453071,0.2323495,26.28388009
607,283.780796,12.50397894,55.16479694,0.200625917,22.69523944
608,288.7569962,15.80280845,68.05942116,0.161529,18.27251131
609,293.615483,15.21609883,63.98887398,0.170579917,19.29637066
610,291.7464099,11.90722871,52.1156123,0.216594333,24.50162142
611,298.4707049,11.79796002,57.09081268,0.22363875,25.29850113
612,300.6575025,12.21143316,73.55482743,0.2176495,24.62098416
613,301.9543346,11.84380275,60.96072761,0.22537325,25.49471154
614,304.4205969,14.28142187,63.65728213,0.188432083,21.31584653
615,303.1178761,16.567804,87.03413136,0.161733083,18.29559766
616,298.5944986,15.51313461,78.34929135,0.170151,19.24785068
617,301.492823,15.23300234,78.33057548,0.174962,19.79208145
618,303.3067633,12.60982238,67.22754977,0.212630417,24.05321456
619,315.8985535,12.39850974,61.87759454,0.225232167,25.47875189
620,304.6276869,12.53917851,57.90538911,0.214759583,24.29407051
621,306.9127421,13.45077447,52.70944248,0.2017065,22.81747738
622,315.7916642,14.7018823,70.28528398,0.189880333,21.47967572
623,319.104725,13.80966162,69.61489553,0.204269,23.10735294
624,312.5271755,12.60737019,61.53036916,0.219136917,24.78924397
625,327.1150384,14.23417194,67.1366374,0.20315175,22.98096719
626,328.1217889,13.86590262,60.40351626,0.209189167,23.66393288
627,321.9984838,12.16443049,55.1264609,0.233999167,26.47049397
628,321.8264382,12.7579855,68.19378633,0.222993333,25.2254902
629,328.6927869,12.91797417,67.00418285,0.224930333,25.44460784
630,339.3271386,14.44753166,61.64530555,0.207623833,23.48685897
631,352.0126159,14.80812991,77.15515312,0.21014075,23.77157805
632,347.9024129,11.35930255,59.36747625,0.2707435,30.62709276
633,343.7397015,12.35156927,58.6173397,0.246014,27.82963801
634,341.4633124,15.77405859,79.59524145,0.19136075,21.64714367
635,345.0574266,14.56640729,80.78881227,0.209407,23.68857466
636,348.1137611,12.38024553,65.54766343,0.248567417,28.11848605
637,347.3078638,13.69236574,63.26749577,0.22422725,25.36507353
638,346.7001323,12.47621992,56.13510822,0.245653667,27.78887632
639,346.1415094,11.50868913,60.94770005,0.265876583,30.07653658
640,341.9102929,14.40803225,76.29731823,0.209777917,23.73053356
641,345.1716396,14.22105101,67.9915599,0.214563417,24.27187971
642,358.2342002,14.05917942,68.82720904,0.225247167,25.48044872
643,355.1990364,11.87244699,60.03530792,0.2644745,29.91792986
644,366.6250923,12.15399782,68.34508461,0.266658417,30.16497926
645,367.2339739,16.38893889,82.97783639,0.198081667,22.40742836
646,371.8319653,14.83418505,76.68208278,0.221582417,25.06588424
647,375.7157271,13.53013592,85.96405122,0.24547625,27.76880656
648,371.3871899,14.09085167,80.99860643,0.2329925,26.35661765
649,368.0939333,13.92707805,72.32844824,0.233642,26.4300905
650,362.3763712,14.93984188,82.37384342,0.214420417,24.25570324
651,368.6642567,13.55983423,82.52556062,0.240341583,27.18796192
652,379.8682028,11.70721771,69.52570828,0.286834583,32.44735106
653,371.0860042,14.28042939,83.45030557,0.229713,25.98563348
654,365.2796645,14.92544256,87.09864565,0.216346833,24.47362368
655,362.9398565,12.02498905,70.4550682,0.266810083,30.18213612
656,378.6223507,13.96051878,94.40406998,0.239749083,27.12093703
657,374.1317849,14.26437529,100.1184206,0.231859083,26.22840309
658,362.5879664,13.60801674,77.74918825,0.235543333,26.64517345
659,363.7811964,14.37455252,81.52412978,0.223716583,25.30730581
660,370.2513658,15.31949724,100.8329853,0.21365075,24.16863688
661,364.5463476,14.61880331,96.57636001,0.220441417,24.93681184
662,352.6497605,13.60390774,85.39720122,0.2291565,25.922681
663,353.0569658,12.77210964,78.57566664,0.244362417,27.64280732
664,355.6302951,12.87699262,86.10123426,0.244138667,27.61749623
665,348.4184329,13.49496055,94.57254697,0.22823475,25.81841063
666,349.813392,12.42923172,94.42139202,0.248796583,28.14440988
667,345.9703102,12.16846566,101.3422492,0.251336333,28.43171192
668,347.8570584,26.60578218,219.35538,0.1155785,13.07449095
669,345.0910522,23.10740466,199.7100392,0.1320185,14.93421946
670,337.244726,9.547672959,87.69453332,0.312248167,35.3221908
671,334.1978013,9.007180183,76.81711199,0.327994833,37.10348793
672,340.7265199,12.59358069,110.7149773,0.23917125,27.05557127
673,335.0750663,15.89988398,153.8711491,0.186294667,21.07405732
674,324.7034126,13.12809527,114.233132,0.218643917,24.73347474
675,327.8107445,12.74114923,115.7603727,0.22744,25.72850679
676,316.9084423,14.01849201,127.1703221,0.199841083,22.60645739
677,322.8372109,15.24690271,155.9547091,0.18717775,21.17395362
678,330.2294375,13.88201555,138.835764,0.2102885,23.78829186
679,320.190215,13.84761571,141.8693736,0.204402083,23.12240762
680,318.0459333,14.058093,143.9512046,0.199993417,22.62368967
681,309.4462515,12.095356,125.6951617,0.226161583,25.58388952
682,311.4476522,14.73541704,173.9784278,0.186842167,21.1359917
683,311.5241667,18.58344947,230.8465819,0.148189583,16.76352753
684,302.4503413,16.52224292,203.6182022,0.161821917,18.30564668
685,302.0624052,14.98946288,177.3879129,0.178140583,20.1516497
686,293.8683503,12.61613232,137.8429444,0.205910667,23.29306184
687,289.8127818,12.5686324,135.8281565,0.203836417,23.05841817
688,277.5424218,15.38932381,168.8422824,0.159427083,18.03473793
689,277.3880382,12.96482203,140.2486471,0.189135667,21.39543741
690,270.9043983,11.45404659,100.6366673,0.2090785,23.65141403
691,272.9069822,14.18962587,152.5236571,0.170018417,19.23285256
692,269.0928654,13.99525073,165.9069663,0.169970583,19.22744155
693,273.4538433,17.5764311,196.8352431,0.137532583,15.55798454
694,262.4747391,16.90121816,194.6056524,0.137284583,15.52993024
695,253.9396693,13.05939143,143.9207757,0.171893667,19.44498492
696,252.6899359,16.21156246,196.65493,0.13778925,15.58701923
697,248.2000371,18.86449317,234.4252441,0.116307833,13.15699472
698,237.7292712,13.44997928,154.2543719,0.156247583,17.67506599
699,233.3576767,12.26721743,145.6197904,0.168162167,19.02286953
700,228.3838546,15.28298795,164.8024703,0.132102,14.94366516
701,224.7214603,13.78185817,158.3561045,0.1441415,16.30559955
702,222.8571206,12.44208511,159.0861458,0.158338167,17.91155732
703,215.6275973,14.71684593,208.6621315,0.1295215,14.65175339
704,211.0177025,11.53187147,164.5632785,0.161760083,18.29865196
705,206.799701,10.27463535,132.855084,0.1779245,20.12720588
706,203.2935781,19.57636532,258.4665818,0.09180025,10.38464367
707,196.6726114,19.11815486,263.0282289,0.090939,10.28721719
708,191.9158839,12.35011563,172.067163,0.137370083,15.53960219
709,190.7676475,21.39160773,302.9814095,0.078834,8.917873303
710,184.1852307,21.12055207,283.545284,0.077090667,8.72066365
711,180.2583603,12.33694408,157.0817103,0.129163583,14.61126508
712,175.8081279,14.22221001,172.9537982,0.109275833,12.36151961
713,169.3522028,16.78888728,205.5136501,0.0891705,10.08716063
714,162.9745126,15.51280293,187.3915971,0.092871333,10.50580694
715,157.9725837,19.49516473,236.3589481,0.071632,8.103167421
716,154.3619962,19.6096453,215.3676448,0.069586167,7.871738311
717,147.7856981,15.71080653,162.6830365,0.083154583,9.406627074
718,140.8713445,15.2537252,157.4943453,0.08163925,9.235209276
719,136.1328842,0,0,0.00199325,0.225480769
720,130.3976606,0,1785.552397,0.00544475,0.615921946
721,123.0474808,7.630124439,66.20774491,0.142558583,16.12653658
722,117.3265259,7.84952687,70.73883135,0.132131083,14.94695513
723,111.2286472,19.70496316,173.2616389,0.049899167,5.644702112
724,106.7889424,29.71822421,215.6923227,0.0317655,3.593382353
725,99.67390695,15.0728496,71.82122181,0.05845725,6.612811086
726,92.28315704,9.518102815,27.34413475,0.085708583,9.695541101
727,86.53473545,15.86558392,27.42536563,0.0482155,5.454242081
728,82.97175019,26.53671109,25.07591731,0.027639833,3.126677979
729,79.72704094,31.28273752,11.04806247,0.022529583,2.5485954
730,77.36559695,0,-24.25369318,0.000265,0.029977376
731,74.49200291,19.73283307,-0.556834443,0.03337125,3.775028281
732,72.0200798,12.43937357,-1.588405372,0.051180833,5.789687029
733,69.84839617,23.75073842,-3.172736489,0.0259975,2.940893665
734,68.77058944,22.897915,-7.770663643,0.026549667,3.003355958
735,69.39960429,18.34323351,-5.767434831,0.033445167,3.783389894
736,67.51665043,0,0,-0.02038875,-2.306419683
737,66.44968513,0,0,-0.043552833,-4.926791101
738,64.59631889,47.42129763,-29.33720926,0.012041667,1.362179487
739,61.70951704,7.79064687,-3.844731033,0.070021417,7.920974736
740,61.88594642,7.649391993,-2.812071236,0.071518333,8.090309201
741,62.59878628,23.61991488,-5.557544574,0.02342825,2.650254525
742,60.73885785,16.04908508,-7.593810386,0.033455583,3.78456825
743,59.86672601,8.699954512,-5.884123566,0.060830417,6.881268854
744,60.53040756,10.41219555,-3.902509311,0.051390583,5.813414404
745,60.45074669,18.69207444,-3.123412288,0.028588833,3.23403092
746,59.27498714,0,0,-0.000592167,-0.066987179
747,58.44077376,76.27305061,-41.66510644,0.00677325,0.766204751
748,58.21067174,9.377910094,-6.308695617,0.05487175,6.207211538
749,57.56397365,36.99494926,-14.54689131,0.013755,1.555995475
750,57.33312964,32.36774025,-7.674925206,0.015658333,1.771304676
751,56.83719998,5.537000956,-2.398665757,0.090742417,10.26497926
752,55.47209384,11.44557612,-5.951913973,0.042843917,4.846596908
753,55.01482215,0,0,-0.033364083,-3.774217572
754,55.34571116,0,0,-0.0579135,-6.551300905
755,55.25025482,0,0,-0.029378083,-3.323312594
756,54.94447513,11.53861062,-3.515661674,0.04209425,4.761792986
757,54.21311209,11.4811648,-8.832195994,0.04174175,4.721917421
758,54.20202233,0,-87.42728199,0.004208083,0.476027526
759,53.25058226,16.36713422,-15.35659181,0.028761,3.253506787
760,52.82840531,20.67140009,-14.26582293,0.02259175,2.555627828
761,51.38237407,29.78395376,-14.13258684,0.0152505,1.725169683
762,50.92666691,0,-238.1866252,0.000819833,0.092741327
763,52.69464516,0,0,-0.016470667,-1.863197587
764,53.56516939,31.28065294,-13.83152056,0.015137667,1.712405732
765,52.29382583,10.47244806,-3.874721372,0.04414225,4.993467195
766,51.98547957,7.911777487,-5.29993348,0.0580845,6.570644796
767,51.13985994,22.33036417,-10.46056788,0.020244917,2.290148944
768,50.97275344,0,-50.40886055,0.002597917,0.293881976
769,51.55084294,11.41554359,-3.554826298,0.039920083,4.515846531
770,52.25207676,21.49519055,-8.91615052,0.021488917,2.430872926
771,52.32162451,59.40827958,-30.11317756,0.0077855,0.88071267
772,51.90384213,20.24287054,-12.11463937,0.02266625,2.56405543
773,51.34586991,0,0,-0.0100965,-1.142138009
774,51.30105994,0,0,-0.023991667,-2.713989442
775,50.77070873,11.79963978,-2.042943456,0.038036167,4.302733786
776,50.90249088,5.038735992,-1.631116421,0.08930375,10.10223416
777,50.06054167,7.851159559,-5.010493747,0.056365583,6.37619721
778,48.5281965,0,-130.7674329,0.001943417,0.219843514
779,48.82129345,0,-54.40132428,0.002929,0.331334842
780,48.83797255,24.75467251,-10.41579954,0.01744025,1.972878959
781,50.02722817,0,0,-0.026355417,-2.981381976
782,48.92664031,0,0,-0.016194917,-1.832004148
783,48.30581203,0,-131.8003299,0.001234833,0.139687029
784,47.65518202,22.17599374,-5.213838338,0.01899675,2.14895362
785,48.77041998,5.502505958,-2.772924892,0.078351667,8.863310709
786,47.83507906,10.35272181,-4.126255417,0.0408455,4.620531674
787,46.58936881,0,0,-0.026569333,-3.005580694
788,46.55718709,0,0,-0.009041917,-1.022841252
789,47.09888458,5.534594111,-1.298608604,0.075227583,8.509907617
790,45.58196096,7.785603055,-2.562238134,0.051755083,5.854647436
791,46.30191727,0,0,-0.037982667,-4.29668175
792,47.15014674,10.45193017,-1.797903623,0.0398785,4.511142534
793,46.32008542,4.149380934,-1.067843742,0.098682083,11.1631316
794,45.5106186,0,0,-0.029279,-3.312104072
795,45.71350077,0,0,-0.091817,-10.38653846
796,46.41289987,0,0,-0.03501425,-3.960888009
797,46.21322657,8.304069413,-7.178781126,0.04919575,5.56513009
798,46.52062699,4.281146997,-2.303039797,0.096058917,10.86639329
799,46.86013028,13.51587513,-5.714900202,0.030648667,3.467043741
800,46.20007425,0,0,-0.02077175,-2.349745475
801,46.14750511,0,0,-0.02268725,-2.566430995
802,46.54495146,0,0,-0.014999583,-1.696785445
803,46.91178601,11.78507769,-5.717706133,0.035188583,3.980608974
804,45.85144158,5.468532852,-1.849026101,0.074119833,8.384596531
805,46.37151578,0,0,-0.015464333,-1.749358974
806,47.00346097,0,0,-0.029546083,-3.342317119
807,46.83255059,8.426489463,-1.045570904,0.04913075,5.557777149
808,46.45942248,11.44652438,-1.839106573,0.03588,4.058823529
809,45.88274742,0,0,-0.019033083,-2.153063725
810,45.84175308,0,0,-0.0211265,-2.389875566
811,45.43789168,10.59098271,-1.009178302,0.03792575,4.290243213
812,45.15982611,10.47591988,-0.011157259,0.038107667,4.310822021
813,44.48524855,29.74337827,-8.427667351,0.013221417,1.49563537
814,45.40173446,37.16818305,-21.71987794,0.01079825,1.221521493
815,45.54312083,17.07830807,-10.60189408,0.023573833,2.666723228
816,45.22901238,0,0,-0.006834,-0.773076923
817,44.8049089,0,0,-0.019703083,-2.228855581
818,44.89910482,17.82674796,-8.518204191,0.02226475,2.518636878
819,44.71115957,25.15945494,-13.73311933,0.015709667,1.777111614
820,44.2970777,0,-75.8733825,0.003659083,0.413923454
821,45.51395719,14.07976559,-10.05850288,0.028576,3.232579186
822,45.25132466,13.56147541,-5.655644088,0.029496917,3.336755279
823,44.85798544,11.29888115,-2.363151744,0.035095917,3.97012632
824,44.92111995,11.92414065,-1.388811913,0.033302417,3.767241704
825,44.64750532,0,0,-0.0256325,-2.899604072
826,46.08501731,0,0,-0.019486833,-2.204392911
827,45.53279861,10.59139131,-9.123378268,0.0380035,4.299038462
828,44.61344738,9.237142424,-4.791815073,0.042695333,4.829788839
829,43.54014412,11.11475993,-4.621001712,0.034629167,3.917326546
830,42.35947261,0,-35.95437783,0.003704333,0.419042232
831,44.30419411,0,0,-0.003879083,-0.438810332
832,44.26884226,27.88091804,-23.99745183,0.014036,1.587782805
833,44.93919383,39.81350528,-19.63641044,0.009978083,1.128742459
834,44.13076329,0,-60.88911329,0.003301417,0.373463424
835,44.95863218,21.36935076,-10.51052653,0.018598333,2.103883861
836,43.82980702,0,0,-0.016847333,-1.905806938
837,43.38890866,0,0,-0.021649917,-2.449085596
838,43.35045095,13.08071191,-5.318222941,0.029296417,3.314074284
839,43.25837754,15.67363569,-8.753328913,0.024397917,2.759945324
840,43.62866025,38.92192518,-25.03491367,0.009909,1.120927602
841,42.92594783,0,0,-0.000698417,-0.07900641
842,42.18457349,0,0,-0.01174225,-1.328308824
843,41.65285173,0,0,-0.025738833,-2.91163273
844,42.00769471,23.41535524,-13.37080941,0.015859167,1.794023379
845,42.90848104,5.700010104,-3.865740184,0.066545667,7.527790347
846,43.99470168,7.867042836,-3.682425401,0.04943575,5.592279412
847,42.81425019,0,0,-0.0040985,-0.463631222
848,42.19178354,31.73943295,-11.2060838,0.011751167,1.329317496
849,42.31821705,35.82351622,-15.77352007,0.010442667,1.181297134
850,43.15863429,0,0,-0.026265417,-2.97120098
851,42.32476892,0,-45.24983992,0.002429167,0.274792609
852,40.87357065,17.62204275,-1.068458997,0.020504,2.319457014
853,41.52691365,13.37722894,-3.236306622,0.027442,3.104298643
854,41.79707525,39.43534142,-5.664342489,0.009369417,1.059888763
855,41.01130441,0,0,-0.005933167,-0.6711727
856,41.06992717,15.86538388,-7.948320446,0.022883667,2.588650075
857,41.87938528,5.815264096,-3.159917574,0.063662417,7.201630845
858,41.90475636,24.19068756,-18.46027091,0.01531325,1.7322681
859,41.89165877,0,0,-0.036019333,-4.074585219
860,41.22130332,0,-98.2678521,0.000264417,0.029911388
861,41.82973541,17.78668767,2.289186372,0.020789417,2.351743967
862,41.94421133,18.87764453,-4.036952398,0.019641583,2.221898567
863,41.43317399,0,0,-0.010277333,-1.162594268
864,40.95574493,0,0,-0.003261583,-0.368957391
865,40.63819294,0,0,-0.010902583,-1.233323906
866,41.55701202,0,0,-0.01381,-1.562217195
867,41.65196476,7.283727851,-2.566425921,0.0505515,5.718495475
868,42.05421072,14.50126342,-6.044818969,0.025636333,2.900037707
869,42.33407843,0,0,-0.0134325,-1.519513575
870,41.83464402,17.54612684,-8.281053598,0.021076917,2.384266591
871,41.92518697,9.462845506,-5.824904796,0.039165667,4.430505279
872,40.95695768,25.67980041,-12.76874759,0.014099,1.594909502
873,39.6520031,0,0,-0.00183875,-0.208003394
874,39.94983754,33.63609409,-14.37181653,0.010499333,1.187707391
875,39.663446,13.61553013,-5.464953427,0.025751833,2.913103318
